index,label,prediction,model_inference_us,kernel_us
872,1,1,1554.560,1010.997
873,1,1,1553.428,1008.757
874,1,1,1544.166,1004.332
875,1,1,1547.834,1006.523
876,0,0,1594.745,1045.483
877,1,1,1550.590,1005.145
878,1,1,1548.382,1005.280
879,0,0,1552.363,1012.006
880,1,1,1547.157,1009.175
881,1,1,1545.316,1007.988
882,1,1,1560.117,1011.163
883,0,0,1560.406,1010.744
884,1,1,1550.739,1008.111
885,1,0,1552.025,1008.227
886,1,1,1555.988,1013.747
887,1,0,1550.326,1010.086
888,1,1,1621.348,1008.634
889,1,1,1564.812,1016.363
890,1,1,1552.252,1010.172
891,0,0,1553.292,1011.576
892,1,1,1542.462,1004.209
893,1,0,1548.886,1006.887
894,1,0,1550.012,1006.948
895,1,1,1617.920,1012.911
896,1,1,1555.452,1007.704
897,1,1,1564.110,1018.573
898,0,1,1544.197,1004.431
899,1,1,1551.083,1007.587
900,1,1,1549.612,1008.314
901,1,1,1565.114,1009.501
902,1,1,1569.760,1021.840
903,1,1,1551.157,1009.305
904,1,1,1545.982,1006.517
905,1,1,1559.631,1018.031
906,1,1,1550.418,1010.455
907,0,0,1558.517,1010.505
908,0,0,1551.169,1004.843
909,1,1,1550.259,1004.960
910,1,1,1553.299,1013.957
911,1,1,1551.588,1009.785
912,1,1,1551.280,1010.449
913,1,1,1546.031,1006.413
914,1,0,1604.314,1012.701
915,1,1,1554.517,1007.680
916,1,1,1548.584,1008.831
917,1,1,1547.723,1006.517
918,1,1,1554.702,1011.231
919,1,1,1550.000,1007.206
920,1,0,1561.544,1014.794
921,1,1,1553.908,1008.043
922,1,1,1552.486,1013.225
923,1,1,1546.209,1005.157
924,1,1,1548.572,1006.720
925,1,1,1546.363,1008.185
926,1,1,1558.610,1006.640
927,1,1,1556.665,1009.779
928,1,1,1550.800,1005.028
929,1,1,1553.624,1013.404
930,1,1,1543.803,1005.754
931,1,1,1543.046,1004.437
932,1,1,1547.686,1008.868
933,1,1,1600.800,1011.243
934,1,1,1551.452,1008.763
935,1,0,1545.126,1005.194
936,0,0,1545.791,1009.151
937,1,1,1550.628,1010.160
938,1,1,1545.994,1007.987
939,1,1,1562.271,1014.105
940,1,1,1560.062,1015.151
941,1,1,1549.581,1007.187
942,1,1,1548.972,1006.794
943,1,1,1551.089,1009.581
944,1,1,1549.021,1010.154
945,1,1,1551.920,1003.052
946,1,1,1554.215,1007.434
947,1,1,1559.926,1018.314
948,0,0,1551.717,1012.141
949,1,1,1546.603,1006.295
950,1,1,1551.760,1010.037
951,1,1,1549.016,1013.292
952,1,1,1598.209,1009.778
953,1,1,1550.634,1007.655
954,1,1,1554.221,1010.948
955,1,1,1545.065,1007.274
956,1,1,1557.083,1017.065
957,1,1,1558.868,1019.262
958,1,1,1558.443,1008.837
959,1,1,1558.713,1010.154
960,1,1,1549.310,1011.618
961,1,1,1544.400,1003.643
962,0,1,1553.927,1010.825
963,1,1,1549.391,1008.172
964,1,1,1574.788,1019.422
965,1,1,1562.024,1014.880
966,1,1,1556.221,1012.486
967,1,1,1547.243,1007.821
968,1,1,1550.905,1010.166
969,1,1,1549.945,1007.667
970,0,0,1582.461,1004.105
971,1,1,1562.523,1009.926
972,0,0,1558.978,1011.108
973,1,1,1548.886,1006.031
974,1,1,1548.000,1007.920
975,1,1,1563.970,1008.831
976,1,1,1826.566,1035.791
977,1,1,1956.209,1054.284
978,1,1,1648.966,1027.267
979,0,0,1578.547,1015.834
980,0,1,1561.889,1011.378
981,1,0,1550.382,1005.711
982,1,1,1561.612,1019.551
983,0,1,1649.545,1016.855
984,1,1,1559.287,1008.086
985,1,1,1552.825,1010.019
986,1,0,1549.021,1004.450
987,1,1,1543.766,1008.800
988,1,1,1547.113,1005.636
989,1,1,1562.769,1004.751
990,1,1,1571.754,1020.646
991,1,1,1551.576,1006.806
992,0,0,1553.219,1011.655
993,1,1,1554.941,1017.674
994,1,1,1547.440,1003.600
995,0,0,1578.178,1004.763
996,1,1,1574.492,1017.256
997,0,0,1554.529,1010.166
998,1,1,1552.861,1008.683
999,1,0,1571.071,1026.006
1000,1,1,1641.846,1015.809
1001,1,1,1609.576,1015.218
1002,1,1,1578.173,1006.831
1003,1,1,1565.096,1004.628
1004,1,1,1559.631,1015.274
1005,1,1,1542.855,1001.569
1006,1,1,1561.292,1017.052
1007,1,1,1640.726,1016.431
1008,1,1,1569.902,1005.643
1009,1,1,1549.606,1002.751
1010,0,1,1541.852,1001.508
1011,1,1,1557.661,1015.206
1012,1,1,1551.674,1014.154
1013,1,1,1538.511,1002.542
1014,1,1,1614.086,1006.277
1015,1,1,1564.363,1015.686
1016,1,1,1544.000,1005.729
1017,1,1,1538.111,1001.163
1018,1,1,1542.492,1000.683
1019,1,1,1540.499,1000.726
1020,1,1,1569.064,1008.510
1021,1,1,1550.769,1003.557
1022,1,1,1544.314,1002.142
1023,1,1,1548.087,1003.015
1024,1,1,1539.932,1001.533
1025,0,0,1538.141,1002.160
1026,1,1,1617.453,1060.030
1027,1,1,1550.400,1005.113
1028,0,0,1554.862,1014.566
1029,1,1,1536.880,1002.216
1030,1,1,1541.034,1002.370
1031,1,1,1551.003,1016.430
1032,1,1,1539.753,1003.581
1033,1,1,1598.338,1007.298
1034,1,1,1547.570,1007.569
1035,1,1,1554.098,1015.157
1036,1,1,1540.850,1004.585
1037,1,1,1536.006,1000.258
1038,1,1,1544.215,1002.172
1039,1,1,1552.203,1002.972
1040,1,1,1549.459,1003.975
1041,1,1,1545.065,1002.504
1042,1,1,1616.677,1003.717
1043,1,1,1609.139,1014.437
1044,0,0,1559.016,1005.009
1045,1,1,1594.018,1015.009
1046,1,1,1576.191,1017.176
1047,1,1,1552.049,1004.886
1048,1,1,1545.686,1002.684
1049,1,1,1541.853,1001.692
1050,1,1,1536.633,1002.843
1051,0,0,1541.274,999.705
1052,1,1,1605.976,1006.209
1053,1,1,1560.381,1017.120
1054,0,0,1541.403,1002.739
1055,1,1,1537.397,1002.664
1056,1,1,1539.483,1004.578
1057,1,1,1537.785,1001.767
1058,1,1,1564.665,1003.434
1059,1,1,1565.987,1015.865
1060,1,1,1548.196,1002.695
1061,1,1,1550.979,1012.634
1062,1,1,1541.360,1004.911
1063,1,1,1541.483,1004.025
1064,1,1,1571.544,1011.920
1065,1,1,1566.148,1016.923
1066,1,1,1546.972,1003.341
1067,1,1,1541.533,1002.333
1068,1,1,1543.108,1004.850
1069,1,1,1539.433,1001.058
1070,1,1,1537.514,1000.622
1071,1,1,1594.394,1004.264
1072,1,1,1547.785,1003.286
1073,1,1,1545.754,1004.597
1074,1,1,1553.286,1015.686
1075,1,1,1537.231,999.736
1076,1,1,1547.403,1015.169
1077,1,1,1585.883,1011.655
1078,0,0,1576.443,1017.323
1079,1,1,1545.895,1002.117
1080,1,1,1543.255,1001.354
1081,1,1,1541.341,1004.326
1082,0,1,1544.899,1005.951
1083,1,1,1552.744,999.650
1084,1,1,1551.096,1001.951
1085,1,1,1543.693,1002.892
1086,1,1,1542.960,1002.142
1087,1,1,1539.384,1002.997
1088,1,0,1555.570,1014.486
1089,0,0,1538.123,1001.108
1090,1,1,1599.280,1006.979
1091,1,1,1559.058,1015.256
1092,0,0,1544.812,1003.723
1093,1,0,1538.585,1002.240
1094,1,1,1539.501,999.581
1095,1,1,1539.108,1001.470
1096,1,1,1560.431,1013.126
1097,0,0,1544.345,999.784
1098,1,1,1538.769,1001.212
1099,0,0,1538.498,1000.739
1100,1,1,1542.603,1005.932
1101,1,1,1536.437,1003.335
1102,0,0,1579.323,1035.040
1103,1,1,1546.744,1003.563
1104,1,1,1545.822,1002.867
1105,1,1,1538.283,1001.293
1106,1,1,1541.767,1001.495
1107,1,1,1553.046,1017.354
1108,1,0,1544.560,1004.332
1109,1,1,1605.871,1005.280
1110,1,1,1552.393,1003.822
1111,1,1,1542.979,1003.107
1112,1,1,1540.080,1001.926
1113,0,0,1536.111,999.742
1114,1,1,1542.074,1002.437
1115,0,1,1548.332,1001.649
1116,0,0,1549.581,1005.514
1117,1,1,1545.877,1003.570
1118,1,1,1546.314,1004.086
1119,1,1,1554.067,1015.655
1120,1,1,1543.994,1004.240
1121,1,1,1600.757,1015.606
1122,1,1,1549.920,1002.782
1123,0,0,1542.093,1003.865
1124,0,0,1540.843,1002.031
1125,1,1,1550.997,1014.148
1126,1,1,1540.080,1001.194
1127,1,1,1540.030,1003.453
1128,1,1,1598.868,1003.612
1129,0,0,1564.788,1017.938
1130,0,0,1545.938,1003.126
1131,1,0,1536.911,1001.360
1132,1,0,1546.302,1006.813
1133,1,1,1538.326,1001.237
1134,1,1,1553.101,1007.373
1135,1,1,1546.596,1003.256
1136,1,1,1542.609,1001.736
1137,1,1,1542.873,1003.354
1138,1,1,1542.184,1002.406
1139,1,1,1553.773,1015.735
1140,0,0,1589.846,1001.268
1141,0,1,1564.905,1018.436
1142,1,1,1544.252,1002.234
1143,1,1,1548.425,1009.010
1144,0,0,1559.637,1018.659
1145,1,1,1540.862,1001.846
1146,1,1,1541.391,1004.277
1147,1,1,1604.129,1006.382
1148,1,1,1549.908,1004.437
1149,1,0,1542.394,1002.018
1150,1,1,1538.172,1000.695
1151,1,1,1538.591,1001.484
1152,1,1,1535.667,1001.022
1153,1,1,1553.163,1003.077
1154,1,1,1545.502,1001.207
1155,1,1,1540.997,1000.923
1156,1,0,1544.806,1000.775
1157,1,1,1552.806,1015.624
1158,1,1,1555.576,1016.006
1159,1,1,1584.369,1001.323
1160,1,1,1557.920,1015.096
1161,1,1,1544.954,1002.271
1162,1,1,1537.600,1002.530
1163,1,1,1552.449,1016.178
1164,1,1,1537.415,1001.896
1165,1,1,1552.665,1015.046
1166,1,1,1595.040,1049.058
1167,1,1,1544.831,1004.892
1168,1,1,1554.332,1016.769
1169,0,1,1553.754,1015.643
1170,1,1,1541.169,1002.708
1171,1,1,1537.317,1002.098
1172,1,1,1562.388,1011.237
1173,1,1,1552.000,1005.237
1174,0,0,1543.508,1002.646
1175,1,1,1553.230,1014.825
1176,0,0,1550.061,1013.416
1177,0,0,1549.040,1016.253
1178,1,1,1674.972,1003.237
1179,1,1,1574.104,1006.142
1180,1,1,1564.991,1018.234
1181,1,1,1543.748,1002.056
1182,1,1,1554.633,1015.274
1183,0,0,1538.264,999.976
1184,1,1,1552.240,1013.859
1185,1,1,1595.200,1004.517
1186,1,1,1546.313,1005.969
1187,1,1,1541.323,1002.123
1188,1,1,1543.895,1003.957
1189,1,1,1539.459,1001.520
1190,0,0,1554.289,1015.070
1191,1,1,1551.335,1001.243
1192,1,1,1550.781,1002.954
1193,1,1,1544.597,1003.803
1194,1,1,1542.000,1005.329
1195,1,1,1544.744,1008.234
1196,1,1,1544.314,1004.690
1197,1,1,1591.508,1003.021
1198,1,1,1554.031,1008.012
1199,1,1,1545.280,1003.827
1200,1,1,1546.554,1005.169
1201,1,1,1538.461,1000.412
1202,1,1,1537.643,1003.908
1203,1,1,1553.913,1015.772
1204,1,1,1602.129,1005.865
1205,1,1,1551.612,1004.240
1206,1,1,1557.052,1014.830
1207,0,0,1543.317,1003.261
1208,1,1,1539.304,1002.135
1209,1,0,1553.428,1015.372
1210,1,1,1564.523,1013.218
1211,1,1,1546.493,1002.314
1212,1,1,1545.372,1003.101
1213,1,1,1540.234,1000.855
1214,1,1,1553.188,1015.901
1215,1,1,1549.102,1014.117
1216,1,1,1582.960,1001.354
1217,1,1,1560.295,1017.212
1218,0,0,1559.895,1016.800
1219,1,1,1542.456,1004.732
1220,0,0,1542.899,1004.511
1221,1,1,1553.458,1015.840
1222,0,0,1540.689,1001.945
1223,1,1,1592.782,1007.083
1224,1,1,1549.686,1004.221
1225,1,1,1541.052,1000.529
1226,0,0,1543.280,1004.080
1227,0,0,1540.468,1002.609
1228,1,1,1551.391,1014.296
1229,1,1,1567.139,1016.708
1230,1,0,1548.338,1004.819
1231,1,1,1542.222,1001.612
1232,0,1,1539.741,1004.271
1233,1,1,1536.732,1001.773
1234,0,0,1554.622,1017.015
1235,1,1,1606.867,1004.720
1236,1,1,1551.126,1005.890
1237,1,0,1553.225,1015.865
1238,1,0,1538.874,1001.243
1239,1,1,1553.378,1015.698
1240,1,1,1537.637,1004.633
1241,1,1,1538.856,1001.662
1242,1,1,1589.200,1003.772
1243,1,1,1541.292,1002.695
1244,1,1,1543.237,1002.892
1245,1,1,1540.424,1005.704
1246,1,1,1555.065,1014.739
1247,1,0,1536.345,1000.954
1248,1,1,1556.954,1004.073
1249,1,1,1547.046,1004.713
1250,1,1,1544.387,1002.185
1251,0,0,1552.425,1016.554
1252,0,0,1535.619,1000.868
1253,1,1,1541.766,1000.573
1254,1,1,1602.357,1015.729
1255,1,1,1546.080,1003.139
1256,0,0,1557.630,1016.584
1257,1,1,1537.821,1001.563
1258,1,1,1549.434,1016.000
1259,1,1,1533.575,1002.178
1260,1,1,1537.754,999.815
1261,1,0,1592.831,1045.255
1262,1,1,1548.332,1001.994
1263,1,1,1539.581,1002.363
1264,1,1,1542.646,1003.360
1265,0,0,1551.624,1014.899
1266,1,1,1541.151,1002.511
1267,1,1,1553.237,1003.994
1268,1,1,1544.597,1003.132
1269,1,0,1538.923,1001.416
1270,1,1,1544.136,1003.304
1271,1,1,1673.403,1014.092
1272,1,1,1706.104,1024.689
1273,1,1,1716.707,1016.911
1274,1,1,1703.391,1022.880
1275,1,1,1697.040,1022.542
1276,1,1,1877.507,1027.871
1277,1,1,1705.600,1056.062
1278,1,1,1582.929,1006.443
1279,1,1,1609.618,1009.464
1280,1,1,1577.710,1007.760
1281,0,0,1553.748,1003.015
1282,1,1,1560.105,1014.745
1283,1,1,1544.147,1001.969
1284,1,1,1541.661,1002.757
1285,1,1,1567.816,1013.932
1286,1,1,1549.785,1005.101
1287,1,1,1539.766,1000.794
1288,1,1,1544.677,1003.268
1289,0,0,1557.975,1017.207
1290,1,1,1551.489,1015.372
1291,1,1,1598.431,1017.606
1292,0,0,1556.794,1002.874
1293,1,1,1616.185,1010.745
1294,1,1,1581.957,1007.083
1295,1,1,1552.855,1002.443
1296,1,1,1546.874,1002.296
1297,1,1,1545.028,1000.529
1298,0,0,1670.240,1010.264
1299,1,1,1698.030,1026.178
1300,0,0,1600.609,1012.880
1301,1,1,1564.259,1003.101
1302,0,0,1545.022,1001.956
1303,1,1,1561.053,1016.954
1304,1,1,1578.683,1013.969
1305,1,1,1559.870,1004.849
1306,1,1,1544.677,1002.615
1307,1,1,1540.843,1002.640
1308,1,1,1538.314,1000.437
1309,1,1,1541.114,1004.818
1310,1,1,1563.840,1003.132
1311,1,1,1552.769,1005.015
1312,1,0,1557.723,1016.917
1313,1,0,1542.068,1003.046
1314,1,1,1539.096,1000.923
1315,1,1,1552.947,1015.015
1316,0,1,1540.609,1001.015
1317,1,1,1595.348,1005.908
1318,1,1,1559.649,1016.664
1319,1,1,1553.102,1017.015
1320,1,1,1542.991,1001.864
1321,0,0,1549.181,1015.305
1322,1,1,1542.031,1000.400
1323,1,1,1556.535,1008.542
1324,1,1,1544.683,1003.292
1325,1,1,1543.988,1003.790
1326,1,1,1548.203,1012.345
1327,1,1,1541.470,1002.499
1328,1,1,1537.729,999.735
1329,1,1,1550.498,1003.483
1330,1,1,1564.167,1018.031
1331,1,1,1535.372,1000.327
1332,1,1,1541.262,1003.539
1333,1,1,1549.157,1015.508
1334,1,1,1540.098,1004.874
1335,1,1,1540.616,1001.397
1336,1,1,1607.176,1004.732
1337,1,1,1549.046,1003.662
1338,1,1,1552.819,1014.419
1339,1,1,1543.852,1004.800
1340,1,1,1543.907,1003.717
1341,1,1,1555.133,1016.905
1342,1,1,1564.492,1008.936
1343,1,1,1556.055,1003.200
1344,1,1,1542.776,1001.034
1345,1,1,1555.643,1017.390
1346,0,0,1543.618,1005.477
1347,1,1,1535.268,999.981
1348,1,1,1566.228,1016.880
1349,1,1,1548.302,1002.270
1350,1,1,1543.120,1003.514
1351,0,0,1540.702,1003.711
1352,1,1,1542.252,1001.545
1353,1,1,1538.887,1000.812
1354,1,1,1541.927,1004.474
1355,1,1,1594.585,1005.858
1356,1,1,1544.480,1001.649
1357,1,1,1541.686,1000.947
1358,1,1,1539.840,1001.489
1359,1,1,1544.056,1004.517
1360,1,1,1552.585,1017.188
1361,0,0,1556.332,1007.821
1362,1,1,1547.046,1002.468
1363,1,1,1546.234,1003.963
1364,1,1,1537.003,1000.394
1365,1,1,1537.520,1001.662
1366,1,1,1538.726,1001.317
1367,1,1,1582.535,1002.689
1368,1,1,1549.607,1003.889
1369,1,1,1547.212,1004.117
1370,1,1,1535.729,1000.782
1371,1,1,1543.816,1006.308
1372,1,1,1554.203,1014.240
1373,1,1,1546.566,1007.108
1374,1,1,1613.336,1057.250
1375,1,1,1560.473,1015.513
1376,1,1,1560.996,1017.231
1377,1,1,1540.019,999.810
1378,1,1,1554.240,1015.108
1379,0,0,1540.425,1001.975
1380,1,1,1558.523,1004.930
1381,1,1,1561.138,1016.787
1382,1,1,1558.074,1015.945
1383,1,1,1538.344,1003.280
1384,1,1,1548.745,1015.335
1385,1,1,1556.708,1015.914
1386,1,1,1605.994,1016.406
1387,1,1,1550.431,1004.302
1388,1,1,1538.129,1001.273
1389,1,1,1548.480,1007.674
1390,1,0,1541.815,1002.548
1391,1,1,1553.317,1015.249
1392,1,1,1537.864,1001.926
1393,1,1,1593.053,1004.505
1394,1,1,1561.132,1016.757
1395,0,0,1539.317,1001.914
1396,1,1,1542.425,1003.538
1397,1,1,1536.227,1002.050
1398,1,1,1533.944,999.951
1399,1,1,1564.819,1013.323
1400,0,0,1545.212,1002.086
1401,1,1,1539.409,1000.160
1402,1,1,1545.465,1003.353
1403,1,1,1540.850,1003.311
1404,0,0,1552.511,1017.138
1405,1,1,1608.455,1015.649
1406,1,1,1549.182,1002.517
1407,1,1,1556.745,1016.351
1408,1,1,1544.726,1003.323
1409,1,1,1540.307,1002.788
1410,0,0,1540.757,1003.102
1411,1,1,1536.542,1001.895
1412,0,0,1584.905,1041.274
1413,1,1,1548.775,1002.492
1414,1,1,1541.828,1003.717
1415,0,0,1542.517,1004.314
1416,1,1,1538.917,1003.157
1417,1,1,1538.517,1000.333
1418,1,1,1564.031,1009.970
1419,1,1,1550.338,1007.957
1420,1,1,1543.477,1003.453
1421,1,1,1556.566,1016.867
1422,1,1,1540.449,1001.446
1423,1,1,1537.544,1001.071
1424,1,1,1593.913,1004.412
1425,1,1,1547.447,1004.185
1426,1,1,1561.797,1016.997
1427,1,1,1542.461,1003.070
1428,1,1,1537.397,1002.744
1429,0,0,1549.310,1014.394
1430,1,1,1542.997,1001.790
1431,1,1,1559.452,1013.588
1432,1,1,1548.511,1004.806
1433,1,1,1540.634,1001.637
1434,1,1,1547.052,1005.803
1435,1,1,1537.871,1001.323
1436,1,1,1545.311,1004.197
1437,1,1,1560.092,1011.145
1438,1,1,1549.434,1006.129
1439,1,1,1541.206,1002.880
1440,1,1,1551.539,1014.160
1441,1,1,1540.444,1002.849
1442,1,1,1537.643,1000.437
1443,0,0,1591.551,1002.504
1444,0,0,1566.781,1015.976
1445,1,1,1541.950,1001.416
1446,1,1,1552.505,1016.726
1447,1,1,1555.748,1016.129
1448,0,1,1540.960,1000.424
1449,1,1,1541.212,1005.772
1450,0,1,1556.696,1006.504
1451,1,1,1556.929,1016.160
1452,1,1,1553.336,1015.956
1453,0,0,1555.403,1016.584
1454,1,1,1555.009,1016.136
1455,1,1,1554.363,1015.138
1456,1,1,1556.911,1002.769
1457,1,1,1548.148,1004.290
1458,1,1,1543.403,1001.409
1459,0,0,1540.302,1001.077
1460,0,0,1537.335,1002.430
1461,0,0,1539.311,1004.664
1462,1,1,1598.572,1003.471
1463,1,1,1549.956,1001.643
1464,0,0,1542.259,1004.419
1465,0,0,1539.877,1003.692
1466,1,1,1552.738,1016.585
1467,1,1,1539.490,1003.138
1468,0,0,1553.636,1013.656
1469,1,1,1559.717,1006.658
1470,1,1,1562.547,1014.511
1471,1,1,1544.499,1002.357
1472,1,1,1551.587,1015.353
1473,1,1,1554.867,1015.243
1474,1,1,1553.065,1015.643
1475,1,1,1552.006,1002.486
1476,1,1,1543.963,1002.794
1477,1,1,1535.452,1000.744
1478,1,1,1542.400,1000.461
1479,1,1,1549.981,1014.634
1480,1,1,1541.625,1004.443
1481,1,1,1598.794,1015.902
1482,0,0,1564.092,1017.397
1483,1,0,1542.117,1002.615
1484,1,1,1546.376,1005.785
1485,1,1,1538.973,999.988
1486,1,1,1543.600,1007.834
1487,0,0,1552.185,1016.277
1488,1,1,1553.705,1006.111
1489,1,0,1543.064,1001.287
1490,1,1,1543.920,1005.416
1491,1,1,1544.474,1004.406
1492,1,1,1553.249,1016.554
1493,1,0,1550.006,1014.338
1494,1,1,1557.390,1005.126
1495,1,1,1547.244,1002.584
1496,1,1,1545.723,1007.452
1497,1,1,1554.917,1017.052
1498,1,1,1543.139,1003.821
1499,1,1,1548.431,1011.009
1500,1,0,1581.538,1000.345
1501,1,1,1556.068,1002.566
1502,1,1,1563.729,1019.028
1503,1,1,1553.791,1014.862
1504,1,1,1553.760,1018.135
1505,1,1,1540.012,1002.646
1506,1,1,1543.902,1005.126
1507,1,1,1554.948,1006.966
1508,1,1,1545.188,1003.649
1509,1,1,1542.443,1004.394
1510,1,1,1546.160,1002.449
1511,1,1,1545.323,1004.080
1512,1,1,1554.031,1016.627
1513,0,0,1559.963,1011.606
1514,1,1,1547.815,1005.428
1515,0,1,1542.339,1003.938
1516,1,1,1541.938,1004.308
1517,1,1,1537.975,1001.711
1518,1,1,1541.347,1003.366
1519,1,1,1553.784,1017.280
1520,1,1,1556.080,1006.369
1521,1,1,1544.498,1004.277
1522,1,1,1538.030,1001.188
1523,0,0,1541.311,1004.510
1524,0,0,1538.215,1004.037
1525,0,0,1537.145,1000.738
1526,1,1,1565.600,1014.381
1527,1,1,1558.406,1016.154
1528,1,1,1541.250,1002.283
1529,1,1,1541.274,1002.504
1530,1,1,1546.652,1004.043
1531,1,1,1555.292,1016.627
1532,1,1,1563.120,1007.914
1533,0,0,1553.667,1004.400
1534,1,1,1544.776,1000.671
1535,0,0,1541.496,1001.341
1536,0,0,1538.105,1001.446
1537,1,1,1536.450,1000.622
1538,0,0,1539.434,999.206
1539,1,1,1597.526,1007.729
1540,1,1,1556.770,1016.597
1541,1,1,1553.784,1015.237
1542,1,1,1544.166,1002.874
1543,1,0,1539.409,1003.101
1544,1,1,1538.468,1005.459
1545,1,1,1556.505,1008.696
1546,1,1,1546.966,1003.366
1547,1,1,1555.268,1015.428
1548,1,1,1538.560,1002.677
1549,1,1,1536.504,1000.499
1550,1,1,1553.816,1014.640
1551,1,1,1563.397,1016.450
1552,1,1,1560.874,1015.889
1553,1,1,1552.880,1016.098
1554,0,0,1553.895,1014.462
1555,1,1,1537.791,1003.163
1556,1,1,1540.074,1003.378
1557,1,1,1553.157,1014.511
1558,0,0,1592.560,1005.871
1559,1,1,1543.144,1003.237
1560,1,1,1541.729,1001.508
1561,1,1,1549.083,1014.659
1562,0,0,1539.373,1003.532
1563,1,1,1538.166,1001.822
1564,1,1,1551.643,1004.886
1565,1,1,1543.218,1001.754
1566,1,1,1540.800,1002.714
1567,0,0,1537.378,1001.440
1568,1,1,1538.234,1002.979
1569,1,1,1537.496,1001.040
1570,1,1,1614.080,1001.870
1571,1,1,1548.837,1006.905
1572,1,1,1557.705,1015.133
1573,0,0,1551.089,1014.979
1574,1,1,1539.594,1002.548
1575,1,1,1538.892,1002.259
1576,1,1,1551.908,1014.061
1577,1,1,1607.249,1017.212
1578,1,1,1550.216,1004.185
1579,1,1,1540.302,1002.855
1580,1,1,1537.268,1001.526
1581,1,1,1536.855,1000.597
1582,1,1,1537.403,1000.480
1583,1,1,1566.302,1013.243
1584,0,0,1544.228,1001.674
1585,1,1,1538.209,1001.225
1586,1,1,1539.730,1005.655
1587,1,1,1535.347,1002.105
1588,1,1,1540.566,1003.329
1589,1,1,1614.880,1014.973
1590,1,1,1546.806,1001.871
1591,1,1,1559.742,1016.978
1592,1,1,1554.480,1015.083
1593,0,0,1554.726,1016.253
1594,1,1,1537.797,1002.111
1595,1,1,1554.012,1013.883
1596,1,1,1588.093,1004.037
1597,1,1,1542.880,1001.569
1598,1,1,1550.381,1015.495
1599,1,1,1552.831,1016.751
1600,1,1,1540.886,1004.486
1601,0,0,1541.816,1002.302
1602,1,1,1551.686,1004.960
1603,1,1,1547.551,1002.566
1604,1,1,1539.206,1001.815
1605,1,1,1541.637,1000.000
1606,1,1,1549.600,1014.431
1607,1,1,1534.073,1000.136
1608,1,1,1608.098,1003.058
1609,1,1,1551.366,1002.917
1610,0,0,1539.495,1000.597
1611,1,1,1548.468,1004.345
1612,1,1,1543.760,1004.560
1613,1,1,1534.400,1003.631
1614,1,1,1533.883,1000.511
1615,1,1,1587.003,1041.600
1616,1,1,1544.191,1003.502
1617,1,1,1536.363,1000.684
1618,1,1,1540.166,1002.357
1619,1,1,1536.160,1002.271
1620,1,1,1547.920,1013.674
1621,0,0,1551.003,1004.240
1622,1,1,1545.625,1002.677
1623,1,1,1541.058,1001.280
1624,0,1,1540.104,1002.227
1625,1,1,1535.753,999.803
1626,1,1,1536.702,1001.606
1627,1,1,1578.535,999.803
1628,1,0,1542.745,1001.840
1629,1,1,1544.523,1001.816
1630,1,1,1557.581,1015.021
1631,1,1,1542.135,1001.877
1632,1,1,1540.130,1001.896
1633,1,1,1551.096,1015.508
1634,1,1,1549.735,1002.123
1635,1,1,1544.111,1004.210
1636,1,1,1547.113,1005.815
1637,1,1,1537.489,1001.926
1638,1,1,1539.809,1003.200
1639,1,1,1555.471,1018.160
1640,1,1,1552.246,1003.095
1641,1,1,1563.348,1018.825
1642,0,0,1556.166,1015.520
1643,1,1,1542.640,1001.926
1644,1,1,1538.800,1001.102
1645,1,1,1544.000,1005.969
1646,1,1,1609.637,1015.760
1647,0,0,1571.846,1018.744
1648,1,1,1546.351,1004.498
1649,1,1,1554.997,1016.750
1650,1,1,1542.338,1002.296
1651,1,1,1545.194,1003.329
1652,1,1,1543.884,1005.649
1653,1,1,1563.127,1010.461
1654,0,0,1566.830,1017.090
1655,0,0,1539.403,1003.889
1656,1,0,1538.708,1002.130
1657,1,1,1552.474,1015.268
1658,1,1,1536.142,1000.911
1659,1,1,1556.640,1005.883
1660,1,1,1550.831,1005.520
1661,1,1,1558.468,1017.975
1662,0,0,1541.366,1003.219
1663,1,1,1540.757,1002.468
1664,1,1,1534.517,1003.440
1665,1,1,1582.369,1001.865
1666,1,0,1550.498,1003.692
1667,1,1,1544.529,1002.147
1668,1,1,1533.932,1002.123
1669,1,1,1539.360,1004.659
1670,1,1,1537.003,1000.646
1671,1,1,1539.292,1003.600
1672,1,1,1550.806,1006.252
1673,1,1,1542.499,1001.446
1674,1,1,1538.732,1001.563
1675,0,0,1551.397,1012.074
1676,1,1,1551.440,1015.502
1677,1,1,1535.354,1000.695
1678,1,1,1551.059,1001.754
1679,1,1,1549.994,1004.480
1680,1,1,1558.929,1016.560
1681,1,1,1543.299,1002.892
1682,0,0,1543.576,1003.594
1683,1,1,1552.942,1014.523
1684,1,1,1542.535,1003.613
1685,1,1,1615.526,1005.212
1686,1,1,1547.373,1002.947
1687,1,1,1546.443,1008.382
1688,1,1,1538.997,1001.699
1689,1,1,1541.440,1002.535
1690,1,1,1554.806,1016.228
1691,1,1,1558.000,1006.541
1692,1,1,1546.793,1005.083
1693,1,1,1540.658,1001.575
1694,1,1,1542.708,1001.280
1695,1,1,1543.821,1002.062
1696,1,1,1553.329,1017.076
1697,1,1,1553.840,1005.021
1698,1,1,1549.378,1003.163
1699,0,0,1542.129,1002.578
1700,1,1,1541.655,1003.803
1701,1,1,1552.068,1014.560
