sample_id,repeat_id,label,prediction,correct,buf_write,cache_flush,register_setup,kernel,output_readback,classifier,patch_embedding,weight_transfer,total_us
792,2,1,1,1,58.0430,158.8310,0.0000,1004.0120,185.5140,122.5350,0.0000,0.0000,1528.9350
793,2,1,1,1,57.1810,157.6800,0.0000,1004.3700,185.5080,123.3850,0.0000,0.0000,1528.1240
794,2,1,1,1,55.9870,157.7960,0.0000,1006.1790,183.7970,122.7940,0.0000,0.0000,1526.5530
795,2,0,0,1,56.6030,156.9780,0.0000,1007.8340,185.5320,124.1110,0.0000,0.0000,1531.0580
796,2,1,1,1,58.1410,155.8400,0.0000,1006.3940,231.1820,124.8370,0.0000,0.0000,1576.3940
797,2,1,1,1,58.1410,159.0030,0.0000,1009.4220,184.1350,123.6500,0.0000,0.0000,1534.3510
798,2,1,1,1,57.7970,158.1790,0.0000,1006.8000,183.9320,123.8710,0.0000,0.0000,1530.5790
799,2,1,1,1,57.4770,157.4830,0.0000,1004.5840,184.7820,124.7880,0.0000,0.0000,1529.1140
800,2,0,0,1,59.0160,158.8250,0.0000,1000.8860,186.2840,123.0150,0.0000,0.0000,1528.0260
801,2,0,0,1,58.7270,156.5910,0.0000,998.0800,184.7080,122.7880,0.0000,0.0000,1520.8940
802,2,1,1,1,57.9750,156.0060,0.0000,1006.5660,186.2650,181.8400,0.0000,0.0000,1588.6520
803,2,1,1,1,61.8640,166.3380,0.0000,1002.4670,188.0740,126.1600,0.0000,0.0000,1544.9030
804,2,0,0,1,58.5790,159.7790,0.0000,1003.2000,186.7700,125.7840,0.0000,0.0000,1534.1120
805,2,1,1,1,58.5040,159.1020,0.0000,1009.1390,184.5840,123.7970,0.0000,0.0000,1535.1260
806,2,1,1,1,57.8220,156.9600,0.0000,1008.3390,184.6580,123.4710,0.0000,0.0000,1531.2500
807,2,0,0,1,57.9750,156.8550,0.0000,1004.0250,183.9930,124.4130,0.0000,0.0000,1527.2610
808,2,1,1,1,56.7390,157.2190,0.0000,1007.8960,183.6800,123.6860,0.0000,0.0000,1529.2200
809,2,0,0,1,58.4550,213.2980,0.0000,1008.5480,189.0950,126.3750,0.0000,0.0000,1595.7710
810,2,1,1,1,56.4800,160.5040,0.0000,1005.1020,186.3140,124.2340,0.0000,0.0000,1532.6340
811,2,1,1,1,57.0030,158.7690,0.0000,1008.1670,184.9970,124.3020,0.0000,0.0000,1533.2380
812,2,1,1,1,57.2300,156.8430,0.0000,1002.4990,185.7910,124.6460,0.0000,0.0000,1527.0090
813,2,1,1,1,57.0520,156.9720,0.0000,1007.0100,185.0090,124.3320,0.0000,0.0000,1530.3750
814,2,1,1,1,57.0700,157.5510,0.0000,1003.6800,185.6800,123.1200,0.0000,0.0000,1527.1010
815,2,1,1,1,57.8030,158.2400,0.0000,1047.3100,192.6950,128.0180,0.0000,0.0000,1584.0660
816,2,1,1,1,59.0100,160.4000,0.0000,1005.5810,185.2430,126.3940,0.0000,0.0000,1536.6280
817,2,1,1,1,57.6680,157.5080,0.0000,1008.5720,187.6920,124.0440,0.0000,0.0000,1535.4840
818,2,1,1,1,58.6280,156.7380,0.0000,1004.2220,184.9840,123.1690,0.0000,0.0000,1527.7410
819,2,1,1,1,56.6400,155.2670,0.0000,1007.1010,184.3940,121.2930,0.0000,0.0000,1524.6950
820,2,1,1,1,58.4860,157.2370,0.0000,1005.0090,182.2270,123.0210,0.0000,0.0000,1525.9800
821,2,1,1,1,57.3470,156.4060,0.0000,994.7940,191.7720,125.4700,0.0000,0.0000,1525.7890
822,2,1,1,1,58.2520,159.4710,0.0000,993.8280,184.9170,124.9230,0.0000,0.0000,1521.3910
823,2,0,0,1,57.7290,156.6340,0.0000,1008.8800,186.4240,124.5420,0.0000,0.0000,1534.2090
824,2,1,1,1,56.8430,156.7750,0.0000,1008.4920,186.0980,123.7780,0.0000,0.0000,1531.9860
825,2,1,1,1,57.7970,157.3660,0.0000,1005.6620,184.9170,120.9050,0.0000,0.0000,1526.6470
826,2,1,1,1,57.4160,156.1910,0.0000,1005.7360,182.0560,123.5010,0.0000,0.0000,1524.9000
827,2,1,1,1,57.5880,155.9010,0.0000,1006.3630,194.1480,127.6000,0.0000,0.0000,1541.6000
828,2,1,1,1,58.4180,160.0730,0.0000,1009.4340,185.5510,125.3730,0.0000,0.0000,1538.8490
829,2,1,1,1,57.6800,159.3470,0.0000,1003.9510,185.2060,124.0980,0.0000,0.0000,1530.2820
830,2,1,1,1,58.8430,157.9500,0.0000,1008.2840,183.4640,124.4000,0.0000,0.0000,1532.9410
831,2,1,1,1,57.7780,157.3910,0.0000,1004.8550,185.6430,125.4710,0.0000,0.0000,1531.1380
832,2,1,1,1,56.7020,157.4280,0.0000,1008.5720,184.5780,124.0300,0.0000,0.0000,1531.3100
833,2,1,1,1,59.0650,158.9480,0.0000,1003.1870,192.3200,126.6090,0.0000,0.0000,1540.1290
834,2,1,1,1,57.4770,158.9720,0.0000,1006.1790,186.3440,127.2120,0.0000,0.0000,1536.1840
835,2,1,1,1,59.2920,159.3660,0.0000,1006.4060,186.5600,124.7750,0.0000,0.0000,1536.3990
836,2,1,1,1,57.1930,158.2960,0.0000,1004.0000,183.5320,125.4340,0.0000,0.0000,1528.4550
837,2,1,1,1,58.4120,158.2640,0.0000,1006.0800,183.2800,124.6100,0.0000,0.0000,1530.6460
838,2,1,1,1,58.8250,157.7540,0.0000,1004.5600,182.3570,124.0440,0.0000,0.0000,1527.5400
839,2,1,1,1,57.8280,157.2490,0.0000,1035.4090,194.3260,125.9070,0.0000,0.0000,1570.7190
840,2,1,1,1,58.1960,160.8310,0.0000,1007.0770,187.3970,125.1820,0.0000,0.0000,1538.6830
841,2,1,1,1,56.9670,158.9360,0.0000,1006.8060,185.4590,124.6770,0.0000,0.0000,1532.8450
842,2,1,1,1,57.2490,158.6150,0.0000,1004.7630,186.0740,124.5540,0.0000,0.0000,1531.2550
843,2,1,1,1,58.9350,155.9630,0.0000,1007.6000,184.0740,123.6250,0.0000,0.0000,1530.1970
844,2,1,1,1,57.7170,156.1840,0.0000,1006.9470,184.2700,124.6090,0.0000,0.0000,1529.7270
845,2,1,1,1,57.2130,157.4760,0.0000,994.6030,223.9010,126.4930,0.0000,0.0000,1559.6860
846,2,1,1,1,57.8890,161.6620,0.0000,1008.6340,186.5910,125.7720,0.0000,0.0000,1540.5480
847,2,1,1,1,57.2800,156.6210,0.0000,1006.4550,184.2030,123.3410,0.0000,0.0000,1527.9000
848,2,1,1,1,57.9870,157.2180,0.0000,1007.2310,185.9880,124.1170,0.0000,0.0000,1532.5410
849,2,0,0,1,57.2430,156.8980,0.0000,1004.3940,185.5020,123.7410,0.0000,0.0000,1527.7780
850,2,1,1,1,57.4220,156.4550,0.0000,1006.9290,182.2890,124.3200,0.0000,0.0000,1527.4150
851,2,1,1,1,57.3290,156.4740,0.0000,1006.8180,184.5040,125.3730,0.0000,0.0000,1530.4980
852,2,1,1,1,63.4530,159.7660,0.0000,1005.1080,186.6150,126.7510,0.0000,0.0000,1541.6930
853,2,1,1,1,58.3940,158.5670,0.0000,1003.9690,184.0250,125.3480,0.0000,0.0000,1530.3030
854,2,1,1,1,58.0740,157.0650,0.0000,1007.6120,185.1140,124.2520,0.0000,0.0000,1532.1170
855,2,1,1,1,57.1320,155.4220,0.0000,993.6370,183.4210,123.1760,0.0000,0.0000,1512.7880
856,2,1,1,1,56.9540,156.4250,0.0000,1004.0920,183.8830,122.5350,0.0000,0.0000,1523.8890
857,2,1,1,1,57.1320,156.2520,0.0000,1002.8070,184.1600,122.8610,0.0000,0.0000,1523.2120
858,2,1,1,1,56.4860,158.1970,0.0000,1009.0280,190.8680,127.2370,0.0000,0.0000,1541.8160
859,2,0,1,0,56.9850,159.7110,0.0000,1003.0150,186.8300,125.2680,0.0000,0.0000,1531.8090
860,2,0,0,1,58.4120,158.3630,0.0000,1008.5410,185.4400,123.2310,0.0000,0.0000,1533.9870
861,2,0,0,1,58.4740,158.0860,0.0000,1002.6710,181.7050,124.4060,0.0000,0.0000,1525.3420
862,2,1,1,1,57.9810,156.3570,0.0000,1002.7810,182.6710,125.0150,0.0000,0.0000,1524.8050
863,2,1,1,1,57.7410,155.7600,0.0000,1003.3350,185.1320,122.5970,0.0000,0.0000,1524.5650
864,2,1,1,1,57.1640,158.8920,0.0000,1006.5730,189.4220,124.8000,0.0000,0.0000,1536.8510
865,2,1,1,1,57.6490,159.6560,0.0000,1004.4250,184.7570,126.6340,0.0000,0.0000,1533.1210
866,2,1,1,1,57.0030,157.2800,0.0000,1005.8150,185.3360,125.2990,0.0000,0.0000,1530.7330
867,2,1,1,1,57.8950,157.5880,0.0000,1003.7410,182.7260,126.3200,0.0000,0.0000,1528.2700
868,2,1,1,1,56.8310,158.2340,0.0000,1006.1170,185.3100,123.0030,0.0000,0.0000,1529.4950
869,2,1,1,1,58.0250,156.5300,0.0000,1007.8900,183.0770,122.2400,0.0000,0.0000,1527.7620
870,2,1,1,1,56.8980,158.0430,0.0000,996.9720,194.7630,128.6890,0.0000,0.0000,1535.3650
871,2,1,1,1,58.8490,159.7720,0.0000,1005.7290,188.2150,123.6490,0.0000,0.0000,1536.2140
872,2,1,1,1,57.1810,158.7380,0.0000,1004.6770,185.7600,124.3450,0.0000,0.0000,1530.7010
873,2,1,1,1,57.0770,157.1260,0.0000,1008.6340,185.3170,124.2830,0.0000,0.0000,1532.4370
874,2,1,1,1,58.1110,158.8000,0.0000,1000.9230,183.9260,124.5600,0.0000,0.0000,1526.3200
875,2,1,1,1,57.6060,156.8800,0.0000,1000.6580,184.9230,123.5200,0.0000,0.0000,1523.5870
876,2,0,0,1,57.6190,157.8580,0.0000,995.5320,195.7910,126.9660,0.0000,0.0000,1533.7660
877,2,1,1,1,61.0530,161.2920,0.0000,1006.2890,185.5140,125.6680,0.0000,0.0000,1539.8160
878,2,1,1,1,58.1410,159.2860,0.0000,1005.5010,186.3510,125.5940,0.0000,0.0000,1534.8730
879,2,0,0,1,57.7790,157.1570,0.0000,1004.6520,185.9880,124.1160,0.0000,0.0000,1529.6920
880,2,1,1,1,57.1260,158.3940,0.0000,1003.3850,184.1850,124.1290,0.0000,0.0000,1527.2190
881,2,1,1,1,57.2980,158.4680,0.0000,1004.1480,185.1810,124.5420,0.0000,0.0000,1529.6370
882,2,1,1,1,58.4930,157.7480,0.0000,1014.4430,193.8400,129.2920,0.0000,0.0000,1553.8160
883,2,0,0,1,58.7760,160.6650,0.0000,1007.9500,186.6280,125.4400,0.0000,0.0000,1539.4590
884,2,1,1,1,57.8400,158.3630,0.0000,1001.6000,185.9200,123.9500,0.0000,0.0000,1527.6730
885,2,1,0,0,57.8530,156.9110,0.0000,1004.5350,182.7630,125.3360,0.0000,0.0000,1527.3980
886,2,1,1,1,57.6370,159.3850,0.0000,1004.0240,184.9110,126.4860,0.0000,0.0000,1532.4430
887,2,1,0,0,56.2770,157.3910,0.0000,1007.2000,183.2680,123.9070,0.0000,0.0000,1528.0430
888,2,1,1,1,56.2460,157.6130,0.0000,1005.5450,220.3200,127.5450,0.0000,0.0000,1567.2690
889,2,1,1,1,58.4180,161.5690,0.0000,1005.1750,185.6310,125.6190,0.0000,0.0000,1536.4120
890,2,1,1,1,59.1640,157.7240,0.0000,1005.4030,185.8890,125.0400,0.0000,0.0000,1533.2200
891,2,0,0,1,57.6680,157.2990,0.0000,1007.7540,186.1600,122.0490,0.0000,0.0000,1530.9300
892,2,1,1,1,57.0090,158.7630,0.0000,1002.8060,184.5230,124.8180,0.0000,0.0000,1527.9190
893,2,1,0,0,57.4270,155.7540,0.0000,1002.7010,185.8710,123.0580,0.0000,0.0000,1524.8110
894,2,1,0,0,56.1290,156.7450,0.0000,1005.5020,184.8000,121.0280,0.0000,0.0000,1524.2040
895,2,1,1,1,100.1780,161.0150,0.0000,1005.4400,186.3130,124.7820,0.0000,0.0000,1577.7280
896,2,1,1,1,57.4150,157.9510,0.0000,1007.1390,185.6000,123.0460,0.0000,0.0000,1531.1510
897,2,1,1,1,58.0730,159.9690,0.0000,1004.8120,185.5820,122.4370,0.0000,0.0000,1530.8730
898,2,0,1,0,57.6300,157.9700,0.0000,1009.4340,184.7510,123.9010,0.0000,0.0000,1533.6860
899,2,1,1,1,56.7260,157.1320,0.0000,1004.7690,184.2400,123.3420,0.0000,0.0000,1526.2090
900,2,1,1,1,58.0060,157.9270,0.0000,1005.7480,182.8490,124.0120,0.0000,0.0000,1528.5420
901,2,1,1,1,57.1880,195.7970,0.0000,1003.2620,189.5200,125.2920,0.0000,0.0000,1571.0590
902,2,1,1,1,58.4000,158.6340,0.0000,1006.7500,187.2990,123.9130,0.0000,0.0000,1534.9960
903,2,1,1,1,57.0770,157.1570,0.0000,1003.9940,186.7930,124.3070,0.0000,0.0000,1529.3280
904,2,1,1,1,58.9050,157.2740,0.0000,1003.1820,184.3750,124.1540,0.0000,0.0000,1527.8900
905,2,1,1,1,57.6190,157.6430,0.0000,1004.4250,184.4740,123.6000,0.0000,0.0000,1527.7610
906,2,1,1,1,57.1940,156.4360,0.0000,1001.7660,183.8030,123.6310,0.0000,0.0000,1522.8300
907,2,0,0,1,56.7700,158.5540,0.0000,1005.0520,192.4920,124.4120,0.0000,0.0000,1537.2800
908,2,0,0,1,56.7330,160.6650,0.0000,1008.4120,186.7010,125.0650,0.0000,0.0000,1537.5760
909,2,1,1,1,57.8100,159.9570,0.0000,1005.5810,186.4860,123.0950,0.0000,0.0000,1532.9290
910,2,1,1,1,57.7970,158.0370,0.0000,1005.3600,184.9910,122.9540,0.0000,0.0000,1529.1390
911,2,1,1,1,58.0930,157.3040,0.0000,1007.3790,184.6210,124.7080,0.0000,0.0000,1532.1050
912,2,1,1,1,58.3750,157.0890,0.0000,1007.6060,186.3820,122.7820,0.0000,0.0000,1532.2340
913,2,1,1,1,56.2650,157.8100,0.0000,1007.2610,194.5970,129.6550,0.0000,0.0000,1545.5880
914,2,1,0,0,58.7810,162.1170,0.0000,1009.9020,187.2800,125.0830,0.0000,0.0000,1543.1630
915,2,1,1,1,57.4770,159.9020,0.0000,1005.1630,185.8590,122.7940,0.0000,0.0000,1531.1950
916,2,1,1,1,56.1480,156.2650,0.0000,1004.9420,183.8770,123.0030,0.0000,0.0000,1524.2350
917,2,1,1,1,57.9380,157.5380,0.0000,1007.9320,185.2800,125.5070,0.0000,0.0000,1534.1950
918,2,1,1,1,57.1510,158.6710,0.0000,1002.7380,182.8610,124.4680,0.0000,0.0000,1525.8890
919,2,1,1,1,56.1790,158.5230,0.0000,1004.7270,222.1350,138.0070,0.0000,0.0000,1579.5710
920,2,1,0,0,63.1380,169.2000,0.0000,1011.3720,191.9820,128.7450,0.0000,0.0000,1564.4370
921,2,1,1,1,57.2250,163.4590,0.0000,1008.2520,187.9940,125.7660,0.0000,0.0000,1542.6960
922,2,1,1,1,57.7720,158.5970,0.0000,1002.2530,186.9480,124.4980,0.0000,0.0000,1530.0680
923,2,1,1,1,57.0030,159.0150,0.0000,999.9140,185.8770,125.1750,0.0000,0.0000,1526.9840
924,2,1,1,1,56.9790,159.3040,0.0000,1002.4860,184.6210,124.1350,0.0000,0.0000,1527.5250
925,2,1,1,1,56.6150,159.5690,0.0000,1001.6800,196.5970,126.7510,0.0000,0.0000,1541.2120
926,2,1,1,1,59.9260,162.6590,0.0000,1009.3350,188.2950,126.4000,0.0000,0.0000,1546.6150
927,2,1,1,1,58.4310,160.4670,0.0000,1006.5730,187.3350,126.0930,0.0000,0.0000,1538.8990
928,2,1,1,1,57.7290,158.0560,0.0000,1005.6800,183.6490,124.3630,0.0000,0.0000,1529.4770
929,2,1,1,1,56.8620,157.1750,0.0000,1008.2950,184.2030,124.4680,0.0000,0.0000,1531.0030
930,2,1,1,1,56.9850,157.3780,0.0000,1003.4890,185.6930,122.5230,0.0000,0.0000,1526.0680
931,2,1,1,1,56.6520,158.5540,0.0000,1053.5260,194.7390,127.4340,0.0000,0.0000,1590.9050
932,2,1,1,1,60.1600,159.3730,0.0000,1006.8560,186.0120,124.5110,0.0000,0.0000,1536.9120
933,2,1,1,1,58.1540,157.1200,0.0000,1005.6370,185.6440,123.2740,0.0000,0.0000,1529.8290
934,2,1,1,1,59.0150,157.5200,0.0000,1004.8000,185.6190,125.6860,0.0000,0.0000,1532.6400
935,2,1,0,0,56.4370,158.1720,0.0000,1006.5600,184.9290,122.6150,0.0000,0.0000,1528.7130
936,2,0,0,1,56.6030,154.7880,0.0000,1003.4830,185.2430,121.4030,0.0000,0.0000,1521.5200
937,2,1,1,1,57.3720,157.7240,0.0000,1002.7390,220.4370,128.6100,0.0000,0.0000,1566.8820
938,2,1,1,1,57.8280,162.1350,0.0000,1008.1230,187.3410,126.9660,0.0000,0.0000,1542.3930
939,2,1,1,1,58.4370,156.8990,0.0000,1008.7930,185.2120,124.1720,0.0000,0.0000,1533.5130
940,2,1,1,1,56.6590,156.4490,0.0000,1005.4520,192.6710,157.7910,0.0000,0.0000,1569.0220
941,2,1,1,1,77.8400,241.1010,0.0000,1036.4430,298.6280,202.4800,0.0000,0.0000,1856.4920
942,2,1,1,1,85.2430,243.3780,0.0000,1021.9700,251.5690,160.9660,0.0000,0.0000,1763.1260
943,2,1,1,1,66.7880,183.8460,0.0000,1015.0640,223.9200,144.2590,0.0000,0.0000,1633.8770
944,2,1,1,1,63.0160,172.5350,0.0000,1010.4130,194.4870,131.0590,0.0000,0.0000,1571.5100
945,2,1,1,1,58.9410,163.0950,0.0000,995.7360,188.8620,128.0860,0.0000,0.0000,1534.7200
946,2,1,1,1,59.0710,161.7350,0.0000,1008.6590,185.9320,125.4340,0.0000,0.0000,1540.8310
947,2,1,1,1,58.1850,158.1050,0.0000,1001.6250,186.3940,123.5630,0.0000,0.0000,1527.8720
948,2,0,0,1,58.2400,157.3720,0.0000,1007.0530,185.8040,124.4250,0.0000,0.0000,1532.8940
949,2,1,1,1,58.6770,157.6550,0.0000,999.1940,199.7480,129.1760,0.0000,0.0000,1544.4500
950,2,1,1,1,60.3080,162.7260,0.0000,1007.2190,189.5140,127.6490,0.0000,0.0000,1547.4160
951,2,1,1,1,58.3750,160.8070,0.0000,1008.3880,185.8520,125.5880,0.0000,0.0000,1539.0100
952,2,1,1,1,59.5200,158.0670,0.0000,1006.1420,184.0980,124.1230,0.0000,0.0000,1531.9500
953,2,1,1,1,57.6250,158.2470,0.0000,1004.0920,185.4030,123.8280,0.0000,0.0000,1529.1950
954,2,1,1,1,58.7760,158.8430,0.0000,1005.0760,184.9910,125.5880,0.0000,0.0000,1533.2740
955,2,1,1,1,57.5260,157.1810,0.0000,1050.9960,204.0920,133.0890,0.0000,0.0000,1602.8840
956,2,1,1,1,59.4950,163.9880,0.0000,1010.7080,187.6990,126.9970,0.0000,0.0000,1548.8870
957,2,1,1,1,59.3970,162.6830,0.0000,1007.1130,185.5380,126.5050,0.0000,0.0000,1541.2360
958,2,1,1,1,58.8550,158.6220,0.0000,1006.5600,186.9170,123.2190,0.0000,0.0000,1534.1730
959,2,1,1,1,59.3170,157.9260,0.0000,996.3500,185.2550,123.9070,0.0000,0.0000,1522.7550
960,2,1,1,1,56.5290,155.7350,0.0000,1005.4580,185.7900,123.9260,0.0000,0.0000,1527.4380
961,2,1,1,1,57.3240,157.0830,0.0000,1005.0700,238.9540,131.2800,0.0000,0.0000,1589.7110
962,2,0,1,0,62.2270,166.6580,0.0000,1011.3600,190.9840,127.7600,0.0000,0.0000,1558.9890
963,2,1,1,1,57.6180,161.7970,0.0000,1009.3410,188.5850,123.2180,0.0000,0.0000,1540.5590
964,2,1,1,1,59.6430,157.5260,0.0000,996.6210,187.1510,126.3010,0.0000,0.0000,1527.2420
965,2,1,1,1,58.2520,160.0120,0.0000,1006.7570,186.6460,124.7690,0.0000,0.0000,1536.4360
966,2,1,1,1,55.5320,158.6900,0.0000,1003.1080,183.2620,125.1270,0.0000,0.0000,1525.7190
967,2,1,1,1,57.7290,158.0620,0.0000,1005.9450,183.2060,167.5260,0.0000,0.0000,1572.4680
968,2,1,1,1,60.1850,165.3470,0.0000,1007.1570,188.8370,128.3820,0.0000,0.0000,1549.9080
969,2,1,1,1,57.7850,157.2670,0.0000,1007.5140,186.4180,125.3540,0.0000,0.0000,1534.3380
970,2,0,0,1,59.5200,156.6090,0.0000,1006.7570,186.3940,124.7260,0.0000,0.0000,1534.0060
971,2,1,1,1,57.4710,157.9140,0.0000,1007.5510,185.6120,123.5690,0.0000,0.0000,1532.1170
972,2,0,0,1,57.4830,155.8090,0.0000,1001.1810,186.6090,122.6210,0.0000,0.0000,1523.7030
973,2,1,1,1,57.6060,157.8890,0.0000,1004.9850,184.3880,124.2460,0.0000,0.0000,1529.1140
974,2,1,1,1,57.7850,192.5230,0.0000,1014.7140,207.1020,138.3440,0.0000,0.0000,1610.4680
975,2,1,1,1,62.9910,169.4280,0.0000,998.7320,190.0430,127.0890,0.0000,0.0000,1548.2830
976,2,1,1,1,59.0030,160.0490,0.0000,1005.4030,187.9320,126.9670,0.0000,0.0000,1539.3540
977,2,1,1,1,57.9070,160.4490,0.0000,1007.9500,186.2650,123.9140,0.0000,0.0000,1536.4850
978,2,1,1,1,60.3440,158.4180,0.0000,1005.6610,184.6770,124.2770,0.0000,0.0000,1533.3770
979,2,0,0,1,57.4460,156.1350,0.0000,1008.1360,185.5570,123.7360,0.0000,0.0000,1531.0100
980,2,0,1,0,56.8560,216.2960,0.0000,997.0770,194.9470,132.3270,0.0000,0.0000,1597.5030
981,2,1,0,0,59.2680,160.1970,0.0000,1005.4520,189.1810,127.7530,0.0000,0.0000,1541.8510
982,2,1,1,1,59.4210,158.6710,0.0000,1005.0830,184.5230,126.1720,0.0000,0.0000,1533.8700
983,2,0,1,0,57.5450,159.4890,0.0000,1009.1570,185.9700,124.2460,0.0000,0.0000,1536.4070
984,2,1,1,1,57.8280,157.8580,0.0000,1004.8370,185.1260,126.7130,0.0000,0.0000,1532.3620
985,2,1,1,1,57.7600,157.5080,0.0000,1005.6130,183.2430,123.3790,0.0000,0.0000,1527.5030
986,2,1,0,0,58.9600,158.4430,0.0000,994.4550,194.2530,127.8400,0.0000,0.0000,1533.9510
987,2,1,1,1,57.2130,160.4430,0.0000,1007.6550,186.3690,126.2830,0.0000,0.0000,1537.9630
988,2,1,1,1,58.1970,158.3140,0.0000,1005.9880,186.7200,125.0590,0.0000,0.0000,1534.2780
989,2,1,1,1,57.5140,156.5780,0.0000,1004.2840,184.4130,123.8960,0.0000,0.0000,1526.6850
990,2,1,1,1,57.3600,160.2770,0.0000,1003.5440,184.8920,124.1600,0.0000,0.0000,1530.2330
991,2,1,1,1,57.9510,159.5450,0.0000,1005.6920,184.3140,123.7230,0.0000,0.0000,1531.2250
992,2,0,0,1,56.8490,157.8650,0.0000,1004.0800,193.0900,130.1480,0.0000,0.0000,1542.0320
993,2,1,1,1,60.3200,161.8770,0.0000,1007.3350,186.8360,125.3170,0.0000,0.0000,1541.6850
994,2,1,1,1,58.0860,159.8270,0.0000,1004.1540,186.2650,124.8190,0.0000,0.0000,1533.1510
995,2,0,0,1,57.4700,158.8560,0.0000,1003.6860,185.8950,122.9110,0.0000,0.0000,1528.8180
996,2,1,1,1,58.0620,157.3540,0.0000,1007.6680,185.5330,124.1470,0.0000,0.0000,1532.7640
997,2,0,0,1,56.8500,158.2770,0.0000,1005.4530,185.3100,125.8830,0.0000,0.0000,1531.7730
998,2,1,1,1,56.4190,156.4120,0.0000,1005.0830,191.9390,125.4030,0.0000,0.0000,1535.2560
999,2,1,0,0,59.5200,159.5630,0.0000,1003.5940,187.9390,125.6920,0.0000,0.0000,1536.3080
1000,2,1,1,1,57.1080,160.0680,0.0000,1005.2370,186.2270,123.6180,0.0000,0.0000,1532.2580
1001,2,1,1,1,58.1100,159.0640,0.0000,1004.4930,184.3200,124.9170,0.0000,0.0000,1530.9040
1002,2,1,1,1,58.4730,158.9660,0.0000,1005.3300,186.2760,124.8370,0.0000,0.0000,1533.8820
1003,2,1,1,1,57.9080,157.4400,0.0000,1004.2830,184.9540,123.6740,0.0000,0.0000,1528.2590
1004,2,1,1,1,57.2550,156.9780,0.0000,1009.3050,190.3630,127.3290,0.0000,0.0000,1541.2300
1005,2,1,1,1,58.4740,160.7940,0.0000,1002.8860,188.3200,123.6370,0.0000,0.0000,1534.1110
1006,2,1,1,1,59.3480,156.5900,0.0000,1006.3570,187.3230,124.4670,0.0000,0.0000,1534.0850
1007,2,1,1,1,56.4680,158.2090,0.0000,1005.0770,185.9630,124.2280,0.0000,0.0000,1529.9450
1008,2,1,1,1,58.0860,158.3820,0.0000,1005.1200,185.2190,122.5540,0.0000,0.0000,1529.3610
1009,2,1,1,1,57.8520,156.1660,0.0000,1005.6740,183.4220,123.3040,0.0000,0.0000,1526.4180
1010,2,0,1,0,58.2530,158.4130,0.0000,1003.6740,196.3140,126.4860,0.0000,0.0000,1543.1400
1011,2,1,1,1,58.0250,160.8870,0.0000,1008.4180,186.7880,126.0560,0.0000,0.0000,1540.1740
1012,2,1,1,1,58.3390,158.1110,0.0000,1005.5690,185.1200,124.7820,0.0000,0.0000,1531.9210
1013,2,1,1,1,56.6950,156.1840,0.0000,1004.7690,184.9910,123.4460,0.0000,0.0000,1526.0850
1014,2,1,1,1,56.2270,157.0520,0.0000,1008.3200,184.5540,124.8560,0.0000,0.0000,1531.0090
1015,2,1,1,1,57.2310,157.9570,0.0000,1003.8220,185.3350,122.9480,0.0000,0.0000,1527.2930
1016,2,1,1,1,57.4400,156.6090,0.0000,1005.1630,184.6030,130.0180,0.0000,0.0000,1533.8330
1017,2,1,1,1,58.3440,161.3660,0.0000,1006.2770,187.8520,125.6680,0.0000,0.0000,1539.5070
1018,2,1,1,1,57.5510,159.4030,0.0000,1004.7750,184.6280,124.9730,0.0000,0.0000,1531.3300
1019,2,1,1,1,57.7050,156.9170,0.0000,1008.2100,185.2800,124.3630,0.0000,0.0000,1532.4750
1020,2,1,1,1,57.3050,155.9640,0.0000,996.3760,185.5020,124.3330,0.0000,0.0000,1519.4800
1021,2,1,1,1,57.9140,156.9350,0.0000,1007.7170,185.4280,122.0620,0.0000,0.0000,1530.0560
1022,2,1,1,1,57.9630,156.0620,0.0000,1004.9420,184.2770,124.0430,0.0000,0.0000,1527.2870
1023,2,1,1,1,110.1290,163.4460,0.0000,1005.3540,186.9420,127.2800,0.0000,0.0000,1593.1510
1024,2,1,1,1,57.6560,160.5410,0.0000,1006.2460,186.1910,126.2030,0.0000,0.0000,1536.8370
1025,2,0,0,1,57.7900,157.1630,0.0000,1005.2860,186.3020,126.0860,0.0000,0.0000,1532.6270
1026,2,1,1,1,56.9230,157.2920,0.0000,1004.1480,184.0430,125.2800,0.0000,0.0000,1527.6860
1027,2,1,1,1,56.6770,156.0130,0.0000,1003.7970,184.3690,122.9600,0.0000,0.0000,1523.8160
1028,2,0,0,1,58.9910,159.8220,0.0000,1004.9970,185.5450,123.6920,0.0000,0.0000,1533.0470
1029,2,1,1,1,57.0890,193.5880,0.0000,1003.1320,191.6990,125.9130,0.0000,0.0000,1571.4210
1030,2,1,1,1,58.1910,158.6520,0.0000,994.8360,186.1780,124.3130,0.0000,0.0000,1522.1700
1031,2,1,1,1,57.6000,158.9170,0.0000,1006.2340,187.0150,122.6890,0.0000,0.0000,1532.4550
1032,2,1,1,1,57.0150,156.7200,0.0000,1003.5380,186.0440,123.5700,0.0000,0.0000,1526.8870
1033,2,1,1,1,56.7880,157.7850,0.0000,1000.9350,183.8030,122.7450,0.0000,0.0000,1522.0560
1034,2,1,1,1,57.5320,155.3790,0.0000,1007.4890,184.7200,124.6710,0.0000,0.0000,1529.7910
1035,2,1,1,1,56.8860,157.4030,0.0000,1005.4950,189.3600,126.0240,0.0000,0.0000,1535.1680
