sample_id,repeat_id,label,prediction,correct,buf_write,cache_flush,register_setup,kernel,output_readback,classifier,patch_embedding,weight_transfer,total_us
312,2,1,1,1,64.6710,182.8370,0.0000,948.6950,206.1790,140.8190,0.0000,0.0000,1543.2010
313,2,1,1,1,62.3630,171.5940,0.0000,944.1600,200.4550,135.8520,0.0000,0.0000,1514.4240
314,2,1,1,1,61.9320,170.3940,0.0000,945.5750,200.8860,136.5850,0.0000,0.0000,1515.3720
315,2,1,1,1,61.3670,167.5690,0.0000,942.6280,198.2900,135.0150,0.0000,0.0000,1504.8690
316,2,1,1,1,62.7010,168.5480,0.0000,940.9350,195.7290,135.1260,0.0000,0.0000,1503.0390
317,2,1,0,0,61.5140,170.7070,0.0000,949.8460,239.6800,150.6150,0.0000,0.0000,1572.3620
318,2,1,1,1,67.9700,183.7040,0.0000,950.9730,206.0310,141.2060,0.0000,0.0000,1549.8840
319,2,0,0,1,62.6830,171.9880,0.0000,946.0980,199.5010,136.6840,0.0000,0.0000,1516.9540
320,2,1,1,1,62.3510,170.1660,0.0000,945.7720,196.9040,134.9600,0.0000,0.0000,1510.1530
321,2,1,1,1,61.2430,170.1170,0.0000,948.0190,197.8400,136.9410,0.0000,0.0000,1514.1600
322,2,1,1,1,62.1050,167.6000,0.0000,940.8000,195.7410,134.2220,0.0000,0.0000,1500.4680
323,2,1,1,1,62.4680,169.3600,0.0000,949.1010,232.2090,151.4030,0.0000,0.0000,1564.5410
324,2,1,1,1,67.2680,180.7200,0.0000,949.3840,204.2220,140.2770,0.0000,0.0000,1541.8710
325,2,1,1,1,64.1540,171.5020,0.0000,946.0130,199.4090,137.3480,0.0000,0.0000,1518.4260
326,2,1,1,1,62.9720,168.4680,0.0000,945.1940,197.4460,135.3100,0.0000,0.0000,1509.3900
327,2,1,1,1,62.8800,168.4740,0.0000,950.7080,198.9540,135.9140,0.0000,0.0000,1516.9300
328,2,1,1,1,61.3790,167.3970,0.0000,942.5970,197.6800,135.9510,0.0000,0.0000,1505.0040
329,2,1,1,1,61.2430,167.6560,0.0000,949.6240,277.4640,161.9630,0.0000,0.0000,1617.9500
330,2,1,1,1,69.0950,190.4060,0.0000,951.3170,208.7140,143.0530,0.0000,0.0000,1562.5850
331,2,1,1,1,65.5690,172.9910,0.0000,946.5410,199.7540,137.8280,0.0000,0.0000,1522.6830
332,2,1,1,1,65.7910,172.7200,0.0000,945.1880,199.1690,135.6430,0.0000,0.0000,1518.5110
333,2,0,0,1,62.5970,168.2590,0.0000,946.1850,196.8870,135.0830,0.0000,0.0000,1509.0110
334,2,1,1,1,62.3440,168.4670,0.0000,944.1780,197.5320,135.0460,0.0000,0.0000,1507.5670
335,2,1,1,1,62.8310,166.7630,0.0000,944.5790,251.9690,147.7910,0.0000,0.0000,1573.9330
336,2,1,1,1,63.8030,186.5540,0.0000,948.1780,210.1730,138.9240,0.0000,0.0000,1547.6320
337,2,0,1,0,63.4950,170.8430,0.0000,950.4670,199.2190,136.4870,0.0000,0.0000,1520.5110
338,2,1,1,1,62.1110,169.3040,0.0000,942.4240,197.7290,135.5810,0.0000,0.0000,1507.1490
339,2,1,1,1,61.1820,170.5290,0.0000,947.4890,196.7260,134.6340,0.0000,0.0000,1510.5600
340,2,1,1,1,64.1170,167.0340,0.0000,946.1100,197.3480,135.8650,0.0000,0.0000,1510.4740
341,2,1,1,1,60.8180,167.6550,0.0000,944.5300,196.3140,133.2990,0.0000,0.0000,1502.6160
342,2,1,1,1,125.9750,180.4310,0.0000,949.9260,203.3780,141.8030,0.0000,0.0000,1601.5130
343,2,1,1,1,63.0770,174.9600,0.0000,945.8270,201.6800,137.8400,0.0000,0.0000,1523.3840
344,2,1,1,1,63.3360,170.9660,0.0000,947.3730,197.8160,134.8620,0.0000,0.0000,1514.3530
345,2,1,1,1,62.0860,166.6090,0.0000,945.0470,197.3660,135.0650,0.0000,0.0000,1506.1730
346,2,1,1,1,61.5880,168.3820,0.0000,944.3320,196.4240,134.9230,0.0000,0.0000,1505.6490
347,2,1,1,1,61.1080,170.0370,0.0000,945.0220,196.3510,134.8120,0.0000,0.0000,1507.3300
348,2,1,1,1,62.5230,168.9110,0.0000,1017.4650,218.2030,146.4740,0.0000,0.0000,1613.5760
349,2,1,1,1,62.9540,176.5730,0.0000,950.5420,201.8710,136.8430,0.0000,0.0000,1528.7830
350,2,1,1,1,63.8830,169.9200,0.0000,947.8700,198.1850,135.9020,0.0000,0.0000,1515.7600
351,2,1,0,0,62.0250,169.1940,0.0000,946.1290,200.2090,134.9660,0.0000,0.0000,1512.5230
352,2,1,1,1,61.7900,169.8770,0.0000,943.1010,198.2400,135.7720,0.0000,0.0000,1508.7800
353,2,1,1,1,61.8580,168.5790,0.0000,956.9540,196.5850,133.8830,0.0000,0.0000,1517.8590
354,2,1,1,1,62.2830,167.6000,0.0000,954.5230,215.8150,143.3910,0.0000,0.0000,1543.6120
355,2,0,0,1,66.7630,173.6980,0.0000,948.1730,200.8500,139.2730,0.0000,0.0000,1528.7570
356,2,1,1,1,63.2310,169.6000,0.0000,959.0890,200.1910,136.4000,0.0000,0.0000,1528.5110
357,2,1,1,1,62.3690,168.9780,0.0000,943.4280,200.3930,134.0550,0.0000,0.0000,1509.2230
358,2,1,1,1,62.3570,166.5160,0.0000,949.5570,195.8960,135.2250,0.0000,0.0000,1509.5510
359,2,1,1,1,61.9380,167.5810,0.0000,943.6300,198.4670,133.7230,0.0000,0.0000,1505.3390
360,2,1,1,1,62.9290,168.2210,0.0000,949.4590,210.8550,143.6060,0.0000,0.0000,1535.0700
361,2,1,1,1,64.9540,170.9790,0.0000,945.6920,199.7110,138.1480,0.0000,0.0000,1519.4840
362,2,1,1,1,64.6960,170.4240,0.0000,946.4300,198.8500,135.1380,0.0000,0.0000,1515.5380
363,2,1,1,1,62.2400,168.5910,0.0000,953.6930,196.1170,134.8860,0.0000,0.0000,1515.5270
364,2,0,0,1,61.0460,168.4550,0.0000,943.9380,197.7230,133.3350,0.0000,0.0000,1504.4970
365,2,1,1,1,62.8300,167.2430,0.0000,943.8650,195.9820,135.2800,0.0000,0.0000,1505.2000
366,2,1,1,1,61.1260,165.8400,0.0000,943.4400,207.8330,141.3970,0.0000,0.0000,1519.6360
367,2,1,1,1,62.6900,172.1050,0.0000,948.5350,201.8950,137.4710,0.0000,0.0000,1522.6960
368,2,1,1,1,61.5560,168.3820,0.0000,944.4180,199.5870,133.9940,0.0000,0.0000,1507.9370
369,2,1,1,1,61.6130,168.5360,0.0000,956.5240,196.0800,135.6740,0.0000,0.0000,1518.4270
370,2,1,1,1,63.1200,169.4640,0.0000,942.8920,198.0430,133.5320,0.0000,0.0000,1507.0510
371,2,1,1,1,62.0490,169.0890,0.0000,945.1630,197.0770,136.8860,0.0000,0.0000,1510.2640
372,2,1,1,1,60.4550,168.1850,0.0000,946.7510,237.0280,139.4650,0.0000,0.0000,1551.8840
373,2,1,1,1,63.0710,173.3480,0.0000,947.4520,198.2590,135.6860,0.0000,0.0000,1517.8160
374,2,1,1,1,63.2000,169.8530,0.0000,942.9230,198.8870,136.7690,0.0000,0.0000,1511.6320
375,2,1,1,1,61.1070,168.2960,0.0000,943.8460,197.2800,134.5910,0.0000,0.0000,1505.1200
376,2,1,1,1,62.1230,166.0190,0.0000,944.4680,198.4180,134.5540,0.0000,0.0000,1505.5820
377,2,1,1,1,63.0030,167.4530,0.0000,945.5940,197.3840,132.8000,0.0000,0.0000,1506.2340
378,2,1,1,1,62.2210,166.7070,0.0000,944.7260,197.6500,134.7260,0.0000,0.0000,1506.0300
379,2,1,1,1,60.2460,212.5040,0.0000,944.6710,201.1320,136.1040,0.0000,0.0000,1554.6570
380,2,1,1,1,60.5290,169.5200,0.0000,948.9350,196.1170,137.2860,0.0000,0.0000,1512.3870
381,2,0,0,1,62.2400,168.7010,0.0000,943.6000,198.5360,135.0890,0.0000,0.0000,1508.1660
382,2,1,1,1,62.9970,167.6490,0.0000,944.9110,197.6120,134.2210,0.0000,0.0000,1507.3900
383,2,1,1,1,61.6800,169.1320,0.0000,943.6370,196.4860,134.9910,0.0000,0.0000,1505.9260
384,2,1,1,1,60.9910,168.2960,0.0000,945.3480,196.3810,135.2190,0.0000,0.0000,1506.2350
385,2,0,0,1,60.5170,167.7790,0.0000,945.8530,206.2160,139.2800,0.0000,0.0000,1519.6450
386,2,1,1,1,62.4550,172.9720,0.0000,950.0370,198.8670,136.6530,0.0000,0.0000,1520.9840
387,2,1,1,1,62.1850,167.3730,0.0000,944.6770,198.0920,134.3020,0.0000,0.0000,1506.6290
388,2,1,1,1,61.9020,169.6800,0.0000,945.4340,195.7160,136.8560,0.0000,0.0000,1509.5880
389,2,1,1,1,61.8030,167.5260,0.0000,942.6030,197.0520,132.2100,0.0000,0.0000,1501.1940
390,2,1,1,1,61.7540,165.5020,0.0000,944.4180,197.0090,135.2560,0.0000,0.0000,1503.9390
391,2,1,1,1,60.9350,167.6920,0.0000,950.5360,206.2280,138.4250,0.0000,0.0000,1523.8160
392,2,1,0,0,62.7940,169.4590,0.0000,947.3780,200.2460,137.4710,0.0000,0.0000,1517.3480
393,2,1,1,1,62.8980,169.8650,0.0000,945.2620,197.7910,137.7790,0.0000,0.0000,1513.5950
394,2,1,1,1,62.3570,167.3720,0.0000,946.6280,197.0530,134.1840,0.0000,0.0000,1507.5940
395,2,1,1,1,61.3910,167.4150,0.0000,944.8370,195.7660,134.4130,0.0000,0.0000,1503.8220
396,2,1,1,1,61.3360,167.7420,0.0000,944.5970,196.9420,134.9350,0.0000,0.0000,1505.5520
397,2,1,1,1,62.7570,167.6990,0.0000,949.6860,206.3080,139.5200,0.0000,0.0000,1525.9700
398,2,1,1,1,63.9880,173.3170,0.0000,944.1170,199.0590,134.6210,0.0000,0.0000,1515.1020
399,2,1,1,1,62.9540,169.8710,0.0000,946.5230,194.4870,134.7570,0.0000,0.0000,1508.5920
400,2,1,1,1,61.3110,167.9390,0.0000,943.5320,196.9910,134.2220,0.0000,0.0000,1503.9950
401,2,1,1,1,61.6800,167.8890,0.0000,944.2030,197.8590,134.0680,0.0000,0.0000,1505.6990
402,2,1,1,1,62.0610,169.7470,0.0000,940.3450,196.4430,135.4220,0.0000,0.0000,1504.0180
403,2,1,1,1,61.1630,167.0700,0.0000,948.0730,239.0210,138.3940,0.0000,0.0000,1553.7210
404,2,1,1,1,61.8330,173.0280,0.0000,948.2030,199.9750,137.6800,0.0000,0.0000,1520.7190
405,2,1,0,0,60.7200,169.0700,0.0000,948.0620,197.9510,135.1690,0.0000,0.0000,1510.9720
406,2,1,1,1,63.6680,167.6680,0.0000,945.7230,197.9560,134.6090,0.0000,0.0000,1509.6240
407,2,1,1,1,62.2580,166.9420,0.0000,946.0310,196.4930,134.6400,0.0000,0.0000,1506.3640
408,2,1,1,1,63.0160,165.6550,0.0000,945.7170,197.2250,136.6090,0.0000,0.0000,1508.2220
409,2,1,1,1,60.9350,168.7940,0.0000,947.1940,194.8000,134.6270,0.0000,0.0000,1506.3500
410,2,1,1,1,61.3850,212.9780,0.0000,946.9970,200.3560,135.9380,0.0000,0.0000,1557.6540
411,2,1,1,1,61.1870,170.1910,0.0000,940.5100,200.6030,135.4520,0.0000,0.0000,1507.9430
412,2,1,1,1,60.8370,169.4830,0.0000,944.6460,197.3720,134.6340,0.0000,0.0000,1506.9720
413,2,0,0,1,63.3840,167.5380,0.0000,942.0680,197.5450,134.5660,0.0000,0.0000,1505.1010
414,2,1,1,1,62.6900,168.9850,0.0000,946.1110,196.6830,133.4580,0.0000,0.0000,1507.9270
415,2,1,1,1,61.1690,169.3230,0.0000,946.2830,195.9010,134.2280,0.0000,0.0000,1506.9040
416,2,1,1,1,60.9970,167.2920,0.0000,948.0000,205.3970,138.2950,0.0000,0.0000,1519.9810
417,2,1,1,1,63.2930,169.4890,0.0000,943.3470,196.7940,134.7760,0.0000,0.0000,1507.6990
418,2,0,0,1,60.8300,170.8870,0.0000,944.1170,197.7900,132.1360,0.0000,0.0000,1505.7600
419,2,1,1,1,63.1940,169.2490,0.0000,945.0280,197.4220,134.5720,0.0000,0.0000,1509.4650
420,2,0,0,1,62.3760,167.6240,0.0000,943.3050,197.1380,135.1330,0.0000,0.0000,1505.5760
421,2,1,0,0,62.0550,166.5290,0.0000,942.6090,196.7440,132.4250,0.0000,0.0000,1500.3620
422,2,1,1,1,63.9080,169.1630,0.0000,955.6430,208.9850,139.3480,0.0000,0.0000,1537.0470
423,2,1,1,1,63.8770,173.3050,0.0000,944.2770,200.4240,134.5170,0.0000,0.0000,1516.4000
424,2,0,0,1,61.2740,169.3170,0.0000,942.4310,198.7560,135.8150,0.0000,0.0000,1507.5930
425,2,1,1,1,60.9350,169.8220,0.0000,941.9080,195.0950,134.4550,0.0000,0.0000,1502.2150
426,2,1,1,1,60.8310,168.4980,0.0000,942.5670,197.9570,136.3320,0.0000,0.0000,1506.1850
427,2,1,1,1,61.1020,166.6270,0.0000,945.4590,195.4220,133.0830,0.0000,0.0000,1501.6930
428,2,1,1,1,61.5880,167.1260,0.0000,947.1750,208.0430,140.1230,0.0000,0.0000,1524.0550
429,2,1,0,0,62.3930,170.7140,0.0000,948.3200,198.9780,135.7720,0.0000,0.0000,1516.1770
430,2,1,1,1,63.2860,168.8620,0.0000,943.8340,198.1480,134.9730,0.0000,0.0000,1509.1030
431,2,1,1,1,61.1270,168.8000,0.0000,943.9260,196.6210,134.6520,0.0000,0.0000,1505.1260
432,2,1,1,1,61.0700,168.3320,0.0000,944.6830,198.0310,137.8340,0.0000,0.0000,1509.9500
433,2,1,1,1,59.6250,170.1360,0.0000,942.0360,197.5140,132.1600,0.0000,0.0000,1501.4710
434,2,1,1,1,61.0330,168.3200,0.0000,942.3200,197.8890,183.9010,0.0000,0.0000,1553.4630
435,2,1,1,1,60.9040,172.6520,0.0000,945.9570,201.2310,136.0920,0.0000,0.0000,1516.8360
436,2,0,0,1,62.6090,170.8800,0.0000,945.3470,197.9630,134.9480,0.0000,0.0000,1511.7470
437,2,1,1,1,62.6960,167.0640,0.0000,944.3630,196.5790,134.3700,0.0000,0.0000,1505.0720
438,2,0,0,1,62.4430,168.3390,0.0000,954.8980,260.9050,159.2370,0.0000,0.0000,1605.8220
439,2,1,1,1,67.4520,190.0490,0.0000,957.3780,210.9910,145.1010,0.0000,0.0000,1570.9710
440,2,1,1,1,64.3080,174.4670,0.0000,947.2000,201.5690,193.7290,0.0000,0.0000,1581.2730
441,2,1,0,0,65.9940,178.2900,0.0000,945.9330,201.8280,139.0150,0.0000,0.0000,1531.0600
442,2,1,1,1,62.4610,171.2370,0.0000,944.8550,197.4580,138.0430,0.0000,0.0000,1514.0540
443,2,1,1,1,62.2030,168.3630,0.0000,945.2000,195.7790,136.0870,0.0000,0.0000,1507.6320
444,2,1,1,1,61.8530,167.3600,0.0000,948.2890,198.0490,136.4740,0.0000,0.0000,1512.0250
445,2,1,1,1,60.7880,167.2930,0.0000,943.6920,197.0150,135.4890,0.0000,0.0000,1504.2770
446,2,0,0,1,63.7840,167.9940,0.0000,946.0990,197.4220,134.5850,0.0000,0.0000,1509.8840
447,2,1,1,1,60.5350,213.6610,0.0000,946.3140,203.6000,140.2340,0.0000,0.0000,1564.3440
448,2,1,1,1,62.6030,171.3790,0.0000,943.2500,198.4180,135.1260,0.0000,0.0000,1510.7760
449,2,0,0,1,62.5720,168.8500,0.0000,946.8740,198.6650,134.4370,0.0000,0.0000,1511.3980
450,2,1,1,1,61.1880,167.3300,0.0000,944.3450,197.8710,134.4490,0.0000,0.0000,1505.1830
451,2,1,1,1,62.2150,167.3420,0.0000,944.2220,197.1810,135.1320,0.0000,0.0000,1506.0920
452,2,1,1,1,61.6430,166.5410,0.0000,944.6950,197.0520,137.6300,0.0000,0.0000,1507.5610
453,2,1,1,1,61.9270,167.5200,0.0000,954.2830,210.5960,139.8090,0.0000,0.0000,1534.1350
454,2,0,0,1,64.3010,170.4800,0.0000,945.7790,200.4870,137.2610,0.0000,0.0000,1518.3080
455,2,1,1,1,62.0000,168.8740,0.0000,943.7040,197.3970,135.2680,0.0000,0.0000,1507.2430
456,2,1,1,1,60.5230,167.8030,0.0000,943.8090,196.2530,136.5970,0.0000,0.0000,1504.9850
457,2,1,1,1,61.7730,167.9200,0.0000,943.4900,199.7290,133.1630,0.0000,0.0000,1506.0750
458,2,1,1,1,63.0160,168.9050,0.0000,942.6830,195.6440,132.6280,0.0000,0.0000,1502.8760
459,2,0,1,0,61.1630,167.3420,0.0000,950.4370,209.1200,139.7230,0.0000,0.0000,1527.7850
460,2,1,1,1,64.7940,172.5360,0.0000,948.5540,200.9110,136.7010,0.0000,0.0000,1523.4960
461,2,1,1,1,61.8890,171.2550,0.0000,946.1840,198.5170,134.3200,0.0000,0.0000,1512.1650
462,2,0,0,1,63.3110,168.2210,0.0000,943.5510,197.6190,136.1290,0.0000,0.0000,1508.8310
463,2,1,1,1,62.3870,166.8490,0.0000,947.6670,195.9320,133.8030,0.0000,0.0000,1506.6380
464,2,1,1,1,61.1690,166.4000,0.0000,945.6800,196.0000,133.2250,0.0000,0.0000,1502.4740
465,2,1,1,1,61.5810,169.1690,0.0000,957.8400,205.6070,140.4490,0.0000,0.0000,1534.6460
466,2,1,1,1,62.2220,170.8860,0.0000,949.8890,197.3850,135.9010,0.0000,0.0000,1516.2830
467,2,1,1,1,61.4030,168.1910,0.0000,942.1720,196.3940,135.1940,0.0000,0.0000,1503.3540
468,2,1,1,1,61.1380,168.8370,0.0000,945.0580,196.4000,135.2860,0.0000,0.0000,1506.7190
469,2,1,1,1,62.6220,167.2800,0.0000,945.7910,199.8030,133.7540,0.0000,0.0000,1509.2500
470,2,1,1,1,60.1170,168.8860,0.0000,942.3020,197.2310,134.5970,0.0000,0.0000,1503.1330
471,2,1,1,1,61.6370,166.2960,0.0000,943.4210,196.8250,196.7880,0.0000,0.0000,1564.9670
472,2,1,1,1,68.8120,186.7820,0.0000,956.5350,208.4860,144.3010,0.0000,0.0000,1564.9160
473,2,1,1,1,62.7510,176.3870,0.0000,946.7880,199.7290,137.8830,0.0000,0.0000,1523.5380
474,2,0,1,0,64.7070,170.0490,0.0000,947.7170,198.9970,137.0270,0.0000,0.0000,1518.4970
475,2,1,1,1,62.5910,166.9360,0.0000,947.2560,197.3290,135.5760,0.0000,0.0000,1509.6880
476,2,0,1,0,61.8890,171.0400,0.0000,944.5110,196.8310,134.2460,0.0000,0.0000,1508.5170
477,2,1,1,1,62.6280,167.1140,0.0000,944.2650,196.2590,135.1750,0.0000,0.0000,1505.4410
478,2,0,0,1,61.0890,217.8460,0.0000,949.6370,197.9510,137.6310,0.0000,0.0000,1564.1540
479,2,1,1,1,61.5260,171.2920,0.0000,942.6950,197.4890,136.4310,0.0000,0.0000,1509.4330
480,2,1,1,1,62.7140,167.3790,0.0000,943.6610,197.1020,136.5970,0.0000,0.0000,1507.4530
481,2,1,1,1,60.5660,166.2400,0.0000,944.0670,196.0240,133.4830,0.0000,0.0000,1500.3800
482,2,1,1,1,61.4280,166.2400,0.0000,942.9840,196.0920,136.2830,0.0000,0.0000,1503.0270
483,2,1,1,1,61.6060,167.0090,0.0000,946.3630,195.7050,133.8650,0.0000,0.0000,1504.5480
484,2,1,1,1,59.6130,165.5140,0.0000,954.2210,209.0520,139.0090,0.0000,0.0000,1527.4090
485,2,1,0,0,62.0250,172.4250,0.0000,948.9600,199.1630,135.2300,0.0000,0.0000,1517.8030
486,2,1,1,1,62.3510,170.3640,0.0000,945.6680,199.4460,137.1070,0.0000,0.0000,1514.9360
487,2,1,1,1,61.1130,169.1940,0.0000,942.7450,197.7480,133.7780,0.0000,0.0000,1504.5780
488,2,1,0,0,62.8560,166.0190,0.0000,946.8180,196.1300,134.2710,0.0000,0.0000,1506.0940
489,2,1,1,1,60.9910,167.8030,0.0000,944.8190,198.1230,134.3140,0.0000,0.0000,1506.0500
490,2,1,1,1,61.3660,166.8680,0.0000,955.7850,206.7870,138.8730,0.0000,0.0000,1529.6790
491,2,1,1,1,62.1350,170.8920,0.0000,960.5660,197.5630,137.7050,0.0000,0.0000,1528.8610
492,2,0,0,1,61.4770,167.2120,0.0000,957.1270,196.5900,134.2400,0.0000,0.0000,1516.6460
493,2,1,1,1,61.3970,167.7850,0.0000,942.1540,197.7600,136.1230,0.0000,0.0000,1505.2190
494,2,0,0,1,61.0340,168.1300,0.0000,945.9750,196.7630,134.3140,0.0000,0.0000,1506.2160
495,2,1,1,1,61.0960,167.7600,0.0000,943.4270,196.2890,133.7350,0.0000,0.0000,1502.3070
496,2,1,1,1,61.0090,167.3480,0.0000,953.5320,207.3660,137.4460,0.0000,0.0000,1526.7010
497,2,1,1,1,61.4150,171.5880,0.0000,946.4680,199.3110,134.2460,0.0000,0.0000,1513.0280
498,2,1,1,1,61.4590,169.4400,0.0000,941.9870,197.2550,135.0830,0.0000,0.0000,1505.2240
499,2,1,1,1,63.2120,167.1010,0.0000,945.0220,195.8770,135.4460,0.0000,0.0000,1506.6580
500,2,1,1,1,62.4430,167.7230,0.0000,948.4250,197.8640,134.4500,0.0000,0.0000,1510.9050
501,2,1,1,1,61.3840,166.8120,0.0000,945.6550,197.7360,133.0460,0.0000,0.0000,1504.6330
502,2,1,1,1,61.2000,168.8730,0.0000,946.9970,236.4180,137.3540,0.0000,0.0000,1550.8420
503,2,1,1,1,62.9040,172.9600,0.0000,947.4400,199.0830,136.5350,0.0000,0.0000,1518.9220
504,2,1,1,1,64.5970,167.4890,0.0000,948.6090,199.5760,133.1940,0.0000,0.0000,1513.4650
505,2,1,1,1,62.3260,167.6310,0.0000,946.2520,197.4590,135.3970,0.0000,0.0000,1509.0650
506,2,1,1,1,60.9850,167.5260,0.0000,943.8460,195.8590,134.3810,0.0000,0.0000,1502.5970
507,2,0,0,1,62.3330,168.8800,0.0000,944.8610,196.8860,133.4890,0.0000,0.0000,1506.4490
508,2,1,1,1,64.7140,167.4470,0.0000,944.2650,197.7480,133.6000,0.0000,0.0000,1507.7740
509,2,1,1,1,61.3300,211.3960,0.0000,944.9470,199.4890,136.0310,0.0000,0.0000,1553.1930
510,2,1,1,1,62.9540,172.7320,0.0000,944.4190,198.4000,134.1230,0.0000,0.0000,1512.6280
511,2,1,1,1,59.9810,169.4460,0.0000,944.4620,197.8770,135.4960,0.0000,0.0000,1507.2620
512,2,1,0,0,60.7380,166.0300,0.0000,944.4860,193.9570,135.1200,0.0000,0.0000,1500.3310
513,2,1,1,1,61.6490,165.9870,0.0000,943.6180,196.4490,132.9230,0.0000,0.0000,1500.6260
514,2,1,1,1,61.8520,166.2950,0.0000,944.6700,196.0920,134.9790,0.0000,0.0000,1503.8880
515,2,1,1,1,62.8920,166.0120,0.0000,955.3290,209.1570,138.0130,0.0000,0.0000,1531.4030
516,2,1,1,1,64.2530,173.3350,0.0000,945.6740,197.2370,137.2370,0.0000,0.0000,1517.7360
517,2,0,0,1,61.0150,166.1350,0.0000,946.3510,197.8340,135.3230,0.0000,0.0000,1506.6580
518,2,1,1,1,61.8520,167.9200,0.0000,942.6640,196.4300,133.6000,0.0000,0.0000,1502.4660
519,2,1,1,1,61.8100,167.2860,0.0000,943.2670,195.7350,135.4890,0.0000,0.0000,1503.5870
520,2,1,1,1,60.5970,166.1970,0.0000,941.2310,196.6160,137.5270,0.0000,0.0000,1502.1680
521,2,1,1,1,61.3720,166.3450,0.0000,947.5940,204.9660,137.0210,0.0000,0.0000,1517.2980
522,2,1,1,1,61.2430,169.2800,0.0000,947.6430,197.4640,136.5660,0.0000,0.0000,1512.1960
523,2,1,1,1,61.6430,169.5930,0.0000,943.9260,196.8860,134.7750,0.0000,0.0000,1506.8230
524,2,1,1,1,63.1070,168.2030,0.0000,942.9780,197.9200,135.0840,0.0000,0.0000,1507.2920
525,2,1,1,1,60.6890,170.1110,0.0000,944.4130,195.0460,133.0770,0.0000,0.0000,1503.3360
526,2,1,1,1,62.7390,168.4860,0.0000,944.1540,197.5880,133.7410,0.0000,0.0000,1506.7080
527,2,1,1,1,61.2060,166.4250,0.0000,959.3850,203.4400,138.8250,0.0000,0.0000,1529.2810
528,2,1,1,1,63.3660,169.3540,0.0000,947.4700,198.1540,136.2840,0.0000,0.0000,1514.6280
529,2,1,1,1,62.7570,168.8250,0.0000,946.1300,198.0800,134.2580,0.0000,0.0000,1510.0500
530,2,1,1,1,62.2890,166.5730,0.0000,944.1970,197.8890,135.1390,0.0000,0.0000,1506.0870
531,2,1,1,1,61.8280,168.0060,0.0000,945.2740,197.6430,133.6490,0.0000,0.0000,1506.4000
532,2,1,1,1,62.7570,166.9730,0.0000,940.3570,196.4670,135.3480,0.0000,0.0000,1501.9020
533,2,1,1,1,62.0180,167.1010,0.0000,942.4800,198.4490,196.0120,0.0000,0.0000,1566.0600
534,2,0,0,1,63.9020,174.6590,0.0000,950.2530,200.5230,137.9320,0.0000,0.0000,1527.2690
535,2,1,1,1,63.1700,168.3880,0.0000,947.4890,197.7910,136.8990,0.0000,0.0000,1513.7370
536,2,0,0,1,61.9560,167.8090,0.0000,942.8860,195.3110,135.3420,0.0000,0.0000,1503.3040
537,2,1,1,1,61.8210,168.2460,0.0000,944.0990,196.5230,136.5910,0.0000,0.0000,1507.2800
538,2,1,1,1,61.2680,167.1260,0.0000,945.8400,195.2680,136.1970,0.0000,0.0000,1505.6990
539,2,1,1,1,61.6550,166.1790,0.0000,956.6270,195.5450,134.4250,0.0000,0.0000,1514.4310
540,2,1,1,1,62.2340,210.7260,0.0000,945.4830,202.8120,137.0090,0.0000,0.0000,1558.2640
541,2,1,1,1,62.0430,172.4120,0.0000,944.3260,198.7630,137.3910,0.0000,0.0000,1514.9350
542,2,0,0,1,61.3290,168.5790,0.0000,957.7300,195.2370,135.3230,0.0000,0.0000,1518.1980
543,2,1,1,1,62.3940,167.0580,0.0000,947.3230,198.3330,135.5690,0.0000,0.0000,1510.6770
544,2,1,0,0,60.9410,168.7320,0.0000,945.9260,196.4000,134.4740,0.0000,0.0000,1506.4730
545,2,0,0,1,61.5570,166.3140,0.0000,943.8710,195.3110,132.6770,0.0000,0.0000,1499.7300
546,2,1,1,1,60.6830,166.4930,0.0000,953.4900,207.5010,139.6740,0.0000,0.0000,1527.8410
547,2,0,0,1,63.1010,169.9270,0.0000,949.2980,198.4120,136.8000,0.0000,0.0000,1517.5380
548,2,1,1,1,62.7390,169.7970,0.0000,946.9540,199.2360,135.7970,0.0000,0.0000,1514.5230
549,2,1,1,1,61.7660,169.2800,0.0000,943.2490,195.8030,135.3720,0.0000,0.0000,1505.4700
550,2,0,0,1,61.1940,166.2530,0.0000,957.5070,194.7630,134.5170,0.0000,0.0000,1514.2340
551,2,0,0,1,61.6550,169.0280,0.0000,946.5300,195.2000,133.6620,0.0000,0.0000,1506.0750
552,2,1,1,1,62.6530,165.9140,0.0000,944.9970,206.5780,137.9930,0.0000,0.0000,1518.1350
553,2,1,1,1,63.8160,174.2900,0.0000,947.0460,196.7080,135.4160,0.0000,0.0000,1517.2760
554,2,1,1,1,61.5020,168.6950,0.0000,947.2370,199.0400,135.0160,0.0000,0.0000,1511.4900
555,2,1,1,1,62.1660,167.6740,0.0000,947.7110,196.9410,134.9850,0.0000,0.0000,1509.4770
556,2,0,0,1,63.2430,166.4860,0.0000,942.7500,198.2460,134.2770,0.0000,0.0000,1505.0020
557,2,0,1,0,62.3570,168.4250,0.0000,942.2580,196.6100,134.5410,0.0000,0.0000,1504.1910
558,2,1,1,1,60.6460,167.9080,0.0000,947.3230,207.8770,137.0460,0.0000,0.0000,1520.8000
559,2,1,1,1,63.4830,169.5700,0.0000,944.2770,199.3540,135.7840,0.0000,0.0000,1512.4680
