sample_id,repeat_id,label,prediction,correct,buf_write,cache_flush,register_setup,kernel,output_readback,classifier,patch_embedding,weight_transfer,total_us
859,2,0,1,0,57.6310,159.1200,0.0000,907.0770,186.2830,126.3140,0.0000,0.0000,1436.4250
860,2,0,0,1,57.2920,157.9080,0.0000,907.6430,186.1160,126.7010,0.0000,0.0000,1435.6600
861,2,0,0,1,57.5630,157.6370,0.0000,906.0620,183.9940,124.6580,0.0000,0.0000,1429.9140
862,2,1,1,1,58.1050,157.4710,0.0000,907.0030,184.0800,125.2120,0.0000,0.0000,1431.8710
863,2,1,1,1,56.9410,156.4800,0.0000,913.7720,196.8930,129.0830,0.0000,0.0000,1453.1690
864,2,1,1,1,58.2460,161.1820,0.0000,909.3170,187.6740,125.7670,0.0000,0.0000,1442.1860
865,2,1,1,1,56.0130,158.9670,0.0000,903.8280,185.1820,126.1790,0.0000,0.0000,1430.1690
866,2,1,1,1,58.0370,155.5630,0.0000,905.8640,184.1110,124.2160,0.0000,0.0000,1427.7910
867,2,1,1,1,57.2860,157.2500,0.0000,906.9470,186.0000,125.0340,0.0000,0.0000,1432.5170
868,2,1,1,1,57.0770,154.5480,0.0000,908.8120,184.0060,125.1690,0.0000,0.0000,1429.6120
869,2,1,1,1,56.5170,157.7720,0.0000,907.0090,184.4370,123.3540,0.0000,0.0000,1429.0890
870,2,1,1,1,57.2730,156.4240,0.0000,906.8490,196.2460,129.6430,0.0000,0.0000,1446.4350
871,2,1,1,1,58.1850,162.0670,0.0000,906.6160,185.1940,126.5970,0.0000,0.0000,1438.6590
872,2,1,1,1,59.2920,157.8150,0.0000,905.0830,182.7750,127.5260,0.0000,0.0000,1432.4910
873,2,1,1,1,57.2250,156.4310,0.0000,907.7350,182.3940,126.8120,0.0000,0.0000,1430.5970
874,2,1,1,1,57.6370,157.8830,0.0000,906.3260,183.7040,123.9880,0.0000,0.0000,1429.5380
875,2,1,1,1,57.1500,157.5820,0.0000,910.6460,317.3410,194.4060,0.0000,0.0000,1637.1250
876,2,0,0,1,78.4370,225.3540,0.0000,934.8560,328.7630,208.8370,0.0000,0.0000,1776.2470
877,2,1,1,1,78.1780,220.5480,0.0000,927.9440,229.3350,153.1140,0.0000,0.0000,1609.1190
878,2,1,1,1,64.8000,178.5850,0.0000,912.7510,196.1050,133.4950,0.0000,0.0000,1485.7360
879,2,0,0,1,59.8400,163.5140,0.0000,909.6300,188.8860,127.5200,0.0000,0.0000,1449.3900
880,2,1,1,1,58.8250,159.4030,0.0000,906.3820,186.8800,128.0070,0.0000,0.0000,1439.4970
881,2,1,1,1,58.4000,158.0800,0.0000,904.4560,184.6340,124.5350,0.0000,0.0000,1430.1050
882,2,1,1,1,58.1780,158.8310,0.0000,943.5810,209.5820,133.9450,0.0000,0.0000,1504.1170
883,2,0,0,1,60.9480,167.0460,0.0000,912.2520,188.3200,128.5420,0.0000,0.0000,1457.1080
884,2,1,1,1,58.1110,159.2560,0.0000,908.5420,183.9640,127.4650,0.0000,0.0000,1437.3380
885,2,1,1,1,58.3820,158.7010,0.0000,906.4620,185.2670,124.8000,0.0000,0.0000,1433.6120
886,2,1,1,1,58.1720,157.9700,0.0000,907.2930,184.3630,125.9130,0.0000,0.0000,1433.7110
887,2,1,0,0,59.0280,158.9050,0.0000,904.0130,184.4680,125.5940,0.0000,0.0000,1432.0080
888,2,1,1,1,59.4770,156.4310,0.0000,909.1070,183.4830,126.6460,0.0000,0.0000,1435.1440
889,2,1,1,1,57.1510,155.9330,0.0000,912.6640,212.8550,135.2860,0.0000,0.0000,1473.8890
890,2,1,1,1,61.2310,165.5820,0.0000,908.0370,189.8710,126.8800,0.0000,0.0000,1451.6010
891,2,0,0,1,58.5110,157.5510,0.0000,911.6310,186.0190,126.4300,0.0000,0.0000,1440.1420
892,2,1,1,1,57.9630,155.9320,0.0000,906.5470,185.3970,124.8980,0.0000,0.0000,1430.7370
893,2,1,0,0,59.2240,158.7020,0.0000,905.6060,183.7910,126.0610,0.0000,0.0000,1433.3840
894,2,1,0,0,56.3760,155.3530,0.0000,907.0520,186.1530,125.2370,0.0000,0.0000,1430.1710
895,2,1,1,1,57.2990,155.5200,0.0000,993.0890,243.4280,148.4250,0.0000,0.0000,1597.7610
896,2,1,1,1,63.7100,176.3940,0.0000,919.3350,195.0090,131.7480,0.0000,0.0000,1486.1960
897,2,1,1,1,60.1660,163.5390,0.0000,908.0120,188.5850,127.9690,0.0000,0.0000,1448.2710
898,2,0,1,0,58.1420,159.8090,0.0000,906.6150,186.6580,126.9660,0.0000,0.0000,1438.1900
899,2,1,1,1,58.2100,157.7540,0.0000,906.2710,184.7140,126.4670,0.0000,0.0000,1433.4160
900,2,1,1,1,58.8990,157.7350,0.0000,906.1110,186.4980,125.7290,0.0000,0.0000,1434.9720
901,2,1,1,1,58.1850,156.6400,0.0000,905.0650,182.8190,126.1110,0.0000,0.0000,1428.8200
902,2,1,1,1,58.0860,228.1970,0.0000,910.7450,195.3420,133.9380,0.0000,0.0000,1526.3080
903,2,1,1,1,59.7910,163.7160,0.0000,908.5660,188.2400,126.7140,0.0000,0.0000,1447.0270
904,2,1,1,1,58.1660,159.5570,0.0000,905.0400,185.2120,125.7840,0.0000,0.0000,1433.7590
905,2,1,1,1,58.4300,156.6700,0.0000,906.8550,184.5170,125.4460,0.0000,0.0000,1431.9180
906,2,1,1,1,57.2000,157.7170,0.0000,907.1570,186.3690,125.0460,0.0000,0.0000,1433.4890
907,2,0,0,1,57.9390,159.5260,0.0000,905.6060,184.3750,124.4430,0.0000,0.0000,1431.8890
908,2,0,0,1,58.9410,158.4250,0.0000,916.3390,203.2920,134.5670,0.0000,0.0000,1471.5640
909,2,1,1,1,60.4680,163.6860,0.0000,910.9110,191.8710,129.6300,0.0000,0.0000,1456.5660
910,2,1,1,1,58.6220,158.8550,0.0000,904.0370,186.8120,126.2400,0.0000,0.0000,1434.5660
911,2,1,1,1,58.3570,159.7230,0.0000,907.2430,186.5230,125.3050,0.0000,0.0000,1437.1510
912,2,1,1,1,57.9140,158.1780,0.0000,909.1330,183.0830,123.8950,0.0000,0.0000,1432.2030
913,2,1,1,1,58.6830,155.6610,0.0000,906.8500,185.0770,124.8860,0.0000,0.0000,1431.1570
914,2,1,0,0,56.8310,157.2550,0.0000,908.3940,185.2680,126.5720,0.0000,0.0000,1434.3200
915,2,1,1,1,57.4460,172.8920,0.0000,913.0150,192.3700,131.0710,0.0000,0.0000,1466.7940
916,2,1,1,1,60.3510,161.1140,0.0000,907.2070,187.6430,125.9630,0.0000,0.0000,1442.2780
917,2,1,1,1,58.2030,158.3760,0.0000,905.4900,184.9540,126.2640,0.0000,0.0000,1433.2870
918,2,1,1,1,57.9140,158.1350,0.0000,906.3380,185.7540,125.0040,0.0000,0.0000,1433.1450
919,2,1,1,1,56.7500,157.9440,0.0000,905.9440,184.4370,125.0150,0.0000,0.0000,1430.0900
920,2,1,0,0,57.4210,155.8160,0.0000,909.4520,183.5630,124.9600,0.0000,0.0000,1431.2120
921,2,1,1,1,58.9420,156.4860,0.0000,902.4120,199.1940,130.7080,0.0000,0.0000,1447.7420
922,2,1,1,1,58.5110,160.2710,0.0000,911.9330,186.7560,126.0560,0.0000,0.0000,1443.5270
923,2,1,1,1,58.5170,157.4030,0.0000,911.4960,184.7630,125.4470,0.0000,0.0000,1437.6260
924,2,1,1,1,58.6400,156.6210,0.0000,908.3510,184.6830,127.0950,0.0000,0.0000,1435.3900
925,2,1,1,1,57.2870,158.0920,0.0000,907.8400,184.0490,125.8090,0.0000,0.0000,1433.0770
926,2,1,1,1,57.4960,155.9570,0.0000,906.1840,184.4860,124.0180,0.0000,0.0000,1428.1410
927,2,1,1,1,56.5040,158.6650,0.0000,905.0710,183.7480,125.6860,0.0000,0.0000,1429.6740
928,2,1,1,1,56.7870,204.3260,0.0000,908.2640,190.7820,130.9730,0.0000,0.0000,1491.1320
929,2,1,1,1,57.5080,158.7200,0.0000,906.8740,185.1140,126.4930,0.0000,0.0000,1434.7090
930,2,1,1,1,57.5820,156.0430,0.0000,904.8250,184.3260,127.5870,0.0000,0.0000,1430.3630
931,2,1,1,1,58.0680,156.5660,0.0000,911.6310,184.9110,126.3450,0.0000,0.0000,1437.5210
932,2,1,1,1,57.8460,157.2490,0.0000,907.9940,185.6860,124.4250,0.0000,0.0000,1433.2000
933,2,1,1,1,58.0620,156.7690,0.0000,904.7140,185.3720,125.0340,0.0000,0.0000,1429.9510
934,2,1,1,1,57.1760,156.5970,0.0000,912.4370,194.1350,125.4090,0.0000,0.0000,1445.7540
935,2,1,0,0,58.4920,158.5720,0.0000,906.0060,186.5050,125.3600,0.0000,0.0000,1434.9350
936,2,0,0,1,57.8770,156.1600,0.0000,906.0610,184.4800,126.4930,0.0000,0.0000,1431.0710
937,2,1,1,1,58.7440,157.6920,0.0000,907.4710,184.3140,124.1410,0.0000,0.0000,1432.3620
938,2,1,1,1,56.9850,155.1140,0.0000,905.1450,185.5200,124.7570,0.0000,0.0000,1427.5210
939,2,1,1,1,57.2120,155.9440,0.0000,906.9360,182.7570,124.4060,0.0000,0.0000,1427.2550
940,2,1,1,1,58.3750,156.6830,0.0000,903.1930,182.2460,125.6800,0.0000,0.0000,1426.1770
941,2,1,1,1,57.1380,196.3570,0.0000,913.9380,188.8620,127.9020,0.0000,0.0000,1484.1970
942,2,1,1,1,57.0220,158.2770,0.0000,906.6210,187.1270,126.8490,0.0000,0.0000,1435.8960
943,2,1,1,1,57.3290,156.0560,0.0000,904.9600,184.9290,125.2310,0.0000,0.0000,1428.5050
944,2,1,1,1,57.6620,157.3970,0.0000,906.8190,184.7140,123.5880,0.0000,0.0000,1430.1800
945,2,1,1,1,57.8090,156.4430,0.0000,910.5230,183.9200,125.1270,0.0000,0.0000,1433.8220
946,2,1,1,1,57.2490,156.2400,0.0000,907.7410,183.5260,126.6280,0.0000,0.0000,1431.3840
947,2,1,1,1,57.9630,157.9880,0.0000,914.1350,193.4700,129.3660,0.0000,0.0000,1452.9220
948,2,0,0,1,60.0980,158.7320,0.0000,911.0090,185.8770,124.7820,0.0000,0.0000,1440.4980
949,2,1,1,1,57.9320,158.2890,0.0000,908.1850,185.7290,128.2460,0.0000,0.0000,1438.3810
950,2,1,1,1,57.9810,156.1360,0.0000,902.8060,184.9780,126.0430,0.0000,0.0000,1427.9440
951,2,1,1,1,58.3380,157.9510,0.0000,908.4930,183.6800,125.5880,0.0000,0.0000,1434.0500
952,2,1,1,1,57.1510,153.3040,0.0000,907.3540,184.3440,125.9450,0.0000,0.0000,1428.0980
953,2,1,1,1,57.7410,157.1630,0.0000,907.4760,183.6620,125.8460,0.0000,0.0000,1431.8880
954,2,1,1,1,57.4950,157.2920,0.0000,950.0430,195.6310,129.5820,0.0000,0.0000,1490.0430
955,2,1,1,1,58.8310,160.6340,0.0000,908.2400,187.5560,125.0150,0.0000,0.0000,1440.2760
956,2,1,1,1,58.2710,156.8980,0.0000,905.5810,184.0920,125.9760,0.0000,0.0000,1430.8180
957,2,1,1,1,58.0920,157.8830,0.0000,905.1820,186.1910,125.0640,0.0000,0.0000,1432.4120
958,2,1,1,1,58.5480,156.4980,0.0000,907.5630,184.2830,126.3820,0.0000,0.0000,1433.2740
959,2,1,1,1,57.4710,156.5360,0.0000,906.9720,183.3660,124.3260,0.0000,0.0000,1428.6710
960,2,1,1,1,56.3200,156.7570,0.0000,908.9900,191.6990,128.7750,0.0000,0.0000,1442.5410
961,2,1,1,1,58.3820,160.3940,0.0000,905.1380,186.6210,127.0650,0.0000,0.0000,1437.6000
962,2,0,1,0,57.6180,157.0030,0.0000,906.9840,183.2980,127.4900,0.0000,0.0000,1432.3930
963,2,1,1,1,57.4890,158.6960,0.0000,904.1540,183.7110,126.6400,0.0000,0.0000,1430.6900
964,2,1,1,1,58.7200,157.3290,0.0000,907.8280,184.0500,125.3840,0.0000,0.0000,1433.3110
965,2,1,1,1,57.3960,157.0650,0.0000,906.5290,184.2890,125.0030,0.0000,0.0000,1430.2820
966,2,1,1,1,58.0680,155.7290,0.0000,904.3940,184.2460,124.8610,0.0000,0.0000,1427.2980
967,2,1,1,1,56.3750,156.1360,0.0000,909.6360,191.9320,125.3720,0.0000,0.0000,1439.4510
968,2,1,1,1,58.3080,160.0000,0.0000,912.0370,186.9110,126.5350,0.0000,0.0000,1443.7910
969,2,1,1,1,57.3040,156.5660,0.0000,905.1440,184.3450,125.7110,0.0000,0.0000,1429.0700
970,2,0,0,1,56.5840,159.2740,0.0000,905.9630,183.1440,124.3320,0.0000,0.0000,1429.2970
971,2,1,1,1,56.9240,154.9170,0.0000,905.7100,183.9010,125.5010,0.0000,0.0000,1426.9530
972,2,0,0,1,58.4120,155.7420,0.0000,908.4860,183.7540,124.9970,0.0000,0.0000,1431.3910
973,2,1,1,1,58.1900,155.3290,0.0000,906.3200,199.3290,127.6670,0.0000,0.0000,1446.8350
974,2,1,1,1,60.1040,160.1600,0.0000,907.4710,188.9470,127.3290,0.0000,0.0000,1444.0110
975,2,1,1,1,56.3260,157.3970,0.0000,905.0030,186.1350,125.8520,0.0000,0.0000,1430.7130
976,2,1,1,1,57.0950,155.7660,0.0000,908.9970,186.6400,124.4250,0.0000,0.0000,1432.9230
977,2,1,1,1,57.2070,156.8500,0.0000,908.4130,183.8650,125.1320,0.0000,0.0000,1431.4670
978,2,1,1,1,58.0370,156.5170,0.0000,906.6650,183.1320,127.2670,0.0000,0.0000,1431.6180
979,2,0,0,1,58.7940,155.9500,0.0000,907.8220,183.6310,124.8980,0.0000,0.0000,1431.0950
980,2,0,1,0,57.0650,155.9640,0.0000,907.4530,192.7760,128.3690,0.0000,0.0000,1441.6270
981,2,1,0,0,59.3170,160.3020,0.0000,905.3230,187.7600,124.0500,0.0000,0.0000,1436.7520
982,2,1,1,1,58.6530,159.1750,0.0000,910.6580,184.5410,125.2060,0.0000,0.0000,1438.2330
983,2,0,1,0,56.4060,156.6960,0.0000,907.3170,185.2300,126.3390,0.0000,0.0000,1431.9880
984,2,1,1,1,57.7360,156.8870,0.0000,910.0740,183.6860,126.0430,0.0000,0.0000,1434.4260
985,2,1,1,1,57.0520,155.8340,0.0000,906.3690,183.5080,125.7730,0.0000,0.0000,1428.5360
986,2,1,1,1,57.5640,156.9420,0.0000,908.1360,247.1750,129.8830,0.0000,0.0000,1499.7000
987,2,1,1,1,58.6830,162.8310,0.0000,905.6000,187.6240,125.8760,0.0000,0.0000,1440.6140
988,2,1,1,1,56.7140,158.6640,0.0000,907.7790,185.9130,126.1910,0.0000,0.0000,1435.2610
989,2,1,1,1,57.3540,157.8830,0.0000,906.3810,183.6370,125.9880,0.0000,0.0000,1431.2430
990,2,1,1,1,58.7320,156.4120,0.0000,908.6530,186.9900,123.9200,0.0000,0.0000,1434.7070
991,2,1,1,1,57.0590,156.0930,0.0000,905.7350,184.4680,123.6670,0.0000,0.0000,1427.0220
992,2,0,0,1,57.1510,156.4000,0.0000,902.4990,184.1040,124.3510,0.0000,0.0000,1424.5050
993,2,1,1,1,58.4740,155.7600,0.0000,909.1450,195.9940,127.4590,0.0000,0.0000,1446.8320
994,2,1,1,1,57.6500,160.4120,0.0000,908.1110,185.3110,125.2060,0.0000,0.0000,1436.6900
995,2,0,0,1,57.7720,158.3940,0.0000,901.9880,184.8980,124.5160,0.0000,0.0000,1427.5680
996,2,1,1,1,56.7810,156.9730,0.0000,907.8650,183.5380,125.2120,0.0000,0.0000,1430.3690
997,2,0,0,1,57.2680,155.6430,0.0000,904.9910,185.0220,125.3300,0.0000,0.0000,1428.2540
998,2,1,1,1,58.4430,156.0370,0.0000,902.9530,183.5260,125.4830,0.0000,0.0000,1426.4420
999,2,1,0,0,57.4210,158.6770,0.0000,903.0460,222.4060,127.7230,0.0000,0.0000,1469.2730
1000,2,1,1,1,57.7170,160.5910,0.0000,908.3570,189.0830,125.2930,0.0000,0.0000,1441.0410
1001,2,1,1,1,56.9100,160.2710,0.0000,906.9480,186.0930,127.3850,0.0000,0.0000,1437.6070
1002,2,1,1,1,56.8920,156.9160,0.0000,903.6490,183.2800,124.4920,0.0000,0.0000,1425.2290
1003,2,1,1,1,57.6560,157.6560,0.0000,903.3600,183.3040,125.3730,0.0000,0.0000,1427.3490
1004,2,1,1,1,56.9230,156.3510,0.0000,908.2460,186.4680,124.8730,0.0000,0.0000,1432.8610
1005,2,1,1,1,56.7880,156.3820,0.0000,907.1690,184.6770,124.5230,0.0000,0.0000,1429.5390
1006,2,1,1,1,57.5880,156.0000,0.0000,908.5730,195.0220,128.4370,0.0000,0.0000,1445.6200
1007,2,1,1,1,57.8090,161.0160,0.0000,910.9170,186.7880,126.2770,0.0000,0.0000,1442.8070
1008,2,1,1,1,57.9690,157.1020,0.0000,905.6800,185.0150,126.0800,0.0000,0.0000,1431.8460
1009,2,1,1,1,57.3840,155.8830,0.0000,904.2830,184.3750,123.0710,0.0000,0.0000,1424.9960
1010,2,0,1,0,58.1540,157.1930,0.0000,904.1600,183.6120,123.8210,0.0000,0.0000,1426.9400
1011,2,1,1,1,57.1760,156.0250,0.0000,907.0220,184.3880,125.1570,0.0000,0.0000,1429.7680
1012,2,1,1,1,57.4890,158.1290,0.0000,904.2220,184.5170,166.0310,0.0000,0.0000,1470.3880
1013,2,1,1,1,59.5870,161.5140,0.0000,903.3170,187.1200,125.7050,0.0000,0.0000,1437.2430
1014,2,1,1,1,58.2030,156.4490,0.0000,908.7200,184.8370,124.0550,0.0000,0.0000,1432.2640
1015,2,1,1,1,57.0460,157.1630,0.0000,905.4160,184.3080,123.3600,0.0000,0.0000,1427.2930
1016,2,1,1,1,57.5560,156.5780,0.0000,904.7320,183.3910,124.1970,0.0000,0.0000,1426.4540
1017,2,1,1,1,56.2900,156.8120,0.0000,906.9350,183.0340,127.6920,0.0000,0.0000,1430.7630
1018,2,1,1,1,56.7200,156.7440,0.0000,907.5260,182.3820,124.7870,0.0000,0.0000,1428.1590
1019,2,1,1,1,56.9600,156.2400,0.0000,913.2610,194.8620,130.1670,0.0000,0.0000,1451.4900
1020,2,1,1,1,58.6830,159.7290,0.0000,907.3350,186.2520,126.7690,0.0000,0.0000,1438.7680
1021,2,1,1,1,58.8060,157.4640,0.0000,905.4520,185.8770,125.8400,0.0000,0.0000,1433.4390
1022,2,1,1,1,56.3570,155.1760,0.0000,904.9970,185.1690,125.0580,0.0000,0.0000,1426.7570
1023,2,1,1,1,57.6310,156.2220,0.0000,908.5410,182.0990,122.6710,0.0000,0.0000,1427.1640
1024,2,1,1,1,58.2330,157.0890,0.0000,903.2860,184.7200,123.3230,0.0000,0.0000,1426.6510
1025,2,0,0,1,57.0090,155.2360,0.0000,904.1230,184.7810,122.8490,0.0000,0.0000,1423.9980
1026,2,1,1,1,115.2730,164.2960,0.0000,909.9570,187.9320,127.6670,0.0000,0.0000,1505.1250
1027,2,1,1,1,57.4400,158.3200,0.0000,912.3570,187.2980,126.5660,0.0000,0.0000,1441.9810
1028,2,0,0,1,57.8590,159.9760,0.0000,904.3940,183.8460,125.8830,0.0000,0.0000,1431.9580
1029,2,1,1,1,57.7480,158.8190,0.0000,904.6280,184.1730,124.4060,0.0000,0.0000,1429.7740
1030,2,1,1,1,56.0550,157.6860,0.0000,910.5720,185.1320,123.8830,0.0000,0.0000,1433.3280
1031,2,1,1,1,57.2310,155.8030,0.0000,903.4580,183.1570,122.1840,0.0000,0.0000,1421.8330
1032,2,1,1,1,58.6040,155.8040,0.0000,911.8030,192.0550,125.6670,0.0000,0.0000,1443.9330
1033,2,1,1,1,58.6150,159.3110,0.0000,908.4730,186.2710,126.0610,0.0000,0.0000,1438.7310
1034,2,1,1,1,59.1510,156.8860,0.0000,908.1720,183.8580,125.6240,0.0000,0.0000,1433.6910
1035,2,1,1,1,57.1940,156.8550,0.0000,908.3320,184.3690,124.0800,0.0000,0.0000,1430.8300
1036,2,1,1,1,57.4830,156.5720,0.0000,903.5750,184.3260,125.0770,0.0000,0.0000,1427.0330
1037,2,1,1,1,57.7540,155.3790,0.0000,904.1040,182.7750,123.9570,0.0000,0.0000,1423.9690
1038,2,1,1,1,56.1230,154.8190,0.0000,906.3880,185.2180,124.8310,0.0000,0.0000,1427.3790
1039,2,1,1,1,56.7140,209.6800,0.0000,912.9410,190.3130,128.1420,0.0000,0.0000,1497.7900
1040,2,1,1,1,58.3080,158.3630,0.0000,906.6090,187.3660,126.1540,0.0000,0.0000,1436.8000
1041,2,1,1,1,56.7070,156.4180,0.0000,907.7970,185.9320,125.3660,0.0000,0.0000,1432.2200
1042,2,1,1,1,57.2000,157.7350,0.0000,902.3440,186.3880,125.0090,0.0000,0.0000,1428.6760
1043,2,1,1,1,57.3170,157.7790,0.0000,906.8370,185.0340,123.8890,0.0000,0.0000,1430.8560
1044,2,0,0,1,57.1750,155.8710,0.0000,908.1350,183.2980,127.3170,0.0000,0.0000,1431.7960
1045,2,1,1,1,56.9600,156.7450,0.0000,909.9010,194.0740,129.6430,0.0000,0.0000,1447.3230
1046,2,1,1,1,57.5940,158.4310,0.0000,907.3600,185.4710,127.8890,0.0000,0.0000,1436.7450
1047,2,1,1,1,58.2770,158.2590,0.0000,905.0770,183.7350,124.2030,0.0000,0.0000,1429.5510
1048,2,1,1,1,57.4030,155.6980,0.0000,906.9660,185.3360,126.8060,0.0000,0.0000,1432.2090
1049,2,1,1,1,56.4740,157.2250,0.0000,905.3970,185.2740,126.6400,0.0000,0.0000,1431.0100
1050,2,1,1,1,57.2680,156.3140,0.0000,909.8530,182.6400,126.7690,0.0000,0.0000,1432.8440
1051,2,0,0,1,56.7570,154.9480,0.0000,906.6280,185.3170,126.6830,0.0000,0.0000,1430.3330
1052,2,1,1,1,56.9230,205.7420,0.0000,919.2610,212.0490,138.6270,0.0000,0.0000,1532.6020
1053,2,1,1,1,61.2060,167.8520,0.0000,909.2610,190.7500,129.1690,0.0000,0.0000,1458.2380
1054,2,0,0,1,58.1170,162.3200,0.0000,906.3870,186.4370,128.4430,0.0000,0.0000,1441.7040
1055,2,1,1,1,57.0640,159.0150,0.0000,906.5910,182.5050,126.5730,0.0000,0.0000,1431.7480
1056,2,1,1,1,59.3850,156.5970,0.0000,907.4160,187.0040,124.9840,0.0000,0.0000,1435.3860
1057,2,1,1,1,55.6740,158.0680,0.0000,906.3010,183.9820,126.0250,0.0000,0.0000,1430.0500
1058,2,1,1,1,56.8560,155.2180,0.0000,912.2890,194.0060,128.2580,0.0000,0.0000,1446.6270
1059,2,1,1,1,58.2960,159.6680,0.0000,904.4000,184.0990,125.6550,0.0000,0.0000,1432.1180
1060,2,1,1,1,57.1700,159.1020,0.0000,907.4280,184.0060,126.0300,0.0000,0.0000,1433.7360
1061,2,1,1,1,57.4030,156.5600,0.0000,910.4920,185.5690,125.4100,0.0000,0.0000,1435.4340
1062,2,1,1,1,58.3820,157.6370,0.0000,909.7850,184.9530,125.5870,0.0000,0.0000,1436.3440
1063,2,1,1,1,58.6830,155.8090,0.0000,909.2180,184.1540,124.1350,0.0000,0.0000,1431.9990
1064,2,1,1,1,57.5630,157.1690,0.0000,907.2000,182.1350,125.4280,0.0000,0.0000,1429.4950
1065,2,1,1,1,56.2640,215.5320,0.0000,912.7440,191.2370,127.1510,0.0000,0.0000,1502.9280
1066,2,1,1,1,57.9690,160.2090,0.0000,904.7940,187.8280,125.7480,0.0000,0.0000,1436.5480
1067,2,1,1,1,58.4920,157.9630,0.0000,904.9230,183.7040,125.3780,0.0000,0.0000,1430.4600
1068,2,1,1,1,57.1390,156.1050,0.0000,909.2740,184.2400,124.6150,0.0000,0.0000,1431.3730
1069,2,1,1,1,58.1470,156.6150,0.0000,903.2250,182.9660,125.9690,0.0000,0.0000,1426.9220
1070,2,1,1,1,58.0680,156.4550,0.0000,904.2890,184.7570,126.1050,0.0000,0.0000,1429.6740
1071,2,1,1,1,57.1810,156.7870,0.0000,905.1260,193.7480,128.9110,0.0000,0.0000,1441.7530
1072,2,1,1,1,59.2130,157.3290,0.0000,906.4060,185.7100,125.9260,0.0000,0.0000,1434.5840
1073,2,1,1,1,57.3790,158.0430,0.0000,910.5170,185.1940,125.7720,0.0000,0.0000,1436.9050
1074,2,1,1,1,56.0430,157.4340,0.0000,908.5660,183.7780,124.9720,0.0000,0.0000,1430.7930
1075,2,1,1,1,57.3850,156.3510,0.0000,914.1240,240.1970,146.5470,0.0000,0.0000,1514.6040
1076,2,1,1,1,63.5270,177.6490,0.0000,917.0520,196.9600,134.4180,0.0000,0.0000,1489.6060
1077,2,1,1,1,59.2310,163.1750,0.0000,908.8610,189.5200,129.5630,0.0000,0.0000,1450.3500
1078,2,0,0,1,105.9320,165.5380,0.0000,907.9140,193.0270,130.8060,0.0000,0.0000,1503.2170
1079,2,1,1,1,59.3730,160.3260,0.0000,905.2000,184.5540,127.6860,0.0000,0.0000,1437.1390
1080,2,1,1,1,58.1910,157.0770,0.0000,904.7020,186.2030,124.3270,0.0000,0.0000,1430.5000
1081,2,1,1,1,58.6710,157.1820,0.0000,906.4920,184.8930,123.7600,0.0000,0.0000,1430.9980
1082,2,0,1,0,57.4460,156.1100,0.0000,907.0400,184.1670,125.9810,0.0000,0.0000,1430.7440
1083,2,1,1,1,57.2860,156.5660,0.0000,907.3050,184.7820,125.2490,0.0000,0.0000,1431.1880
1084,2,1,1,1,57.5880,157.3780,0.0000,904.1850,202.5170,133.1200,0.0000,0.0000,1454.7880
1085,2,1,1,1,59.5510,161.7290,0.0000,909.3970,186.8860,126.8310,0.0000,0.0000,1444.3940
1086,2,1,1,1,59.2240,158.3140,0.0000,908.5110,186.3630,126.6700,0.0000,0.0000,1439.0820
1087,2,1,1,1,57.7780,158.4130,0.0000,910.3940,185.7110,124.9540,0.0000,0.0000,1437.2500
1088,2,1,0,0,58.3450,157.5570,0.0000,907.7790,184.2280,123.8700,0.0000,0.0000,1431.7790
1089,2,0,0,1,56.9660,156.4300,0.0000,905.0520,183.6740,124.4560,0.0000,0.0000,1426.5780
1090,2,1,1,1,57.3600,155.8150,0.0000,905.6740,183.1570,124.8870,0.0000,0.0000,1426.8930
1091,2,1,1,1,58.0490,201.3970,0.0000,915.2620,188.5110,128.4930,0.0000,0.0000,1491.7120
1092,2,0,0,1,57.8830,157.5500,0.0000,905.6000,185.1440,126.7200,0.0000,0.0000,1432.8970
1093,2,1,0,0,57.9630,157.5270,0.0000,901.6920,183.0280,125.6800,0.0000,0.0000,1425.8900
1094,2,1,1,1,58.5600,157.3960,0.0000,907.1260,184.6520,125.4830,0.0000,0.0000,1433.2170
1095,2,1,1,1,57.3910,157.9690,0.0000,907.9390,184.6830,124.6460,0.0000,0.0000,1432.6280
1096,2,1,1,1,57.6060,156.1600,0.0000,908.0000,183.7730,125.2430,0.0000,0.0000,1430.7820
1097,2,0,0,1,56.3080,156.0680,0.0000,910.4180,191.1510,128.0620,0.0000,0.0000,1442.0070
1098,2,1,1,1,56.3510,159.8530,0.0000,909.3420,186.8860,128.6770,0.0000,0.0000,1441.1090
1099,2,0,0,1,58.1600,158.7500,0.0000,908.9170,185.6550,127.7420,0.0000,0.0000,1439.2240
1100,2,1,1,1,58.6030,157.6190,0.0000,907.5510,183.1940,126.7140,0.0000,0.0000,1433.6810
1101,2,1,1,1,57.3850,156.4800,0.0000,908.2530,184.2830,124.8930,0.0000,0.0000,1431.2940
1102,2,0,0,1,58.1050,157.2610,0.0000,905.4640,184.5410,126.5040,0.0000,0.0000,1431.8750
1103,2,1,1,1,56.9290,155.2740,0.0000,904.9540,184.6150,125.0770,0.0000,0.0000,1426.8490
1104,2,1,1,1,57.5750,234.9970,0.0000,917.0580,209.1140,139.2180,0.0000,0.0000,1557.9620
