sample_id,repeat_id,label,prediction,correct,buf_write,cache_flush,register_setup,kernel,output_readback,classifier,patch_embedding,weight_transfer,total_us
3209,1,1,1,1,60.7390,167.2740,0.0000,973.7040,196.1100,134.1100,0.0000,0.0000,1531.9370
3210,1,1,1,1,61.0640,166.8000,0.0000,975.6620,196.0120,133.1940,0.0000,0.0000,1532.7320
3211,1,1,1,1,61.6740,167.1630,0.0000,969.2430,196.9100,132.9790,0.0000,0.0000,1527.9690
3212,1,1,0,0,61.0340,166.7690,0.0000,960.1900,195.9510,179.8270,0.0000,0.0000,1563.7710
3213,1,1,1,1,63.9260,173.2000,0.0000,972.9170,199.7410,135.8280,0.0000,0.0000,1545.6120
3214,1,1,1,1,61.4220,167.4580,0.0000,967.7720,198.8180,135.0770,0.0000,0.0000,1530.5470
3215,1,1,1,1,61.5320,165.4400,0.0000,974.1600,197.0580,132.0980,0.0000,0.0000,1530.2880
3216,1,1,1,1,61.1070,166.4120,0.0000,974.4000,196.8000,132.3330,0.0000,0.0000,1531.0520
3217,1,1,0,0,61.8640,166.3320,0.0000,972.5050,192.8620,132.5540,0.0000,0.0000,1526.1170
3218,1,1,1,1,60.7260,165.1640,0.0000,960.3260,196.1970,133.0830,0.0000,0.0000,1515.4960
3219,1,1,1,1,100.5040,171.1510,0.0000,977.3290,199.9570,135.3540,0.0000,0.0000,1584.2950
3220,1,1,1,1,60.2640,166.6030,0.0000,973.1200,197.5200,132.9600,0.0000,0.0000,1530.4670
3221,1,1,1,1,61.7290,167.4340,0.0000,975.9440,195.6120,131.9940,0.0000,0.0000,1532.7130
3222,1,0,0,1,60.4250,165.4770,0.0000,978.2090,197.1630,131.9570,0.0000,0.0000,1533.2310
3223,1,1,1,1,62.1900,165.5380,0.0000,969.5080,197.1260,132.7390,0.0000,0.0000,1527.1010
3224,1,1,0,0,59.0580,166.8620,0.0000,973.4700,194.7940,135.1630,0.0000,0.0000,1529.3470
3225,1,1,1,1,61.7230,224.0000,0.0000,963.0460,205.3040,135.4460,0.0000,0.0000,1589.5190
3226,1,1,0,0,63.8700,171.8470,0.0000,971.4890,200.3130,133.9200,0.0000,0.0000,1541.4390
3227,1,1,1,1,61.2920,168.0130,0.0000,976.1850,197.2620,133.5020,0.0000,0.0000,1536.2540
3228,1,1,1,1,62.2950,167.7660,0.0000,977.2060,197.0040,132.7940,0.0000,0.0000,1537.0650
3229,1,0,0,1,61.1750,167.3600,0.0000,972.6150,196.2220,133.6000,0.0000,0.0000,1530.9720
3230,1,1,1,1,60.9970,166.5420,0.0000,974.2400,196.8370,133.2240,0.0000,0.0000,1531.8400
3231,1,1,1,1,60.8490,166.6220,0.0000,962.3940,203.6680,136.6460,0.0000,0.0000,1530.1790
3232,1,1,1,1,60.9230,167.8460,0.0000,973.9510,199.7850,134.9100,0.0000,0.0000,1537.4150
3233,1,1,1,1,61.4150,168.9960,0.0000,960.5910,197.9570,134.8370,0.0000,0.0000,1523.7960
3234,1,1,0,0,61.3970,166.8680,0.0000,977.6610,197.0150,134.4680,0.0000,0.0000,1537.4090
3235,1,1,1,1,60.8060,165.7850,0.0000,969.6250,195.9750,134.2030,0.0000,0.0000,1526.3940
3236,1,0,0,1,59.6180,167.5880,0.0000,975.7410,195.7410,133.2800,0.0000,0.0000,1531.9680
3237,1,1,1,1,60.8920,166.7700,0.0000,962.7140,205.5080,136.6090,0.0000,0.0000,1532.4930
3238,1,1,1,1,61.0280,169.3540,0.0000,970.9970,198.4930,135.9630,0.0000,0.0000,1535.8350
3239,1,1,1,1,61.2680,166.9780,0.0000,962.4180,195.3720,132.0680,0.0000,0.0000,1518.1040
3240,1,1,1,1,60.4680,167.5080,0.0000,961.8030,196.9780,132.4680,0.0000,0.0000,1519.2250
3241,1,0,0,1,60.7320,166.1110,0.0000,974.9230,195.7540,133.8460,0.0000,0.0000,1531.3660
3242,1,1,1,1,62.7010,166.2650,0.0000,976.5660,195.9690,134.4370,0.0000,0.0000,1535.9380
3243,1,1,1,1,60.7200,165.1700,0.0000,963.2800,206.7200,137.7110,0.0000,0.0000,1533.6010
3244,1,0,1,0,61.4890,166.8500,0.0000,976.9840,199.4460,135.0090,0.0000,0.0000,1539.7780
3245,1,1,1,1,61.6860,167.7670,0.0000,974.5110,197.3600,134.3140,0.0000,0.0000,1535.6380
3246,1,1,1,1,60.5900,167.5500,0.0000,974.8490,196.9160,135.4520,0.0000,0.0000,1535.3570
3247,1,1,1,1,60.2090,167.6620,0.0000,970.5540,196.2340,132.9970,0.0000,0.0000,1527.6560
3248,1,1,1,1,60.9910,167.3410,0.0000,976.2280,195.8150,132.6830,0.0000,0.0000,1533.0580
3249,1,0,0,1,61.3230,166.5660,0.0000,964.9910,205.3600,136.0300,0.0000,0.0000,1534.2700
3250,1,1,1,1,63.7230,167.2490,0.0000,975.7290,198.4740,133.2930,0.0000,0.0000,1538.4680
3251,1,1,1,1,61.3850,167.8280,0.0000,972.5840,196.5470,133.2560,0.0000,0.0000,1531.6000
3252,1,1,1,1,59.8270,167.7230,0.0000,973.7600,198.6950,133.0520,0.0000,0.0000,1533.0570
3253,1,1,1,1,60.7690,166.6520,0.0000,969.8770,196.2040,132.1050,0.0000,0.0000,1525.6070
3254,1,1,1,1,61.8770,166.8860,0.0000,973.4650,194.7500,132.3200,0.0000,0.0000,1529.2980
3255,1,1,1,1,60.9350,166.2340,0.0000,1034.3750,207.5810,137.5570,0.0000,0.0000,1606.6820
3256,1,1,1,1,62.0190,168.6090,0.0000,970.0980,197.9880,134.5230,0.0000,0.0000,1533.2370
3257,1,1,1,1,60.5970,167.7970,0.0000,976.3390,197.7040,132.3690,0.0000,0.0000,1534.8060
3258,1,1,1,1,60.8060,165.9690,0.0000,970.7750,196.8430,135.8030,0.0000,0.0000,1530.1960
3259,1,0,0,1,60.7690,166.7380,0.0000,965.1330,197.6180,132.8740,0.0000,0.0000,1523.1320
3260,1,1,1,1,60.7750,167.4030,0.0000,970.7380,196.7200,134.5050,0.0000,0.0000,1530.1410
3261,1,1,0,0,60.1660,166.2470,0.0000,976.4430,261.4520,137.6370,0.0000,0.0000,1601.9450
3262,1,1,1,1,62.4620,172.9780,0.0000,972.4250,200.8000,134.7440,0.0000,0.0000,1543.4090
3263,1,1,1,1,61.3540,169.2740,0.0000,977.8220,196.8680,132.7260,0.0000,0.0000,1538.0440
3264,1,1,1,1,61.7290,165.0330,0.0000,973.1080,198.0800,132.9850,0.0000,0.0000,1530.9350
3265,1,1,1,1,59.5820,167.7050,0.0000,974.2210,197.7850,134.1600,0.0000,0.0000,1533.4530
3266,1,0,0,1,61.6490,166.6770,0.0000,972.1790,198.5660,133.4400,0.0000,0.0000,1532.5110
3267,1,1,1,1,60.8610,167.8030,0.0000,975.7720,196.8740,192.5110,0.0000,0.0000,1593.8210
3268,1,1,1,1,61.7850,172.3380,0.0000,974.6280,201.9260,137.5200,0.0000,0.0000,1548.1970
3269,1,1,1,1,60.7450,168.2460,0.0000,975.2740,199.2490,135.1260,0.0000,0.0000,1538.6400
3270,1,1,1,1,60.8610,165.3730,0.0000,972.5240,197.0900,134.3020,0.0000,0.0000,1530.1500
3271,1,1,1,1,61.5940,166.4120,0.0000,974.4370,198.7810,134.0000,0.0000,0.0000,1535.2240
3272,1,1,1,1,61.4460,166.4430,0.0000,973.7480,196.2210,135.2490,0.0000,0.0000,1533.1070
3273,1,1,0,0,59.8830,165.3600,0.0000,976.7560,198.0550,131.7110,0.0000,0.0000,1531.7650
3274,1,1,1,1,66.5230,172.5110,0.0000,960.9050,200.4490,139.6250,0.0000,0.0000,1540.0130
3275,1,1,1,1,61.5320,168.3200,0.0000,973.5630,198.9790,133.5070,0.0000,0.0000,1535.9010
3276,1,1,1,1,61.8460,167.7670,0.0000,971.4520,194.8060,134.4930,0.0000,0.0000,1530.3640
3277,1,1,1,1,60.8800,165.1020,0.0000,974.5970,196.5540,133.7350,0.0000,0.0000,1530.8680
3278,1,0,0,1,61.1450,165.8770,0.0000,970.7450,197.0220,131.5880,0.0000,0.0000,1526.3770
3279,1,1,1,1,60.4000,164.4860,0.0000,974.3320,195.6000,133.0400,0.0000,0.0000,1527.8580
3280,1,1,1,1,60.4800,212.3330,0.0000,971.7730,203.0520,135.6180,0.0000,0.0000,1583.2560
3281,1,0,1,0,61.5260,167.0280,0.0000,961.3600,198.4490,134.7320,0.0000,0.0000,1523.0950
3282,1,1,1,1,61.4270,166.8000,0.0000,971.9450,196.6030,133.9700,0.0000,0.0000,1530.7450
3283,1,1,1,1,61.2120,166.6270,0.0000,976.0490,195.8100,133.8210,0.0000,0.0000,1533.5190
3284,1,1,0,0,62.4670,167.4520,0.0000,970.9850,196.0800,132.2210,0.0000,0.0000,1529.2050
3285,1,0,0,1,60.3200,166.6460,0.0000,971.6000,195.1570,133.3360,0.0000,0.0000,1527.0590
3286,1,1,1,1,60.0550,165.3050,0.0000,969.4960,207.2490,135.5570,0.0000,0.0000,1537.6620
3287,1,1,1,1,61.2740,169.5320,0.0000,974.2960,199.3170,133.3910,0.0000,0.0000,1537.8100
3288,1,1,1,1,59.9880,166.1730,0.0000,972.5300,196.0860,133.4340,0.0000,0.0000,1528.2110
3289,1,1,1,1,60.8250,167.8590,0.0000,975.5820,196.5170,132.8920,0.0000,0.0000,1533.6750
3290,1,0,0,1,61.0710,165.4640,0.0000,972.0680,197.0960,132.9970,0.0000,0.0000,1528.6960
3291,1,1,1,1,61.6060,166.4550,0.0000,975.4400,195.2550,133.2920,0.0000,0.0000,1532.0480
3292,1,1,0,0,61.2310,165.2610,0.0000,976.7560,205.7230,137.3350,0.0000,0.0000,1546.3060
3293,1,1,1,1,61.3350,169.5870,0.0000,961.4530,199.7050,133.8900,0.0000,0.0000,1525.9700
3294,1,1,0,0,60.3630,167.3910,0.0000,971.0150,198.1420,134.6400,0.0000,0.0000,1531.5510
3295,1,1,1,1,60.1910,164.1410,0.0000,960.0490,196.2090,134.0740,0.0000,0.0000,1514.6640
3296,1,1,1,1,60.6280,167.0400,0.0000,970.1970,196.5110,133.5260,0.0000,0.0000,1527.9020
3297,1,1,1,1,60.7270,164.8800,0.0000,962.5050,196.4430,134.4740,0.0000,0.0000,1519.0290
3298,1,1,0,0,61.5200,165.7350,0.0000,977.7540,207.5010,134.7870,0.0000,0.0000,1547.2970
3299,1,1,1,1,62.3630,173.1320,0.0000,978.4370,199.2130,137.4580,0.0000,0.0000,1550.6030
3300,1,1,1,1,61.5200,168.0740,0.0000,972.8990,196.9790,133.5880,0.0000,0.0000,1533.0600
3301,1,1,1,1,61.1380,165.7350,0.0000,973.1750,197.2070,133.6920,0.0000,0.0000,1530.9470
3302,1,1,1,1,61.6060,166.7140,0.0000,971.3780,195.2930,133.4090,0.0000,0.0000,1528.4000
3303,1,1,1,1,63.0030,166.8000,0.0000,974.4490,196.1170,134.5470,0.0000,0.0000,1534.9160
3304,1,1,1,1,59.2000,165.8150,0.0000,973.9760,205.9640,136.9850,0.0000,0.0000,1541.9400
3305,1,1,1,1,59.8830,169.0340,0.0000,962.1660,198.2650,133.2070,0.0000,0.0000,1522.5550
3306,1,1,1,1,62.0490,168.3020,0.0000,969.2180,200.1660,132.2210,0.0000,0.0000,1531.9560
3307,1,1,1,1,60.0730,166.7820,0.0000,960.4180,198.2950,132.6590,0.0000,0.0000,1518.2270
3308,1,1,1,1,62.0550,163.5010,0.0000,970.0490,195.7050,133.0340,0.0000,0.0000,1524.3440
3309,1,0,0,1,60.8500,165.7790,0.0000,963.7910,196.9600,132.9170,0.0000,0.0000,1520.2970
3310,1,1,1,1,61.0460,164.9410,0.0000,977.5570,204.1970,134.5360,0.0000,0.0000,1542.2770
3311,1,1,1,1,59.9630,168.3140,0.0000,962.8610,197.6980,133.1750,0.0000,0.0000,1522.0110
3312,1,1,1,1,60.4240,166.8490,0.0000,971.1080,196.7020,132.9850,0.0000,0.0000,1528.0680
3313,1,1,0,0,60.9100,164.5050,0.0000,973.6240,196.2710,133.3360,0.0000,0.0000,1528.6460
3314,1,1,1,1,59.2000,166.3080,0.0000,972.6520,197.6740,132.5050,0.0000,0.0000,1528.3390
3315,1,1,1,1,61.5140,165.4280,0.0000,974.1360,197.3480,133.9020,0.0000,0.0000,1532.3280
3316,1,0,0,1,61.3110,165.2550,0.0000,970.7200,237.8590,137.8770,0.0000,0.0000,1573.0220
3317,1,1,1,1,62.1720,169.3720,0.0000,978.8430,199.7840,134.3450,0.0000,0.0000,1544.5160
3318,1,0,0,1,61.4340,166.9850,0.0000,973.9200,199.2440,133.5630,0.0000,0.0000,1535.1460
3319,1,1,1,1,60.3020,166.2960,0.0000,971.9330,196.1050,131.1630,0.0000,0.0000,1525.7990
3320,1,1,1,1,59.6740,165.6360,0.0000,973.4280,197.1070,132.9170,0.0000,0.0000,1528.7620
3321,1,1,1,1,61.0580,163.9080,0.0000,976.3450,196.9410,133.8650,0.0000,0.0000,1532.1170
3322,1,0,0,1,60.3080,165.0890,0.0000,969.3790,196.2460,184.8680,0.0000,0.0000,1575.8900
3323,1,1,1,1,65.0770,172.4430,0.0000,978.4800,199.5690,134.8000,0.0000,0.0000,1550.3690
3324,1,1,0,0,62.3450,168.3880,0.0000,972.3080,200.0120,133.2490,0.0000,0.0000,1536.3020
3325,1,1,1,1,61.8710,165.4520,0.0000,961.3170,194.2770,132.6770,0.0000,0.0000,1515.5940
3326,1,1,1,1,59.2430,165.1690,0.0000,971.9760,197.1080,132.4370,0.0000,0.0000,1525.9330
3327,1,1,0,0,61.2990,164.2960,0.0000,973.4340,197.2250,132.9660,0.0000,0.0000,1529.2200
3328,1,1,1,1,60.2460,164.9050,0.0000,969.0030,196.8680,132.7630,0.0000,0.0000,1523.7850
3329,1,1,1,1,61.0150,224.8550,0.0000,962.5960,203.1010,135.0830,0.0000,0.0000,1586.6500
3330,1,1,1,1,62.1350,167.8150,0.0000,973.7970,199.1010,135.6370,0.0000,0.0000,1538.4850
3331,1,1,1,1,61.8950,167.8400,0.0000,973.4650,196.7080,134.3570,0.0000,0.0000,1534.2650
3332,1,0,0,1,62.3930,166.1360,0.0000,974.0920,195.5140,133.6370,0.0000,0.0000,1531.7720
3333,1,1,1,1,60.9790,164.6090,0.0000,976.8610,197.7970,134.0680,0.0000,0.0000,1534.3140
3334,1,0,0,1,60.4490,166.4370,0.0000,976.4740,196.5470,133.9200,0.0000,0.0000,1533.8270
3335,1,0,0,1,59.6120,166.2830,0.0000,964.4800,205.3790,136.2090,0.0000,0.0000,1531.9630
3336,1,1,1,1,59.8030,169.7050,0.0000,973.1940,199.0650,134.3750,0.0000,0.0000,1536.1420
3337,1,1,1,1,60.2150,166.3570,0.0000,961.8960,198.6270,134.4000,0.0000,0.0000,1521.4950
3338,1,0,0,1,61.2870,166.0550,0.0000,970.0670,195.3840,134.4490,0.0000,0.0000,1527.2420
3339,1,1,1,1,60.0060,165.3600,0.0000,973.5390,196.4730,133.7360,0.0000,0.0000,1529.1140
3340,1,1,1,1,61.2430,165.7660,0.0000,969.4400,195.7970,132.1350,0.0000,0.0000,1524.3810
3341,1,1,1,1,60.7390,167.1140,0.0000,975.6310,202.5530,136.7080,0.0000,0.0000,1542.7450
3342,1,1,1,1,60.6340,169.7850,0.0000,972.9040,197.6990,134.4800,0.0000,0.0000,1535.5020
3343,1,1,1,1,62.4120,168.0130,0.0000,977.3360,196.7940,132.4860,0.0000,0.0000,1537.0410
3344,1,1,1,1,60.3750,165.8950,0.0000,971.7230,195.4530,134.4670,0.0000,0.0000,1527.9130
3345,1,1,1,1,60.0800,166.3510,0.0000,974.1970,195.0830,134.3700,0.0000,0.0000,1530.0810
3346,1,1,1,1,61.1940,164.8990,0.0000,969.8340,194.4980,131.3420,0.0000,0.0000,1521.7670
3347,1,1,1,1,59.3110,165.4030,0.0000,961.1940,203.7290,137.8030,0.0000,0.0000,1527.4400
3348,1,0,0,1,61.5070,170.5360,0.0000,975.4280,199.3170,134.6830,0.0000,0.0000,1541.4710
3349,1,1,1,1,61.0090,168.9360,0.0000,975.1510,197.8770,134.3450,0.0000,0.0000,1537.3180
3350,1,1,1,1,60.9780,167.1130,0.0000,973.0890,196.7140,133.4090,0.0000,0.0000,1531.3030
3351,1,1,1,1,60.4620,168.1910,0.0000,974.2710,195.6930,133.7110,0.0000,0.0000,1532.3280
3352,1,1,1,1,61.0030,167.1760,0.0000,971.7540,195.8900,134.4990,0.0000,0.0000,1530.3220
3353,1,0,0,1,61.2920,166.3810,0.0000,976.3320,206.0430,135.1570,0.0000,0.0000,1545.2050
3354,1,0,0,1,62.0250,169.1140,0.0000,969.4150,196.2640,135.7910,0.0000,0.0000,1532.6090
3355,1,1,1,1,62.1600,168.6280,0.0000,975.3850,196.9110,134.6890,0.0000,0.0000,1537.7730
3356,1,1,1,1,62.0360,167.3900,0.0000,968.2460,196.1780,132.7080,0.0000,0.0000,1526.5580
3357,1,0,0,1,59.9570,166.6710,0.0000,962.2590,196.6210,133.4890,0.0000,0.0000,1518.9970
3358,1,1,1,1,61.0030,167.7900,0.0000,968.3570,196.8370,132.9230,0.0000,0.0000,1526.9100
3359,1,1,1,1,60.4800,167.8280,0.0000,962.4920,204.8000,136.0740,0.0000,0.0000,1531.6740
3360,1,1,1,1,62.0240,169.3410,0.0000,972.9600,198.1110,134.3450,0.0000,0.0000,1536.7810
3361,1,0,0,1,61.3540,166.2220,0.0000,961.8710,195.0150,131.7170,0.0000,0.0000,1516.1790
3362,1,1,1,1,60.6520,165.9020,0.0000,973.1940,195.3230,133.0280,0.0000,0.0000,1528.0990
3363,1,1,1,1,61.5570,166.4430,0.0000,962.9850,195.8770,133.5390,0.0000,0.0000,1520.4010
3364,1,1,1,1,61.7780,165.2980,0.0000,974.4060,195.0890,133.6680,0.0000,0.0000,1530.2390
3365,1,0,0,1,60.9160,165.9010,0.0000,974.2890,243.7290,136.4070,0.0000,0.0000,1581.2420
3366,1,1,1,1,60.6890,168.1420,0.0000,973.3420,198.3200,133.8520,0.0000,0.0000,1534.3450
3367,1,1,0,0,61.3300,168.9290,0.0000,962.5410,196.3690,134.8860,0.0000,0.0000,1524.0550
3368,1,1,1,1,61.9270,167.6680,0.0000,976.9780,197.1390,134.0740,0.0000,0.0000,1537.7860
3369,1,1,1,1,60.0370,166.3140,0.0000,977.2870,196.3640,134.4370,0.0000,0.0000,1534.4390
3370,1,1,1,1,61.7480,166.4490,0.0000,972.4560,196.4860,133.6980,0.0000,0.0000,1530.8370
3371,1,1,1,1,60.8300,166.4430,0.0000,975.3540,195.9260,145.5940,0.0000,0.0000,1544.1470
3372,1,1,1,1,62.4800,174.2090,0.0000,976.3080,198.7630,135.4770,0.0000,0.0000,1547.2370
3373,1,1,1,1,60.9720,169.0340,0.0000,976.2040,198.8870,135.1260,0.0000,0.0000,1540.2230
3374,1,1,1,1,61.1570,166.9420,0.0000,971.3600,196.6900,135.1320,0.0000,0.0000,1531.2810
3375,1,1,1,1,61.8220,165.1810,0.0000,974.0800,196.6030,133.1200,0.0000,0.0000,1530.8060
3376,1,1,0,0,61.1200,165.9810,0.0000,970.9170,197.2430,132.6340,0.0000,0.0000,1527.8950
3377,1,1,1,1,61.0400,167.6870,0.0000,975.0030,196.2400,178.0930,0.0000,0.0000,1578.0630
3378,1,1,1,1,62.8120,170.6220,0.0000,968.9110,198.9910,137.4400,0.0000,0.0000,1538.7760
3379,1,1,1,1,61.5880,169.3290,0.0000,973.6740,196.9230,134.3810,0.0000,0.0000,1535.8950
3380,1,1,0,0,59.8830,166.4060,0.0000,969.5500,195.1510,133.0710,0.0000,0.0000,1524.0610
3381,1,1,1,1,60.6960,168.0250,0.0000,961.1200,194.3560,135.5070,0.0000,0.0000,1519.7040
3382,1,1,1,1,62.7260,166.6650,0.0000,974.1720,195.3660,133.9630,0.0000,0.0000,1532.8920
3383,1,1,1,1,60.0490,165.1750,0.0000,976.0800,195.8710,134.0120,0.0000,0.0000,1531.1870
3384,1,1,1,1,60.8800,212.7880,0.0000,972.7330,202.6400,138.7630,0.0000,0.0000,1587.8040
3385,1,1,1,1,60.6960,171.3470,0.0000,976.8550,196.9230,133.1020,0.0000,0.0000,1538.9230
3386,1,1,1,1,61.0160,166.4610,0.0000,974.5170,197.6680,133.9500,0.0000,0.0000,1533.6120
3387,1,1,1,1,61.3170,165.8950,0.0000,975.7540,196.5100,134.3140,0.0000,0.0000,1533.7900
3388,1,1,1,1,60.8060,166.2960,0.0000,968.3080,195.5880,134.0310,0.0000,0.0000,1525.0290
3389,1,1,1,1,60.9050,166.6950,0.0000,975.9080,198.0180,133.6990,0.0000,0.0000,1535.2250
3390,1,1,1,1,62.3630,167.2370,0.0000,992.4250,211.4220,142.1170,0.0000,0.0000,1575.5640
3391,1,1,1,1,64.1290,173.7540,0.0000,961.7100,202.0920,134.6830,0.0000,0.0000,1536.3680
3392,1,1,1,1,62.1050,168.0680,0.0000,973.9510,197.8150,131.5140,0.0000,0.0000,1533.4530
3393,1,1,1,1,59.4650,167.3600,0.0000,974.6040,199.5010,133.7970,0.0000,0.0000,1534.7270
3394,1,1,1,1,59.7290,168.0860,0.0000,973.9930,195.1080,135.8950,0.0000,0.0000,1532.8110
3395,1,1,0,0,59.3540,167.9080,0.0000,970.2270,196.5780,134.3880,0.0000,0.0000,1528.4550
3396,1,1,1,1,60.7500,165.4460,0.0000,973.8400,203.9380,137.3100,0.0000,0.0000,1541.2840
3397,1,1,1,1,62.3070,169.8150,0.0000,973.9820,197.3300,135.5630,0.0000,0.0000,1538.9970
3398,1,1,1,1,62.3320,166.9660,0.0000,973.3360,198.0670,135.1380,0.0000,0.0000,1535.8390
3399,1,1,1,1,61.0090,166.8990,0.0000,975.5380,197.9010,134.7020,0.0000,0.0000,1536.0490
3400,1,1,1,1,59.6310,166.8250,0.0000,969.8580,197.3420,134.9050,0.0000,0.0000,1528.5610
3401,1,1,1,1,60.6700,166.2580,0.0000,976.4430,197.9380,133.8520,0.0000,0.0000,1535.1610
3402,1,0,0,1,60.8000,166.0920,0.0000,977.4770,206.2710,136.6150,0.0000,0.0000,1547.2550
3403,1,1,1,1,62.3570,169.8770,0.0000,961.8890,198.6830,133.3540,0.0000,0.0000,1526.1600
3404,1,1,1,1,59.4520,166.2460,0.0000,968.5360,197.6060,132.3570,0.0000,0.0000,1524.1970
3405,1,0,0,1,61.2070,165.7110,0.0000,975.3840,198.1910,133.5880,0.0000,0.0000,1534.0810
3406,1,1,1,1,59.9200,167.3840,0.0000,972.2210,196.2400,135.2560,0.0000,0.0000,1531.0210
3407,1,1,1,1,61.1880,166.1790,0.0000,975.2620,196.3640,132.6340,0.0000,0.0000,1531.6270
3408,1,1,1,1,60.8740,166.8070,0.0000,974.7510,208.2950,136.5970,0.0000,0.0000,1547.3240
3409,1,1,1,1,62.1910,169.4710,0.0000,977.1140,198.2890,135.9010,0.0000,0.0000,1542.9660
3410,1,0,0,1,63.5330,167.3730,0.0000,972.7080,198.9170,135.5380,0.0000,0.0000,1538.0690
3411,1,1,1,1,59.9450,167.6930,0.0000,972.9170,196.8680,132.3690,0.0000,0.0000,1529.7920
3412,1,1,1,1,60.2280,167.3910,0.0000,968.5420,194.9600,133.1760,0.0000,0.0000,1524.2970
3413,1,1,1,1,60.5790,166.7330,0.0000,975.2370,195.6250,132.8130,0.0000,0.0000,1530.9870
3414,1,0,0,1,58.4550,166.3260,0.0000,973.4220,206.4670,136.3260,0.0000,0.0000,1540.9960
3415,1,1,1,1,61.9450,167.8830,0.0000,975.9510,199.2370,134.0620,0.0000,0.0000,1539.0780
3416,1,0,0,1,62.4550,168.8120,0.0000,973.5270,198.4250,133.7660,0.0000,0.0000,1536.9850
3417,1,1,1,1,61.1440,167.4830,0.0000,960.4740,195.7790,132.8490,0.0000,0.0000,1517.7290
3418,1,1,1,1,62.5720,169.3600,0.0000,971.2370,199.5630,133.8770,0.0000,0.0000,1536.6090
3419,1,1,1,1,60.4370,166.2340,0.0000,975.3720,195.0900,133.2860,0.0000,0.0000,1530.4190
3420,1,1,1,1,60.8430,165.4100,0.0000,973.5020,205.6070,136.6700,0.0000,0.0000,1542.0320
3421,1,1,1,1,61.5570,168.8430,0.0000,976.9730,200.0920,134.6770,0.0000,0.0000,1542.1420
3422,1,1,1,1,61.0340,166.3690,0.0000,975.3730,196.5230,135.5130,0.0000,0.0000,1534.8120
3423,1,0,1,0,61.4900,165.4650,0.0000,971.9510,195.1510,133.3470,0.0000,0.0000,1527.4040
3424,1,1,1,1,61.9020,167.2680,0.0000,970.9660,197.4710,132.2890,0.0000,0.0000,1529.8960
3425,1,1,1,1,60.4120,167.0900,0.0000,962.8550,195.6060,136.5720,0.0000,0.0000,1522.5350
3426,1,1,1,1,60.8800,164.3140,0.0000,971.8400,243.7910,135.6060,0.0000,0.0000,1576.4310
3427,1,0,0,1,62.3930,169.7290,0.0000,975.6430,199.5630,135.9880,0.0000,0.0000,1543.3160
3428,1,1,1,1,61.0830,170.8060,0.0000,970.2220,197.5020,134.6950,0.0000,0.0000,1534.3080
3429,1,1,1,1,60.8120,165.2550,0.0000,975.9630,197.5330,132.2400,0.0000,0.0000,1531.8030
3430,1,1,1,1,59.9570,165.2680,0.0000,971.4580,197.0150,134.8300,0.0000,0.0000,1528.5280
3431,1,0,0,1,60.3570,164.9970,0.0000,974.5850,197.1750,132.4500,0.0000,0.0000,1529.5640
3432,1,1,1,1,61.2680,166.9660,0.0000,967.4710,197.6430,175.6680,0.0000,0.0000,1569.0160
3433,1,1,1,1,62.8300,170.2890,0.0000,975.4710,196.7010,135.8400,0.0000,0.0000,1541.1310
3434,1,1,1,1,62.5910,166.8000,0.0000,974.5970,195.3530,135.1080,0.0000,0.0000,1534.4490
3435,1,1,1,1,61.6490,165.9760,0.0000,962.8490,194.7630,132.9420,0.0000,0.0000,1518.1790
3436,1,1,1,1,60.1960,166.1720,0.0000,973.9380,196.7690,131.9450,0.0000,0.0000,1529.0200
3437,1,1,1,1,61.6370,167.8030,0.0000,970.8740,197.8340,133.5760,0.0000,0.0000,1531.7240
3438,1,1,1,1,60.3940,165.6550,0.0000,970.9420,197.0830,134.2150,0.0000,0.0000,1528.2890
3439,1,1,1,1,60.3390,221.8590,0.0000,979.8530,201.4590,135.6370,0.0000,0.0000,1599.1470
3440,1,0,0,1,61.7350,168.5290,0.0000,972.0490,198.7690,135.6980,0.0000,0.0000,1536.7800
3441,1,1,1,1,60.9290,168.1050,0.0000,976.1730,195.7170,135.0400,0.0000,0.0000,1535.9640
3442,1,1,1,1,61.7230,167.1260,0.0000,967.5940,196.8240,133.5940,0.0000,0.0000,1526.8610
3443,1,1,1,1,60.8310,165.5010,0.0000,972.8370,195.5260,133.6920,0.0000,0.0000,1528.3870
0,2,0,1,0,62.3570,166.8550,0.0000,969.6740,197.2430,133.0530,0.0000,0.0000,1529.1820
1,2,1,1,1,60.9540,226.2150,0.0000,970.3820,209.3660,140.6710,0.0000,0.0000,1607.5880
2,2,1,1,1,60.7810,171.0030,0.0000,973.1080,198.1600,134.9360,0.0000,0.0000,1537.9880
3,2,1,0,0,62.3330,168.7010,0.0000,974.9540,196.5110,132.3760,0.0000,0.0000,1534.8750
4,2,1,1,1,61.6060,167.6180,0.0000,971.7290,198.4240,133.9140,0.0000,0.0000,1533.2910
5,2,1,1,1,60.1840,166.8980,0.0000,971.7050,198.1840,134.6150,0.0000,0.0000,1531.5860
6,2,1,1,1,60.4490,166.9110,0.0000,967.2120,196.2340,134.0370,0.0000,0.0000,1524.8430
7,2,1,1,1,61.2060,167.5760,0.0000,968.0800,209.6550,138.5470,0.0000,0.0000,1545.0640
8,2,1,1,1,62.1350,170.6950,0.0000,972.8990,201.2730,137.1630,0.0000,0.0000,1544.1650
