index,label,prediction,model_inference_us,kernel_us
929,1,1,1415.329,911.938
930,1,1,1425.409,921.606
931,1,1,1433.107,914.400
932,1,1,1426.818,911.736
933,1,1,1422.733,914.492
934,1,1,1417.704,911.477
935,1,0,1421.908,914.092
936,0,0,1418.720,910.185
937,1,1,1416.025,910.868
938,1,1,1428.868,911.532
939,1,1,1429.440,915.582
940,1,1,1420.849,911.748
941,1,1,1413.582,906.917
942,1,1,1417.668,910.012
943,1,1,1412.948,908.849
944,1,1,1420.584,913.052
945,1,1,1424.222,907.311
946,1,1,1430.265,919.945
947,1,1,1413.139,909.127
948,0,0,1415.760,910.400
949,1,1,1418.474,910.240
950,1,1,1414.781,910.468
951,1,1,1413.384,910.388
952,1,1,1427.170,911.101
953,1,1,1427.421,914.185
954,1,1,1420.209,912.338
955,1,1,1417.766,909.120
956,1,1,1419.698,912.283
957,1,1,1419.403,915.218
958,1,1,1421.046,913.853
959,1,1,1436.560,921.551
960,1,1,1427.243,915.767
961,1,1,1417.618,909.348
962,0,1,1422.406,915.089
963,1,1,1418.819,911.416
964,1,1,1418.203,913.440
965,1,1,1413.729,908.695
966,1,1,1492.019,919.434
967,1,1,1426.929,910.184
968,1,1,1424.511,914.080
969,1,1,1417.292,907.588
970,0,0,1419.501,913.674
971,1,1,1418.295,908.455
972,0,0,1457.102,911.256
973,1,1,1428.954,910.726
974,1,1,1426.129,915.821
975,1,1,1425.804,915.028
976,1,1,1415.415,910.068
977,1,1,1421.539,913.126
978,1,1,1418.252,913.705
979,0,0,1456.966,907.778
980,0,1,1433.508,917.440
981,1,0,1419.563,911.360
982,1,1,1417.458,910.388
983,0,1,1421.225,911.760
984,1,1,1412.819,908.788
985,1,1,1420.056,911.378
986,1,1,1459.957,940.604
987,1,1,1424.936,910.757
988,1,1,1420.831,911.305
989,1,1,1415.988,908.702
990,1,1,1413.865,908.751
991,1,1,1414.788,909.840
992,0,0,1415.520,910.990
993,1,1,1433.766,914.173
994,1,1,1420.271,909.256
995,0,0,1418.338,911.360
996,1,1,1417.040,909.114
997,0,0,1409.809,905.170
998,1,1,1412.585,907.612
999,1,0,1441.864,927.680
1000,1,1,1663.126,1046.665
1001,1,1,1454.523,915.342
1002,1,1,1442.935,912.381
1003,1,1,1432.695,907.305
1004,1,1,1420.289,909.754
1005,1,1,1417.619,910.006
1006,1,1,1482.671,907.126
1007,1,1,1434.019,909.889
1008,1,1,1422.942,913.213
1009,1,1,1414.868,906.437
1010,0,1,1414.498,906.892
1011,1,1,1414.350,910.185
1012,1,1,1414.997,908.615
1013,1,1,1462.135,906.819
1014,1,1,1417.502,909.416
1015,1,1,1413.434,904.850
1016,1,1,1411.440,904.381
1017,1,1,1412.074,907.323
1018,1,1,1413.551,910.646
1019,1,1,1411.926,907.188
1020,1,1,1427.649,908.985
1021,1,1,1414.739,906.960
1022,1,1,1411.502,908.400
1023,1,1,1422.178,910.929
1024,1,1,1411.692,906.424
1025,0,0,1410.056,907.865
1026,1,1,1409.606,908.516
1027,1,1,1423.169,908.314
1028,0,0,1419.569,909.668
1029,1,1,1412.806,905.477
1030,1,1,1414.215,910.413
1031,1,1,1408.105,905.379
1032,1,1,1410.338,906.856
1033,1,1,1413.077,903.557
1034,1,1,1415.310,904.468
1035,1,1,1415.224,906.449
1036,1,1,1418.572,907.514
1037,1,1,1413.797,906.504
1038,1,1,1416.769,910.480
1039,1,1,1413.034,908.056
1040,1,1,1408.018,905.729
1041,1,1,1426.277,911.181
1042,1,1,1414.812,905.927
1043,1,1,1411.932,904.413
1044,0,0,1410.160,907.816
1045,1,1,1412.388,906.751
1046,1,1,1409.784,907.538
1047,1,1,1412.530,906.160
1048,1,1,1430.203,910.899
1049,1,1,1423.545,909.391
1050,1,1,1412.547,905.711
1051,0,0,1413.175,909.261
1052,1,1,1411.803,907.711
1053,1,1,1413.853,910.172
1054,0,0,1409.089,906.332
1055,1,1,1425.299,904.228
1056,1,1,1421.384,910.277
1057,1,1,1416.197,907.840
1058,1,1,1406.541,905.446
1059,1,1,1409.630,907.015
1060,1,1,1412.536,909.717
1061,1,1,1408.233,905.089
1062,1,1,1422.739,910.184
1063,1,1,1421.127,912.031
1064,1,1,1415.138,909.551
1065,1,1,1416.837,907.976
1066,1,1,1412.689,909.539
1067,1,1,1406.252,905.200
1068,1,1,1416.148,911.090
1069,1,1,1427.693,910.591
1070,1,1,1420.036,908.991
1071,1,1,1411.908,907.003
1072,1,1,1409.674,903.526
1073,1,1,1415.224,909.262
1074,1,1,1409.323,906.006
1075,1,1,1409.176,903.976
1076,1,1,1419.064,907.650
1077,1,1,1416.591,908.307
1078,0,0,1408.554,906.135
1079,1,1,1406.942,904.511
1080,1,1,1409.576,907.218
1081,1,1,1413.113,907.619
1082,0,1,1410.197,907.883
1083,1,1,1424.830,908.567
1084,1,1,1416.031,907.736
1085,1,1,1412.037,907.852
1086,1,1,1423.267,919.735
1087,1,1,1410.099,907.372
1088,1,0,1408.849,907.219
1089,0,0,1411.194,907.188
1090,1,1,1433.939,913.773
1091,1,1,1423.625,909.588
1092,0,0,1410.781,906.154
1093,1,0,1412.880,905.618
1094,1,1,1413.446,904.406
1095,1,1,1415.483,907.760
1096,1,1,1411.255,907.206
1097,0,0,1465.828,911.711
1098,1,1,1419.495,910.437
1099,0,0,1408.240,904.277
1100,1,1,1413.274,907.729
1101,1,1,1413.391,908.855
1102,0,0,1408.209,904.493
1103,1,1,1408.425,904.960
1104,1,1,1462.713,909.385
1105,1,1,1412.547,905.508
1106,1,1,1411.188,907.950
1107,1,1,1414.124,909.489
1108,1,0,1408.394,905.533
1109,1,1,1412.086,908.363
1110,1,1,1453.674,909.680
1111,1,1,1424.579,911.551
1112,1,1,1418.393,909.286
1113,0,0,1409.834,907.274
1114,1,1,1415.114,910.141
1115,0,1,1412.209,910.013
1116,0,0,1412.400,907.496
1117,1,1,1446.776,906.523
1118,1,1,1420.050,907.987
1119,1,1,1413.237,907.040
1120,1,1,1414.443,907.360
1121,1,1,1411.969,907.993
1122,1,1,1416.296,910.788
1123,0,0,1409.526,906.492
1124,0,0,1466.610,906.825
1125,1,1,1428.185,912.898
1126,1,1,1418.400,910.689
1127,1,1,1411.052,907.096
1128,1,1,1415.015,910.714
1129,0,0,1407.563,905.483
1130,0,0,1410.000,905.730
1131,1,0,1429.650,908.910
1132,1,0,1418.437,907.390
1133,1,1,1411.717,905.821
1134,1,1,1414.197,908.591
1135,1,1,1413.526,909.514
1136,1,1,1424.627,914.554
1137,1,1,1404.474,905.071
1138,1,1,1424.849,909.668
1139,1,1,1419.778,907.797
1140,0,0,1410.111,907.988
1141,0,1,1412.234,904.818
1142,1,1,1417.058,908.781
1143,1,1,1412.474,909.735
1144,0,0,1413.446,907.470
1145,1,1,1425.791,910.437
1146,1,1,1425.157,909.126
1147,1,1,1415.421,909.028
1148,1,1,1411.624,906.597
1149,1,0,1415.113,907.772
1150,1,1,1410.073,904.585
1151,1,1,1417.551,912.739
1152,1,1,1428.055,911.323
1153,1,1,1420.013,909.489
1154,1,1,1415.754,908.314
1155,1,1,1416.369,907.551
1156,1,1,1406.677,904.080
1157,1,1,1411.563,910.203
1158,1,1,1413.016,909.760
1159,1,1,1422.702,907.415
1160,1,1,1421.969,908.911
1161,1,1,1411.261,905.982
1162,1,1,1415.939,907.016
1163,1,1,1411.219,907.877
1164,1,1,1414.216,907.108
1165,1,1,1411.323,907.735
1166,1,1,1451.625,913.828
1167,1,1,1432.603,913.926
1168,1,1,1417.483,907.163
1169,0,1,1414.861,907.015
1170,1,1,1411.335,907.711
1171,1,1,1413.224,906.892
1172,1,1,1410.979,908.960
1173,1,1,1432.794,912.037
1174,0,0,1420.991,908.117
1175,1,1,1417.508,909.058
1176,0,0,1413.434,908.523
1177,0,0,1412.868,905.305
1178,1,1,1412.382,907.747
1179,1,1,1418.203,911.520
1180,1,1,1424.529,909.791
1181,1,1,1415.680,906.394
1182,1,1,1416.295,909.674
1183,0,0,1409.194,905.594
1184,1,1,1413.760,908.953
1185,1,1,1411.101,907.015
1186,1,1,1414.086,910.000
1187,1,1,1418.154,903.477
1188,1,1,1414.942,906.590
1189,1,1,1416.314,907.840
1190,0,0,1409.797,905.138
1191,1,1,1407.650,903.896
1192,1,1,1412.923,907.415
1193,1,1,1406.227,906.172
1194,1,1,1469.575,954.732
1195,1,1,1418.732,905.569
1196,1,1,1411.982,906.750
1197,1,1,1414.905,908.307
1198,1,1,1411.003,908.055
1199,1,1,1409.772,904.862
1200,1,1,1407.206,904.382
1201,1,1,1462.277,908.867
1202,1,1,1415.736,906.307
1203,1,1,1413.384,906.775
1204,1,1,1415.637,911.668
1205,1,1,1415.440,906.517
1206,1,1,1410.757,908.314
1207,0,0,1406.867,905.988
1208,1,1,1431.526,911.077
1209,1,0,1422.997,910.437
1210,1,1,1416.173,908.425
1211,1,1,1409.668,906.812
1212,1,1,1413.262,908.979
1213,1,1,1411.588,907.630
1214,1,1,1475.440,907.489
1215,1,1,1430.382,912.825
1216,1,1,1416.437,908.960
1217,1,1,1411.803,908.979
1218,0,0,1427.901,920.430
1219,1,1,1409.753,908.221
1220,0,0,1415.576,909.587
1221,1,1,1584.320,905.840
1222,0,0,1459.833,917.151
1223,1,1,1425.901,910.825
1224,1,1,1417.840,908.855
1225,1,1,1411.324,907.477
1226,0,0,1414.990,908.394
1227,0,0,1410.837,906.129
1228,1,1,1440.375,913.200
1229,1,1,1425.095,908.972
1230,1,0,1415.705,904.923
1231,1,1,1411.490,908.055
1232,0,1,1410.326,906.541
1233,1,1,1409.316,904.228
1234,0,0,1411.237,908.917
1235,1,1,1432.830,912.892
1236,1,1,1421.009,906.584
1237,1,0,1413.914,909.070
1238,1,0,1423.994,919.637
1239,1,1,1424.806,918.296
1240,1,1,1410.862,906.941
1241,1,1,1409.187,907.409
1242,1,1,1425.280,911.391
1243,1,1,1419.175,909.261
1244,1,1,1414.215,906.437
1245,1,1,1413.132,907.021
1246,1,1,1413.360,906.450
1247,1,0,1412.930,908.394
1248,1,1,1407.662,905.415
1249,1,1,1423.490,910.203
1250,1,1,1423.027,915.004
1251,0,0,1416.652,905.587
1252,0,0,1412.782,908.123
1253,1,1,1409.680,905.440
1254,1,1,1405.421,905.249
1255,1,1,1406.867,904.868
1256,0,0,1426.770,910.295
1257,1,1,1421.656,907.643
1258,1,1,1416.671,909.089
1259,1,1,1414.745,907.963
1260,1,1,1413.859,911.200
1261,1,0,1410.062,907.329
1262,1,1,1415.396,911.717
1263,1,1,1436.013,910.289
1264,1,1,1422.142,907.778
1265,0,0,1411.176,904.061
1266,1,1,1416.978,906.056
1267,1,1,1413.822,907.871
1268,1,1,1416.529,912.271
1269,1,0,1409.699,906.246
1270,1,1,1419.618,907.077
1271,1,1,1416.683,907.723
1272,1,1,1415.760,910.917
1273,1,1,1413.668,908.806
1274,1,1,1408.511,906.290
1275,1,1,1405.760,905.428
1276,1,1,1421.754,918.578
1277,1,0,1586.468,926.067
1278,1,1,1569.107,929.729
1279,1,1,1561.778,924.917
1280,1,1,1562.659,922.954
1281,0,0,1588.437,927.317
1282,1,1,1823.816,953.465
1283,1,1,1512.676,925.662
1284,1,1,1448.111,913.397
1285,1,1,1424.917,908.627
1286,1,1,1420.634,910.210
1287,1,1,1413.194,906.400
1288,1,1,1412.068,904.960
1289,0,0,1409.816,904.585
1290,1,1,1480.818,910.572
1291,1,1,1420.929,908.972
1292,0,0,1418.141,907.077
1293,1,1,1414.640,904.880
1294,1,1,1414.517,907.994
1295,1,1,1413.791,908.037
1296,1,1,1487.514,910.616
1297,1,1,1445.028,910.019
1298,0,0,1423.083,909.385
1299,1,1,1414.794,905.298
1300,0,0,1496.283,919.821
1301,1,1,1478.960,921.544
1302,0,0,1430.849,911.095
1303,1,1,1555.058,947.834
1304,1,1,1632.708,919.200
1305,1,1,1534.462,925.791
1306,1,1,1455.384,916.037
1307,1,1,1425.237,904.726
1308,1,1,1423.250,909.520
1309,1,1,1419.366,910.190
1310,1,1,1425.170,904.861
1311,1,1,1422.431,908.283
1312,1,0,1415.213,910.985
1313,1,0,1416.677,908.412
1314,1,1,1411.581,906.744
1315,1,1,1413.108,905.532
1316,0,1,1413.667,906.671
1317,1,1,1426.807,908.554
1318,1,1,1419.311,905.379
1319,1,1,1418.344,908.320
1320,1,1,1408.025,905.865
1321,0,0,1412.338,906.677
1322,1,1,1409.213,906.621
1323,1,1,1418.160,906.554
1324,1,1,1462.006,906.793
1325,1,1,1413.465,904.825
1326,1,1,1412.289,906.277
1327,1,1,1410.708,909.138
1328,1,1,1414.578,908.141
1329,1,1,1413.914,910.696
1330,1,1,1409.096,905.120
1331,1,1,1480.178,913.256
1332,1,1,1417.871,905.975
1333,1,1,1413.336,908.978
1334,1,1,1413.483,908.744
1335,1,1,1416.973,909.434
1336,1,1,1405.895,904.215
1337,1,1,1478.947,908.443
1338,1,1,1440.167,911.508
1339,1,1,1425.563,908.345
1340,1,1,1417.563,908.357
1341,1,1,1415.304,908.073
1342,1,1,1409.348,905.489
1343,1,1,1406.394,904.110
1344,1,1,1453.710,905.729
1345,1,1,1421.674,910.541
1346,0,0,1417.975,907.070
1347,1,1,1414.234,907.865
1348,1,1,1416.960,913.606
1349,1,1,1411.329,906.664
1350,1,1,1411.686,907.181
1351,0,0,1444.363,930.886
1352,1,1,1420.695,908.406
1353,1,1,1417.151,908.135
1354,1,1,1411.279,906.541
1355,1,1,1413.372,908.628
1356,1,1,1411.631,908.344
1357,1,1,1410.381,908.123
1358,1,1,1425.557,909.963
1359,1,1,1420.554,911.637
1360,1,1,1406.720,903.834
1361,0,0,1415.200,908.246
1362,1,1,1412.480,906.135
1363,1,1,1411.890,906.184
1364,1,1,1406.849,905.871
1365,1,1,1426.098,913.889
1366,1,1,1416.147,906.874
1367,1,1,1414.216,905.803
1368,1,1,1412.960,905.323
1369,1,1,1417.434,908.246
1370,1,1,1411.151,906.578
1371,1,1,1415.341,910.290
1372,1,1,1433.901,916.652
1373,1,1,1415.126,905.963
1374,1,1,1419.544,910.591
1375,1,1,1414.148,907.508
1376,1,1,1410.191,904.843
1377,1,1,1418.190,917.889
1378,1,1,1406.031,903.292
1379,0,0,1425.643,909.550
1380,1,1,1426.056,912.671
1381,1,1,1415.342,907.834
1382,1,1,1415.513,909.950
1383,1,1,1407.545,905.520
1384,1,1,1414.357,907.538
1385,1,1,1405.864,906.123
1386,1,1,1461.846,914.849
1387,1,1,1440.997,910.221
1388,1,1,1422.979,908.530
1389,1,1,1422.345,911.753
1390,1,0,1414.492,908.406
1391,1,1,1414.043,908.591
1392,1,1,1413.421,908.707
1393,1,1,1431.969,916.308
1394,1,1,1419.496,907.317
1395,0,0,1414.406,906.450
1396,1,1,1412.541,907.292
1397,1,1,1419.206,912.844
1398,1,1,1414.351,908.252
1399,1,1,1413.385,906.653
1400,0,0,1424.388,903.932
1401,1,1,1423.476,911.748
1402,1,1,1414.917,908.000
1403,1,1,1414.714,910.419
1404,0,0,1408.043,905.976
1405,1,1,1414.387,907.877
1406,1,1,1406.585,903.828
1407,1,1,1441.661,914.369
1408,1,1,1423.262,908.055
1409,1,1,1420.197,908.831
1410,0,0,1414.830,908.473
1411,1,1,1411.723,909.225
1412,0,0,1410.258,908.745
1413,1,1,1410.720,907.384
1414,1,1,1464.966,908.258
1415,0,0,1423.114,909.329
1416,1,1,1414.289,906.560
1417,1,1,1413.292,909.495
1418,1,1,1412.474,907.902
1419,1,1,1409.643,905.778
1420,1,1,1408.234,905.969
1421,1,1,1484.905,910.418
1422,1,1,1420.567,912.603
1423,1,1,1410.443,905.889
1424,1,1,1406.597,908.006
1425,1,1,1411.767,905.477
1426,1,1,1410.923,906.393
1427,1,1,1448.622,905.058
1428,1,1,1421.496,908.800
1429,0,0,1416.855,910.726
1430,1,1,1414.111,909.612
1431,1,1,1413.028,907.760
1432,1,1,1411.256,907.458
1433,1,1,1411.834,909.883
1434,1,1,1450.123,908.185
1435,1,1,1425.157,910.154
1436,1,1,1414.283,909.421
1437,1,1,1411.267,907.310
1438,1,1,1420.689,918.301
1439,1,1,1411.766,909.446
1440,1,1,1409.483,907.095
1441,1,1,1466.941,908.024
1442,1,1,1421.157,908.407
1443,0,0,1416.720,908.954
1444,0,0,1415.323,906.093
1445,1,1,1414.449,907.649
1446,1,1,1410.652,906.535
1447,1,1,1409.028,907.859
1448,0,1,1424.727,906.836
1449,1,1,1417.520,907.095
1450,0,1,1415.668,908.615
1451,1,1,1412.966,909.557
1452,1,1,1410.443,905.213
1453,0,0,1409.877,907.698
1454,1,1,1412.087,910.259
1455,1,1,1423.766,909.809
1456,1,1,1413.760,905.606
1457,1,1,1412.769,906.277
1458,1,1,1409.108,909.310
1459,0,0,1407.612,904.776
1460,0,0,1410.547,906.782
1461,0,0,1412.123,910.086
1462,1,1,1427.027,909.754
1463,1,1,1423.144,911.908
1464,0,0,1416.671,907.262
1465,0,0,1411.637,904.634
1466,1,1,1414.610,910.228
1467,1,1,1406.904,905.169
1468,0,0,1412.880,909.699
1469,1,1,1421.822,904.363
1470,1,1,1422.124,911.372
1471,1,1,1414.302,906.628
1472,1,1,1413.717,906.855
1473,1,1,1411.834,906.141
1474,1,1,1413.292,907.956
1475,1,1,1411.502,908.812
1476,1,1,1431.507,912.455
1477,1,1,1418.382,909.870
1478,1,1,1417.347,908.849
1479,1,1,1412.585,909.809
1480,1,1,1410.948,908.849
1481,1,1,1421.901,918.332
1482,0,0,1410.136,906.770
1483,1,0,1420.136,904.690
1484,1,1,1415.293,908.880
1485,1,1,1414.640,909.016
1486,1,1,1416.061,911.514
1487,0,0,1411.686,908.381
1488,1,1,1414.406,910.819
1489,1,0,1410.603,906.326
1490,1,1,1421.852,908.105
1491,1,1,1415.538,907.145
1492,1,1,1413.194,906.745
1493,1,0,1411.169,908.707
1494,1,1,1416.511,912.474
1495,1,1,1411.630,906.985
1496,1,1,1409.514,905.834
1497,1,1,1421.077,907.957
1498,1,1,1417.840,908.929
1499,1,1,1410.498,908.086
1500,1,0,1414.634,908.923
1501,1,1,1412.327,908.843
1502,1,1,1423.711,919.268
1503,1,1,1410.788,908.062
1504,1,1,1427.563,907.114
1505,1,1,1422.991,907.668
1506,1,1,1420.400,911.588
1507,1,1,1411.607,906.640
1508,1,1,1410.240,908.935
1509,1,1,1414.671,908.468
1510,1,1,1406.086,905.594
1511,1,1,1425.661,909.643
1512,1,1,1424.702,907.612
1513,0,0,1411.956,904.135
1514,1,1,1410.646,905.459
1515,0,1,1412.437,906.806
1516,1,1,1413.716,909.181
1517,1,1,1410.258,909.021
1518,1,1,1463.317,913.249
1519,1,1,1419.144,908.899
1520,1,1,1416.622,908.406
1521,1,1,1422.824,919.102
1522,1,1,1407.347,905.046
1523,0,0,1415.200,910.400
1524,0,0,1412.917,907.360
1525,0,0,1463.415,914.818
1526,1,1,1415.576,908.991
1527,1,1,1415.028,908.253
1528,1,1,1409.138,905.508
1529,1,1,1412.658,907.840
1530,1,1,1410.050,904.130
1531,1,1,1449.569,908.603
1532,1,1,1420.948,908.068
1533,0,0,1418.049,907.846
1534,1,1,1410.849,907.108
1535,0,0,1409.507,906.566
1536,0,0,1410.344,905.107
1537,1,1,1406.904,904.086
1538,0,0,1462.892,908.252
1539,1,1,1420.431,907.447
1540,1,1,1425.034,920.665
1541,1,1,1409.323,903.988
1542,1,1,1408.425,905.089
1543,1,0,1414.739,908.923
1544,1,1,1411.471,908.111
1545,1,1,1475.403,906.006
1546,1,1,1421.613,907.539
1547,1,1,1418.720,909.243
1548,1,1,1416.098,909.058
1549,1,1,1409.889,906.524
1550,1,1,1413.139,910.880
1551,1,1,1408.941,905.821
1552,1,1,1424.652,910.271
1553,1,1,1423.022,910.733
1554,0,1,1412.462,908.579
1555,1,1,1412.991,906.954
1556,1,1,1415.009,908.541
1557,1,1,1415.107,909.127
1558,0,0,1424.505,918.830
1559,1,1,1419.212,905.489
1560,1,1,1419.440,906.825
1561,1,1,1409.895,906.652
1562,0,0,1410.683,905.895
1563,1,1,1412.086,908.043
1564,1,1,1406.024,906.591
1565,1,1,1415.256,910.935
1566,1,1,1419.292,907.569
1567,0,0,1420.973,910.308
1568,1,1,1412.929,907.169
1569,1,1,1411.883,907.145
1570,1,1,1411.736,909.028
1571,1,1,1413.410,907.932
1572,1,1,1410.653,906.006
1573,0,0,1421.378,908.794
1574,1,1,1414.216,908.788
1575,1,1,1414.308,908.111
1576,1,1,1409.785,907.046
1577,1,1,1412.621,907.939
1578,1,1,1408.530,904.061
1579,1,1,1408.295,907.175
1580,1,1,1418.376,904.049
1581,1,1,1417.606,908.997
1582,1,1,1412.123,906.726
1583,1,1,1412.185,906.893
1584,0,0,1409.902,908.664
1585,1,1,1411.618,907.569
1586,1,1,1411.465,908.104
1587,1,1,1427.372,907.618
1588,1,1,1421.070,909.397
1589,1,1,1413.588,908.308
1590,1,1,1410.431,907.723
1591,1,1,1410.135,906.776
1592,1,1,1415.391,909.268
1593,0,0,1409.834,903.914
1594,1,1,1421.169,908.455
1595,1,1,1417.889,907.908
1596,1,1,1413.428,907.994
1597,1,1,1409.815,906.253
1598,1,1,1416.135,909.114
1599,1,1,1408.037,904.160
1600,1,1,1404.714,904.148
1601,0,0,1424.935,910.406
1602,1,1,1420.455,910.757
1603,1,1,1419.034,912.154
1604,1,1,1412.702,910.985
1605,1,1,1408.523,905.415
1606,1,1,1410.658,906.006
1607,1,1,1410.751,908.375
1608,1,1,1433.138,917.040
1609,1,1,1422.142,908.997
1610,0,0,1418.129,909.095
1611,1,1,1413.748,905.729
1612,1,1,1411.022,904.929
1613,1,1,1411.182,908.850
1614,1,1,1412.517,910.905
1615,1,1,1424.412,909.501
1616,1,1,1421.126,911.662
1617,1,1,1424.376,918.197
1618,1,1,1410.824,906.659
1619,1,1,1412.584,907.981
1620,1,1,1411.907,908.825
1621,0,0,1409.120,907.046
1622,1,1,1458.012,945.668
1623,1,1,1423.138,910.388
1624,0,1,1411.071,906.837
1625,1,1,1412.277,907.907
1626,1,1,1409.606,905.477
1627,1,1,1410.819,907.742
1628,1,1,1415.237,910.640
1629,1,1,1484.726,911.797
1630,1,1,1423.791,910.547
1631,1,1,1419.076,910.283
1632,1,1,1413.360,908.216
1633,1,1,1412.868,908.689
1634,1,1,1405.920,904.425
1635,1,1,1446.221,904.923
1636,1,1,1426.868,909.397
1637,1,1,1413.243,907.341
1638,1,1,1417.003,909.347
1639,1,1,1414.831,907.834
1640,1,1,1409.132,907.705
1641,1,1,1403.181,903.957
1642,0,0,1454.148,906.603
1643,1,1,1420.843,909.009
1644,1,1,1413.674,905.735
1645,1,1,1414.369,906.455
1646,1,1,1416.455,910.067
1647,0,0,1416.320,908.357
1648,1,1,1417.218,909.231
1649,1,1,1455.465,906.868
1650,1,1,1415.791,907.742
1651,1,1,1415.243,907.600
1652,1,1,1412.745,906.757
1653,1,1,1407.003,904.671
1654,0,0,1412.492,904.923
1655,0,0,1413.379,908.043
1656,1,0,1429.384,918.382
1657,1,1,1410.283,905.766
1658,1,1,1409.459,904.554
1659,1,1,1417.600,913.920
1660,1,1,1408.659,907.784
1661,1,1,1415.471,908.997
1662,0,0,1416.222,911.403
1663,1,1,1432.178,920.203
1664,1,1,1416.880,908.031
1665,1,1,1413.988,908.658
1666,1,0,1414.818,909.526
1667,1,1,1409.877,907.040
1668,1,1,1409.544,907.003
1669,1,1,1408.615,905.335
1670,1,0,1430.812,909.569
1671,1,1,1420.794,910.560
1672,1,1,1413.846,908.160
1673,1,1,1411.606,909.329
1674,1,1,1412.825,907.625
1675,0,0,1408.628,905.477
1676,1,1,1413.409,909.028
1677,1,1,1442.301,919.650
1678,1,1,1420.590,907.957
1679,1,1,1411.902,906.437
1680,1,1,1413.329,907.108
1681,1,1,1413.213,907.477
1682,0,0,1413.046,908.893
1683,1,1,1412.154,908.707
1684,1,1,1424.339,907.705
1685,1,1,1421.988,908.941
1686,1,1,1416.462,909.600
1687,1,1,1412.720,909.323
1688,1,1,1410.597,908.215
1689,1,1,1414.621,909.809
1690,1,1,1406.591,905.403
1691,1,1,1424.966,909.157
1692,1,1,1423.607,910.997
1693,1,1,1416.363,910.400
1694,1,1,1413.126,908.677
1695,1,1,1409.686,907.748
1696,1,1,1411.089,908.197
1697,1,1,1408.573,903.397
1698,1,1,1422.696,909.834
1699,0,0,1420.160,910.769
1700,1,1,1413.784,907.403
1701,1,1,1410.548,906.012
1702,1,1,1413.311,907.649
1703,1,1,1410.696,908.000
1704,1,1,1413.969,910.517
1705,1,1,1427.994,908.935
1706,1,1,1421.471,909.668
1707,1,1,1417.864,908.775
1708,1,1,1409.138,905.963
1709,1,1,1411.988,906.573
1710,1,1,1413.624,909.993
1711,1,1,1408.221,906.615
1712,1,1,1433.705,912.677
1713,1,1,1423.446,909.323
1714,1,1,1414.523,905.858
1715,0,0,1424.018,918.455
1716,1,1,1413.907,910.301
1717,1,1,1418.092,913.113
1718,1,1,1414.203,909.120
1719,1,1,1466.172,913.717
1720,1,1,1446.646,917.169
1721,1,1,1423.267,908.474
1722,1,1,1421.157,910.763
1723,0,0,1413.606,905.071
1724,1,1,1412.831,906.160
1725,1,1,1412.658,908.769
1726,1,1,1492.739,913.661
1727,1,1,1422.701,910.086
1728,1,1,1420.935,912.018
1729,1,1,1411.723,905.114
1730,1,1,1413.502,908.671
1731,1,1,1409.453,906.246
1732,1,1,1457.218,906.634
1733,0,0,1425.809,908.363
1734,1,1,1412.548,905.071
1735,1,1,1413.570,909.225
1736,0,0,1414.837,910.480
1737,1,1,1413.372,909.016
1738,1,1,1410.190,907.243
1739,1,1,1453.225,907.304
1740,1,1,1425.754,910.621
1741,1,1,1415.649,907.237
1742,1,1,1412.117,904.628
1743,1,1,1413.483,908.868
1744,1,1,1412.025,907.852
1745,1,1,1412.277,907.335
1746,1,1,1467.305,904.862
1747,1,1,1422.628,910.701
1748,1,1,1414.098,906.246
1749,1,1,1410.609,906.578
1750,1,0,1412.941,906.917
1751,1,1,1408.948,904.640
1752,0,0,1409.181,905.348
1753,1,1,1432.295,912.418
1754,1,1,1422.252,907.717
1755,1,1,1418.055,908.936
1756,0,0,1412.031,908.560
1757,0,0,1410.905,906.621
1758,1,1,1411.569,906.480
1759,0,0,1409.341,907.274
1760,1,1,1432.566,916.462
1761,1,1,1422.179,909.951
1762,1,1,1411.575,905.625
1763,1,1,1409.969,905.206
1764,1,1,1412.381,908.412
1765,1,1,1407.077,905.329
1766,1,1,1408.357,905.612
1767,1,1,1437.698,917.231
1768,1,1,1419.169,908.517
1769,0,0,1418.929,910.769
1770,1,1,1414.517,907.569
1771,0,1,1410.684,907.237
1772,1,1,1404.246,904.541
1773,1,1,1406.966,906.338
1774,1,1,1453.557,908.179
1775,1,1,1436.911,911.576
1776,1,1,1421.723,907.895
1777,1,1,1416.929,908.492
1778,1,1,1415.649,908.332
1779,1,1,1416.591,909.452
1780,1,1,1413.003,907.545
1781,1,1,1433.526,916.670
1782,0,0,1423.182,908.628
1783,1,1,1416.184,908.259
1784,1,0,1409.311,905.102
1785,1,1,1411.545,906.191
1786,1,1,1412.929,906.480
1787,1,1,1410.203,905.870
1788,1,1,1432.302,915.674
1789,1,1,1419.077,909.145
1790,1,1,1416.006,911.323
1791,0,0,1412.701,906.647
1792,1,1,1414.455,908.560
1793,1,0,1420.387,917.034
1794,1,1,1410.880,905.865
1795,0,0,1431.606,905.181
1796,1,1,1422.246,907.262
1797,1,1,1416.812,906.984
1798,1,1,1413.969,906.824
1799,1,1,1412.283,908.135
1800,1,0,1409.176,906.455
1801,1,1,1421.194,917.729
1802,0,0,1424.406,907.576
1803,1,1,1419.902,907.089
1804,1,1,1414.111,906.609
1805,1,1,1412.437,907.064
1806,1,1,1408.665,905.914
