index,label,prediction,e2e_us,kernel_us
929,1,1,22981.317,982.437
930,1,1,22993.378,968.646
931,1,1,22650.062,986.966
932,1,1,26943.256,981.477
933,1,1,23019.957,985.046
934,1,1,23141.446,984.302
935,1,0,26754.892,980.628
936,0,0,27578.043,981.692
937,1,1,23179.846,983.834
938,1,1,23260.770,983.495
939,1,1,23036.972,983.594
940,1,1,23675.397,983.317
941,1,1,23994.757,982.560
942,1,1,23256.166,973.741
943,1,1,26782.246,984.067
944,1,1,23413.409,983.083
945,1,1,22969.913,981.822
946,1,1,26926.338,982.493
947,1,1,23016.979,982.209
948,0,0,27467.452,972.098
949,1,1,26980.289,976.972
950,1,1,23745.095,984.209
951,1,1,22881.323,972.708
952,1,1,22960.941,980.843
953,1,1,23160.431,982.400
954,1,1,24471.975,977.889
955,1,1,23183.828,984.566
956,1,1,26705.785,985.175
957,1,1,26989.403,984.708
958,1,1,26750.867,984.345
959,1,1,24048.160,985.298
960,1,1,20660.308,981.926
961,1,1,26850.830,982.197
962,0,1,26628.406,982.733
963,1,1,24370.375,983.366
964,1,1,23085.594,982.720
965,1,1,24100.271,970.363
966,1,1,27384.400,983.464
967,1,1,22464.837,978.339
968,1,1,24389.323,983.988
969,1,1,27415.009,970.893
970,0,0,27614.572,982.197
971,1,1,26794.461,986.966
972,0,0,27580.880,981.907
973,1,1,23262.738,985.864
974,1,1,23085.286,982.923
975,1,1,27025.784,1048.277
976,1,1,23587.188,983.563
977,1,1,26886.542,981.064
978,1,1,22743.304,984.979
979,0,0,27504.819,986.338
980,0,1,26724.701,970.074
981,1,0,20490.504,981.391
982,1,1,24473.256,984.364
983,0,1,27506.203,983.532
984,1,1,23123.027,983.335
985,1,1,23301.292,981.150
986,1,1,26815.225,983.994
987,1,1,23053.330,982.277
988,1,1,24617.538,983.016
989,1,1,22965.304,984.597
990,1,1,22824.289,979.840
991,1,1,23032.252,984.714
992,0,0,27614.247,969.163
993,1,1,27054.572,983.797
994,1,1,26761.427,982.856
995,0,0,27411.840,982.049
996,1,1,22834.240,984.714
997,0,0,27418.935,968.880
998,1,1,26987.139,985.347
999,1,0,44930.258,978.622
1000,1,1,26628.794,980.154
1001,1,1,26788.837,967.847
1002,1,1,23336.314,978.590
1003,1,1,23005.416,980.031
1004,1,1,23030.228,979.662
1005,1,1,22846.744,977.582
1006,1,1,26826.074,974.701
1007,1,1,26833.003,966.123
1008,1,1,22977.656,977.600
1009,1,1,26567.151,965.748
1010,0,1,24626.585,978.830
1011,1,1,23700.861,981.157
1012,1,1,22906.498,976.887
1013,1,1,26776.677,967.065
1014,1,1,23090.701,979.286
1015,1,1,27156.030,984.584
1016,1,1,24486.554,981.022
1017,1,1,22980.942,977.520
1018,1,1,20281.151,976.671
1019,1,1,23089.674,979.545
1020,1,1,22866.566,982.443
1021,1,1,25931.705,966.892
1022,1,1,23624.739,972.898
1023,1,1,26823.766,982.812
1024,1,1,23712.135,977.686
1025,0,0,27503.323,977.256
1026,1,1,22835.255,977.348
1027,1,1,22802.978,982.098
1028,0,0,27620.326,975.692
1029,1,1,22982.474,979.938
1030,1,1,26385.668,979.896
1031,1,1,24424.424,966.117
1032,1,1,22983.113,975.871
1033,1,1,22399.643,975.526
1034,1,1,26707.809,983.009
1035,1,1,25852.006,977.034
1036,1,1,23183.631,982.136
1037,1,1,23059.926,976.530
1038,1,1,23784.406,980.313
1039,1,1,23145.963,977.570
1040,1,1,24438.480,973.871
1041,1,1,26004.203,976.135
1042,1,1,23009.612,978.289
1043,1,1,23710.000,979.625
1044,0,0,26827.883,974.978
1045,1,1,26847.064,977.957
1046,1,1,22956.689,974.247
1047,1,1,22990.566,977.951
1048,1,1,26086.129,982.892
1049,1,1,24464.548,968.179
1050,1,1,26936.892,978.449
1051,0,0,27337.384,983.526
1052,1,1,23093.840,978.369
1053,1,1,22807.649,978.812
1054,0,0,27252.837,975.784
1055,1,1,26817.187,979.040
1056,1,1,23998.400,977.544
1057,1,1,27343.022,976.596
1058,1,1,23728.954,980.043
1059,1,1,25171.606,978.326
1060,1,1,27667.064,977.859
1061,1,1,26506.455,977.250
1062,1,1,26748.259,978.800
1063,1,1,37587.397,977.373
1064,1,1,26734.954,976.627
1065,1,1,26746.627,977.243
1066,1,1,26621.287,980.670
1067,1,1,24476.258,976.868
1068,1,1,24554.788,977.865
1069,1,1,22931.053,972.406
1070,1,1,25650.720,984.973
1071,1,1,23008.135,979.083
1072,1,1,22896.375,977.292
1073,1,1,28250.566,977.631
1074,1,1,22893.773,976.172
1075,1,1,23153.483,979.950
1076,1,1,23806.455,977.206
1077,1,1,23685.680,977.169
1078,0,0,27644.393,977.822
1079,1,1,23903.391,1086.825
1080,1,1,26705.268,976.302
1081,1,1,22611.643,973.680
1082,0,1,25876.406,977.772
1083,1,1,25753.305,978.006
1084,1,1,24302.819,983.606
1085,1,1,22711.785,976.806
1086,1,1,26820.695,978.221
1087,1,1,24230.172,981.539
1088,1,0,27094.332,977.576
1089,0,0,26852.221,974.067
1090,1,1,24380.579,976.923
1091,1,1,27397.034,976.824
1092,0,0,26761.778,978.726
1093,1,0,27395.520,983.994
1094,1,1,22794.978,978.689
1095,1,1,24132.622,979.034
1096,1,1,27320.874,975.526
1097,0,0,26869.631,975.059
1098,1,1,20766.000,975.483
1099,0,0,27535.945,981.902
1100,1,1,23054.757,977.698
1101,1,1,22906.117,979.089
1102,0,0,26917.256,980.634
1103,1,1,22718.498,976.659
1104,1,1,24339.551,966.763
1105,1,1,26501.809,973.489
1106,1,1,22972.228,968.025
1107,1,1,27324.714,975.508
1108,1,0,26775.428,974.572
1109,1,1,23053.865,980.221
1110,1,1,24241.188,976.215
1111,1,1,26410.572,975.581
1112,1,1,22974.886,979.699
1113,0,0,26845.280,976.295
1114,1,1,26676.468,977.914
1115,0,1,27026.745,979.711
1116,0,0,27204.221,977.465
1117,1,1,24140.283,975.440
1118,1,1,26864.973,972.271
1119,1,1,23130.339,976.628
1120,1,1,26818.794,976.646
1121,1,1,26706.572,976.935
1122,1,1,24587.052,980.578
1123,0,0,28178.702,1110.000
1124,0,0,27403.157,977.151
1125,1,1,23044.936,970.129
1126,1,1,22844.166,974.560
1127,1,1,26109.963,978.696
1128,1,1,25647.225,977.151
1129,0,0,26662.185,975.692
1130,0,0,26997.895,974.892
1131,1,0,27361.840,980.338
1132,1,0,26790.923,977.083
1133,1,1,23046.240,978.794
1134,1,1,22576.837,976.166
1135,1,1,24389.422,978.025
1136,1,1,20810.498,978.726
1137,1,1,23491.932,976.856
1138,1,1,24534.541,979.409
1139,1,1,25864.535,978.025
1140,0,0,27424.086,979.268
1141,0,1,26540.172,980.289
1142,1,1,22902.997,974.794
1143,1,1,24353.526,978.856
1144,0,0,27409.576,978.972
1145,1,1,26729.637,980.178
1146,1,1,22830.068,976.492
1147,1,1,22903.434,1106.209
1148,1,1,26777.902,979.182
1149,1,0,27373.310,982.621
1150,1,1,22962.013,976.880
1151,1,1,23010.424,969.292
1152,1,1,26769.422,979.840
1153,1,1,26854.873,977.083
1154,1,1,23215.588,966.677
1155,1,1,22710.425,966.843
1156,1,1,26780.006,978.683
1157,1,1,22943.772,976.874
1158,1,1,26086.541,978.560
1159,1,1,24981.299,978.855
1160,1,1,17156.425,978.006
1161,1,1,21701.834,978.800
1162,1,1,24124.276,976.517
1163,1,1,22806.129,978.978
1164,1,1,24403.754,975.760
1165,1,1,20711.421,964.960
1166,1,1,26622.615,973.384
1167,1,1,23196.960,978.714
1168,1,1,22861.963,977.957
1169,0,1,26835.816,978.684
1170,1,1,23897.563,979.791
1171,1,1,24327.360,972.308
1172,1,1,23773.834,976.849
1173,1,1,23628.425,980.973
1174,0,0,27394.320,978.326
1175,1,1,26880.837,975.840
1176,0,0,27580.111,1069.976
1177,0,0,27261.655,978.985
1178,1,1,27224.732,979.440
1179,1,1,26423.668,984.068
1180,1,1,22877.822,966.240
1181,1,1,23159.711,979.139
1182,1,1,22763.126,1008.905
1183,0,0,26923.791,975.877
1184,1,1,22297.268,975.717
1185,1,1,24351.213,978.136
1186,1,1,24550.690,977.588
1187,1,1,139421.452,967.489
1188,1,1,449078.634,977.545
1189,1,1,22164.664,980.659
1190,0,0,20061.587,981.243
1191,1,1,20016.104,974.621
1192,1,1,17911.329,973.920
1193,1,1,20176.326,978.861
1194,1,1,24447.766,978.843
1195,1,1,23949.951,980.812
1196,1,1,24067.975,982.788
1197,1,1,24449.262,976.412
1198,1,1,23993.151,978.708
1199,1,1,26029.655,976.966
1200,1,1,22745.551,978.148
1201,1,1,22362.590,979.440
1202,1,1,25375.901,976.129
1203,1,1,26872.874,977.452
1204,1,1,24067.950,980.769
1205,1,1,26776.947,973.151
1206,1,1,24310.191,977.366
1207,0,0,26740.074,967.600
1208,1,1,26398.062,971.324
1209,1,0,27024.683,981.311
1210,1,1,23610.456,964.222
1211,1,1,26635.600,975.822
1212,1,1,23008.024,978.542
1213,1,1,22217.477,976.185
1214,1,1,22806.554,975.569
1215,1,1,22537.748,976.904
1216,1,1,23157.200,977.772
1217,1,1,26683.508,979.342
1218,0,0,27493.077,979.120
1219,1,1,23849.902,978.333
1220,0,0,27521.341,976.246
1221,1,1,24277.114,976.806
1222,0,0,27436.092,1070.013
1223,1,1,22440.179,980.357
1224,1,1,24201.692,973.612
1225,1,1,25042.813,981.932
1226,0,0,26486.062,976.289
1227,0,0,26794.252,978.892
1228,1,1,20320.142,974.696
1229,1,1,27420.677,979.520
1230,1,0,26859.311,1069.200
1231,1,1,22924.234,976.542
1232,0,1,26637.970,976.394
1233,1,1,26367.175,974.776
1234,0,0,27567.415,979.674
1235,1,1,26837.852,980.542
1236,1,1,23494.228,977.895
1237,1,0,26726.948,1092.123
1238,1,0,25625.588,966.462
1239,1,1,23031.582,981.262
1240,1,1,23121.477,975.434
1241,1,1,23171.914,976.935
1242,1,1,22589.206,977.538
1243,1,1,23720.523,979.471
1244,1,1,23722.868,976.960
1245,1,1,22825.095,973.692
1246,1,1,24215.625,976.104
1247,1,0,25767.477,974.627
1248,1,1,22749.028,977.293
1249,1,1,26588.431,977.871
1250,1,1,23639.889,976.099
1251,0,0,26304.905,978.012
1252,0,0,26709.932,980.603
1253,1,1,24551.452,970.000
1254,1,1,23865.329,982.467
1255,1,1,22789.859,978.702
1256,0,0,27419.065,965.329
1257,1,1,22992.548,977.730
1258,1,1,24152.080,965.630
1259,1,1,24248.541,979.834
1260,1,1,23656.443,974.142
1261,1,0,27761.816,976.462
1262,1,1,23599.538,985.323
1263,1,1,22999.631,975.428
1264,1,1,26918.628,982.800
1265,0,0,27250.376,979.323
1266,1,1,23830.652,981.095
1267,1,1,23613.650,976.800
1268,1,1,22844.720,978.191
1269,1,0,27180.788,965.354
1270,1,1,26316.800,977.692
1271,1,1,22979.366,977.120
1272,1,1,24396.627,1048.049
1273,1,1,23137.255,974.129
1274,1,1,26742.523,1004.948
1275,1,1,24492.258,976.111
1276,1,1,22843.077,974.609
1277,1,1,23980.000,977.274
1278,1,1,22845.120,973.403
1279,1,1,26822.554,978.388
1280,1,1,23620.098,978.713
1281,0,0,26228.247,979.508
1282,1,1,26962.080,985.656
1283,1,1,25243.102,1018.517
1284,1,1,27623.729,972.800
1285,1,1,26504.018,994.603
1286,1,1,26874.234,992.012
1287,1,1,27162.764,977.649
1288,1,1,27329.341,980.535
1289,0,0,57007.083,996.467
1290,1,1,25418.283,973.459
1291,1,1,23227.366,977.766
1292,0,0,27169.305,976.770
1293,1,1,26230.745,961.859
1294,1,1,22745.120,975.237
1295,1,1,23609.550,978.584
1296,1,1,22767.243,976.184
1297,1,1,22992.713,977.710
1298,0,0,26845.250,975.335
1299,1,1,26891.956,976.991
1300,0,0,45718.351,967.772
1301,1,1,26372.818,975.034
1302,0,0,27043.249,977.662
1303,1,1,22620.474,978.474
1304,1,1,23391.262,971.495
1305,1,1,23357.077,974.609
1306,1,1,26533.286,973.421
1307,1,1,24095.200,960.456
1308,1,1,22572.665,977.280
1309,1,1,22635.268,977.673
1310,1,1,22605.828,962.240
1311,1,1,25692.529,978.271
1312,1,0,25464.357,975.779
1313,1,0,26409.495,971.446
1314,1,1,23262.683,976.578
1315,1,1,19635.514,976.972
1316,0,1,24657.563,965.286
1317,1,1,25605.434,976.652
1318,1,1,25130.751,976.861
1319,1,1,22705.502,977.083
1320,1,1,22501.207,973.021
1321,0,0,27305.108,963.059
1322,1,1,22566.861,974.456
1323,1,1,22421.742,977.145
1324,1,1,22650.554,975.071
1325,1,1,26418.843,980.092
1326,1,1,22349.791,974.597
1327,1,1,26368.653,964.868
1328,1,1,23416.726,965.280
1329,1,1,22768.911,974.659
1330,1,1,23963.920,976.179
1331,1,1,26428.111,976.493
1332,1,1,23321.501,973.588
1333,1,1,24042.849,975.858
1334,1,1,23957.551,963.963
1335,1,1,26163.188,977.422
1336,1,1,20172.462,966.080
1337,1,1,22698.825,975.058
1338,1,1,24053.969,976.541
1339,1,1,23319.926,974.344
1340,1,1,22806.357,964.265
1341,1,1,26182.141,975.513
1342,1,1,22802.462,978.745
1343,1,1,22296.855,974.498
1344,1,1,22612.732,973.913
1345,1,1,22745.385,974.209
1346,0,0,27061.796,976.997
1347,1,1,23943.446,978.800
1348,1,1,22628.314,975.367
1349,1,1,23537.661,962.862
1350,1,1,22338.750,964.788
1351,0,0,27120.098,974.363
1352,1,1,22412.807,973.618
1353,1,1,24187.913,976.616
1354,1,1,22578.431,963.643
1355,1,1,26494.541,975.920
1356,1,1,26259.163,976.911
1357,1,1,23329.662,975.453
1358,1,1,23861.336,974.387
1359,1,1,23060.603,976.111
1360,1,1,22576.615,976.874
1361,0,0,26829.747,964.510
1362,1,1,26886.191,973.034
1363,1,1,22617.668,976.751
1364,1,1,22782.505,975.188
1365,1,1,22700.406,962.664
1366,1,1,23480.664,976.745
1367,1,1,26404.203,976.781
1368,1,1,24105.274,978.443
1369,1,1,22514.707,967.415
1370,1,1,23703.784,974.745
1371,1,1,22769.040,975.446
1372,1,1,26553.170,978.511
1373,1,1,24001.674,974.166
1374,1,1,22688.167,971.742
1375,1,1,24103.625,979.212
1376,1,1,23116.221,976.228
1377,1,1,22552.067,1081.963
1378,1,1,26443.981,975.384
1379,0,0,27157.434,974.093
1380,1,1,24350.787,976.000
1381,1,1,24045.182,977.471
1382,1,1,23286.739,977.034
1383,1,1,26465.218,976.006
1384,1,1,25859.440,964.787
1385,1,1,19821.815,975.809
1386,1,1,22410.228,964.800
1387,1,1,22505.588,977.686
1388,1,1,22752.092,978.172
1389,1,1,23343.182,975.852
1390,1,0,26937.397,972.178
1391,1,1,22533.237,976.117
1392,1,1,23241.360,978.628
1393,1,1,23249.335,975.434
1394,1,1,26371.717,978.197
1395,0,0,26363.206,975.010
1396,1,1,23724.000,978.283
1397,1,1,24314.628,977.822
1398,1,1,23088.086,976.326
1399,1,1,22599.330,974.905
1400,0,0,26968.775,966.443
1401,1,1,22739.194,976.240
1402,1,1,22369.224,977.483
1403,1,1,26419.464,978.634
1404,0,0,26926.825,977.218
1405,1,1,22531.582,972.461
1406,1,1,22608.449,975.828
1407,1,1,26272.948,973.526
1408,1,1,22821.680,976.732
1409,1,1,22480.566,976.191
1410,0,0,27309.520,978.375
1411,1,1,22704.209,977.593
1412,0,0,26525.907,975.883
1413,1,1,23782.160,974.744
1414,1,1,23629.114,973.822
1415,0,0,27270.873,977.760
1416,1,1,27153.470,976.209
1417,1,1,22586.135,973.698
1418,1,1,22374.166,975.951
1419,1,1,22161.988,976.739
1420,1,1,22607.600,977.286
1421,1,1,26566.837,1097.342
1422,1,1,23178.837,974.825
1423,1,1,22673.846,973.870
1424,1,1,22346.049,977.803
1425,1,1,25800.147,976.997
1426,1,1,22207.114,976.031
1427,1,1,26371.914,963.231
1428,1,1,25243.127,974.634
1429,0,0,27045.065,975.046
1430,1,1,23613.089,974.695
1431,1,1,23904.665,975.674
1432,1,1,22768.948,972.775
1433,1,1,26407.224,964.006
1434,1,1,28565.994,1650.954
1435,1,1,26096.812,964.240
1436,1,1,26331.607,975.323
1437,1,1,22666.123,979.625
1438,1,1,19783.711,974.929
1439,1,1,26094.135,979.822
1440,1,1,22220.628,973.741
1441,1,1,26364.252,976.295
1442,1,1,23404.504,974.560
1443,0,0,26667.502,1093.520
1444,0,0,26821.501,971.939
1445,1,1,23257.982,971.969
1446,1,1,23745.335,978.948
1447,1,1,24963.976,974.578
1448,0,1,27069.680,977.304
1449,1,1,22778.517,974.954
1450,0,1,27874.228,976.819
1451,1,1,26505.662,977.132
1452,1,1,22256.333,977.785
1453,0,0,27144.714,973.262
1454,1,1,22648.061,963.372
1455,1,1,23572.234,970.794
1456,1,1,22643.464,973.440
1457,1,1,23422.535,976.308
1458,1,1,22638.819,975.532
1459,0,0,27205.243,975.464
1460,0,0,27035.090,975.341
1461,0,0,26121.132,974.794
1462,1,1,26395.883,977.372
1463,1,1,23937.890,990.707
1464,0,0,26489.673,976.763
1465,0,0,26952.357,977.169
1466,1,1,22502.357,974.283
1467,1,1,22496.726,979.896
1468,0,0,26515.280,964.228
1469,1,1,26509.988,961.704
1470,1,1,23896.295,974.511
1471,1,1,22550.301,975.335
1472,1,1,22799.139,981.871
1473,1,1,25123.329,977.163
1474,1,1,26374.573,977.212
1475,1,1,25701.452,964.935
1476,1,1,24652.867,977.477
1477,1,1,23513.563,973.256
1478,1,1,22313.292,978.351
1479,1,1,22575.914,977.508
1480,1,1,22403.028,974.178
1481,1,1,26567.064,1074.653
1482,0,0,26346.456,976.295
1483,1,0,27035.969,975.114
1484,1,1,22897.667,974.216
1485,1,1,26170.819,961.883
1486,1,1,26394.517,1018.277
1487,0,0,26317.231,977.397
1488,1,1,22737.250,975.163
1489,1,0,26324.006,971.754
1490,1,1,22903.267,975.901
1491,1,1,24246.542,974.191
1492,1,1,26790.480,976.917
1493,1,0,26532.326,974.813
1494,1,1,26492.418,977.108
1495,1,1,23248.622,976.055
1496,1,1,26153.249,975.010
1497,1,1,22317.268,962.756
1498,1,1,23856.320,963.668
1499,1,1,22789.600,973.631
1500,1,0,26270.209,974.062
1501,1,1,22374.221,974.597
1502,1,1,24833.846,977.434
1503,1,1,26520.886,974.745
1504,1,1,26419.999,963.624
1505,1,1,26295.317,975.200
1506,1,1,26348.954,978.689
1507,1,1,26073.132,963.803
1508,1,1,25603.378,977.175
1509,1,1,23098.990,975.212
1510,1,1,25001.624,978.874
1511,1,1,23995.840,976.547
1512,1,1,26267.102,975.662
1513,0,0,26797.908,963.637
1514,1,1,22717.760,976.265
1515,0,1,24341.237,976.055
1516,1,1,23901.612,975.797
1517,1,1,24088.037,975.071
1518,1,1,24023.508,975.298
1519,1,1,26364.628,974.055
1520,1,1,22587.213,976.726
1521,1,1,23968.215,1097.692
1522,1,1,22357.280,964.776
1523,0,0,27046.025,977.902
1524,0,0,27011.015,974.985
1525,0,0,25731.680,974.652
1526,1,1,22534.425,965.028
1527,1,1,22621.951,976.467
1528,1,1,23587.575,974.911
1529,1,1,22125.286,963.053
1530,1,1,22401.636,976.886
1531,1,1,26262.067,975.132
1532,1,1,30131.132,974.080
1533,0,0,24872.018,974.609
1534,1,1,27179.373,975.262
1535,0,0,27194.148,977.397
1536,0,0,26277.219,976.739
1537,1,1,22542.043,965.827
1538,0,0,26940.849,975.821
1539,1,1,23672.634,973.816
1540,1,1,26152.892,976.493
1541,1,1,22616.775,975.157
1542,1,1,25593.299,962.092
1543,1,0,27141.256,973.581
1544,1,1,22661.181,978.905
1545,1,1,22173.372,961.969
1546,1,1,20034.923,965.538
1547,1,1,22924.923,976.652
1548,1,1,26306.406,978.566
1549,1,1,22025.360,973.538
1550,1,1,26405.803,962.092
1551,1,1,22870.984,962.720
1552,1,1,22522.258,975.883
1553,1,1,26512.080,975.951
1554,0,1,26496.172,975.822
1555,1,1,26840.418,976.904
1556,1,1,22364.456,972.757
1557,1,1,23791.292,976.301
1558,0,0,26499.514,974.855
1559,1,1,27726.259,972.658
1560,1,1,23449.822,975.298
1561,1,1,26605.926,976.196
1562,0,0,26594.818,976.351
1563,1,1,23369.736,972.215
1564,1,1,26447.784,975.847
1565,1,1,22620.289,964.326
1566,1,1,23461.680,975.847
1567,0,0,27155.581,962.677
1568,1,1,26666.043,975.070
1569,1,1,26241.465,963.674
1570,1,1,27100.911,980.049
1571,1,1,22647.920,975.175
1572,1,1,26464.333,975.459
1573,0,0,27781.373,978.886
1574,1,1,24039.631,973.071
1575,1,1,26536.185,979.846
1576,1,1,25924.043,974.345
1577,1,1,22322.554,978.739
1578,1,1,26317.982,973.440
1579,1,1,22538.296,965.120
1580,1,1,26153.791,976.400
1581,1,1,26549.200,966.314
1582,1,1,22511.594,973.975
1583,1,1,23319.360,975.403
1584,0,0,27062.658,974.947
1585,1,1,25624.093,973.686
1586,1,1,23227.809,976.726
1587,1,1,23618.849,974.124
1588,1,1,24071.976,978.141
1589,1,1,26235.077,979.027
1590,1,1,19756.185,962.462
1591,1,1,26477.132,974.492
1592,1,1,22589.698,975.649
1593,0,0,27103.427,976.536
1594,1,1,26436.984,985.883
1595,1,1,26360.560,979.692
1596,1,1,26462.369,964.781
1597,1,1,23795.662,976.425
1598,1,1,26371.096,974.222
1599,1,1,23387.403,976.972
1600,1,1,23806.455,970.160
1601,0,0,26467.113,973.944
1602,1,1,22357.249,978.025
1603,1,1,22747.865,972.745
1604,1,1,26308.640,975.335
1605,1,1,22278.973,967.059
1606,1,1,23417.151,976.855
1607,1,1,22545.730,979.730
1608,1,1,23516.461,966.658
1609,1,1,23359.957,977.188
1610,0,0,27117.594,966.123
1611,1,1,22599.175,978.412
1612,1,1,23484.418,980.166
1613,1,1,25438.468,976.720
1614,1,1,22418.763,973.280
1615,1,1,22670.659,977.434
1616,1,1,22911.551,965.816
1617,1,1,23934.652,977.083
1618,1,1,26396.369,965.495
1619,1,1,26284.062,976.689
1620,1,1,23963.594,976.733
1621,0,0,26199.021,974.529
1622,1,1,22897.379,982.806
1623,1,1,23337.170,976.228
1624,0,1,26263.267,971.157
1625,1,1,26043.625,977.975
1626,1,1,26927.754,977.009
1627,1,1,26095.883,1001.754
1628,1,1,26047.280,974.019
1629,1,1,22292.967,974.271
1630,1,1,23321.009,976.350
1631,1,1,24009.526,962.776
1632,1,1,22612.671,979.643
1633,1,1,22670.978,965.342
1634,1,1,22107.016,977.287
1635,1,1,22721.754,974.671
1636,1,1,22586.228,975.569
1637,1,1,26907.859,977.766
1638,1,1,26438.265,977.643
1639,1,1,26300.831,963.483
1640,1,1,22875.243,975.206
1641,1,1,26355.828,976.658
1642,0,0,27123.625,975.058
1643,1,1,27522.695,976.166
1644,1,1,22644.043,978.382
1645,1,1,26426.363,974.855
1646,1,1,23333.058,978.468
1647,0,0,26381.354,973.926
1648,1,1,26862.252,962.326
1649,1,1,24113.790,974.314
1650,1,1,20249.268,964.314
1651,1,1,26287.742,977.484
1652,1,1,22264.646,977.219
1653,1,1,23761.366,975.341
1654,0,0,27229.840,973.071
1655,0,0,26895.957,974.357
1656,1,0,20188.720,967.859
1657,1,1,22705.330,964.689
1658,1,1,22672.215,975.913
1659,1,1,22357.225,975.064
1660,1,1,23434.990,975.551
1661,1,1,22403.600,977.680
1662,0,0,26270.209,977.009
1663,1,1,20348.332,977.520
1664,1,1,22679.305,975.151
1665,1,1,22520.972,964.203
1666,1,0,24132.307,963.662
1667,1,1,26589.507,973.231
1668,1,1,23618.400,965.649
1669,1,1,26478.117,973.748
1670,1,1,24553.908,977.096
1671,1,1,22565.594,979.341
1672,1,1,23957.298,976.283
1673,1,1,26471.870,976.098
1674,1,1,23154.105,963.668
1675,0,0,27007.600,974.702
1676,1,1,26587.981,976.726
1677,1,1,23253.710,977.994
1678,1,1,22638.271,974.936
1679,1,1,23409.366,981.526
1680,1,1,24713.533,977.476
1681,1,1,26530.012,978.480
1682,0,0,27089.151,971.976
1683,1,1,26473.176,974.837
1684,1,1,23891.975,978.363
1685,1,1,26279.194,977.206
1686,1,1,23367.778,976.178
1687,1,1,25494.714,974.056
1688,1,1,23907.692,972.659
1689,1,1,25487.243,977.341
1690,1,1,22330.942,975.175
1691,1,1,24087.501,977.101
1692,1,1,22651.643,974.314
1693,1,1,26398.043,975.163
1694,1,1,26396.603,976.338
1695,1,1,26801.416,977.120
1696,1,1,23212.154,978.893
1697,1,1,26426.277,972.929
1698,1,1,24047.385,975.730
1699,0,0,27194.683,976.818
1700,1,1,26421.323,976.185
1701,1,1,23866.763,976.677
1702,1,1,23542.676,977.877
1703,1,1,22330.284,975.286
1704,1,1,25289.483,975.655
1705,1,1,23451.016,974.591
1706,1,1,24024.019,963.760
1707,1,1,23993.538,962.215
1708,1,1,24437.957,963.625
1709,1,1,23352.714,974.572
1710,1,1,26431.852,977.144
1711,1,1,26108.080,965.433
1712,1,1,22757.963,976.013
1713,1,1,22520.209,977.693
1714,1,1,23940.695,971.471
1715,0,0,27000.424,977.391
1716,1,1,23432.652,976.314
1717,1,1,26218.670,979.735
1718,1,1,29489.391,981.877
1719,1,1,20726.567,973.379
1720,1,1,22271.299,973.760
1721,1,1,23845.009,964.621
1722,1,1,22625.748,976.437
1723,0,0,27094.899,978.972
1724,1,1,22634.338,978.363
1725,1,1,24098.031,976.960
1726,1,1,22910.530,964.671
1727,1,1,23314.086,974.547
1728,1,1,26418.517,980.019
1729,1,1,23404.713,972.929
1730,1,1,26560.492,963.034
1731,1,1,26197.440,972.591
1732,1,1,24136.018,974.320
1733,0,0,26985.243,977.729
1734,1,1,22342.634,966.258
1735,1,1,26593.305,974.954
1736,0,0,27453.373,966.677
1737,1,1,23717.920,965.188
1738,1,1,22985.428,978.148
1739,1,1,23974.049,977.329
1740,1,1,22630.191,976.830
1741,1,1,26691.809,979.889
1742,1,1,21965.342,975.163
1743,1,1,22884.831,981.219
1744,1,1,27170.135,975.003
1745,1,1,26147.926,978.984
1746,1,1,26887.797,1087.969
1747,1,1,24472.714,974.419
1748,1,1,24516.590,1062.142
1749,1,1,23060.320,977.207
1750,1,0,27387.046,978.652
1751,1,1,23010.000,978.381
1752,0,0,27515.113,981.772
1753,1,1,27165.710,979.453
1754,1,1,24179.723,979.212
1755,1,1,22755.563,976.277
1756,0,0,27328.948,980.154
1757,0,0,26807.052,979.741
1758,1,1,24246.412,978.313
1759,0,0,26692.037,971.939
1760,1,1,23030.185,973.416
1761,1,1,22820.523,975.452
1762,1,1,23148.350,976.467
1763,1,1,26077.643,990.117
1764,1,1,24595.027,1007.083
1765,1,1,23296.000,964.308
1766,1,1,27605.188,986.419
1767,1,1,28999.945,991.680
1768,1,1,23825.132,977.631
1769,0,0,27529.508,983.378
1770,1,1,31777.822,1000.978
1771,0,1,30494.578,994.560
1772,1,1,24007.354,980.006
1773,1,1,26759.151,979.212
1774,1,1,22318.000,979.262
1775,1,1,22588.370,972.338
1776,1,1,25541.052,976.295
1777,1,1,22369.095,978.517
1778,1,1,22427.379,967.858
1779,1,1,26088.197,973.981
1780,1,1,26212.486,974.677
1781,1,1,24005.476,978.523
1782,0,0,27003.778,975.791
1783,1,1,23241.077,975.384
1784,1,0,26123.182,974.197
1785,1,1,23228.825,973.520
1786,1,1,22558.542,980.769
1787,1,1,24066.007,964.468
1788,1,1,26525.859,965.403
1789,1,1,22790.419,975.274
1790,1,1,24021.065,979.324
1791,0,0,27124.671,977.698
1792,1,1,23296.806,964.757
1793,1,0,27028.351,977.009
1794,1,1,22246.296,976.726
1795,0,0,26587.397,975.699
1796,1,1,22323.969,977.231
1797,1,1,24021.089,965.877
1798,1,1,22529.698,975.120
1799,1,1,26435.723,975.310
1800,1,0,24780.136,975.938
1801,1,1,23310.640,977.317
1802,0,0,26044.757,977.373
1803,1,1,22551.501,975.267
1804,1,1,24877.803,975.212
