index,label,pass,prediction,buffer_write,cache_flush,register_setup,fpga_kernel,output_readback,decoder_classifier,patch_embedding,weight_transfer,total_us
1881,0,1,1,62.9840,169.5010,0.0000,945.5880,196.8740,137.4150,0.0000,0.0000,1512.3620
1882,1,1,1,62.9660,165.9010,0.0000,944.8120,195.5700,133.7850,0.0000,0.0000,1503.0340
1883,1,1,1,62.1350,166.0060,0.0000,943.8150,193.2000,134.6030,0.0000,0.0000,1499.7590
1884,1,1,1,63.2250,165.1450,0.0000,957.8460,195.4220,132.7700,0.0000,0.0000,1514.4080
1885,1,1,1,60.2460,165.2860,0.0000,956.6580,194.3630,134.7510,0.0000,0.0000,1511.3040
1886,1,1,1,61.0280,165.1510,0.0000,958.3570,211.9690,143.7720,0.0000,0.0000,1540.2770
1887,1,1,1,65.2310,173.1820,0.0000,947.4520,197.8520,138.6640,0.0000,0.0000,1522.3810
1888,1,1,1,63.7850,168.6400,0.0000,945.0150,196.3690,136.4730,0.0000,0.0000,1510.2820
1889,1,1,1,62.8550,166.3140,0.0000,957.6430,194.6770,135.2800,0.0000,0.0000,1516.7690
1890,1,1,1,63.6800,165.9200,0.0000,956.7820,193.9320,135.2180,0.0000,0.0000,1515.5320
1891,1,1,1,59.8090,166.3020,0.0000,944.1660,193.5510,134.0370,0.0000,0.0000,1497.8650
1892,0,1,0,60.9170,165.8150,0.0000,950.2150,202.5910,137.0400,0.0000,0.0000,1516.5780
1893,1,1,1,63.5560,170.2520,0.0000,942.3200,194.6040,135.4830,0.0000,0.0000,1506.2150
1894,1,1,1,61.6060,167.1820,0.0000,943.1020,192.3140,133.5080,0.0000,0.0000,1497.7120
1895,1,1,1,60.7510,165.2550,0.0000,943.4890,193.9870,134.8610,0.0000,0.0000,1498.3430
1896,1,1,1,60.3630,163.4710,0.0000,945.8100,193.4890,133.9870,0.0000,0.0000,1497.1200
1897,1,1,1,59.6930,166.3080,0.0000,954.7010,193.1320,135.0650,0.0000,0.0000,1508.8990
1898,0,1,0,62.0980,165.2430,0.0000,954.4930,238.1040,150.4060,0.0000,0.0000,1570.3440
1899,1,1,1,64.5900,184.3630,0.0000,947.3480,203.6000,140.4550,0.0000,0.0000,1540.3560
1900,1,1,1,63.1760,169.8100,0.0000,941.9140,197.4460,136.3200,0.0000,0.0000,1508.6660
1901,1,1,1,63.7660,168.3750,0.0000,944.4240,197.0830,135.2000,0.0000,0.0000,1508.8480
1902,0,1,0,61.2800,167.9080,0.0000,946.8190,194.0860,137.6060,0.0000,0.0000,1507.6990
1903,1,1,1,61.1390,166.0120,0.0000,952.1360,193.1940,135.1010,0.0000,0.0000,1507.5820
1904,1,1,1,61.1130,166.2160,0.0000,956.3810,194.7500,134.9970,0.0000,0.0000,1513.4570
1905,1,1,1,68.8800,173.7290,0.0000,947.1260,198.0740,138.4130,0.0000,0.0000,1526.2220
1906,0,1,0,64.7690,168.7260,0.0000,942.7450,196.5720,135.7970,0.0000,0.0000,1508.6090
1907,1,1,1,61.9570,166.3690,0.0000,943.5140,196.4250,135.6000,0.0000,0.0000,1503.8650
1908,1,1,1,58.7940,166.3510,0.0000,942.4490,194.3810,134.9790,0.0000,0.0000,1496.9540
1909,1,1,1,62.6090,167.1140,0.0000,954.4300,194.3020,133.7910,0.0000,0.0000,1512.2460
1910,1,1,1,60.7390,166.1420,0.0000,955.7480,194.2530,136.0490,0.0000,0.0000,1512.9310
1911,1,1,1,60.6100,163.9010,0.0000,960.8300,201.4710,137.8090,0.0000,0.0000,1524.6210
1912,1,1,1,62.2900,166.6400,0.0000,948.5410,196.2220,134.8060,0.0000,0.0000,1508.4990
1913,1,1,1,61.6550,167.4520,0.0000,942.9470,195.5450,137.4160,0.0000,0.0000,1505.0150
1914,1,1,1,62.1230,165.8030,0.0000,956.6460,193.4090,135.8890,0.0000,0.0000,1513.8700
1915,1,1,1,61.5940,165.7660,0.0000,945.2180,195.0280,135.2060,0.0000,0.0000,1502.8120
1916,1,1,1,61.6800,164.4060,0.0000,945.1510,193.9010,135.7600,0.0000,0.0000,1500.8980
1917,1,1,1,61.5380,166.9660,0.0000,956.0180,205.8150,139.3240,0.0000,0.0000,1529.6610
1918,1,1,1,61.5820,168.2760,0.0000,952.4300,198.5410,136.3320,0.0000,0.0000,1517.1610
1919,1,1,1,62.1050,168.1660,0.0000,944.2530,197.9510,135.0150,0.0000,0.0000,1507.4900
1920,1,1,1,61.8710,165.7970,0.0000,943.2120,195.7850,135.1630,0.0000,0.0000,1501.8280
1921,0,1,1,63.4960,166.1850,0.0000,940.9540,196.8730,135.8340,0.0000,0.0000,1503.3420
1922,1,1,1,61.9390,163.9940,0.0000,943.4710,193.9500,135.9260,0.0000,0.0000,1499.2800
1923,1,1,1,61.0590,165.8460,0.0000,945.4770,205.5010,136.8670,0.0000,0.0000,1514.7500
1924,1,1,1,63.2920,167.0340,0.0000,944.1720,194.5720,136.0000,0.0000,0.0000,1505.0700
1925,1,1,1,62.0610,166.6040,0.0000,942.0000,196.8550,136.1910,0.0000,0.0000,1503.7110
1926,0,1,0,61.9690,167.1200,0.0000,943.8890,191.1200,134.2830,0.0000,0.0000,1498.3810
1927,1,1,1,62.5480,164.9660,0.0000,945.8650,196.4490,134.3320,0.0000,0.0000,1504.1600
1928,1,1,1,62.4680,167.6190,0.0000,943.6060,195.6130,133.1630,0.0000,0.0000,1502.4690
1929,1,1,1,61.1320,164.7200,0.0000,957.3530,203.6730,137.3780,0.0000,0.0000,1524.2560
1930,1,1,0,63.8090,167.9630,0.0000,944.5470,198.2580,134.7320,0.0000,0.0000,1509.3090
1931,1,1,1,61.7230,167.2560,0.0000,944.1480,194.7140,135.9320,0.0000,0.0000,1503.7730
1932,1,1,1,63.3300,164.6030,0.0000,943.7480,194.5660,135.2180,0.0000,0.0000,1501.4650
1933,1,1,1,59.8960,164.8740,0.0000,941.8030,193.9700,134.5050,0.0000,0.0000,1495.0480
1934,1,1,1,61.4100,165.0900,0.0000,941.7230,193.9690,133.5140,0.0000,0.0000,1495.7060
1935,1,1,1,62.6400,165.8220,0.0000,943.0710,192.6530,172.9540,0.0000,0.0000,1537.1400
1936,1,1,1,65.0650,169.3170,0.0000,946.5540,194.9480,136.6830,0.0000,0.0000,1512.5670
1937,1,1,1,61.5880,165.4900,0.0000,957.7910,196.2090,134.2460,0.0000,0.0000,1515.3240
1938,1,1,1,61.3780,167.2060,0.0000,956.9540,194.6280,136.4000,0.0000,0.0000,1516.5660
1939,1,1,1,62.1730,168.2710,0.0000,943.7290,195.0580,134.1350,0.0000,0.0000,1503.3660
1940,1,1,1,63.8640,166.1780,0.0000,944.0610,194.7010,134.7510,0.0000,0.0000,1503.5550
1941,1,1,1,60.5230,165.1140,0.0000,945.8950,193.2370,135.8460,0.0000,0.0000,1500.6150
1942,1,1,0,60.7510,169.5390,0.0000,961.1640,207.4210,140.1660,0.0000,0.0000,1539.0410
1943,1,1,0,63.1260,170.4920,0.0000,944.2090,196.6400,136.1420,0.0000,0.0000,1510.6090
1944,1,1,1,62.4240,166.8000,0.0000,943.8220,195.8270,135.5140,0.0000,0.0000,1504.3870
1945,1,1,1,62.1480,167.8640,0.0000,944.0990,194.5730,133.7230,0.0000,0.0000,1502.4070
1946,1,1,1,61.7780,166.6760,0.0000,956.6160,193.3540,136.0680,0.0000,0.0000,1514.4920
1947,1,1,1,62.4680,165.6190,0.0000,948.9480,194.5600,134.8550,0.0000,0.0000,1506.4500
1948,1,1,1,63.4280,166.5790,0.0000,954.6520,205.6800,137.2930,0.0000,0.0000,1527.6320
1949,1,1,1,62.1780,170.1240,0.0000,957.5880,195.8710,135.5200,0.0000,0.0000,1521.2810
1950,1,1,1,60.4870,166.2400,0.0000,942.4430,196.0370,135.6310,0.0000,0.0000,1500.8380
1951,1,1,1,61.7730,165.1450,0.0000,944.0620,194.2470,135.0400,0.0000,0.0000,1500.2670
1952,1,1,1,61.4890,164.7930,0.0000,956.8800,195.2610,134.3500,0.0000,0.0000,1512.7730
1953,1,1,1,61.8770,164.4370,0.0000,941.6500,193.6370,133.7290,0.0000,0.0000,1495.3300
1954,1,1,1,61.6980,165.6680,0.0000,944.9730,203.0340,137.7350,0.0000,0.0000,1513.1080
1955,1,1,1,63.2430,167.0040,0.0000,943.3290,195.3970,136.5850,0.0000,0.0000,1505.5580
1956,1,1,1,61.6980,167.1820,0.0000,949.6370,195.9630,136.6270,0.0000,0.0000,1511.1070
1957,1,1,1,61.0340,164.4800,0.0000,942.8430,195.2370,136.3690,0.0000,0.0000,1499.9630
1958,1,1,1,61.7170,164.5100,0.0000,956.2090,194.6280,134.8930,0.0000,0.0000,1511.9570
1959,1,1,1,61.6920,165.6620,0.0000,943.1010,196.4120,134.6770,0.0000,0.0000,1501.5440
1960,1,1,1,61.7970,165.1510,0.0000,969.4030,200.8610,137.7780,0.0000,0.0000,1534.9900
1961,1,1,1,61.9760,166.5290,0.0000,942.1720,194.3630,135.6490,0.0000,0.0000,1500.6890
1962,1,1,1,60.9480,166.2890,0.0000,956.3510,194.7260,136.5230,0.0000,0.0000,1514.8370
1963,1,1,1,62.1910,167.6800,0.0000,957.9200,195.4400,135.5260,0.0000,0.0000,1518.7570
1964,0,1,0,63.8580,164.4860,0.0000,942.2520,195.2120,134.6460,0.0000,0.0000,1500.4540
1965,1,1,1,61.9760,165.6300,0.0000,943.9750,194.3010,135.3910,0.0000,0.0000,1501.2730
1966,0,1,0,62.0550,164.9230,0.0000,943.4640,192.5970,175.7040,0.0000,0.0000,1538.7430
1967,1,1,1,63.1750,169.5510,0.0000,942.6030,198.0680,137.2860,0.0000,0.0000,1510.6830
1968,1,1,1,60.3930,169.2000,0.0000,955.6300,194.1480,134.6280,0.0000,0.0000,1513.9990
1969,1,1,1,62.5670,165.8030,0.0000,953.8770,193.7470,135.2250,0.0000,0.0000,1511.2190
1970,1,1,1,61.1390,165.9390,0.0000,944.9790,195.6550,135.8340,0.0000,0.0000,1503.5460
1971,1,1,0,61.7720,165.6920,0.0000,941.9940,195.5570,135.1260,0.0000,0.0000,1500.1410
1972,1,1,1,62.4250,167.2930,0.0000,942.1230,193.8830,135.1080,0.0000,0.0000,1500.8320
1973,1,1,1,61.7040,206.3940,0.0000,946.0000,198.5170,136.2220,0.0000,0.0000,1548.8370
1974,1,1,1,61.8830,167.7230,0.0000,942.5350,197.0220,136.4990,0.0000,0.0000,1505.6620
1975,0,1,0,62.1480,166.6950,0.0000,956.9910,193.7290,135.8090,0.0000,0.0000,1515.3720
1976,1,1,1,59.6060,164.5970,0.0000,955.5510,193.4340,133.6860,0.0000,0.0000,1506.8740
1977,1,1,1,62.3690,164.0560,0.0000,943.0590,195.6670,133.3720,0.0000,0.0000,1498.5230
1978,1,1,1,61.3540,165.2980,0.0000,941.8580,194.8980,135.9450,0.0000,0.0000,1499.3530
1979,1,1,1,61.7290,168.5960,0.0000,952.8360,208.1850,138.6530,0.0000,0.0000,1529.9990
1980,1,1,1,64.3390,170.9300,0.0000,944.8740,198.8500,137.1010,0.0000,0.0000,1516.0940
1981,1,1,1,62.8680,167.4520,0.0000,942.0620,196.1540,134.6900,0.0000,0.0000,1503.2260
1982,1,1,1,61.3040,165.6430,0.0000,951.0340,191.6360,134.3200,0.0000,0.0000,1503.9370
1983,1,1,1,62.4120,165.9140,0.0000,947.0830,194.9170,133.1330,0.0000,0.0000,1503.4590
1984,1,1,1,60.3450,165.9070,0.0000,944.3510,194.3320,135.3230,0.0000,0.0000,1500.2580
1985,0,1,0,61.9140,165.9570,0.0000,943.4580,200.6770,136.4800,0.0000,0.0000,1508.4860
1986,1,1,1,62.3760,168.5480,0.0000,943.5810,197.0640,135.6920,0.0000,0.0000,1507.2610
1987,0,1,0,62.5970,166.8680,0.0000,943.5330,194.1900,135.2680,0.0000,0.0000,1502.4560
1988,1,1,1,62.9300,164.8920,0.0000,944.3200,193.1440,135.8220,0.0000,0.0000,1501.1080
1989,1,1,1,60.1110,164.9970,0.0000,945.1940,195.4030,136.1970,0.0000,0.0000,1501.9020
1990,1,1,1,60.0500,164.9040,0.0000,944.0800,193.4220,136.8000,0.0000,0.0000,1499.2560
1991,1,1,1,61.8640,166.3810,0.0000,943.3170,236.9970,140.2340,0.0000,0.0000,1548.7930
1992,1,1,1,63.4530,168.5600,0.0000,943.3480,195.9080,132.9720,0.0000,0.0000,1504.2410
1993,1,1,1,61.8770,166.7320,0.0000,945.6370,194.3440,134.2760,0.0000,0.0000,1502.8660
1994,1,1,1,61.6860,167.9320,0.0000,944.3690,194.4430,135.0270,0.0000,0.0000,1503.4570
1995,0,1,0,61.1940,164.9420,0.0000,956.3320,194.0370,132.9290,0.0000,0.0000,1509.4340
1996,1,1,1,60.7560,166.1790,0.0000,941.8890,192.7810,133.9330,0.0000,0.0000,1495.5380
1997,1,1,1,60.8310,165.4700,0.0000,944.2700,195.3970,321.1880,0.0000,0.0000,1687.1560
1998,1,1,1,70.8430,182.3320,0.0000,951.3720,205.4340,144.7750,0.0000,0.0000,1554.7560
1999,1,1,1,63.2920,170.8560,0.0000,947.4150,196.9670,134.5410,0.0000,0.0000,1513.0710
2000,1,1,1,61.2120,169.6120,0.0000,942.9360,195.9260,137.0650,0.0000,0.0000,1506.7510
2001,1,1,1,62.8000,168.0800,0.0000,956.6400,193.1440,135.0270,0.0000,0.0000,1515.6910
2002,0,1,0,61.1630,166.7380,0.0000,944.7690,193.9320,137.2120,0.0000,0.0000,1503.8140
2003,1,1,1,62.8920,165.4340,0.0000,945.9570,194.2100,136.2710,0.0000,0.0000,1504.7640
2004,1,1,1,114.0250,172.7140,0.0000,944.7320,196.7440,137.1450,0.0000,0.0000,1565.3600
2005,1,1,1,61.1260,167.5750,0.0000,944.7200,195.9510,137.4830,0.0000,0.0000,1506.8550
2006,1,1,1,61.7670,166.3020,0.0000,944.5780,194.0990,135.3910,0.0000,0.0000,1502.1370
2007,1,1,1,60.7440,165.4580,0.0000,941.2680,194.7260,136.5040,0.0000,0.0000,1498.7000
2008,1,1,1,61.7970,165.9630,0.0000,945.5380,195.0340,135.3290,0.0000,0.0000,1503.6610
2009,0,1,0,61.2800,167.1070,0.0000,942.3010,193.9940,133.5870,0.0000,0.0000,1498.2690
2010,1,1,1,61.1320,165.5820,0.0000,943.8590,202.6210,136.2090,0.0000,0.0000,1509.4030
2011,1,1,1,60.2160,166.1910,0.0000,945.1570,196.1970,133.4280,0.0000,0.0000,1501.1890
2012,1,1,1,60.3330,164.0680,0.0000,956.4920,194.6090,133.8100,0.0000,0.0000,1509.3120
2013,1,1,1,62.3750,166.9290,0.0000,944.4060,193.3540,133.1130,0.0000,0.0000,1500.1770
2014,0,1,0,63.8710,165.8400,0.0000,956.6830,193.1870,135.4030,0.0000,0.0000,1514.9840
2015,1,1,1,62.3700,165.7420,0.0000,946.6770,193.4580,133.9020,0.0000,0.0000,1502.1490
2016,1,1,1,60.5910,165.4650,0.0000,947.8580,204.9660,139.2990,0.0000,0.0000,1518.1790
2017,1,1,1,63.8460,169.0710,0.0000,947.2490,195.0470,136.2280,0.0000,0.0000,1511.4410
2018,1,1,1,60.9960,166.2710,0.0000,957.4760,194.2890,134.3440,0.0000,0.0000,1513.3760
2019,1,1,1,62.1110,165.8460,0.0000,942.5790,193.4830,133.4650,0.0000,0.0000,1497.4840
2020,1,1,1,61.6360,165.6670,0.0000,942.9660,194.9840,134.0370,0.0000,0.0000,1499.2900
2021,1,1,1,62.6830,168.0430,0.0000,955.8530,193.7910,134.4800,0.0000,0.0000,1514.8500
2022,1,1,1,64.5170,163.9630,0.0000,956.6280,201.8710,139.6800,0.0000,0.0000,1526.6590
2023,1,1,1,62.6270,170.2520,0.0000,957.6430,198.7140,133.9390,0.0000,0.0000,1523.1750
2024,1,1,1,63.3040,167.1940,0.0000,945.1140,195.5750,133.4340,0.0000,0.0000,1504.6210
2025,1,1,1,62.0610,164.1790,0.0000,946.3570,195.1630,134.6710,0.0000,0.0000,1502.4310
2026,1,1,1,61.2980,167.0340,0.0000,945.3170,193.4830,134.1110,0.0000,0.0000,1501.2430
2027,1,1,1,61.8700,163.8340,0.0000,943.4580,192.8250,134.0490,0.0000,0.0000,1496.0360
2028,1,1,1,61.6000,164.0370,0.0000,941.6000,235.2620,137.6430,0.0000,0.0000,1540.1420
2029,1,1,1,62.3200,169.6980,0.0000,942.0740,197.1140,135.3910,0.0000,0.0000,1506.5970
2030,1,1,0,61.9510,166.5530,0.0000,944.1470,196.6700,134.8740,0.0000,0.0000,1504.1950
2031,1,1,1,62.7570,168.3380,0.0000,943.0890,194.0980,133.0950,0.0000,0.0000,1501.3770
2032,1,1,1,60.9660,162.9600,0.0000,954.8870,193.2070,135.0760,0.0000,0.0000,1507.0960
2033,0,1,1,60.4430,164.4800,0.0000,945.5320,192.6890,133.8210,0.0000,0.0000,1496.9650
2034,1,1,1,60.6460,165.4640,0.0000,944.7020,192.0370,135.5750,0.0000,0.0000,1498.4240
2035,1,1,1,60.0920,206.8610,0.0000,946.6710,196.4180,134.7010,0.0000,0.0000,1544.7430
2036,1,1,1,61.9380,167.4900,0.0000,947.7660,196.1050,136.2640,0.0000,0.0000,1509.5630
2037,1,1,1,61.2560,167.5630,0.0000,955.8950,195.7050,136.8740,0.0000,0.0000,1517.2930
2038,1,1,1,61.7970,168.1540,0.0000,944.8430,195.5820,134.4120,0.0000,0.0000,1504.7880
2039,1,1,0,60.4490,167.6180,0.0000,956.5420,193.5750,134.9230,0.0000,0.0000,1513.1070
2040,1,1,1,60.1290,165.8830,0.0000,942.7510,195.0400,132.1600,0.0000,0.0000,1495.9630
2041,1,1,1,61.3110,166.3570,0.0000,948.1850,201.2070,136.7320,0.0000,0.0000,1513.7920
2042,1,1,1,62.2460,166.7140,0.0000,956.5780,193.6870,134.2090,0.0000,0.0000,1513.4340
2043,1,1,1,63.3230,167.4280,0.0000,942.1050,194.5050,133.7470,0.0000,0.0000,1501.1080
2044,1,1,1,60.5110,165.4650,0.0000,956.1420,193.9330,135.0280,0.0000,0.0000,1511.0790
2045,1,1,1,61.4030,165.7850,0.0000,944.9230,193.9570,136.0620,0.0000,0.0000,1502.1300
2046,1,1,1,60.2890,165.1200,0.0000,946.4550,192.9110,136.0250,0.0000,0.0000,1500.8000
2047,0,1,1,61.3910,166.9850,0.0000,947.5440,201.7850,138.4310,0.0000,0.0000,1516.1360
2048,1,1,1,61.0220,166.9160,0.0000,943.5260,196.6830,134.6270,0.0000,0.0000,1502.7740
2049,0,1,0,61.5330,166.1410,0.0000,943.0830,194.6160,134.3320,0.0000,0.0000,1499.7050
2050,1,1,1,61.2920,166.0120,0.0000,945.4210,193.4400,135.7100,0.0000,0.0000,1501.8750
2051,1,1,1,62.3140,165.1510,0.0000,943.6000,194.3450,134.0680,0.0000,0.0000,1499.4780
2052,1,1,1,62.5600,164.1970,0.0000,949.2180,194.2100,133.7600,0.0000,0.0000,1503.9450
2053,0,1,0,62.7570,166.1600,0.0000,957.7540,204.7260,137.2130,0.0000,0.0000,1528.6100
2054,1,1,1,62.2960,169.5330,0.0000,958.1290,195.9260,136.0060,0.0000,0.0000,1521.8900
2055,1,1,0,62.4860,166.9050,0.0000,957.5760,195.5200,135.6310,0.0000,0.0000,1518.1180
2056,1,1,1,61.3720,166.9050,0.0000,944.1660,194.9850,135.4400,0.0000,0.0000,1502.8680
2057,1,1,1,61.7420,165.1510,0.0000,945.8270,195.0460,135.5880,0.0000,0.0000,1503.3540
2058,1,1,1,61.8220,167.9320,0.0000,944.2950,192.5420,134.4800,0.0000,0.0000,1501.0710
2059,1,1,1,62.3200,166.0490,0.0000,941.2560,195.8280,178.9660,0.0000,0.0000,1544.4190
2060,1,1,1,61.2500,172.0430,0.0000,943.2250,196.8490,135.5010,0.0000,0.0000,1508.8680
2061,1,1,1,71.0960,175.2920,0.0000,950.9790,198.5110,141.1260,0.0000,0.0000,1537.0040
2062,0,1,0,61.7170,168.4930,0.0000,945.8950,196.9910,137.1020,0.0000,0.0000,1510.1980
2063,0,1,0,61.8470,164.8240,0.0000,943.0220,195.3160,135.4770,0.0000,0.0000,1500.4860
2064,1,1,1,59.2300,167.8340,0.0000,955.9020,193.4030,136.0250,0.0000,0.0000,1512.3940
2065,1,1,1,61.5930,165.8520,0.0000,957.2000,194.7700,134.4620,0.0000,0.0000,1513.8770
2066,1,1,1,111.9880,173.8900,0.0000,943.5940,200.4430,139.0340,0.0000,0.0000,1568.9490
2067,1,1,1,62.8120,170.4620,0.0000,946.6210,195.0770,137.2130,0.0000,0.0000,1512.1850
2068,1,1,1,60.8120,165.4590,0.0000,944.5910,192.5840,135.6800,0.0000,0.0000,1499.1260
2069,1,1,1,60.1480,164.0060,0.0000,955.5810,193.9140,136.4870,0.0000,0.0000,1510.1360
2070,1,1,1,60.4190,166.0240,0.0000,947.0710,195.8280,135.1200,0.0000,0.0000,1504.4620
2071,1,1,1,60.8560,166.8060,0.0000,957.6490,195.1260,135.2120,0.0000,0.0000,1515.6490
2072,1,1,1,63.1760,165.2620,0.0000,945.8280,203.4210,137.9570,0.0000,0.0000,1515.6440
2073,1,1,1,61.4400,168.4920,0.0000,955.2190,194.6520,136.4060,0.0000,0.0000,1516.2090
2074,1,1,1,63.4460,165.9880,0.0000,944.8430,195.9320,134.8370,0.0000,0.0000,1505.0460
2075,1,1,1,60.0000,165.1260,0.0000,943.6740,194.1730,134.5170,0.0000,0.0000,1497.4900
2076,1,1,1,61.5390,166.2770,0.0000,954.6830,192.7450,133.5870,0.0000,0.0000,1508.8310
2077,1,1,1,62.1360,166.7450,0.0000,941.8460,194.3200,136.2830,0.0000,0.0000,1501.3300
2078,1,1,1,62.2580,166.0620,0.0000,944.7080,201.9390,138.7260,0.0000,0.0000,1513.6930
2079,1,1,1,63.4830,168.3630,0.0000,943.5390,196.8190,135.6860,0.0000,0.0000,1507.8900
2080,1,1,1,63.7050,168.7390,0.0000,944.0620,193.3420,134.2580,0.0000,0.0000,1504.1060
2081,1,1,1,62.8310,165.6000,0.0000,942.6220,195.4770,133.5630,0.0000,0.0000,1500.0930
2082,1,1,0,60.5720,168.4670,0.0000,944.8990,195.1820,133.5020,0.0000,0.0000,1502.6220
2083,1,1,1,62.3630,166.5100,0.0000,942.2710,193.5940,136.1540,0.0000,0.0000,1500.8920
2084,0,1,0,60.4120,164.4730,0.0000,945.1200,202.1170,137.9020,0.0000,0.0000,1510.0240
2085,1,1,1,61.9820,169.2370,0.0000,944.9600,195.1820,136.0920,0.0000,0.0000,1507.4530
2086,1,1,1,61.5510,166.1970,0.0000,944.0120,195.8590,137.2680,0.0000,0.0000,1504.8870
2087,1,1,1,62.1600,166.9900,0.0000,946.0430,194.2100,135.1140,0.0000,0.0000,1504.5170
2088,1,1,1,61.0770,165.2060,0.0000,942.1910,191.0030,135.2120,0.0000,0.0000,1494.6890
2089,1,1,1,60.8000,164.6900,0.0000,956.3570,192.7630,135.9200,0.0000,0.0000,1510.5300
2090,1,1,1,60.2210,166.0000,0.0000,945.2190,255.9380,144.0430,0.0000,0.0000,1571.4210
2091,1,1,0,61.6920,173.8900,0.0000,949.1260,197.3730,137.6370,0.0000,0.0000,1519.7180
2092,1,1,1,63.1450,167.3900,0.0000,947.3050,196.6580,137.7110,0.0000,0.0000,1512.2090
2093,1,1,1,61.7360,167.4400,0.0000,944.2090,195.1750,133.6740,0.0000,0.0000,1502.2340
2094,0,1,0,61.5500,164.2770,0.0000,944.9970,195.0030,133.7410,0.0000,0.0000,1499.5680
2095,1,1,1,61.4650,164.3260,0.0000,941.9320,192.6710,136.4920,0.0000,0.0000,1496.8860
2096,1,1,1,62.6830,165.8280,0.0000,955.7230,195.2500,134.3940,0.0000,0.0000,1513.8780
2097,1,1,1,61.1570,173.0830,0.0000,947.1880,199.8400,136.5670,0.0000,0.0000,1517.8350
2098,1,1,1,62.2890,169.0100,0.0000,942.7260,195.1320,135.7540,0.0000,0.0000,1504.9110
2099,1,1,1,62.4620,167.9700,0.0000,955.4280,197.1140,135.7230,0.0000,0.0000,1518.6970
2100,1,1,1,60.4740,163.7670,0.0000,945.5260,197.1200,135.0520,0.0000,0.0000,1501.9390
2101,1,1,1,60.8920,166.2650,0.0000,955.7850,194.2830,135.8890,0.0000,0.0000,1513.1140
2102,1,1,1,60.6890,164.8060,0.0000,943.2180,195.7170,134.8490,0.0000,0.0000,1499.2790
2103,0,1,0,61.4590,163.3290,0.0000,945.1450,201.7290,135.7840,0.0000,0.0000,1507.4460
2104,1,1,1,62.6090,166.5100,0.0000,944.1600,195.0890,137.8090,0.0000,0.0000,1506.1770
2105,1,1,1,61.1260,168.7140,0.0000,943.8150,195.0530,135.3670,0.0000,0.0000,1504.0750
2106,0,1,0,62.2520,165.8710,0.0000,957.3720,193.6920,135.7410,0.0000,0.0000,1514.9280
2107,1,1,1,60.4550,165.1140,0.0000,942.8800,194.8190,135.0710,0.0000,0.0000,1498.3390
2108,1,1,1,61.6060,166.8980,0.0000,944.7200,193.0340,135.6490,0.0000,0.0000,1501.9070
2109,1,1,1,62.2580,166.7080,0.0000,945.7600,200.2280,138.2030,0.0000,0.0000,1513.1570
2110,1,1,1,63.2620,165.7170,0.0000,957.5380,195.5820,136.8370,0.0000,0.0000,1518.9360
2111,1,1,1,60.4920,167.1200,0.0000,941.7360,193.1940,137.0950,0.0000,0.0000,1499.6370
2112,1,1,1,62.4680,165.8400,0.0000,958.6590,194.9230,135.9880,0.0000,0.0000,1517.8780
2113,1,1,1,61.5200,165.8520,0.0000,943.5450,193.8950,134.4800,0.0000,0.0000,1499.2920
2114,1,1,1,61.6860,167.7850,0.0000,957.5140,194.3200,133.6180,0.0000,0.0000,1514.9230
2115,1,1,1,59.7540,164.8730,0.0000,943.8830,202.1470,137.3230,0.0000,0.0000,1507.9800
2116,1,1,1,61.2120,166.3940,0.0000,943.7350,194.3080,136.4990,0.0000,0.0000,1502.1480
2117,1,1,1,60.8310,166.4860,0.0000,954.9780,195.1940,133.3050,0.0000,0.0000,1510.7940
2118,1,1,1,63.3360,164.7330,0.0000,957.0830,195.5320,135.0210,0.0000,0.0000,1515.7050
2119,1,1,1,61.3540,166.3070,0.0000,942.4250,193.4520,135.4520,0.0000,0.0000,1498.9900
2120,1,1,1,61.2000,163.9630,0.0000,941.6120,193.4950,134.3440,0.0000,0.0000,1494.6140
2121,1,1,1,61.8580,165.9380,0.0000,942.6460,230.8060,141.0280,0.0000,0.0000,1542.2760
2122,1,1,1,60.8860,168.0430,0.0000,942.6270,195.8890,136.5350,0.0000,0.0000,1503.9800
2123,0,1,1,60.7570,167.8030,0.0000,947.0700,195.9500,138.3200,0.0000,0.0000,1509.9000
2124,1,1,1,61.0590,166.4250,0.0000,944.9530,196.4800,136.1110,0.0000,0.0000,1505.0280
2125,1,1,1,61.3720,167.8580,0.0000,943.6550,196.3570,135.1330,0.0000,0.0000,1504.3750
2126,1,1,1,63.0400,166.5970,0.0000,942.3260,193.6800,135.3720,0.0000,0.0000,1501.0150
2127,1,1,1,61.5510,164.2640,0.0000,942.1600,195.3240,135.8150,0.0000,0.0000,1499.1140
2128,1,1,1,62.3380,232.2270,0.0000,959.4900,201.6740,136.9670,0.0000,0.0000,1592.6960
2129,1,1,1,63.3960,168.7820,0.0000,945.2000,196.3690,134.8980,0.0000,0.0000,1508.6450
2130,1,1,1,62.8130,170.3810,0.0000,942.9290,195.6800,134.1660,0.0000,0.0000,1505.9690
2131,1,1,1,62.6460,167.0340,0.0000,946.0920,194.2890,136.3260,0.0000,0.0000,1506.3870
2132,1,1,1,60.6520,164.6830,0.0000,944.9730,193.4460,135.7660,0.0000,0.0000,1499.5200
2133,1,1,1,62.1540,167.6370,0.0000,943.6860,193.7540,135.1200,0.0000,0.0000,1502.3510
