index,label,pass,prediction,buffer_write,cache_flush,register_setup,fpga_kernel,output_readback,decoder_classifier,patch_embedding,weight_transfer,total_us
2950,1,1,0,62.5360,165.3290,0.0000,972.7450,261.7040,139.1750,0.0000,0.0000,1601.4890
2951,1,1,1,63.4590,170.8060,0.0000,969.0220,199.0090,135.8400,0.0000,0.0000,1538.1360
2952,1,1,1,60.8120,165.4710,0.0000,965.1630,194.1420,132.5970,0.0000,0.0000,1518.1850
2953,1,1,1,62.6830,164.3500,0.0000,967.1020,195.0890,135.5260,0.0000,0.0000,1524.7500
2954,1,1,1,62.1360,166.0430,0.0000,966.0930,193.5820,134.8740,0.0000,0.0000,1522.7280
2955,1,1,1,62.6520,165.4890,0.0000,967.6920,194.3260,134.6520,0.0000,0.0000,1524.8110
2956,1,1,1,61.0700,163.9930,0.0000,967.2430,233.4710,139.7600,0.0000,0.0000,1565.5370
2957,1,1,1,62.3380,167.9510,0.0000,968.1170,198.5290,136.7080,0.0000,0.0000,1533.6430
2958,1,1,1,63.5070,166.1100,0.0000,968.7570,195.0650,136.1360,0.0000,0.0000,1529.5750
2959,1,1,1,61.6120,166.4370,0.0000,969.7230,195.3170,136.1660,0.0000,0.0000,1529.2550
2960,1,1,1,62.2700,164.2090,0.0000,968.9230,194.1540,133.5510,0.0000,0.0000,1523.1070
2961,1,1,1,61.1880,164.7810,0.0000,971.6300,195.6430,134.9540,0.0000,0.0000,1528.1960
2962,1,1,1,61.2560,165.6740,0.0000,966.4000,193.3360,134.3260,0.0000,0.0000,1520.9920
2963,1,1,1,67.3410,170.7320,0.0000,965.7970,194.3070,136.9660,0.0000,0.0000,1535.1430
2964,1,1,1,61.6130,166.5050,0.0000,968.5420,193.8030,137.3970,0.0000,0.0000,1527.8600
2965,1,1,1,62.9480,165.6560,0.0000,964.1600,193.7050,134.7930,0.0000,0.0000,1521.2620
2966,1,1,1,63.1010,165.8220,0.0000,969.6550,193.6120,134.8000,0.0000,0.0000,1526.9900
2967,1,1,1,61.7240,165.1010,0.0000,965.7170,194.2640,137.2300,0.0000,0.0000,1524.0360
2968,1,1,1,61.3040,164.5170,0.0000,969.0030,194.7810,134.4620,0.0000,0.0000,1524.0670
2969,1,1,1,61.9260,205.8470,0.0000,971.1200,200.1790,135.7230,0.0000,0.0000,1574.7950
2970,1,1,1,61.0160,166.8000,0.0000,966.5970,195.1080,134.3390,0.0000,0.0000,1523.8600
2971,1,1,0,62.4180,166.7080,0.0000,969.7910,193.4760,132.2150,0.0000,0.0000,1524.6080
2972,1,1,1,62.5600,164.5410,0.0000,968.4310,194.8860,135.3970,0.0000,0.0000,1525.8150
2973,0,1,0,60.5230,164.9300,0.0000,968.4240,192.5720,133.8650,0.0000,0.0000,1520.3140
2974,1,1,1,62.0120,163.2980,0.0000,968.9230,194.0310,134.8990,0.0000,0.0000,1523.1630
2975,1,1,1,61.8160,166.3630,0.0000,970.2960,201.0960,136.8610,0.0000,0.0000,1536.4320
2976,1,1,1,62.0430,166.3070,0.0000,967.8090,194.9170,135.8400,0.0000,0.0000,1526.9160
2977,1,1,1,63.3040,165.1260,0.0000,969.0770,194.5480,138.4250,0.0000,0.0000,1530.4800
2978,1,1,1,60.5660,167.7290,0.0000,964.8980,193.3420,136.9910,0.0000,0.0000,1523.5260
2979,1,1,1,61.9070,163.5390,0.0000,967.5940,194.1970,137.5390,0.0000,0.0000,1524.7760
2980,1,1,1,61.6800,164.6340,0.0000,968.9360,193.6130,135.9140,0.0000,0.0000,1524.7770
2981,0,1,0,62.5670,163.8530,0.0000,964.4500,206.2470,137.2430,0.0000,0.0000,1534.3600
2982,1,1,0,63.4460,169.1640,0.0000,972.6700,194.9900,134.7870,0.0000,0.0000,1535.0570
2983,1,1,1,60.8060,167.0770,0.0000,967.7790,193.3480,134.6400,0.0000,0.0000,1523.6500
2984,1,1,1,61.1940,162.7070,0.0000,966.4990,192.2210,133.0280,0.0000,0.0000,1515.6490
2985,1,1,1,60.2400,163.4650,0.0000,968.5170,190.4190,134.8680,0.0000,0.0000,1517.5090
2986,1,1,1,62.7200,164.8310,0.0000,966.9730,192.0860,135.6370,0.0000,0.0000,1522.2470
2987,1,1,1,60.9910,166.3750,0.0000,974.8060,200.5350,136.7940,0.0000,0.0000,1539.5010
2988,1,1,1,63.1820,167.2000,0.0000,966.9230,194.1540,135.0770,0.0000,0.0000,1526.5360
2989,1,1,1,62.4680,165.7670,0.0000,967.6670,194.5660,134.8800,0.0000,0.0000,1525.3480
2990,0,1,0,60.7130,165.8520,0.0000,964.7070,194.1230,135.6000,0.0000,0.0000,1520.9950
2991,1,1,1,61.2680,162.9420,0.0000,965.1760,193.7660,134.5910,0.0000,0.0000,1517.7430
2992,1,1,1,61.2250,164.2220,0.0000,963.9940,192.2210,134.5540,0.0000,0.0000,1516.2160
2993,1,1,1,62.3750,164.3940,0.0000,969.0340,201.5750,135.2490,0.0000,0.0000,1532.6270
2994,1,1,1,63.2550,168.9850,0.0000,967.4520,196.1540,136.2160,0.0000,0.0000,1532.0620
2995,1,1,1,61.3480,166.8490,0.0000,969.7840,194.1110,135.7160,0.0000,0.0000,1527.8080
2996,1,1,1,61.1500,165.8700,0.0000,969.4400,193.4150,135.5390,0.0000,0.0000,1525.4140
2997,1,1,0,62.8680,164.4000,0.0000,968.0860,192.6710,133.7100,0.0000,0.0000,1521.7350
2998,0,1,0,61.4030,164.4240,0.0000,968.4000,192.5050,134.1730,0.0000,0.0000,1520.9050
2999,0,1,0,61.8650,163.3350,0.0000,971.2370,335.8460,151.8580,0.0000,0.0000,1684.1410
3000,1,1,1,89.1380,231.3970,0.0000,986.7440,222.3810,160.6530,0.0000,0.0000,1690.3130
3001,1,1,1,66.8740,177.5320,0.0000,975.7790,203.5510,140.5970,0.0000,0.0000,1564.3330
3002,0,1,0,64.5840,171.9270,0.0000,973.9940,196.2400,136.3260,0.0000,0.0000,1543.0710
3003,0,1,0,61.8890,167.5380,0.0000,968.2960,195.8340,136.8870,0.0000,0.0000,1530.4440
3004,1,1,1,61.5390,163.4340,0.0000,968.2150,212.2340,145.1630,0.0000,0.0000,1550.5850
3005,1,1,1,65.2920,171.7850,0.0000,974.1410,199.4770,138.9910,0.0000,0.0000,1549.6860
3006,1,1,1,60.7440,165.7290,0.0000,970.0800,195.6250,136.8370,0.0000,0.0000,1529.0150
3007,1,1,1,62.3320,165.7970,0.0000,969.3350,193.5380,135.1760,0.0000,0.0000,1526.1780
3008,1,1,1,60.1410,164.4680,0.0000,968.7510,195.8650,135.4830,0.0000,0.0000,1524.7080
3009,1,1,1,61.6800,165.8460,0.0000,968.7020,194.0250,137.9940,0.0000,0.0000,1528.2470
3010,0,1,0,62.8860,166.0920,0.0000,973.8100,206.3140,141.2860,0.0000,0.0000,1550.3880
3011,1,1,1,62.9970,170.6460,0.0000,962.5480,197.7780,134.1350,0.0000,0.0000,1528.1040
3012,0,1,0,60.9850,165.5690,0.0000,972.4610,194.0000,135.6620,0.0000,0.0000,1528.6770
3013,1,1,1,62.3700,164.2150,0.0000,968.2950,191.4830,132.7820,0.0000,0.0000,1519.1450
3014,1,1,1,61.2800,163.1140,0.0000,966.6770,193.6490,135.5260,0.0000,0.0000,1520.2460
3015,1,1,1,62.1720,163.5200,0.0000,969.3600,194.5730,134.7810,0.0000,0.0000,1524.4060
3016,1,1,1,62.8430,165.3910,0.0000,963.9140,205.4150,139.2800,0.0000,0.0000,1536.8430
3017,1,1,1,62.5040,170.2270,0.0000,976.4120,197.2240,136.7750,0.0000,0.0000,1543.1420
3018,1,1,1,62.6220,167.3910,0.0000,969.6250,197.4030,137.2310,0.0000,0.0000,1534.2720
3019,1,1,1,61.4090,166.5910,0.0000,963.5760,193.4470,135.0150,0.0000,0.0000,1520.0380
3020,0,1,0,61.4530,163.6680,0.0000,969.7230,195.4770,134.5540,0.0000,0.0000,1524.8750
3021,0,1,0,61.5270,163.7360,0.0000,966.0060,192.0500,133.4900,0.0000,0.0000,1516.8090
3022,0,1,0,60.4360,164.6400,0.0000,967.0770,237.9450,137.4340,0.0000,0.0000,1567.5320
3023,1,1,1,62.5360,167.7040,0.0000,967.6800,197.3540,136.0370,0.0000,0.0000,1531.3110
3024,1,1,1,61.8220,166.8310,0.0000,971.6120,192.6100,136.3810,0.0000,0.0000,1529.2560
3025,1,1,1,60.3760,166.6220,0.0000,967.3410,195.2800,135.0330,0.0000,0.0000,1524.6520
3026,1,1,1,61.3050,166.2210,0.0000,964.9230,194.6710,134.0120,0.0000,0.0000,1521.1320
3027,1,1,1,61.9880,164.9970,0.0000,966.8120,194.5470,135.7970,0.0000,0.0000,1524.1410
3028,1,1,1,61.1140,163.5380,0.0000,968.0800,196.6210,180.0250,0.0000,0.0000,1569.3780
3029,1,1,1,61.4160,168.3630,0.0000,967.8710,195.4160,136.2640,0.0000,0.0000,1529.3300
3030,1,1,1,62.2760,162.6590,0.0000,968.0430,196.3760,133.7110,0.0000,0.0000,1523.0650
3031,1,1,1,61.6120,165.0090,0.0000,964.2890,194.0310,134.2890,0.0000,0.0000,1519.2300
3032,0,1,0,62.6830,162.9970,0.0000,969.5510,194.5300,136.2770,0.0000,0.0000,1526.0380
3033,1,1,1,60.6030,164.1100,0.0000,967.7480,193.0640,133.4340,0.0000,0.0000,1518.9590
3034,1,1,1,62.2280,164.9410,0.0000,966.7200,193.1450,136.1480,0.0000,0.0000,1523.1820
3035,1,1,1,103.9810,172.7390,0.0000,970.3140,197.1940,138.9360,0.0000,0.0000,1583.1640
3036,1,1,1,61.4950,166.6590,0.0000,971.2560,195.9510,136.4070,0.0000,0.0000,1531.7680
3037,1,1,1,62.9780,167.5140,0.0000,970.7320,192.6890,134.4920,0.0000,0.0000,1528.4050
3038,1,1,1,62.0060,163.7110,0.0000,970.2580,193.4270,136.1850,0.0000,0.0000,1525.5870
3039,1,1,1,62.3760,165.0710,0.0000,970.5910,195.0280,137.1140,0.0000,0.0000,1530.1800
3040,1,1,1,64.1900,163.2930,0.0000,966.6220,194.9850,135.7790,0.0000,0.0000,1524.8690
3041,1,1,1,61.8150,207.4950,0.0000,967.7290,201.5200,137.0710,0.0000,0.0000,1575.6300
3042,1,1,1,61.1570,165.9260,0.0000,968.0620,195.7730,136.0370,0.0000,0.0000,1526.9550
3043,1,1,1,61.2060,166.3440,0.0000,965.0770,192.1660,135.5750,0.0000,0.0000,1520.3680
3044,1,1,1,61.3660,166.0190,0.0000,965.5510,194.0490,135.3100,0.0000,0.0000,1522.2950
3045,1,1,1,61.4830,164.9290,0.0000,967.0580,192.9660,132.4860,0.0000,0.0000,1518.9220
3046,1,1,1,62.3010,163.4770,0.0000,973.6680,194.3510,136.0800,0.0000,0.0000,1529.8770
3047,0,1,1,62.2400,165.1080,0.0000,965.9640,204.0680,138.5850,0.0000,0.0000,1535.9650
3048,0,1,0,62.9290,167.7290,0.0000,966.5360,194.7880,136.5970,0.0000,0.0000,1528.5790
3049,0,1,0,61.6120,164.4310,0.0000,969.4150,194.5420,134.7330,0.0000,0.0000,1524.7330
3050,1,1,1,61.3470,166.3200,0.0000,969.0280,194.3690,135.0830,0.0000,0.0000,1526.1470
3051,1,1,1,62.6280,164.8670,0.0000,967.1570,192.1170,135.5330,0.0000,0.0000,1522.3020
3052,1,1,1,61.9020,163.5200,0.0000,967.5880,195.0890,133.9140,0.0000,0.0000,1522.0130
3053,1,1,1,61.0340,165.0840,0.0000,961.3230,204.2640,136.3510,0.0000,0.0000,1528.0560
3054,1,1,1,64.7820,169.1260,0.0000,969.8700,194.6960,137.5810,0.0000,0.0000,1536.0550
3055,1,1,1,62.5850,165.7290,0.0000,969.5750,194.7450,135.6920,0.0000,0.0000,1528.3260
3056,0,1,0,61.0150,166.4000,0.0000,970.2520,194.0000,133.7850,0.0000,0.0000,1525.4520
3057,0,1,0,61.7970,164.2100,0.0000,966.2400,193.0030,134.5170,0.0000,0.0000,1519.7670
3058,1,1,1,60.9720,166.0680,0.0000,969.8950,193.7110,134.2710,0.0000,0.0000,1524.9170
3059,1,1,1,60.9480,165.6800,0.0000,974.5360,201.7170,137.1630,0.0000,0.0000,1540.0440
3060,1,1,1,62.0550,168.1110,0.0000,969.4280,192.9720,137.5390,0.0000,0.0000,1530.1050
3061,1,1,1,62.2220,164.9970,0.0000,966.2400,195.8710,135.8590,0.0000,0.0000,1525.1890
3062,1,1,1,63.2730,166.1100,0.0000,965.7720,193.1020,136.1470,0.0000,0.0000,1524.4040
3063,1,1,1,61.4150,165.8090,0.0000,965.9260,192.5360,134.6770,0.0000,0.0000,1520.3630
3064,1,1,1,63.5940,165.2920,0.0000,969.1260,195.7660,134.8740,0.0000,0.0000,1528.6520
3065,1,1,1,61.2860,164.7510,0.0000,964.4300,204.9230,136.5110,0.0000,0.0000,1531.9010
3066,1,1,1,63.7480,165.6240,0.0000,969.7290,196.5720,138.2460,0.0000,0.0000,1533.9190
3067,0,1,0,61.6610,167.8090,0.0000,965.7970,192.7690,135.4460,0.0000,0.0000,1523.4820
3068,1,1,1,60.8860,164.4430,0.0000,970.5660,191.2440,135.8520,0.0000,0.0000,1522.9910
3069,1,1,1,60.1050,165.6610,0.0000,970.7200,194.7560,134.0980,0.0000,0.0000,1525.3400
3070,1,1,0,62.2530,166.5970,0.0000,968.6580,195.1450,133.9320,0.0000,0.0000,1526.5850
3071,1,1,1,61.9010,165.6000,0.0000,967.5570,252.0860,139.9690,0.0000,0.0000,1587.1130
3072,1,1,1,63.1940,167.4830,0.0000,972.8620,196.9410,135.7170,0.0000,0.0000,1536.1970
3073,1,1,1,62.6770,167.7730,0.0000,970.6280,195.1810,133.1260,0.0000,0.0000,1529.3850
3074,0,1,0,60.0370,164.2710,0.0000,965.4950,192.4060,136.9290,0.0000,0.0000,1519.1380
3075,1,1,1,62.7690,165.5080,0.0000,967.4090,192.0300,136.2270,0.0000,0.0000,1523.9430
3076,1,1,1,60.3440,163.6680,0.0000,967.4270,196.2220,135.6180,0.0000,0.0000,1523.2790
3077,1,1,1,61.7110,163.6430,0.0000,968.2830,228.7260,140.5420,0.0000,0.0000,1562.9050
3078,1,1,1,62.8990,171.2800,0.0000,969.4340,195.0890,135.7110,0.0000,0.0000,1534.4130
3079,1,1,1,60.6580,164.4610,0.0000,965.6490,192.7870,135.9500,0.0000,0.0000,1519.5050
3080,1,1,1,62.3320,165.2980,0.0000,963.3720,194.5050,135.7850,0.0000,0.0000,1521.2920
3081,0,1,0,60.0250,166.2960,0.0000,966.6950,193.5820,135.2430,0.0000,0.0000,1521.8410
3082,1,1,1,62.3320,163.4770,0.0000,971.5630,193.3660,133.3540,0.0000,0.0000,1524.0920
3083,0,1,0,62.0550,166.0240,0.0000,966.5170,193.4340,135.4900,0.0000,0.0000,1523.5200
3084,1,1,1,103.9320,167.6930,0.0000,967.2670,198.6150,136.4130,0.0000,0.0000,1573.9200
3085,1,1,1,71.2550,175.9020,0.0000,974.3320,200.5350,140.3820,0.0000,0.0000,1562.4060
3086,1,1,1,62.4060,169.1080,0.0000,969.9940,197.5810,136.6710,0.0000,0.0000,1535.7600
3087,1,1,1,62.2150,165.3730,0.0000,971.1810,193.7050,135.3230,0.0000,0.0000,1527.7970
3088,1,1,1,62.5720,164.7080,0.0000,967.6800,192.4130,134.7820,0.0000,0.0000,1522.1550
3089,1,1,1,61.4220,165.4340,0.0000,965.4340,192.5850,134.6830,0.0000,0.0000,1519.5580
3090,0,1,0,61.9880,229.7600,0.0000,970.1480,197.1690,139.0400,0.0000,0.0000,1598.1050
3091,0,1,0,62.6220,165.7350,0.0000,965.9510,195.1450,135.3840,0.0000,0.0000,1524.8370
3092,1,1,1,61.9200,165.2120,0.0000,967.0960,195.5630,135.5440,0.0000,0.0000,1525.3350
3093,1,1,1,62.4060,164.6770,0.0000,969.5810,194.8740,134.8740,0.0000,0.0000,1526.4120
3094,1,1,1,62.8250,165.3790,0.0000,968.8560,191.9070,136.0430,0.0000,0.0000,1525.0100
3095,1,1,1,63.1750,164.5110,0.0000,969.5200,193.2560,135.2800,0.0000,0.0000,1525.7420
3096,1,1,1,62.4310,201.2310,0.0000,969.5870,198.4180,137.2560,0.0000,0.0000,1568.9230
3097,1,1,1,63.2550,167.3660,0.0000,970.6400,194.1910,135.4760,0.0000,0.0000,1530.9280
3098,1,1,1,62.4800,164.3630,0.0000,964.8920,193.5690,137.5570,0.0000,0.0000,1522.8610
3099,1,1,1,62.5660,164.2520,0.0000,969.9570,194.0300,136.7510,0.0000,0.0000,1527.5560
3100,1,1,1,63.9010,164.6830,0.0000,963.3480,192.8680,136.9170,0.0000,0.0000,1521.7170
3101,1,1,1,62.2890,166.0490,0.0000,965.6440,195.1270,135.1500,0.0000,0.0000,1524.2590
3102,1,1,1,62.2640,164.2700,0.0000,969.3600,201.0460,136.6340,0.0000,0.0000,1533.5740
3103,1,1,1,63.6920,167.8210,0.0000,969.7780,193.7230,135.9750,0.0000,0.0000,1530.9890
3104,1,1,1,61.0960,165.3970,0.0000,970.3260,192.7880,134.4990,0.0000,0.0000,1524.1060
3105,1,1,1,61.5510,164.7320,0.0000,966.2900,193.0530,134.2580,0.0000,0.0000,1519.8840
3106,1,1,1,63.0710,163.9630,0.0000,963.5630,192.5840,135.0710,0.0000,0.0000,1518.2520
3107,1,1,1,60.8670,165.7790,0.0000,963.7840,191.1690,136.4060,0.0000,0.0000,1518.0050
3108,1,1,1,62.0610,164.9600,0.0000,972.8120,201.4950,137.6560,0.0000,0.0000,1538.9840
3109,0,1,0,60.6030,167.2430,0.0000,969.8950,195.6930,135.3230,0.0000,0.0000,1528.7570
3110,1,1,1,61.5700,164.7140,0.0000,967.9020,193.2620,134.9730,0.0000,0.0000,1522.4210
3111,0,1,0,61.5700,164.4310,0.0000,965.1440,192.5970,134.9600,0.0000,0.0000,1518.7020
3112,1,1,1,61.7360,163.8830,0.0000,967.1940,194.0000,134.9660,0.0000,0.0000,1521.7790
3113,1,1,1,61.5380,165.1810,0.0000,968.0130,195.4400,134.0860,0.0000,0.0000,1524.2580
3114,1,1,1,63.2310,165.5750,0.0000,963.6740,202.7010,141.2430,0.0000,0.0000,1536.4240
3115,1,1,1,62.3870,166.4000,0.0000,967.4590,195.6930,136.6460,0.0000,0.0000,1528.5850
3116,0,1,0,62.0000,165.1940,0.0000,968.8920,194.7200,135.3850,0.0000,0.0000,1526.1910
3117,1,1,1,62.8560,164.4180,0.0000,968.2090,193.1570,134.3200,0.0000,0.0000,1522.9600
3118,1,1,1,61.8650,165.0650,0.0000,969.2860,193.8090,135.0520,0.0000,0.0000,1525.0770
3119,1,1,1,61.2430,163.9570,0.0000,964.8930,194.3870,134.5410,0.0000,0.0000,1519.0210
3120,1,1,1,62.4310,164.6150,0.0000,965.8770,199.9320,137.7540,0.0000,0.0000,1530.6090
3121,1,1,1,62.6640,167.6980,0.0000,966.6710,196.2280,134.8920,0.0000,0.0000,1528.1530
3122,1,1,1,61.9940,165.4090,0.0000,965.3230,194.2030,134.7880,0.0000,0.0000,1521.7170
3123,1,1,1,64.2340,165.3970,0.0000,964.1050,193.8030,135.7850,0.0000,0.0000,1523.3240
3124,1,1,1,60.5480,165.5070,0.0000,972.0930,194.1840,135.1330,0.0000,0.0000,1527.4650
3125,1,1,1,61.8590,164.7750,0.0000,969.7910,193.3660,134.6400,0.0000,0.0000,1524.4310
3126,1,1,1,60.8300,163.4590,0.0000,967.4270,251.2440,140.0670,0.0000,0.0000,1583.0270
3127,1,1,1,62.9790,169.9140,0.0000,975.1940,197.3050,137.9880,0.0000,0.0000,1543.3800
3128,1,1,1,62.2710,165.2800,0.0000,968.3020,193.8220,135.4520,0.0000,0.0000,1525.1270
3129,1,1,1,61.6800,164.8120,0.0000,966.0610,192.4610,134.6770,0.0000,0.0000,1519.6910
3130,1,1,1,62.1290,164.3940,0.0000,970.1230,194.0550,134.7510,0.0000,0.0000,1525.4520
3131,1,1,1,61.4090,163.1510,0.0000,970.7130,193.9690,135.3790,0.0000,0.0000,1524.6210
3132,1,1,1,62.6460,163.7170,0.0000,969.7780,191.4400,189.9750,0.0000,0.0000,1577.5560
3133,1,1,1,63.1630,168.4980,0.0000,967.4100,195.6500,137.8830,0.0000,0.0000,1532.6040
3134,1,1,1,63.2560,165.6310,0.0000,967.7970,194.6280,137.7970,0.0000,0.0000,1529.1090
3135,1,1,1,62.6150,165.0520,0.0000,969.2120,194.9100,134.3940,0.0000,0.0000,1526.1830
3136,1,1,1,62.5720,161.5200,0.0000,968.6760,195.0460,136.6160,0.0000,0.0000,1524.4300
3137,1,1,1,61.5320,164.1350,0.0000,969.3050,193.1260,134.5540,0.0000,0.0000,1522.6520
3138,1,1,1,61.3540,165.1630,0.0000,969.6430,193.1560,133.1440,0.0000,0.0000,1522.4600
3139,1,1,1,100.4310,173.1260,0.0000,971.5020,196.2700,138.1170,0.0000,0.0000,1579.4460
3140,0,1,1,62.4800,169.4650,0.0000,969.7540,194.8920,137.1870,0.0000,0.0000,1533.7780
3141,1,1,1,63.0650,166.2890,0.0000,969.7480,192.1780,133.8770,0.0000,0.0000,1525.1570
3142,0,1,0,61.9690,165.5500,0.0000,972.8560,193.2740,136.0730,0.0000,0.0000,1529.7220
3143,1,1,1,61.1330,165.8700,0.0000,970.1910,194.5850,136.1540,0.0000,0.0000,1527.9330
3144,1,1,1,61.9510,163.9750,0.0000,965.8400,193.6860,135.1260,0.0000,0.0000,1520.5780
3145,1,1,1,61.4710,203.3600,0.0000,967.2060,200.7200,137.0650,0.0000,0.0000,1569.8220
3146,1,1,1,62.7690,168.8740,0.0000,966.7700,196.4800,136.4860,0.0000,0.0000,1531.3790
3147,1,1,0,62.0870,167.9260,0.0000,968.2220,196.5110,135.4710,0.0000,0.0000,1530.2170
3148,1,1,1,62.9470,164.7200,0.0000,969.7350,196.4740,133.4650,0.0000,0.0000,1527.3410
3149,1,1,1,61.2370,166.0430,0.0000,967.0460,194.0310,136.0860,0.0000,0.0000,1524.4430
3150,1,1,1,63.2560,162.8000,0.0000,966.6580,193.0770,133.8270,0.0000,0.0000,1519.6180
3151,1,1,1,61.7790,163.1260,0.0000,970.8870,201.0030,136.8190,0.0000,0.0000,1533.6140
3152,1,1,1,61.9200,167.8890,0.0000,967.6370,196.0310,135.7050,0.0000,0.0000,1529.1820
3153,1,1,1,61.7600,165.2860,0.0000,968.8430,194.7560,134.1850,0.0000,0.0000,1524.8300
3154,1,1,1,60.2150,165.9320,0.0000,967.3850,195.0340,134.5540,0.0000,0.0000,1523.1200
3155,1,1,1,62.9600,163.6430,0.0000,967.8770,196.2400,134.7750,0.0000,0.0000,1525.4950
3156,1,1,1,61.9080,163.3110,0.0000,966.9480,192.9480,135.0460,0.0000,0.0000,1520.1610
3157,1,1,1,62.3200,164.5840,0.0000,971.7040,200.9470,136.7260,0.0000,0.0000,1536.2810
3158,1,1,1,64.1850,166.3320,0.0000,964.7020,195.5690,137.3480,0.0000,0.0000,1528.1360
3159,1,1,1,61.1010,166.5790,0.0000,971.5870,194.4250,137.3410,0.0000,0.0000,1531.0330
3160,1,1,1,60.7570,164.4670,0.0000,967.9630,195.1690,135.6800,0.0000,0.0000,1524.0360
3161,1,1,1,61.6000,164.7270,0.0000,965.0220,193.8160,134.9910,0.0000,0.0000,1520.1560
3162,1,1,1,61.4650,162.1420,0.0000,964.5900,193.1080,135.4090,0.0000,0.0000,1516.7140
3163,1,1,1,61.0770,164.2830,0.0000,972.2160,202.2710,137.5320,0.0000,0.0000,1537.3790
3164,0,1,0,61.5880,167.0030,0.0000,971.2680,197.1390,135.6920,0.0000,0.0000,1532.6900
3165,0,1,0,63.3970,164.2160,0.0000,968.2710,195.2980,135.5440,0.0000,0.0000,1526.7260
3166,0,1,0,62.3080,164.4060,0.0000,968.3630,193.4270,135.1630,0.0000,0.0000,1523.6670
3167,0,1,0,61.2610,165.1690,0.0000,968.4560,190.5850,133.9940,0.0000,0.0000,1519.4650
3168,1,1,1,61.2740,165.9570,0.0000,966.9720,192.1230,132.9600,0.0000,0.0000,1519.2860
3169,1,1,1,62.6710,167.1010,0.0000,971.2670,201.0900,138.7380,0.0000,0.0000,1540.8670
3170,0,1,0,62.6030,164.6340,0.0000,967.1390,193.5940,135.6240,0.0000,0.0000,1523.5940
3171,1,1,1,61.8890,165.6980,0.0000,966.4310,194.6280,135.6740,0.0000,0.0000,1524.3200
3172,1,1,1,62.8670,165.9690,0.0000,965.5510,195.1200,134.9480,0.0000,0.0000,1524.4550
3173,1,1,1,60.8990,163.9570,0.0000,964.5410,192.6890,134.1730,0.0000,0.0000,1516.2590
3174,1,1,1,63.0580,164.6210,0.0000,969.3170,194.3440,134.6950,0.0000,0.0000,1526.0350
3175,0,1,0,62.9360,164.0550,0.0000,968.9600,236.7630,138.4740,0.0000,0.0000,1571.1880
3176,1,1,1,61.2370,168.0180,0.0000,969.4700,196.3940,136.4740,0.0000,0.0000,1531.5930
3177,1,1,1,61.0460,163.4590,0.0000,969.2490,193.7300,135.7170,0.0000,0.0000,1523.2010
3178,1,1,1,61.8520,165.1630,0.0000,970.7940,193.6120,134.0060,0.0000,0.0000,1525.4270
3179,0,1,0,62.5660,165.8520,0.0000,966.5350,194.7440,134.6460,0.0000,0.0000,1524.3430
3180,1,1,1,62.3700,167.4830,0.0000,966.3070,194.4500,135.4770,0.0000,0.0000,1526.0870
3181,1,1,1,60.7810,165.9130,0.0000,969.8770,192.7320,187.2610,0.0000,0.0000,1576.5640
3182,1,1,1,62.6160,172.6710,0.0000,970.9160,196.6770,137.6120,0.0000,0.0000,1540.4920
3183,1,1,1,62.4920,166.3320,0.0000,968.9170,195.3110,135.2610,0.0000,0.0000,1528.3130
3184,1,1,1,61.2920,165.1020,0.0000,958.7010,192.6960,134.9050,0.0000,0.0000,1512.6960
3185,1,1,1,61.9630,164.3200,0.0000,966.3870,191.9880,135.8160,0.0000,0.0000,1520.4740
3186,1,1,1,61.6560,166.5360,0.0000,969.2620,193.6060,135.9320,0.0000,0.0000,1526.9920
3187,0,1,0,60.4920,165.5570,0.0000,966.9600,193.6370,133.5130,0.0000,0.0000,1520.1590
3188,1,1,1,103.0900,169.8150,0.0000,969.1510,195.5200,137.2800,0.0000,0.0000,1574.8560
3189,0,1,0,61.6800,167.9020,0.0000,972.3940,195.0090,134.4430,0.0000,0.0000,1531.4280
3190,1,1,1,62.4120,167.0340,0.0000,966.5050,193.0890,135.4280,0.0000,0.0000,1524.4680
3191,1,1,1,61.9700,164.2090,0.0000,964.8860,193.2990,134.1170,0.0000,0.0000,1518.4810
3192,0,1,0,61.9690,162.7200,0.0000,967.2560,192.1790,134.7330,0.0000,0.0000,1518.8570
3193,0,1,0,61.6370,165.2860,0.0000,968.1230,193.5080,135.3230,0.0000,0.0000,1523.8770
3194,1,1,1,62.4920,213.7780,0.0000,969.9260,240.5600,153.4710,0.0000,0.0000,1640.2270
3195,0,1,0,69.6860,181.1330,0.0000,974.2770,202.4680,142.6100,0.0000,0.0000,1570.1740
3196,1,1,1,64.4680,168.6950,0.0000,972.8190,196.1600,135.7910,0.0000,0.0000,1537.9330
3197,1,1,1,63.5820,166.3070,0.0000,970.1230,194.5420,137.0650,0.0000,0.0000,1531.6190
3198,1,1,1,62.6710,165.3720,0.0000,966.6030,195.0710,133.9750,0.0000,0.0000,1523.6920
3199,1,1,1,62.1850,162.9720,0.0000,968.6280,194.7940,133.9070,0.0000,0.0000,1522.4860
3200,1,1,1,61.8890,165.0950,0.0000,1046.3570,210.5660,140.8610,0.0000,0.0000,1624.7680
3201,0,1,0,62.1660,173.4280,0.0000,969.7910,196.8680,136.8740,0.0000,0.0000,1539.1270
3202,1,1,1,62.6090,169.0340,0.0000,969.1450,193.2860,137.0340,0.0000,0.0000,1531.1080
