index,label,prediction,e2e_us,kernel_us
911,1,1,19924.012,997.107
912,1,1,17004.683,997.575
913,1,1,17047.717,1003.440
914,1,0,19817.452,1005.372
915,1,1,17660.412,1000.695
916,1,1,17049.329,998.812
917,1,1,15708.012,1001.058
918,1,1,19656.332,986.794
919,1,1,16896.289,1000.683
920,1,0,19074.886,998.382
921,1,1,17766.898,985.747
922,1,1,19478.049,999.145
923,1,1,19924.720,999.127
924,1,1,16995.754,998.388
925,1,1,19921.772,1001.434
926,1,1,16921.852,1000.129
927,1,1,20103.698,1000.880
928,1,1,16908.701,983.532
929,1,1,17102.708,1000.757
930,1,1,16958.018,988.148
931,1,1,16889.957,999.052
932,1,1,19785.556,999.120
933,1,1,17353.015,985.981
934,1,1,17593.963,1001.643
935,1,0,19908.092,999.329
936,0,0,20137.748,1000.923
937,1,1,16974.745,1000.455
938,1,1,17349.606,999.422
939,1,1,17050.006,986.640
940,1,1,17780.333,997.902
941,1,1,17675.193,998.468
942,1,1,17115.920,998.080
943,1,1,19766.948,997.975
944,1,1,17014.382,1001.237
945,1,1,17017.083,1001.077
946,1,1,19781.323,1002.443
947,1,1,16921.391,998.923
948,0,0,19917.767,986.283
949,1,1,19815.748,985.588
950,1,1,17574.400,997.101
951,1,1,17127.169,999.661
952,1,1,16946.751,1002.037
953,1,1,17064.018,997.157
954,1,1,17988.449,998.523
955,1,1,17088.012,1003.816
956,1,1,19819.231,1010.283
957,1,1,19962.314,1002.579
958,1,1,19533.390,998.437
959,1,1,17735.656,999.840
960,1,1,15632.616,999.920
961,1,1,19929.532,999.225
962,0,1,19677.945,987.132
963,1,1,18038.985,988.941
964,1,1,16977.901,999.496
965,1,1,17740.105,1000.794
966,1,1,19988.836,999.840
967,1,1,16699.175,999.157
968,1,1,18083.077,997.625
969,1,1,19972.344,990.136
970,0,0,20195.944,1000.868
971,1,1,19853.428,998.769
972,0,0,20251.052,999.336
973,1,1,16972.061,999.773
974,1,1,17302.984,998.911
975,1,1,19860.061,1003.760
976,1,1,17726.382,996.603
977,1,1,19811.366,1003.673
978,1,1,16956.947,1000.178
979,0,0,20027.354,999.686
980,0,0,19919.274,1005.207
981,1,0,15571.827,986.867
982,1,1,18000.702,1001.360
983,0,0,20030.049,999.262
984,1,1,17064.861,988.782
985,1,1,17122.824,997.895
986,1,1,19919.236,1001.649
987,1,1,17077.348,988.468
988,1,1,18068.892,996.781
989,1,1,17196.271,999.870
990,1,1,16907.741,999.464
991,1,1,16944.006,998.080
992,0,0,20169.341,999.766
993,1,1,19875.650,1002.793
994,1,1,19878.585,1001.495
995,0,0,20017.994,1000.345
996,1,1,16936.486,997.944
997,0,0,20037.502,1000.979
998,1,1,19909.914,1014.880
999,1,0,17297.698,990.209
1000,1,1,19696.529,997.963
1001,1,1,19732.634,985.502
1002,1,1,17090.117,993.231
1003,1,1,17061.212,987.261
1004,1,1,16938.917,989.256
1005,1,1,16802.013,984.979
1006,1,1,19809.520,989.938
1007,1,1,19716.788,986.400
1008,1,1,16959.428,990.935
1009,1,1,19608.259,987.244
1010,0,1,18198.296,992.265
1011,1,1,17504.375,999.169
1012,1,1,16768.012,987.243
1013,1,1,19727.951,988.904
1014,1,1,16953.360,991.785
1015,1,1,19711.982,991.065
1016,1,1,17976.233,992.579
1017,1,1,16850.430,989.840
1018,1,1,15612.849,993.870
1019,1,1,16976.369,993.342
1020,1,1,16836.468,994.720
1021,1,1,19046.443,990.769
1022,1,1,17518.578,993.662
1023,1,1,19730.917,987.877
1024,1,1,17505.391,989.957
1025,0,0,19942.708,990.370
1026,1,1,16790.849,990.856
1027,1,1,16971.292,990.172
1028,0,0,20223.021,990.954
1029,1,1,16947.311,987.390
1030,1,1,19432.006,992.751
1031,1,1,18057.742,1002.935
1032,1,1,16779.286,991.957
1033,1,1,16708.227,990.412
1034,1,1,19654.862,988.493
1035,1,1,19091.976,986.640
1036,1,1,16988.948,995.139
1037,1,1,16812.314,987.809
1038,1,1,17605.655,988.523
1039,1,1,16959.710,990.770
1040,1,1,17902.111,988.634
1041,1,1,18969.674,989.181
1042,1,1,17149.852,993.502
1043,1,1,17440.763,987.526
1044,0,0,19782.695,991.889
1045,1,1,19784.511,987.378
1046,1,1,16858.542,990.960
1047,1,1,16838.049,990.917
1048,1,1,19286.104,990.843
1049,1,1,18100.985,991.674
1050,1,1,19787.255,995.508
1051,0,0,19979.864,986.892
1052,1,1,16990.104,992.849
1053,1,1,16741.969,990.942
1054,0,0,20043.563,994.413
1055,1,1,19750.234,986.252
1056,1,1,17573.286,994.653
1057,1,1,20129.237,991.132
1058,1,1,17728.062,997.545
1059,1,1,18423.108,993.895
1060,1,1,19983.336,992.339
1061,1,1,19634.609,986.825
1062,1,1,19853.033,996.332
1063,1,1,16854.892,987.661
1064,1,1,17027.034,993.581
1065,1,1,19738.203,987.458
1066,1,1,19556.123,993.384
1067,1,1,17984.209,992.634
1068,1,1,17970.524,996.991
1069,1,1,16905.224,989.619
1070,1,1,18664.443,983.230
1071,1,1,16959.661,985.741
1072,1,1,16975.538,998.295
1073,1,1,20604.111,988.622
1074,1,1,16913.828,991.957
1075,1,1,16952.227,986.006
1076,1,1,17628.670,993.022
1077,1,1,18462.086,1012.018
1078,0,0,22549.489,1017.385
1079,1,1,18963.138,992.105
1080,1,1,20193.975,996.068
1081,1,1,18473.976,1029.150
1082,0,1,21034.012,1003.305
1083,1,1,20702.653,1001.686
1084,1,1,18766.819,993.126
1085,1,1,17202.584,1017.378
1086,1,1,20936.597,1018.498
1087,1,1,20515.975,1038.099
1088,1,0,22618.658,1020.203
1089,0,0,22288.782,997.987
1090,1,1,18125.650,991.834
1091,1,1,19940.572,990.499
1092,0,0,19886.960,993.667
1093,1,0,20040.455,988.628
1094,1,1,16917.397,993.557
1095,1,1,17749.957,1010.393
1096,1,1,19903.877,1000.769
1097,0,0,19654.486,990.591
1098,1,1,15577.710,992.849
1099,0,0,20104.720,988.880
1100,1,1,16962.369,994.117
1101,1,1,16763.865,987.686
1102,0,0,19828.954,995.846
1103,1,1,16840.062,984.788
1104,1,1,17867.883,992.560
1105,1,1,19574.861,988.154
1106,1,1,16982.757,989.803
1107,1,1,19893.077,990.185
1108,1,0,19708.966,986.751
1109,1,1,16841.864,985.668
1110,1,1,17750.929,992.776
1111,1,1,19646.505,994.289
1112,1,1,17030.547,992.825
1113,0,0,19776.320,985.458
1114,1,1,19691.662,990.314
1115,0,1,19853.187,990.006
1116,0,0,20063.421,989.686
1117,1,1,17536.222,989.723
1118,1,1,19763.108,991.625
1119,1,1,16957.089,986.671
1120,1,1,19852.756,991.957
1121,1,1,19828.861,991.126
1122,1,1,18120.517,993.009
1123,0,0,20492.345,986.628
1124,0,0,19972.714,990.136
1125,1,1,17024.535,994.240
1126,1,1,16898.037,993.852
1127,1,1,19005.366,990.627
1128,1,1,18964.474,992.419
1129,0,0,19509.059,989.483
1130,0,0,19857.994,991.625
1131,1,0,19956.892,988.043
1132,1,0,19754.517,991.520
1133,1,1,16934.720,988.154
1134,1,1,16845.090,996.640
1135,1,1,17883.317,990.055
1136,1,1,15733.871,990.892
1137,1,1,17313.329,994.135
1138,1,1,17910.973,992.585
1139,1,1,19065.508,988.690
1140,0,0,19969.151,993.176
1141,0,1,19742.160,989.883
1142,1,1,16983.655,991.114
1143,1,1,18378.831,1002.813
1144,0,0,20121.212,994.517
1145,1,1,19802.948,988.228
1146,1,1,16876.701,999.403
1147,1,1,16785.729,987.969
1148,1,1,19795.052,997.021
1149,1,0,20010.332,988.246
1150,1,1,16907.538,993.778
1151,1,1,17008.714,1071.464
1152,1,1,19582.861,993.206
1153,1,1,19798.369,995.643
1154,1,1,17652.493,997.181
1155,1,1,16851.926,990.030
1156,1,1,19922.677,995.409
1157,1,1,16898.745,988.726
1158,1,1,19991.557,992.652
1159,1,1,19735.385,988.541
1160,1,1,16845.982,992.948
1161,1,1,16803.895,988.185
1162,1,1,17821.065,991.108
1163,1,1,16883.058,997.630
1164,1,1,17735.674,995.126
1165,1,1,15652.289,989.754
1166,1,1,19653.963,993.902
1167,1,1,16938.517,993.606
1168,1,1,16774.813,992.190
1169,0,1,19711.730,989.920
1170,1,1,17622.548,994.394
1171,1,1,18025.840,993.526
1172,1,1,17506.991,990.068
1173,1,1,17226.807,991.673
1174,0,0,20050.270,991.236
1175,1,1,19788.067,991.859
1176,0,0,19972.474,993.735
1177,0,0,20012.855,988.012
1178,1,1,19759.059,994.185
1179,1,1,19680.979,987.865
1180,1,1,17940.596,995.711
1181,1,1,17511.483,990.018
1182,1,1,16838.591,995.698
1183,0,0,19833.637,990.179
1184,1,1,16763.581,991.532
1185,1,1,19634.548,987.501
1186,1,1,19829.686,994.536
1187,1,1,16966.671,988.837
1188,1,1,17926.597,996.763
1189,1,1,19341.379,997.145
1190,0,0,19590.394,998.978
1191,1,1,19646.794,987.188
1192,1,1,17566.388,990.831
1193,1,1,19774.431,990.413
1194,1,1,18292.615,990.363
1195,1,1,19706.954,989.219
1196,1,1,18411.649,994.234
1197,1,1,17936.825,987.853
1198,1,1,19782.203,991.612
1199,1,1,19834.092,988.634
1200,1,1,16786.037,989.194
1201,1,1,18177.311,985.975
1202,1,1,19795.840,992.252
1203,1,1,19746.394,987.975
1204,1,1,17787.182,992.043
1205,1,1,19820.492,982.498
1206,1,1,18092.283,994.615
1207,0,0,19856.775,989.458
1208,1,1,19380.991,989.975
1209,1,0,19887.613,995.335
1210,1,1,17357.698,992.566
1211,1,1,19782.056,989.729
1212,1,1,16901.539,991.163
1213,1,1,16668.357,988.763
1214,1,1,16853.452,990.437
1215,1,1,16917.298,989.803
1216,1,1,16976.111,992.369
1217,1,1,19825.944,985.852
1218,0,0,20099.729,994.271
1219,1,1,17610.511,1073.680
1220,0,0,20283.120,995.489
1221,1,1,17615.908,987.243
1222,0,0,20214.019,991.877
1223,1,1,16484.043,987.612
1224,1,1,17750.671,994.104
1225,1,1,18429.151,990.825
1226,0,0,19559.588,989.655
1227,0,0,19849.889,987.945
1228,1,1,15491.932,991.901
1229,1,1,19941.317,990.923
1230,1,0,19694.689,993.427
1231,1,1,16958.566,988.990
1232,0,1,19697.169,995.391
1233,1,1,19408.493,989.379
1234,0,0,20252.744,993.083
1235,1,1,19800.338,993.046
1236,1,1,17385.748,998.873
1237,1,0,19671.224,995.089
1238,1,0,18797.225,994.720
1239,1,1,16944.702,984.954
1240,1,1,16996.308,993.089
1241,1,1,16961.507,988.480
1242,1,1,16774.037,994.425
1243,1,1,17525.705,992.006
1244,1,1,17508.954,992.640
1245,1,1,16895.027,986.585
1246,1,1,17677.446,995.828
1247,1,0,19003.175,987.686
1248,1,1,17047.828,994.406
1249,1,1,20093.840,990.634
1250,1,1,17436.006,991.410
1251,0,0,19325.766,991.729
1252,0,0,19862.209,1069.753
1253,1,1,17861.212,987.902
1254,1,1,17697.403,994.308
1255,1,1,16917.188,988.659
1256,0,0,19989.661,992.929
1257,1,1,16989.003,987.741
1258,1,1,17634.670,988.646
1259,1,1,17791.335,989.772
1260,1,1,17500.991,988.313
1261,1,0,20538.221,989.649
1262,1,1,18506.628,997.957
1263,1,1,17265.853,983.440
1264,1,1,19988.104,989.988
1265,0,0,19928.222,990.000
1266,1,1,17549.680,984.769
1267,1,1,17511.440,989.348
1268,1,1,17029.225,991.895
1269,1,0,19946.123,994.314
1270,1,1,19343.729,1089.748
1271,1,1,16888.923,989.089
1272,1,1,17974.547,992.702
1273,1,1,16941.274,991.385
1274,1,1,19788.142,990.523
1275,1,1,17912.259,996.936
1276,1,1,16873.502,989.298
1277,1,1,17529.169,989.052
1278,1,1,16933.759,987.138
1279,1,1,20056.806,998.942
1280,1,1,18293.784,992.573
1281,0,0,19250.985,1025.619
1282,1,1,19006.837,985.329
1283,1,1,16976.012,988.117
1284,1,1,19951.034,993.102
1285,1,1,17012.087,989.538
1286,1,1,17753.852,1077.489
1287,1,1,19508.074,992.130
1288,1,1,16741.797,990.289
1289,0,0,19970.320,990.413
1290,1,1,17416.621,989.262
1291,1,1,16572.572,990.431
1292,0,0,20010.430,994.431
1293,1,1,19828.000,989.981
1294,1,1,16830.172,984.295
1295,1,1,17621.791,983.513
1296,1,1,17037.951,987.545
1297,1,1,17153.280,983.022
1298,0,0,19862.812,985.810
1299,1,1,19752.935,989.637
1300,0,0,19433.102,992.413
1301,1,1,19720.991,988.855
1302,0,0,19987.132,991.760
1303,1,1,17012.480,991.908
1304,1,1,17435.428,988.000
1305,1,1,17701.982,990.671
1306,1,1,19972.099,988.424
1307,1,1,17991.428,989.489
1308,1,1,16779.262,988.604
1309,1,1,17120.197,989.163
1310,1,1,16977.170,993.096
1311,1,1,19131.003,989.330
1312,1,0,18851.187,987.225
1313,1,0,19847.822,988.652
1314,1,1,17570.222,989.064
1315,1,1,19708.923,986.271
1316,0,1,19912.418,989.477
1317,1,1,19175.243,989.249
1318,1,1,18738.800,990.911
1319,1,1,16971.957,995.981
1320,1,1,16850.450,987.908
1321,0,0,20306.092,990.505
1322,1,1,16904.831,990.542
1323,1,1,16938.763,987.753
1324,1,1,16934.222,987.668
1325,1,1,19715.410,992.246
1326,1,1,16896.812,993.089
1327,1,1,19754.240,987.378
1328,1,1,17554.111,993.212
1329,1,1,17019.507,994.874
1330,1,1,17636.461,992.480
1331,1,1,19734.431,988.554
1332,1,1,16949.581,989.766
1333,1,1,17969.477,989.994
1334,1,1,17966.025,993.710
1335,1,1,19550.166,998.093
1336,1,1,15583.532,986.665
1337,1,1,16887.803,987.465
1338,1,1,18152.757,988.473
1339,1,1,17356.061,986.646
1340,1,1,17003.311,991.046
1341,1,1,19815.852,990.653
1342,1,1,17003.699,987.791
1343,1,1,16876.098,989.865
1344,1,1,16735.563,993.440
1345,1,1,16976.973,990.166
1346,0,0,19927.317,990.751
1347,1,1,18052.215,990.689
1348,1,1,16876.110,995.181
1349,1,1,17594.910,988.498
1350,1,1,17195.815,984.677
1351,0,0,19968.061,991.667
1352,1,1,16860.338,992.530
1353,1,1,17838.493,990.942
1354,1,1,16952.505,989.163
1355,1,1,19742.671,988.591
1356,1,1,19717.495,987.182
1357,1,1,17465.144,988.006
1358,1,1,17926.941,985.268
1359,1,1,17335.157,988.917
1360,1,1,17009.090,989.286
1361,0,0,19949.674,988.966
1362,1,1,19956.782,985.372
1363,1,1,17082.880,988.136
1364,1,1,16852.314,994.831
1365,1,1,16879.680,985.089
1366,1,1,17563.981,989.071
1367,1,1,19779.379,988.431
1368,1,1,17954.942,992.745
1369,1,1,16949.317,988.960
1370,1,1,17646.474,991.089
1371,1,1,17088.775,990.221
1372,1,1,19834.270,988.307
1373,1,1,17989.834,991.163
1374,1,1,16842.443,985.551
1375,1,1,18022.911,988.412
1376,1,1,17417.489,990.776
1377,1,1,16864.412,990.628
1378,1,1,19786.061,987.785
1379,0,0,19889.686,992.332
1380,1,1,18142.732,988.437
1381,1,1,17751.446,988.751
1382,1,1,17421.434,991.261
1383,1,1,19806.726,989.563
1384,1,1,19457.600,986.923
1385,1,1,15509.311,989.065
1386,1,1,16811.876,990.904
1387,1,1,16876.621,992.535
1388,1,1,17305.336,990.825
1389,1,1,17296.339,988.652
1390,1,0,20008.486,986.548
1391,1,1,16892.295,987.674
1392,1,1,17443.717,993.717
1393,1,1,17393.483,986.098
1394,1,1,19575.693,991.440
1395,0,0,19719.816,983.833
1396,1,1,17745.619,992.486
1397,1,1,18368.861,986.701
1398,1,1,17486.031,988.049
1399,1,1,16805.896,990.006
1400,0,0,20058.141,996.856
1401,1,1,16849.674,987.508
1402,1,1,16865.631,988.684
1403,1,1,19831.569,983.181
1404,0,0,19997.772,990.265
1405,1,1,16944.862,1080.541
1406,1,1,16776.234,993.698
1407,1,1,19736.480,990.547
1408,1,1,16842.911,990.487
1409,1,1,16867.741,996.178
1410,0,0,20053.015,991.138
1411,1,1,16791.071,986.683
1412,0,0,19813.687,991.310
1413,1,1,17770.548,991.286
1414,1,1,17713.637,992.560
1415,0,0,20224.418,988.843
1416,1,1,19923.655,991.077
1417,1,1,16857.926,990.800
1418,1,1,16773.815,991.169
1419,1,1,16848.050,989.440
1420,1,1,17150.006,1077.748
1421,1,1,19699.637,992.043
1422,1,1,17349.526,988.541
1423,1,1,16988.843,985.496
1424,1,1,16901.976,992.320
1425,1,1,19336.061,989.723
1426,1,1,16801.465,987.126
1427,1,1,19749.274,987.964
1428,1,1,18878.670,990.523
1429,0,0,20305.335,988.296
1430,1,1,17668.566,991.028
1431,1,1,17786.135,990.197
1432,1,1,17011.144,1006.351
1433,1,1,19819.009,987.538
1434,1,1,16869.342,985.575
1435,1,1,19840.437,988.307
1436,1,1,19776.480,991.945
1437,1,1,16966.252,987.169
1438,1,1,15471.828,986.424
1439,1,1,19240.935,991.711
1440,1,1,16830.621,988.074
1441,1,1,19732.683,986.375
1442,1,1,17739.187,991.742
1443,0,0,19681.902,988.633
1444,0,0,20013.347,985.834
1445,1,1,17307.501,1044.929
1446,1,1,17551.102,990.547
1447,1,1,18552.953,989.951
1448,0,1,19909.600,992.443
1449,1,1,16972.597,985.588
1450,0,1,20482.240,986.357
1451,1,1,19768.203,986.326
1452,1,1,16814.370,995.951
1453,0,0,19871.280,989.071
1454,1,1,16819.834,989.280
1455,1,1,17690.505,990.757
1456,1,1,17002.659,988.702
1457,1,1,17647.778,990.296
1458,1,1,16796.763,988.056
1459,0,0,20184.695,988.701
1460,0,0,20000.843,993.803
1461,0,0,19429.557,993.065
1462,1,1,19731.440,989.022
1463,1,1,17782.535,989.354
1464,0,0,19813.496,989.434
1465,0,0,20038.905,988.867
1466,1,1,16886.763,1062.148
1467,1,1,16767.293,988.954
1468,0,0,19733.550,989.157
1469,1,1,19678.836,988.333
1470,1,1,17701.557,986.566
1471,1,1,16941.797,994.597
1472,1,1,16782.935,995.452
1473,1,1,18603.779,989.015
1474,1,1,19718.966,988.997
1475,1,1,19198.073,990.271
1476,1,1,18441.373,988.782
1477,1,1,17467.089,986.296
1478,1,1,16785.822,991.723
1479,1,1,16791.022,989.828
1480,1,1,16853.612,986.056
1481,1,1,19772.898,988.326
1482,0,0,19673.625,986.339
1483,1,0,19908.431,993.649
1484,1,1,17240.474,987.415
1485,1,1,19349.877,988.733
1486,1,1,19806.320,986.972
1487,0,0,19594.443,989.741
1488,1,1,16952.468,987.483
1489,1,0,19803.865,987.218
1490,1,1,16971.213,991.391
1491,1,1,17913.157,991.926
1492,1,1,19814.640,995.083
1493,1,0,19595.625,989.502
1494,1,1,19707.507,988.843
1495,1,1,17317.200,990.634
1496,1,1,19323.397,989.877
1497,1,1,16870.714,993.342
1498,1,1,17912.763,991.151
1499,1,1,16825.993,990.289
1500,1,0,19819.096,988.831
1501,1,1,16842.345,994.160
1502,1,1,18475.939,995.311
1503,1,1,19757.342,988.376
1504,1,1,19772.603,989.403
1505,1,1,19699.877,988.585
1506,1,1,19720.222,990.437
1507,1,1,19617.679,987.409
1508,1,1,19014.973,990.123
1509,1,1,17229.090,988.849
1510,1,1,18639.409,985.643
1511,1,1,17948.099,983.859
1512,1,1,19453.674,988.948
1513,0,0,19947.969,987.058
1514,1,1,16897.680,990.794
1515,0,1,18126.412,984.707
1516,1,1,17613.163,988.449
1517,1,1,17895.114,987.342
1518,1,1,17986.911,992.327
1519,1,1,19684.763,988.474
1520,1,1,16909.440,997.914
1521,1,1,17677.865,986.585
1522,1,1,16830.326,993.957
1523,0,0,19815.280,988.633
1524,0,0,19969.188,991.471
1525,0,0,19165.926,985.262
1526,1,1,16919.274,987.477
1527,1,1,16768.167,991.778
1528,1,1,17770.671,994.708
1529,1,1,16563.674,992.776
1530,1,1,16891.939,1006.511
1531,1,1,19339.237,989.520
1532,1,1,16901.071,994.806
1533,0,0,19885.840,990.984
1534,1,1,19914.516,992.862
1535,0,0,19878.369,988.486
1536,0,0,19732.092,990.142
1537,1,1,16863.009,991.305
1538,0,0,19950.597,993.095
1539,1,1,17634.074,986.763
1540,1,1,19712.215,988.154
1541,1,1,16817.840,988.388
1542,1,1,19113.372,989.040
1543,1,0,19925.433,989.840
1544,1,1,16918.744,990.357
1545,1,1,16755.994,1000.812
1546,1,1,15428.480,990.093
1547,1,1,16941.250,984.326
1548,1,1,19790.911,989.194
1549,1,1,16434.148,991.588
1550,1,1,19742.227,989.939
1551,1,1,17164.037,990.696
1552,1,1,16862.874,988.560
1553,1,1,19806.671,990.813
1554,0,1,19801.206,987.133
1555,1,1,19730.573,985.643
1556,1,1,16773.169,985.151
1557,1,1,17895.496,988.025
1558,0,0,19734.886,989.624
1559,1,1,20569.939,987.939
1560,1,1,17438.893,991.710
1561,1,1,19771.852,986.671
1562,0,0,19811.095,984.726
1563,1,1,17448.462,992.930
1564,1,1,19738.517,986.259
1565,1,1,16782.007,991.594
1566,1,1,17636.837,990.197
1567,0,0,20067.797,990.363
1568,1,1,19741.723,985.404
1569,1,1,19770.585,990.880
1570,1,1,19943.490,986.671
1571,1,1,16892.036,984.855
1572,1,1,19795.957,992.400
1573,0,0,20449.434,991.834
1574,1,1,17669.600,987.711
1575,1,1,19744.634,993.107
1576,1,1,19164.320,998.320
1577,1,1,16724.800,990.745
1578,1,1,19614.867,985.865
1579,1,1,16973.883,988.061
1580,1,1,19519.021,989.341
1581,1,1,19731.046,990.468
1582,1,1,16914.966,990.585
1583,1,1,17251.637,986.849
1584,0,0,19968.357,991.594
1585,1,1,18887.262,986.973
1586,1,1,17391.699,988.000
1587,1,1,17526.431,990.061
1588,1,1,17812.695,989.132
1589,1,1,19527.532,990.492
1590,1,1,15524.135,988.849
1591,1,1,19787.834,990.111
1592,1,1,16886.227,990.345
1593,0,0,20014.511,988.997
1594,1,1,19793.132,993.249
1595,1,1,19779.016,1019.772
1596,1,1,19658.191,988.136
1597,1,1,17712.744,990.185
1598,1,1,20841.901,987.200
1599,1,1,18735.280,1206.449
1600,1,1,19023.249,994.006
1601,0,0,21316.923,996.566
1602,1,1,17809.120,990.659
1603,1,1,16928.609,986.228
1604,1,1,19823.538,991.662
1605,1,1,16793.034,988.585
1606,1,1,17461.256,991.877
1607,1,1,16916.320,988.732
1608,1,1,17593.348,988.886
1609,1,1,17591.010,988.172
1610,0,0,19944.966,984.923
1611,1,1,16741.015,989.994
1612,1,1,17429.902,986.689
1613,1,1,18896.289,990.369
1614,1,1,16808.855,1000.339
1615,1,1,16858.997,990.776
1616,1,1,16994.572,990.782
1617,1,1,17924.172,989.840
1618,1,1,19758.215,990.621
1619,1,1,19754.788,989.526
1620,1,1,17731.698,988.794
1621,0,0,19716.036,993.058
1622,1,1,16918.720,988.474
1623,1,1,17369.415,986.628
1624,0,1,19523.729,987.286
1625,1,1,19482.904,990.160
1626,1,1,20077.200,993.237
1627,1,1,19594.855,995.169
1628,1,0,19736.301,984.831
1629,1,1,16746.517,991.544
1630,1,1,17365.267,990.529
1631,1,1,18017.489,987.261
1632,1,1,17016.437,992.234
1633,1,1,16848.061,987.188
1634,1,1,16795.809,989.736
1635,1,1,16950.818,987.187
1636,1,1,16855.557,992.794
1637,1,1,19851.976,991.452
1638,1,1,19661.156,988.413
1639,1,1,19621.176,988.511
1640,1,1,16951.385,987.551
1641,1,1,19665.557,989.040
1642,0,0,20155.083,992.437
1643,1,1,20192.289,992.289
1644,1,1,16934.935,991.151
1645,1,1,19822.154,989.483
1646,1,1,17377.385,999.539
1647,0,0,19592.899,989.187
1648,1,1,19999.710,989.680
1649,1,1,17754.849,984.862
1650,1,1,15645.828,991.175
1651,1,1,19719.606,989.305
1652,1,1,16876.301,990.782
1653,1,1,17610.794,991.022
1654,0,0,20173.483,991.938
1655,0,0,19907.631,988.061
1656,1,0,15621.305,989.477
1657,1,1,16907.686,985.840
1658,1,1,16834.978,991.557
1659,1,1,16797.083,986.984
1660,1,1,17607.815,992.621
1661,1,1,16745.976,985.717
1662,0,0,19439.391,985.070
1663,1,1,15646.966,993.643
1664,1,1,16836.400,997.187
1665,1,1,16833.784,984.554
1666,1,0,18139.945,988.707
1667,1,1,19732.726,985.379
1668,1,1,19752.474,992.603
1669,1,1,19802.813,989.883
1670,1,1,18332.443,992.068
1671,1,1,16792.284,989.397
1672,1,1,17825.071,989.267
1673,1,1,19688.031,987.607
1674,1,1,17319.225,991.169
1675,0,0,19913.040,989.095
1676,1,1,19762.110,984.535
1677,1,1,17483.987,990.172
1678,1,1,16963.834,984.862
1679,1,1,17407.711,985.379
1680,1,1,18342.677,990.677
1681,1,1,19738.652,990.978
1682,0,0,19968.843,988.019
1683,1,1,19700.855,990.726
1684,1,1,17860.757,991.150
1685,1,1,19760.603,986.468
1686,1,1,17393.563,986.634
1687,1,1,18940.714,990.781
1688,1,1,17832.252,992.868
1689,1,1,18988.757,991.200
1690,1,1,16905.390,987.299
1691,1,1,17961.182,988.221
1692,1,1,17146.344,1021.003
1693,1,1,22041.649,1021.490
1694,1,1,21423.206,998.855
1695,1,1,20195.415,993.385
1696,1,1,18200.080,994.659
1697,1,1,21223.089,1013.501
1698,1,1,19916.406,1011.920
1699,0,0,21441.231,991.871
1700,1,1,20334.455,1019.255
1701,1,1,20359.267,1020.382
1702,1,1,20329.532,1007.230
1703,1,1,19233.982,1014.677
1704,1,1,21217.415,1026.695
1705,1,1,18051.674,988.320
1706,1,1,17934.234,993.237
1707,1,1,17889.797,986.893
1708,1,1,18232.941,989.471
1709,1,1,17564.604,986.006
1710,1,1,19773.852,985.766
1711,1,1,19537.360,990.277
1712,1,1,16901.428,988.713
1713,1,1,16864.449,991.630
1714,1,1,17767.434,987.846
1715,0,0,19981.416,996.664
1716,1,1,17646.486,989.791
1717,1,1,19724.979,986.935
1718,1,1,16904.178,998.652
1719,1,1,16835.661,986.364
1720,1,1,16860.887,989.305
1721,1,1,17853.557,989.508
1722,1,1,16741.889,991.563
1723,0,0,20020.689,990.376
1724,1,1,16841.163,987.563
1725,1,1,17835.138,991.932
1726,1,1,16973.680,996.030
1727,1,1,17341.421,991.883
1728,1,1,19719.563,990.702
1729,1,1,17439.668,989.366
1730,1,1,19749.520,985.520
1731,1,1,19643.016,989.964
1732,1,1,17857.027,990.554
1733,0,0,19964.185,987.957
1734,1,1,16726.923,995.077
1735,1,1,19758.899,989.428
1736,0,0,20011.809,986.856
1737,1,1,17298.769,991.237
1738,1,1,16918.529,989.717
1739,1,1,17698.726,986.818
1740,1,1,16737.797,996.517
1741,1,1,19709.870,989.182
1742,1,1,16275.858,990.819
1743,1,1,16815.790,987.945
1744,1,1,20012.074,992.825
1745,1,1,19266.862,991.938
1746,1,1,19620.886,990.628
1747,1,1,18087.003,986.197
1748,1,1,17776.474,987.994
1749,1,1,16873.810,988.289
1750,1,0,20114.418,987.484
1751,1,1,16792.622,989.938
1752,0,0,19918.547,988.603
1753,1,1,19903.896,999.693
1754,1,1,17519.766,989.920
1755,1,1,16853.157,990.947
1756,0,0,19926.837,989.668
1757,0,0,19771.304,986.800
1758,1,1,17698.991,991.674
1759,0,0,19755.336,1015.514
1760,1,1,17208.701,989.132
1761,1,1,16730.868,990.197
1762,1,1,17080.098,989.723
1763,1,1,17513.729,993.336
1764,1,1,16816.092,994.419
1765,1,1,16975.010,991.576
1766,1,1,19268.819,990.554
1767,1,1,19764.172,987.847
1768,1,1,16932.486,990.240
1769,0,0,19788.837,992.215
1770,1,1,17364.868,989.520
1771,0,1,19875.686,990.467
1772,1,1,17523.636,985.748
1773,1,1,19770.665,992.289
1774,1,1,16860.493,988.874
1775,1,1,16925.963,987.366
1776,1,1,19045.059,991.526
1777,1,1,16874.369,986.689
1778,1,1,16874.609,988.825
1779,1,1,19506.252,988.006
1780,1,1,19697.969,991.637
1781,1,1,17840.240,987.748
1782,0,0,19797.785,992.997
1783,1,1,17246.037,984.726
1784,1,0,19655.298,989.329
