index,label,prediction,e2e_us,kernel_us
929,1,1,23400.584,1049.569
930,1,1,23196.683,938.843
931,1,1,22897.304,952.061
932,1,1,26983.224,949.698
933,1,1,23194.610,949.520
934,1,1,23310.603,937.630
935,1,0,26810.093,941.680
936,0,0,27760.874,935.612
937,1,1,23363.840,950.720
938,1,1,23602.326,932.831
939,1,1,23169.243,936.720
940,1,1,23836.560,948.880
941,1,1,24229.895,935.834
942,1,1,23432.012,948.344
943,1,1,26873.680,933.145
944,1,1,23283.415,937.520
945,1,1,23198.154,1030.689
946,1,1,26958.043,949.053
947,1,1,23172.916,951.047
948,0,0,27503.342,948.609
949,1,1,27100.406,939.852
950,1,1,23919.194,947.902
951,1,1,23285.446,935.723
952,1,1,22990.239,935.206
953,1,1,23243.742,937.187
954,1,1,24867.606,936.831
955,1,1,23271.988,937.101
956,1,1,27040.295,948.671
957,1,1,27221.071,936.547
958,1,1,26668.326,940.744
959,1,1,24329.194,938.831
960,1,1,20924.197,951.323
961,1,1,27003.501,938.812
962,0,1,26695.520,950.923
963,1,1,24679.508,939.206
964,1,1,23246.191,933.304
965,1,1,24138.462,937.747
966,1,1,27458.770,936.572
967,1,1,22694.037,951.206
968,1,1,24577.095,938.375
969,1,1,27604.868,938.000
970,0,0,27836.775,938.474
971,1,1,26987.483,936.683
972,0,0,27842.917,934.978
973,1,1,23268.843,938.462
974,1,1,23369.754,938.467
975,1,1,26908.560,951.009
976,1,1,23873.815,938.665
977,1,1,26969.484,950.640
978,1,1,23026.954,936.240
979,0,0,27578.868,943.569
980,0,1,26959.575,953.446
981,1,0,20713.237,936.449
982,1,1,24671.170,934.492
983,0,1,27730.763,939.471
984,1,1,23277.299,940.209
985,1,1,23483.858,950.818
986,1,1,26995.766,950.185
987,1,1,23140.105,951.163
988,1,1,24812.277,950.658
989,1,1,23077.815,949.803
990,1,1,22951.465,952.012
991,1,1,23297.526,951.822
992,0,0,27699.052,934.548
993,1,1,27129.261,935.680
994,1,1,26870.233,942.868
995,0,0,27873.077,940.296
996,1,1,22955.587,936.578
997,0,0,27698.862,950.597
998,1,1,27095.674,946.905
999,1,0,23595.600,933.643
1000,1,1,27042.172,948.419
1001,1,1,26735.717,931.360
1002,1,1,23636.529,946.363
1003,1,1,23150.412,942.954
1004,1,1,23164.671,937.163
1005,1,1,23209.557,934.105
1006,1,1,26893.938,941.465
1007,1,1,26901.169,935.188
1008,1,1,23107.065,938.941
1009,1,1,26648.658,943.797
1010,0,1,24908.603,936.806
1011,1,1,24025.071,943.224
1012,1,1,23119.514,938.326
1013,1,1,26945.396,930.578
1014,1,1,23262.209,941.883
1015,1,1,27355.298,944.585
1016,1,1,24480.997,942.480
1017,1,1,23293.040,944.210
1018,1,1,20542.116,939.779
1019,1,1,23129.582,932.142
1020,1,1,23176.394,937.286
1021,1,1,26093.335,931.901
1022,1,1,23882.462,1046.369
1023,1,1,26808.498,933.717
1024,1,1,23920.665,1050.806
1025,0,0,27458.874,942.757
1026,1,1,23235.926,939.483
1027,1,1,23068.351,927.865
1028,0,0,27817.889,939.126
1029,1,1,23209.274,931.827
1030,1,1,26668.831,940.547
1031,1,1,24396.615,942.640
1032,1,1,23149.471,940.166
1033,1,1,22632.179,930.732
1034,1,1,27038.265,1076.929
1035,1,1,26193.538,946.437
1036,1,1,23358.591,942.941
1037,1,1,23400.818,930.689
1038,1,1,23966.997,939.859
1039,1,1,23247.187,935.304
1040,1,1,24441.760,940.726
1041,1,1,26133.723,947.163
1042,1,1,23233.231,936.861
1043,1,1,23879.354,930.578
1044,0,0,27233.378,934.794
1045,1,1,30907.950,961.434
1046,1,1,23688.634,944.745
1047,1,1,23758.634,956.843
1048,1,1,39392.203,957.342
1049,1,1,33041.175,948.093
1050,1,1,32109.834,971.366
1051,0,0,31513.353,968.578
1052,1,1,24648.776,934.973
1053,1,1,22555.834,938.603
1054,0,0,27133.735,934.898
1055,1,1,26678.862,939.034
1056,1,1,23789.440,939.187
1057,1,1,27153.330,941.052
1058,1,1,23562.960,936.486
1059,1,1,24911.569,929.668
1060,1,1,27124.326,938.486
1061,1,1,26401.305,926.732
1062,1,1,26625.396,937.280
1063,1,1,22787.710,923.619
1064,1,1,22647.754,939.834
1065,1,1,26482.363,943.022
1066,1,1,26314.738,930.431
1067,1,1,24190.837,937.594
1068,1,1,24189.495,937.945
1069,1,1,22837.212,943.354
1070,1,1,25162.714,935.619
1071,1,1,22812.664,941.366
1072,1,1,22776.554,936.868
1073,1,1,27805.101,937.262
1074,1,1,22790.289,933.150
1075,1,1,22955.299,939.920
1076,1,1,23666.615,955.471
1077,1,1,23549.046,939.612
1078,0,0,27524.246,940.517
1079,1,1,23553.662,940.554
1080,1,1,26583.219,935.323
1081,1,1,22454.307,940.006
1082,0,1,25828.665,938.424
1083,1,1,25341.268,941.791
1084,1,1,24159.662,936.757
1085,1,1,22686.812,941.102
1086,1,1,26400.633,939.576
1087,1,1,24149.083,934.868
1088,1,0,26956.068,937.133
1089,0,0,26556.270,939.889
1090,1,1,24181.680,930.160
1091,1,1,27065.784,940.664
1092,0,0,27094.252,948.597
1093,1,0,27234.037,940.868
1094,1,1,22472.831,933.040
1095,1,1,23777.809,943.883
1096,1,1,27077.064,934.080
1097,0,0,26556.338,928.923
1098,1,1,20597.582,936.037
1099,0,0,27362.148,933.514
1100,1,1,22806.111,939.360
1101,1,1,22791.705,935.550
1102,0,0,26700.627,934.246
1103,1,1,22515.741,942.357
1104,1,1,24095.957,937.730
1105,1,1,26253.452,942.049
1106,1,1,22680.462,935.575
1107,1,1,27453.280,938.456
1108,1,0,26542.855,932.942
1109,1,1,23020.474,940.658
1110,1,1,24079.970,940.007
1111,1,1,26235.194,940.634
1112,1,1,22631.637,934.314
1113,0,0,26878.788,943.274
1114,1,1,26534.025,933.213
1115,0,1,26596.807,939.144
1116,0,0,27154.105,938.357
1117,1,1,23744.905,938.653
1118,1,1,26503.434,937.108
1119,1,1,23129.723,928.190
1120,1,1,26618.412,941.963
1121,1,1,26588.400,941.218
1122,1,1,24429.877,936.541
1123,0,0,27924.474,937.828
1124,0,0,27258.258,935.619
1125,1,1,22852.597,943.071
1126,1,1,22625.932,938.332
1127,1,1,25809.852,942.554
1128,1,1,25583.538,937.667
1129,0,0,26310.800,927.385
1130,0,0,26928.554,933.520
1131,1,0,27132.295,939.372
1132,1,0,26462.056,938.320
1133,1,1,22926.013,1054.726
1134,1,1,22559.717,935.390
1135,1,1,24084.197,939.138
1136,1,1,20475.471,933.748
1137,1,1,23370.123,943.378
1138,1,1,24195.213,934.849
1139,1,1,25728.591,932.923
1140,0,0,27017.520,938.776
1141,0,1,26377.188,940.609
1142,1,1,22751.939,938.708
1143,1,1,24252.424,939.674
1144,0,0,27203.391,937.163
1145,1,1,26443.662,943.957
1146,1,1,22591.329,930.424
1147,1,1,22642.985,938.332
1148,1,1,26614.264,936.105
1149,1,0,27156.794,932.449
1150,1,1,22772.467,938.886
1151,1,1,22832.209,1014.167
1152,1,1,26627.292,934.739
1153,1,1,26662.018,941.821
1154,1,1,23809.200,935.003
1155,1,1,22673.077,1058.708
1156,1,1,26622.344,934.997
1157,1,1,22611.619,938.788
1158,1,1,27102.099,935.747
1159,1,1,26616.468,938.141
1160,1,1,22731.366,932.007
1161,1,1,22487.255,940.160
1162,1,1,24060.935,937.293
1163,1,1,22517.464,941.704
1164,1,1,24014.246,934.979
1165,1,1,20707.193,1051.926
1166,1,1,26500.455,935.988
1167,1,1,23051.742,928.074
1168,1,1,22747.661,933.816
1169,0,1,26469.175,937.102
1170,1,1,23858.486,935.176
1171,1,1,24302.073,938.524
1172,1,1,23708.301,941.354
1173,1,1,23358.006,936.985
1174,0,0,27356.339,934.019
1175,1,1,26480.567,941.514
1176,0,0,27401.987,937.545
1177,0,0,27135.138,939.385
1178,1,1,27020.129,942.308
1179,1,1,26678.707,940.480
1180,1,1,25126.062,941.637
1181,1,1,49083.169,934.628
1182,1,1,22917.194,937.046
1183,0,0,27105.711,944.904
1184,1,1,22703.834,934.843
1185,1,1,26930.757,936.542
1186,1,1,26950.209,944.333
1187,1,1,23291.138,945.311
1188,1,1,24521.760,940.585
1189,1,1,26850.732,946.960
1190,0,0,27080.357,1016.818
1191,1,1,27002.788,945.502
1192,1,1,24132.240,940.769
1193,1,1,27381.926,942.510
1194,1,1,25301.483,940.567
1195,1,1,26915.914,949.459
1196,1,1,25056.782,942.849
1197,1,1,24745.588,1061.594
1198,1,1,26750.480,936.160
1199,1,1,26967.766,946.492
1200,1,1,22948.659,938.671
1201,1,1,24981.871,946.012
1202,1,1,27157.372,937.717
1203,1,1,26933.754,944.277
1204,1,1,24361.612,936.037
1205,1,1,26758.886,945.403
1206,1,1,24610.492,941.034
1207,0,0,27084.726,965.624
1208,1,1,26426.301,938.590
1209,1,0,27351.410,948.763
1210,1,1,23655.810,944.025
1211,1,1,26963.379,945.532
1212,1,1,23097.576,940.640
1213,1,1,22390.388,935.329
1214,1,1,22937.071,941.723
1215,1,1,22857.335,930.530
1216,1,1,23109.686,937.366
1217,1,1,27068.418,941.409
1218,0,0,27605.027,939.293
1219,1,1,24048.264,943.305
1220,0,0,27866.222,937.544
1221,1,1,24409.440,941.459
1222,0,0,27479.575,939.889
1223,1,1,22566.221,941.317
1224,1,1,24355.908,943.939
1225,1,1,25096.690,934.228
1226,0,0,26666.167,940.086
1227,0,0,27030.431,930.825
1228,1,1,20581.065,942.259
1229,1,1,27614.714,945.575
1230,1,0,26775.871,940.732
1231,1,1,23246.068,930.776
1232,0,1,26606.591,939.077
1233,1,1,26634.504,943.686
1234,0,0,27743.920,941.089
1235,1,1,27151.766,1052.209
1236,1,1,23702.339,942.530
1237,1,0,26839.286,933.797
1238,1,0,25620.025,936.467
1239,1,1,23148.301,936.627
1240,1,1,23444.714,936.615
1241,1,1,25246.486,936.277
1242,1,1,23273.348,942.222
1243,1,1,26249.809,961.526
1244,1,1,20993.360,939.421
1245,1,1,23305.028,944.991
1246,1,1,24275.655,939.551
1247,1,0,26029.563,933.040
1248,1,1,22773.815,943.852
1249,1,1,26973.176,942.086
1250,1,1,23718.504,939.421
1251,0,0,26746.216,948.449
1252,0,0,27031.630,946.462
1253,1,1,24575.354,947.526
1254,1,1,24130.751,955.686
1255,1,1,22974.689,946.295
1256,0,0,27579.330,941.711
1257,1,1,23230.788,932.566
1258,1,1,24326.369,942.671
1259,1,1,24649.964,939.477
1260,1,1,23817.428,942.690
1261,1,0,28047.219,942.055
1262,1,1,23625.219,941.391
1263,1,1,23287.932,929.250
1264,1,1,26863.261,936.320
1265,0,0,27655.052,941.736
1266,1,1,23798.012,947.225
1267,1,1,23926.652,940.129
1268,1,1,22998.351,939.292
1269,1,0,27404.690,934.172
1270,1,1,26485.477,942.947
1271,1,1,23258.425,939.336
1272,1,1,24473.797,932.228
1273,1,1,23302.234,940.228
1274,1,1,26946.990,939.834
1275,1,1,24723.458,945.490
1276,1,1,23010.253,941.447
1277,1,0,24135.083,939.231
1278,1,1,23071.975,939.175
1279,1,1,26988.166,943.754
1280,1,1,23722.733,939.360
1281,0,0,26333.077,943.865
1282,1,1,26068.843,938.018
1283,1,1,23320.554,941.766
1284,1,1,27294.886,943.434
1285,1,1,23258.677,938.720
1286,1,1,24210.031,940.566
1287,1,1,26908.991,932.148
1288,1,1,22841.434,937.219
1289,0,0,27590.455,936.573
1290,1,1,23833.274,940.572
1291,1,1,22754.825,1075.520
1292,0,0,27429.674,943.588
1293,1,1,26961.970,931.717
1294,1,1,23103.661,942.504
1295,1,1,24244.905,939.760
1296,1,1,23259.612,944.437
1297,1,1,23435.809,940.265
1298,0,0,27463.267,938.381
1299,1,1,27025.360,942.677
1300,0,0,26825.188,947.237
1301,1,1,26800.172,940.843
1302,0,0,27549.557,941.046
1303,1,1,23221.348,939.483
1304,1,1,24080.640,940.868
1305,1,1,23932.597,929.545
1306,1,1,27149.858,941.637
1307,1,1,24673.236,940.529
1308,1,1,23366.030,944.529
1309,1,1,22989.938,941.772
1310,1,1,22975.760,941.126
1311,1,1,26357.723,931.582
1312,1,0,26059.144,955.286
1313,1,0,26847.348,945.385
1314,1,1,24084.683,942.991
1315,1,1,26669.569,931.292
1316,0,1,27535.440,941.667
1317,1,1,26256.566,944.258
1318,1,1,25512.824,942.862
1319,1,1,23347.231,941.127
1320,1,1,23082.419,941.379
1321,0,0,27669.384,938.240
1322,1,1,23048.375,941.231
1323,1,1,22964.061,932.252
1324,1,1,23338.831,942.486
1325,1,1,26841.397,940.062
1326,1,1,23186.461,941.828
1327,1,1,26819.588,942.929
1328,1,1,24218.240,939.415
1329,1,1,23312.757,931.871
1330,1,1,24509.446,946.258
1331,1,1,26825.871,941.021
1332,1,1,23255.679,942.049
1333,1,1,24634.098,940.012
1334,1,1,24355.385,945.662
1335,1,1,26792.320,947.028
1336,1,1,20722.800,940.911
1337,1,1,23223.760,936.160
1338,1,1,27572.813,942.855
1339,1,1,25433.378,951.877
1340,1,1,23666.621,939.107
1341,1,1,26862.806,944.800
1342,1,1,23581.612,935.699
1343,1,1,22543.969,934.695
1344,1,1,22857.003,941.052
1345,1,1,22907.304,936.775
1346,0,0,27131.698,936.554
1347,1,1,24043.298,941.206
1348,1,1,22761.034,936.462
1349,1,1,23641.409,941.003
1350,1,1,22476.302,934.572
1351,0,0,27260.831,936.086
1352,1,1,22494.117,936.056
1353,1,1,24342.055,939.901
1354,1,1,22797.766,932.381
1355,1,1,26579.723,933.520
1356,1,1,26343.970,937.613
1357,1,1,23461.551,936.837
1358,1,1,23996.400,933.883
1359,1,1,23217.643,939.624
1360,1,1,22723.815,938.468
1361,0,0,27125.582,931.698
1362,1,1,27013.108,936.376
1363,1,1,22805.384,939.243
1364,1,1,23004.142,937.120
1365,1,1,22899.551,942.363
1366,1,1,23610.406,937.151
1367,1,1,26507.157,935.662
1368,1,1,24202.455,939.877
1369,1,1,22896.800,935.699
1370,1,1,23782.696,935.994
1371,1,1,22935.483,941.034
1372,1,1,26638.184,935.816
1373,1,1,23929.052,938.997
1374,1,1,23051.237,937.976
1375,1,1,24211.507,933.637
1376,1,1,23189.698,940.012
1377,1,1,22679.064,941.877
1378,1,1,26660.757,935.575
1379,0,0,27202.806,936.689
1380,1,1,24638.616,939.083
1381,1,1,23965.870,935.384
1382,1,1,23513.157,937.520
1383,1,1,26636.818,942.892
1384,1,1,26203.077,935.539
1385,1,1,20129.163,932.351
1386,1,1,22564.523,936.732
1387,1,1,22558.806,936.215
1388,1,1,23032.849,942.572
1389,1,1,23485.674,928.449
1390,1,0,27152.154,937.643
1391,1,1,22803.224,935.649
1392,1,1,23399.680,937.963
1393,1,1,23616.240,934.917
1394,1,1,26267.982,935.138
1395,0,0,26650.492,925.846
1396,1,1,23776.566,939.606
1397,1,1,24732.683,936.652
1398,1,1,23351.243,935.760
1399,1,1,22520.825,937.895
1400,0,0,27211.637,935.157
1401,1,1,22731.754,944.776
1402,1,1,22688.019,937.618
1403,1,1,26442.696,938.468
1404,0,0,27212.646,937.858
1405,1,1,22616.572,934.604
1406,1,1,22927.895,941.520
1407,1,1,26367.766,939.840
1408,1,1,22795.329,944.357
1409,1,1,22746.683,941.415
1410,0,0,27470.037,939.631
1411,1,1,22972.209,933.661
1412,0,0,26677.951,935.982
1413,1,1,23929.895,940.006
1414,1,1,23859.865,934.529
1415,0,0,27503.465,934.825
1416,1,1,27315.556,936.092
1417,1,1,22769.175,937.766
1418,1,1,22534.560,936.289
1419,1,1,22487.797,942.437
1420,1,1,22725.421,937.476
1421,1,1,26581.581,928.548
1422,1,1,23418.277,936.831
1423,1,1,22846.240,934.634
1424,1,1,22572.812,939.354
1425,1,1,25955.551,940.966
1426,1,1,22258.824,936.916
1427,1,1,26633.311,936.695
1428,1,1,25385.280,935.723
1429,0,0,27168.720,935.194
1430,1,1,24093.446,964.590
1431,1,1,23904.892,941.649
1432,1,1,22923.219,934.664
1433,1,1,26549.286,936.234
1434,1,1,22788.043,934.978
1435,1,1,26650.141,935.853
1436,1,1,26623.859,944.234
1437,1,1,22872.455,941.778
1438,1,1,20027.551,938.892
1439,1,1,26155.348,930.129
1440,1,1,22669.127,937.803
1441,1,1,26555.071,933.090
1442,1,1,23622.025,938.049
1443,0,0,26663.132,939.255
1444,0,0,26949.403,931.243
1445,1,1,23306.486,930.080
1446,1,1,24000.338,934.468
1447,1,1,25155.046,934.480
1448,0,1,27131.902,933.698
1449,1,1,23019.378,941.489
1450,0,1,27993.692,933.723
1451,1,1,26655.753,934.757
1452,1,1,22381.452,941.693
1453,0,0,27190.609,934.030
1454,1,1,23175.711,936.560
1455,1,1,24137.182,933.175
1456,1,1,22999.163,944.382
1457,1,1,24006.381,939.520
1458,1,1,23317.385,940.418
1459,0,0,27654.468,1053.262
1460,0,0,27405.422,940.677
1461,0,0,26535.876,947.003
1462,1,1,27058.584,945.496
1463,1,1,24423.156,941.040
1464,0,0,27095.102,938.923
1465,0,0,27562.234,936.634
1466,1,1,19800.400,941.914
1467,1,1,23222.720,932.006
1468,0,0,26999.908,944.726
1469,1,1,26719.508,940.997
1470,1,1,24591.581,939.748
1471,1,1,22968.320,941.902
1472,1,1,23116.412,941.686
1473,1,1,25714.301,934.621
1474,1,1,26975.785,944.413
1475,1,1,26208.055,940.117
1476,1,1,25182.394,939.237
1477,1,1,23802.141,942.504
1478,1,1,22863.052,940.086
1479,1,1,23235.785,948.788
1480,1,1,22831.859,937.065
1481,1,1,27014.461,939.532
1482,0,0,26741.378,941.102
1483,1,0,27593.292,939.760
1484,1,1,23325.772,947.347
1485,1,1,26585.034,932.597
1486,1,1,26883.157,940.363
1487,0,0,27065.896,944.739
1488,1,1,23366.535,941.341
1489,1,0,26956.474,940.787
1490,1,1,23411.231,939.896
1491,1,1,24756.886,946.554
1492,1,1,27056.130,945.397
1493,1,0,27081.040,942.424
1494,1,1,27096.333,944.203
1495,1,1,23847.913,938.751
1496,1,1,26596.960,940.406
1497,1,1,22971.901,944.947
1498,1,1,24284.259,937.883
1499,1,1,23432.646,942.443
1500,1,0,26961.292,944.646
1501,1,1,22952.967,942.178
1502,1,1,25355.944,937.581
1503,1,1,27046.979,938.812
1504,1,1,27139.329,943.261
1505,1,1,26914.381,943.367
1506,1,1,26727.305,943.347
1507,1,1,26732.462,940.818
1508,1,1,26169.267,936.074
1509,1,1,24014.776,939.157
1510,1,1,25448.683,937.822
1511,1,1,24655.144,940.314
1512,1,1,26754.849,935.483
1513,0,0,27285.409,938.259
1514,1,1,23397.384,941.489
1515,0,1,24869.108,944.012
1516,1,1,24395.538,1049.747
1517,1,1,24516.074,942.289
1518,1,1,24575.545,946.750
1519,1,1,26860.560,936.308
1520,1,1,23133.747,946.394
1521,1,1,24426.480,943.102
1522,1,1,23095.034,932.277
1523,0,0,55639.778,944.991
1524,0,0,27729.384,942.683
1525,0,0,26039.747,939.587
1526,1,1,23073.015,941.404
1527,1,1,23342.652,938.024
1528,1,1,24045.163,943.840
1529,1,1,22634.973,939.914
1530,1,1,22948.449,938.825
1531,1,1,26765.895,933.804
1532,1,1,23210.461,938.720
1533,0,0,27505.858,943.034
1534,1,1,27305.803,941.951
1535,0,0,27613.556,937.286
1536,0,0,26932.911,939.335
1537,1,1,22912.258,942.738
1538,0,0,27549.994,939.311
1539,1,1,24116.788,939.821
1540,1,1,26843.569,941.643
1541,1,1,23230.597,940.296
1542,1,1,26264.856,938.738
1543,1,0,27763.434,942.055
1544,1,1,23059.410,941.933
1545,1,1,22716.215,940.166
1546,1,1,20407.261,940.216
1547,1,1,23352.997,942.037
1548,1,1,26897.144,944.129
1549,1,1,22735.489,936.967
1550,1,1,26901.360,936.098
1551,1,1,23484.444,936.369
1552,1,1,22903.145,942.301
1553,1,1,27155.157,939.188
1554,0,1,27081.040,941.889
1555,1,1,27196.086,942.135
1556,1,1,22968.879,998.622
1557,1,1,24468.258,940.167
1558,0,0,27095.883,941.643
1559,1,1,28266.831,1073.489
1560,1,1,24034.043,939.526
1561,1,1,27239.834,944.006
1562,0,0,33172.277,941.982
1563,1,1,31121.409,939.908
1564,1,1,38384.947,945.864
1565,1,1,27879.662,960.886
1566,1,1,25232.474,944.000
1567,0,0,35708.966,950.794
1568,1,1,30357.957,957.717
1569,1,1,29507.748,941.384
1570,1,1,27206.148,937.200
1571,1,1,22792.967,935.637
1572,1,1,26601.532,933.046
1573,0,0,27940.468,937.674
1574,1,1,24228.338,932.467
1575,1,1,26587.889,936.375
1576,1,1,26252.627,934.203
1577,1,1,22413.581,939.975
1578,1,1,26324.505,934.886
1579,1,1,22767.200,933.754
1580,1,1,26294.843,935.533
1581,1,1,26643.600,1026.757
1582,1,1,22775.347,934.597
1583,1,1,23475.225,934.609
1584,0,0,27121.821,934.456
1585,1,1,25739.292,936.744
1586,1,1,23516.179,932.720
1587,1,1,23702.443,937.317
1588,1,1,24128.455,1021.889
1589,1,1,26443.299,935.913
1590,1,1,19996.492,938.006
1591,1,1,26547.199,937.304
1592,1,1,22744.732,938.536
1593,0,0,27177.286,937.157
1594,1,1,26595.373,936.504
1595,1,1,26433.747,937.661
1596,1,1,26593.644,938.880
1597,1,1,23918.548,935.963
1598,1,1,26509.877,937.385
1599,1,1,23531.218,936.130
1600,1,1,23946.794,933.575
1601,0,0,26740.615,938.265
1602,1,1,22686.270,938.830
1603,1,1,22781.218,935.305
1604,1,1,26689.440,943.828
1605,1,1,22408.836,935.951
1606,1,1,23463.335,936.973
1607,1,1,22877.249,937.803
1608,1,1,23815.120,933.754
1609,1,1,23488.862,934.505
1610,0,0,27577.342,936.640
1611,1,1,22706.750,935.311
1612,1,1,23676.000,937.735
1613,1,1,25413.095,936.049
1614,1,1,22746.117,936.061
1615,1,1,22962.049,933.907
1616,1,1,22940.560,931.274
1617,1,1,24136.370,936.314
1618,1,1,26373.698,935.163
1619,1,1,27892.690,937.064
1620,1,1,23963.797,937.114
1621,0,0,26465.741,935.114
1622,1,1,22821.569,934.609
1623,1,1,23607.440,941.194
1624,0,1,26164.757,935.059
1625,1,1,26258.621,934.068
1626,1,1,27153.188,944.050
1627,1,1,26113.699,933.963
1628,1,1,26258.142,937.077
1629,1,1,22580.105,935.360
1630,1,1,23413.784,937.939
1631,1,1,24172.548,936.056
1632,1,1,22843.551,932.677
1633,1,1,22826.197,935.366
1634,1,1,22315.193,936.437
1635,1,1,22833.982,935.619
1636,1,1,22668.751,938.215
1637,1,1,27059.938,934.542
1638,1,1,26632.948,940.628
1639,1,1,26515.403,935.145
1640,1,1,23326.997,937.336
1641,1,1,26437.003,936.098
1642,0,0,27224.000,934.462
1643,1,1,27632.363,938.363
1644,1,1,24158.406,932.419
1645,1,1,39281.766,937.157
1646,1,1,23584.677,1069.372
1647,0,0,26424.209,931.815
1648,1,1,27144.172,940.116
1649,1,1,24145.514,937.256
1650,1,1,20382.025,936.560
1651,1,1,26456.935,936.978
1652,1,1,22284.750,933.274
1653,1,1,24134.935,939.673
1654,0,0,27190.536,934.584
1655,0,0,26926.178,937.914
1656,1,0,20413.963,936.320
1657,1,1,22727.464,938.664
1658,1,1,22896.523,939.778
1659,1,1,22579.231,933.471
1660,1,1,23447.550,937.563
1661,1,1,22481.095,932.541
1662,0,0,26306.647,937.840
1663,1,1,20449.040,936.880
1664,1,1,22802.732,936.098
1665,1,1,22717.649,933.957
1666,1,0,24328.093,932.861
1667,1,1,26504.037,936.105
1668,1,1,26573.846,930.087
1669,1,1,26593.520,937.538
1670,1,0,24680.382,935.256
1671,1,1,23075.514,939.581
1672,1,1,24296.911,938.234
1673,1,1,27055.545,941.003
1674,1,1,23674.184,942.461
1675,0,0,27400.750,941.027
1676,1,1,27158.468,940.154
1677,1,1,23724.597,939.489
1678,1,1,23495.182,944.142
1679,1,1,23794.381,941.957
1680,1,1,25299.828,944.327
1681,1,1,26899.711,936.092
1682,0,0,27744.277,934.781
1683,1,1,27084.972,942.991
1684,1,1,24498.147,943.588
1685,1,1,26973.224,938.560
1686,1,1,23702.197,941.231
1687,1,1,26087.914,937.815
1688,1,1,24441.280,942.670
1689,1,1,26040.480,939.606
1690,1,1,22892.492,946.413
1691,1,1,24578.985,935.956
1692,1,1,23272.277,945.747
1693,1,1,26985.163,938.314
1694,1,1,26976.277,931.550
1695,1,1,27344.775,942.960
1696,1,1,23809.341,940.781
1697,1,1,26807.293,940.683
1698,1,1,24853.963,939.710
1699,0,0,27799.533,945.951
1700,1,1,26789.046,942.947
1701,1,1,24507.403,942.000
1702,1,1,24026.093,939.649
1703,1,1,22649.901,940.781
1704,1,1,25899.803,942.689
1705,1,1,24079.440,941.280
1706,1,1,24523.723,941.354
1707,1,1,24586.868,937.477
1708,1,1,25104.910,938.640
1709,1,1,23907.668,938.689
1710,1,1,26994.960,943.157
1711,1,1,26701.674,943.194
1712,1,1,23185.606,939.354
1713,1,1,23073.182,939.138
1714,1,1,24515.083,938.080
1715,0,0,27581.200,941.422
1716,1,1,24086.910,938.690
1717,1,1,26912.702,942.283
1718,1,1,22981.132,937.729
1719,1,1,23226.487,940.228
1720,1,1,22676.007,943.145
1721,1,1,24277.766,939.858
1722,1,1,23067.243,938.707
1723,0,0,27473.619,940.431
1724,1,1,23141.779,937.840
1725,1,1,24600.289,943.385
1726,1,1,23471.840,942.492
1727,1,1,24102.179,948.043
1728,1,1,26808.320,939.083
1729,1,1,23972.566,943.132
1730,1,1,26909.790,942.929
1731,1,1,26954.622,939.741
1732,1,1,24500.499,943.015
1733,0,0,27598.437,939.913
1734,1,1,22982.013,946.905
1735,1,1,26750.941,940.302
1736,0,0,27688.787,943.323
1737,1,1,23976.289,940.216
1738,1,1,23102.787,938.806
1739,1,1,24282.905,943.612
1740,1,1,23389.095,946.154
1741,1,1,26895.384,940.062
1742,1,1,22218.369,936.351
1743,1,1,23626.775,965.391
1744,1,1,24260.296,937.508
1745,1,1,26297.305,938.738
1746,1,1,27043.243,946.461
1747,1,1,25585.496,956.911
1748,1,1,24627.846,936.000
1749,1,1,23241.773,943.569
1750,1,0,27565.421,936.849
1751,1,1,23174.770,939.262
1752,0,0,27600.467,941.095
1753,1,1,27632.880,938.825
1754,1,1,24291.416,943.674
1755,1,1,23014.960,943.391
1756,0,0,27448.523,938.012
1757,0,0,26992.714,940.850
1758,1,1,24433.951,938.302
1759,0,0,26865.686,933.384
1760,1,1,23012.154,941.496
1761,1,1,23034.013,942.917
1762,1,1,23265.459,938.025
1763,1,1,24026.622,941.046
1764,1,1,23349.145,941.151
1765,1,1,23222.191,930.720
1766,1,1,26503.453,944.609
1767,1,1,26806.024,938.603
1768,1,1,24743.373,942.234
1769,0,0,29236.917,939.366
1770,1,1,24073.317,940.843
1771,0,1,27464.708,931.704
1772,1,1,23984.437,935.748
1773,1,1,27116.197,944.339
1774,1,1,22811.385,943.508
1775,1,1,23257.360,943.433
1776,1,1,26100.892,939.569
1777,1,1,22965.877,949.717
1778,1,1,22974.185,941.514
1779,1,1,26748.652,933.003
1780,1,1,26674.603,935.391
1781,1,1,24835.372,942.726
1782,0,0,27629.944,941.231
1783,1,1,23888.880,944.104
1784,1,0,26714.110,942.856
1785,1,1,23831.742,942.487
1786,1,1,23100.111,939.114
1787,1,1,24655.126,943.920
1788,1,1,26972.972,942.092
1789,1,1,23417.508,946.387
1790,1,1,24433.502,941.317
1791,0,0,27716.720,939.575
1792,1,1,23783.200,939.582
1793,1,0,27593.274,939.803
1794,1,1,22863.945,941.181
1795,0,0,29062.394,942.604
1796,1,1,22949.058,940.726
1797,1,1,24513.102,942.652
1798,1,1,22943.299,937.120
1799,1,1,27024.566,939.336
1800,1,0,25384.572,942.837
1801,1,1,23820.548,943.299
1802,0,0,26615.544,941.871
1803,1,1,23050.689,942.253
1804,1,1,25255.784,946.012
1805,1,1,26707.618,938.216
