index,label,prediction,e2e_us,kernel_us
872,1,1,20418.868,1030.702
873,1,1,17401.324,1032.775
874,1,1,18373.624,1033.982
875,1,1,17961.575,1031.065
876,0,0,20281.545,1034.979
877,1,1,20241.151,1029.274
878,1,1,17209.680,1032.172
879,0,0,20356.727,1027.902
880,1,1,20158.727,1033.908
881,1,1,17542.745,1031.895
882,1,1,17398.326,1035.101
883,0,0,20960.074,1031.520
884,1,1,17460.591,1034.929
885,1,0,19611.551,1042.024
886,1,1,18079.268,1032.621
887,1,0,19473.335,1029.630
888,1,1,17400.850,1024.967
889,1,1,17448.498,1029.089
890,1,1,17645.649,1032.701
891,0,0,20267.354,1030.375
892,1,1,18387.200,1037.200
893,1,0,20357.022,1030.979
894,1,0,20109.354,1034.856
895,1,1,17689.102,1030.849
896,1,1,17365.834,1031.212
897,1,1,17439.563,1029.489
898,0,1,20020.265,1031.883
899,1,1,20166.086,1026.763
900,1,1,20179.532,1033.619
901,1,1,18418.467,1033.981
902,1,1,17816.129,1036.197
903,1,1,17213.372,1029.446
904,1,1,17400.628,1031.139
905,1,1,18364.024,1027.913
906,1,1,17330.461,1038.074
907,0,0,20586.843,1030.942
908,0,0,20010.856,1031.427
909,1,1,17821.470,1033.101
910,1,1,20287.508,1027.840
911,1,1,20219.637,1111.840
912,1,1,17238.640,1027.071
913,1,1,17385.384,1029.138
914,1,0,20168.744,1032.086
915,1,1,18210.480,1030.597
916,1,1,17394.258,1028.154
917,1,1,15959.114,1028.393
918,1,1,19953.187,1033.421
919,1,1,17407.625,1035.607
920,1,0,19378.222,1031.981
921,1,1,18041.483,1034.412
922,1,1,19925.870,1033.138
923,1,1,20285.711,1026.948
924,1,1,17218.628,1027.298
925,1,1,20266.911,1031.016
926,1,1,17269.976,1030.276
927,1,1,20414.505,1028.369
928,1,1,17293.286,1028.707
929,1,1,17514.997,1031.459
930,1,1,17389.434,1030.080
931,1,1,17212.966,1028.160
932,1,1,20290.560,1025.667
933,1,1,17443.434,1030.844
934,1,1,17399.514,1030.296
935,1,0,20278.627,1034.658
936,0,0,20445.262,1028.960
937,1,1,17333.169,1030.523
938,1,1,17536.498,1029.828
939,1,1,17437.797,1033.773
940,1,1,18159.372,1028.270
941,1,1,18131.385,1029.372
942,1,1,17361.169,1029.151
943,1,1,20027.501,1037.969
944,1,1,17280.794,1026.819
945,1,1,17488.148,1031.526
946,1,1,20207.471,1034.277
947,1,1,17433.963,1036.652
948,0,0,20403.933,1030.658
949,1,1,20407.618,1028.493
950,1,1,17957.575,1034.290
951,1,1,17376.369,1029.686
952,1,1,17445.483,1030.985
953,1,1,17438.886,1032.837
954,1,1,18462.824,1030.794
955,1,1,17406.468,1032.880
956,1,1,20224.154,1028.387
957,1,1,20210.326,1044.947
958,1,1,19940.049,1044.431
959,1,1,18045.249,1028.763
960,1,1,16036.412,1032.720
961,1,1,20308.056,1031.594
962,0,1,20094.818,1036.234
963,1,1,18388.295,1029.729
964,1,1,17347.089,1032.837
965,1,1,17999.618,1028.530
966,1,1,20317.373,1026.283
967,1,1,17184.880,1032.339
968,1,1,18400.025,1028.031
969,1,1,20257.693,1026.991
970,0,0,20500.714,1033.810
971,1,1,20236.874,1029.065
972,0,0,20524.203,1030.713
973,1,1,17436.037,1028.400
974,1,1,17428.037,1038.498
975,1,1,20176.228,1029.858
976,1,1,17871.834,1029.330
977,1,1,20296.978,1146.873
978,1,1,17211.636,1042.627
979,0,0,20352.154,1035.040
980,0,1,20241.298,1029.865
981,1,0,16328.173,1033.040
982,1,1,18373.587,1033.016
983,0,1,20510.314,1032.867
984,1,1,17348.172,1030.215
985,1,1,17353.809,1028.505
986,1,0,20192.443,1032.135
987,1,1,17443.544,1029.926
988,1,1,18428.104,1033.630
989,1,1,17473.791,1033.311
990,1,1,17294.603,1029.760
991,1,1,17341.742,1032.905
992,0,0,20470.516,1031.581
993,1,1,20280.369,1030.973
994,1,1,20162.640,1028.326
995,0,0,20310.455,1029.662
996,1,1,17303.656,1034.738
997,0,0,20348.492,1030.357
998,1,1,20164.849,1048.727
999,1,0,17712.160,1025.040
1000,1,1,20281.582,1032.308
1001,1,1,20154.659,1034.326
1002,1,1,17671.877,1031.138
1003,1,1,17367.452,1031.046
1004,1,1,17231.852,1031.046
1005,1,1,17883.828,1034.006
1006,1,1,20205.963,1030.720
1007,1,1,20138.781,1034.234
1008,1,1,17352.227,1032.541
1009,1,1,20015.003,1023.065
1010,0,1,18636.905,1030.123
1011,1,1,17903.920,1037.268
1012,1,1,17170.338,1029.200
1013,1,1,20108.633,1035.570
1014,1,1,17359.944,1032.634
1015,1,1,20088.702,1036.886
1016,1,1,18367.526,1035.335
1017,1,1,17335.157,1033.280
1018,1,1,15827.114,1030.738
1019,1,1,17389.379,1035.483
1020,1,1,17364.984,1031.071
1021,1,1,19339.859,1038.622
1022,1,1,17723.797,1031.434
1023,1,1,20104.714,1038.314
1024,1,1,17782.739,1026.960
1025,0,0,20247.502,1024.578
1026,1,1,17284.240,1030.178
1027,1,1,17433.083,1037.354
1028,0,0,20661.637,1031.607
1029,1,1,17352.086,1038.284
1030,1,1,19675.181,1031.378
1031,1,1,18273.526,1035.065
1032,1,1,17285.969,1033.563
1033,1,1,16951.569,1037.317
1034,1,1,20033.871,1029.668
1035,1,1,19486.862,1033.686
1036,1,1,17249.754,1034.043
1037,1,1,17337.188,1036.270
1038,1,1,17905.169,1027.662
1039,1,1,17423.335,1037.133
1040,1,1,18292.221,1029.293
1041,1,1,19443.520,1036.830
1042,1,1,17218.049,1027.470
1043,1,1,17870.892,1040.825
1044,0,0,20241.206,1036.339
1045,1,1,20154.751,1035.951
1046,1,1,17352.141,1033.710
1047,1,1,17308.363,1035.748
1048,1,1,19647.545,1029.151
1049,1,1,18368.597,1023.686
1050,1,1,20122.837,1027.495
1051,0,0,20351.544,1038.173
1052,1,1,17369.827,1032.197
1053,1,1,17311.077,1040.689
1054,0,0,20330.560,1032.302
1055,1,1,20145.778,1035.059
1056,1,1,18129.218,1034.203
1057,1,1,20451.803,1035.378
1058,1,1,18051.182,1031.022
1059,1,1,18725.901,1029.212
1060,1,1,20254.566,1029.267
1061,1,1,19972.609,1027.920
1062,1,1,20101.052,1039.175
1063,1,1,17266.326,1031.336
1064,1,1,17409.908,1031.421
1065,1,1,20151.834,1034.184
1066,1,1,19960.117,1027.594
1067,1,1,18327.926,1036.880
1068,1,1,18434.843,1036.929
1069,1,1,17328.787,1024.757
1070,1,1,18956.978,1032.209
1071,1,1,17347.729,1038.647
1072,1,1,17286.535,1026.714
1073,1,1,20985.206,1036.720
1074,1,1,17423.065,1031.274
1075,1,1,17249.447,1030.843
1076,1,1,17972.867,1027.293
1077,1,1,17825.754,1040.573
1078,0,0,20469.151,1030.499
1079,1,1,18126.763,1037.089
1080,1,1,20199.693,1031.871
1081,1,1,17306.591,1037.354
1082,0,1,19467.397,1039.409
1083,1,1,19053.347,1030.019
1084,1,1,18216.572,1038.277
1085,1,1,17264.093,1023.138
1086,1,1,20160.689,1029.231
1087,1,1,18389.502,1038.480
1088,1,0,20273.495,1028.455
1089,0,0,20226.147,1037.440
1090,1,1,18358.332,1029.212
1091,1,1,20267.347,1024.738
1092,0,0,20138.819,1028.504
1093,1,0,20341.668,1035.557
1094,1,1,17386.043,1033.342
1095,1,1,18148.560,1038.929
1096,1,1,20240.751,1032.024
1097,0,0,19910.985,1026.849
1098,1,1,15929.495,1031.447
1099,0,0,20410.855,1037.784
1100,1,1,17397.182,1029.902
1101,1,1,17328.616,1038.609
1102,0,0,20218.775,1031.920
1103,1,1,17168.947,1041.310
1104,1,1,18264.314,1031.298
1105,1,1,19901.988,1039.292
1106,1,1,17297.625,1030.787
1107,1,1,20352.708,1036.714
1108,1,0,20180.307,1030.338
1109,1,1,17427.157,1038.363
1110,1,1,18063.298,1119.126
1111,1,1,20054.960,1042.129
1112,1,1,17251.150,1031.717
1113,0,0,20158.209,1038.492
1114,1,1,20083.372,1030.800
1115,0,1,20187.274,1034.062
1116,0,0,20741.914,1034.080
1117,1,1,17873.477,1036.055
1118,1,1,20095.225,1028.554
1119,1,1,17366.905,1036.591
1120,1,1,21564.425,1042.640
1121,1,1,21448.394,1050.406
1122,1,1,19642.092,1042.234
1123,0,0,21282.462,1023.507
1124,0,0,20375.496,1114.837
1125,1,1,17286.320,1025.083
1126,1,1,17404.117,1029.305
1127,1,1,19495.015,1037.231
1128,1,1,19298.320,1028.609
1129,0,0,19896.240,1032.701
1130,0,0,20272.892,1028.769
1131,1,0,20322.702,1037.501
1132,1,0,20142.240,1030.080
1133,1,1,17427.299,1038.701
1134,1,1,17143.988,1029.009
1135,1,1,18328.025,1024.979
1136,1,1,16309.729,1032.757
1137,1,1,17826.184,1035.587
1138,1,1,18438.437,1038.080
1139,1,1,19583.083,1141.089
1140,0,0,20334.449,1036.474
1141,0,1,20078.302,1040.621
1142,1,1,17233.957,1031.994
1143,1,1,18237.852,1036.055
1144,0,0,20331.797,1037.847
1145,1,1,20085.280,1037.280
1146,1,1,17321.084,1032.628
1147,1,1,17341.028,1024.787
1148,1,1,20189.046,1033.138
1149,1,0,20382.480,1035.231
1150,1,1,17174.252,1033.674
1151,1,1,17509.046,1037.347
1152,1,1,22210.233,1050.400
1153,1,1,21978.910,1059.286
1154,1,1,25147.643,1031.385
1155,1,1,19026.172,1050.253
1156,1,0,27083.796,1028.683
1157,1,1,18873.791,1041.360
1158,1,1,25348.412,1028.898
1159,1,1,27079.391,1082.092
1160,1,1,28446.523,1056.554
1161,1,1,23877.225,1040.302
1162,1,1,18742.541,1023.871
1163,1,1,17047.496,1029.268
1164,1,1,17843.261,1028.105
1165,1,1,15578.720,1027.526
1166,1,1,19669.286,1020.818
1167,1,1,16999.539,1032.572
1168,1,1,17023.588,1025.397
1169,0,1,19756.609,1029.434
1170,1,1,17573.532,1027.557
1171,1,1,17970.234,1027.938
1172,1,1,17587.532,1018.837
1173,1,1,17342.991,1028.652
1174,0,0,19906.560,1026.154
1175,1,1,19633.950,1023.576
1176,0,0,19976.123,1035.563
1177,0,0,19940.179,1028.584
1178,1,1,19837.458,1085.890
1179,1,1,24354.991,1032.726
1180,1,1,23244.196,1022.394
1181,1,1,22241.833,1029.625
1182,1,1,16692.843,1021.532
1183,0,0,19798.886,1029.311
1184,1,1,20906.800,1026.966
1185,1,1,26039.797,1027.520
1186,1,1,25472.363,1024.997
1187,1,1,21891.945,1032.493
1188,1,1,17841.378,1021.237
1189,1,1,24606.172,1023.557
1190,0,0,26597.396,1031.065
1191,1,1,26633.114,1033.532
1192,1,1,23760.307,1025.089
1193,1,1,26997.901,1031.883
1194,1,1,22631.816,1026.622
1195,1,1,25700.566,1032.954
1196,1,1,22613.489,1022.665
1197,1,1,17906.997,1031.557
1198,1,1,25923.908,1022.117
1199,1,1,24136.634,1028.283
1200,1,1,16888.923,1022.898
1201,1,1,23673.883,1026.486
1202,1,1,25317.772,1024.191
1203,1,1,19821.293,1030.578
1204,1,1,17660.966,1021.859
1205,1,1,19672.764,1031.169
1206,1,1,17942.837,1024.031
1207,0,0,19746.351,1027.200
1208,1,1,19341.219,1027.244
1209,1,0,19943.188,1026.382
1210,1,1,17713.988,1018.492
1211,1,1,19809.532,1024.474
1212,1,1,17018.271,1020.332
1213,1,1,16473.920,1029.458
1214,1,1,17117.687,1026.628
1215,1,1,16914.412,1032.431
1216,1,1,16959.219,1043.563
1217,1,1,19746.370,1029.791
1218,0,0,20132.695,1114.917
1219,1,1,17497.791,1025.797
1220,0,0,20256.400,1021.865
1221,1,1,17778.923,1029.145
1222,0,0,20060.972,1024.455
1223,1,1,16565.065,1030.714
1224,1,1,17730.554,1035.809
1225,1,1,18308.222,1027.969
1226,0,0,19498.898,1022.185
1227,0,0,19773.385,1030.523
1228,1,1,15581.994,1023.587
1229,1,1,19928.960,1027.379
1230,1,0,19756.634,1023.157
1231,1,1,17024.148,1028.720
1232,0,1,19622.221,1037.532
1233,1,1,19258.658,1029.323
1234,0,0,20262.394,1026.167
1235,1,1,19655.502,1031.262
1236,1,1,17288.252,1025.526
1237,1,0,19741.182,1027.064
1238,1,0,18968.253,1024.061
1239,1,1,17037.096,1033.230
1240,1,1,17020.000,1024.707
1241,1,1,16890.154,1023.046
1242,1,1,16918.191,1025.145
1243,1,1,17508.221,1031.163
1244,1,1,17357.988,1026.425
1245,1,1,17023.348,1030.597
1246,1,1,17673.421,1020.049
1247,1,0,19073.360,1026.462
1248,1,1,16736.739,1024.634
1249,1,1,19703.877,1025.421
1250,1,1,17417.606,1024.904
1251,0,0,19362.308,1028.849
1252,0,0,19821.188,1024.006
1253,1,1,17961.243,1030.210
1254,1,1,17712.382,1022.455
1255,1,1,16792.763,1027.594
1256,0,0,19879.544,1026.277
1257,1,1,17025.508,1033.661
1258,1,1,17763.280,1026.775
1259,1,1,17865.650,1024.751
1260,1,1,17394.578,1025.434
1261,1,0,20217.224,1024.905
1262,1,1,17288.234,1022.652
1263,1,1,16917.089,1029.317
1264,1,1,19792.936,1022.486
1265,0,0,19940.363,1025.483
1266,1,1,18345.347,1029.630
1267,1,1,18129.274,1033.717
1268,1,1,16863.274,1026.099
1269,1,0,19950.800,1030.498
1270,1,1,19300.701,1022.523
1271,1,1,16977.138,1026.794
1272,1,1,18049.169,1028.591
1273,1,1,16819.920,1021.532
1274,1,1,19787.255,1022.314
1275,1,1,18127.397,1032.222
1276,1,1,17038.166,1021.489
1277,1,1,17626.591,1052.031
1278,1,1,16756.794,1029.292
1279,1,1,19762.659,1028.277
1280,1,1,17505.163,1021.871
1281,0,0,19318.898,1035.114
1282,1,1,19020.867,1022.124
1283,1,1,16860.615,1025.643
1284,1,1,19804.431,1031.723
1285,1,1,16847.225,1026.529
1286,1,1,17655.766,1019.933
1287,1,1,19552.345,1029.797
1288,1,1,16956.117,1027.059
1289,0,0,20073.668,1030.437
1290,1,1,17512.701,1029.729
1291,1,1,16548.689,1024.307
1292,0,0,20010.597,1023.009
1293,1,1,19825.255,1024.813
1294,1,1,16919.003,1026.806
1295,1,1,17611.010,1023.016
1296,1,1,16944.702,1025.864
1297,1,1,17213.033,1024.387
1298,0,0,19900.167,1022.099
1299,1,1,19760.972,1028.634
1300,0,0,19493.803,1022.862
1301,1,1,19862.370,1023.613
1302,0,0,20038.473,1032.597
1303,1,1,17003.667,1024.781
1304,1,1,17347.360,1024.092
1305,1,1,17676.474,1032.732
1306,1,1,19806.055,1021.323
1307,1,1,17931.661,1026.240
1308,1,1,16948.899,1039.440
1309,1,1,16911.803,1027.139
1310,1,1,16986.461,1021.040
1311,1,1,19080.179,1027.335
1312,1,0,18991.230,1025.126
1313,1,0,19774.880,1023.625
1314,1,1,21695.163,1028.966
1315,1,1,26494.025,1027.490
1316,0,1,24303.927,1022.166
1317,1,1,19288.012,1031.212
1318,1,1,18771.575,1022.867
1319,1,1,16866.344,1032.659
1320,1,1,16874.990,1027.662
1321,0,0,20140.265,1021.920
1322,1,1,16936.843,1020.178
1323,1,1,16953.040,1031.760
1324,1,1,16873.464,1025.618
1325,1,1,19780.406,1025.317
1326,1,1,16858.511,1028.813
1327,1,1,19741.311,1021.212
1328,1,1,17591.668,1022.874
1329,1,1,16983.883,1032.536
1330,1,1,17672.671,1023.206
1331,1,1,19727.434,1020.615
1332,1,1,16881.766,1034.567
1333,1,1,18009.230,1026.185
1334,1,1,17903.299,1033.742
1335,1,1,19548.554,1021.717
1336,1,1,15545.766,1025.323
1337,1,1,16932.295,1023.717
1338,1,1,17952.597,1033.397
1339,1,1,17410.462,1030.215
1340,1,1,16926.357,1024.967
1341,1,1,19804.560,1030.708
1342,1,1,16993.483,1021.077
1343,1,1,16785.527,1024.234
1344,1,1,16892.806,1027.790
1345,1,1,17000.406,1024.954
1346,0,0,19940.338,1021.273
1347,1,1,18018.185,1033.071
1348,1,1,16894.191,1027.859
1349,1,1,17587.933,1021.225
1350,1,1,16932.689,1026.394
1351,0,0,19976.535,1023.637
1352,1,1,16779.938,1022.640
1353,1,1,17897.994,1030.283
1354,1,1,16997.760,1022.210
1355,1,1,19821.809,1027.563
1356,1,1,19691.661,1030.320
1357,1,1,17550.763,1023.822
1358,1,1,17963.495,1025.784
1359,1,1,17330.812,1032.917
1360,1,1,16961.409,1024.302
1361,0,0,19924.030,1023.932
1362,1,1,19892.972,1030.917
1363,1,1,17045.483,1036.006
1364,1,1,16864.658,1023.440
1365,1,1,16994.431,1030.333
1366,1,1,17497.040,1022.517
1367,1,1,19709.292,1028.542
1368,1,1,17846.935,1028.259
1369,1,1,16872.744,1021.754
1370,1,1,17617.144,1037.797
1371,1,1,17130.997,1027.520
1372,1,1,19837.021,1022.929
1373,1,1,17937.304,1077.150
1374,1,1,16866.006,1033.939
1375,1,1,18025.219,1028.093
1376,1,1,17394.178,1023.096
1377,1,1,16856.548,1028.098
1378,1,1,19830.837,1022.012
1379,0,0,19898.301,1019.797
1380,1,1,18138.634,1028.523
1381,1,1,17843.840,1026.203
1382,1,1,17433.883,1022.197
1383,1,1,19791.182,1027.587
1384,1,1,19527.612,1023.939
1385,1,1,15461.779,1022.098
1386,1,1,16892.178,1031.058
1387,1,1,16942.818,1021.409
1388,1,1,17173.311,1021.508
1389,1,1,17489.027,1029.822
1390,1,0,19946.092,1024.947
1391,1,1,17449.538,1052.935
1392,1,1,17509.034,1032.806
1393,1,1,17404.868,1025.459
1394,1,1,19616.597,1027.446
1395,0,0,19820.850,1028.947
1396,1,1,17718.979,1021.544
1397,1,1,18355.914,1026.234
1398,1,1,17446.252,1030.210
1399,1,1,16814.929,1028.830
1400,0,0,20061.785,1026.892
1401,1,1,16908.504,1027.404
1402,1,1,16853.052,1024.049
1403,1,1,19779.298,1024.634
1404,0,0,20003.323,1030.087
1405,1,1,16933.095,1028.307
1406,1,1,16879.766,1024.369
1407,1,1,19709.673,1030.191
1408,1,1,16911.822,1026.135
1409,1,1,16885.637,1024.874
1410,0,0,20045.193,1027.951
1411,1,1,16875.563,1026.904
1412,0,0,19845.834,1024.301
1413,1,1,17751.655,1030.689
1414,1,1,17715.587,1020.628
1415,0,0,20259.686,1026.074
1416,1,1,19893.391,1031.113
1417,1,1,16899.101,1036.055
1418,1,1,16749.569,1022.554
1419,1,1,16866.800,1031.397
1420,1,1,17025.533,1130.837
1421,1,1,19637.637,1023.335
1422,1,1,17330.567,1029.501
1423,1,1,16990.228,1023.440
1424,1,1,16905.280,1022.461
1425,1,1,19312.474,1029.311
1426,1,1,16766.498,1023.496
1427,1,1,19702.585,1027.237
1428,1,1,19027.250,1025.760
1429,0,0,20104.332,1027.532
1430,1,1,17709.618,1022.966
1431,1,1,17760.787,1030.000
1432,1,1,17010.671,1022.960
1433,1,1,19758.313,1023.600
1434,1,1,16905.157,1028.148
1435,1,1,19785.668,1027.526
1436,1,1,19753.951,1025.033
1437,1,1,17007.870,1029.384
1438,1,1,15478.111,1023.588
1439,1,1,19279.766,1021.625
1440,1,1,16902.400,1028.406
1441,1,1,19781.194,1024.036
1442,1,1,17773.464,1025.341
1443,0,0,19792.487,1029.914
1444,0,0,20059.926,1023.514
1445,1,1,17257.582,1031.286
1446,1,1,17713.711,1026.529
1447,1,1,18572.892,1035.015
1448,0,1,19941.803,1023.797
1449,1,1,17061.649,1028.732
1450,0,1,20687.120,1028.547
1451,1,1,19810.388,1023.545
1452,1,1,16967.028,1036.400
1453,0,0,20063.988,1027.138
1454,1,1,16882.370,1026.757
1455,1,1,17739.384,1033.021
1456,1,1,17040.160,1026.775
1457,1,1,17772.818,1113.723
1458,1,1,16862.216,1023.711
1459,0,0,20032.732,1025.403
1460,0,0,20137.329,1023.292
1461,0,0,19532.653,1028.006
1462,1,1,19719.373,1028.788
1463,1,1,17950.511,1025.206
1464,0,0,19889.686,1035.538
1465,0,0,20058.553,1025.280
1466,1,1,16974.640,1021.508
1467,1,1,17127.551,1032.942
1468,0,0,19752.425,1022.579
1469,1,1,19790.775,1024.985
1470,1,1,17718.314,1033.791
1471,1,1,16936.147,1022.696
1472,1,1,17021.243,1027.453
1473,1,1,18585.821,1039.914
1474,1,1,19794.972,1024.904
1475,1,1,19242.929,1025.508
1476,1,1,18357.280,1030.720
1477,1,1,17426.707,1025.298
1478,1,1,16944.892,1023.969
1479,1,1,16809.957,1031.157
1480,1,1,16902.813,1026.338
1481,1,1,19779.858,1023.077
1482,0,0,19757.828,1026.880
1483,1,0,20009.348,1026.904
1484,1,1,17364.806,1027.083
1485,1,1,19522.825,1028.578
1486,1,1,19885.502,1027.594
1487,0,0,19709.298,1027.563
1488,1,1,16910.203,1028.524
1489,1,0,19805.255,1022.000
1490,1,1,17036.726,1036.234
1491,1,1,18052.536,1029.686
1492,1,1,19936.695,1024.806
1493,1,0,19787.938,1024.203
1494,1,1,19754.055,1032.443
1495,1,1,17583.976,1029.354
1496,1,1,19509.877,1032.147
1497,1,1,16790.664,1032.000
1498,1,1,18130.917,1025.132
1499,1,1,17026.031,1030.234
1500,1,0,19887.927,1027.803
1501,1,1,16860.320,1030.985
1502,1,1,18445.446,1024.166
1503,1,1,19818.283,1021.280
1504,1,1,19842.381,1028.622
1505,1,1,19840.283,1021.144
1506,1,1,19783.544,1025.673
1507,1,1,19639.378,1036.067
1508,1,1,19132.376,1020.954
1509,1,1,17361.588,1029.618
1510,1,1,18684.295,1024.867
1511,1,1,18082.270,1025.138
1512,1,1,19564.523,1024.320
1513,0,0,20053.668,1028.418
1514,1,1,16859.852,1027.391
1515,0,1,18260.135,1024.345
1516,1,1,17889.699,1020.375
1517,1,1,18050.591,1022.720
1518,1,1,17936.184,1024.560
1519,1,1,19738.800,1024.375
1520,1,1,16892.381,1025.194
1521,1,1,17894.787,1024.960
1522,1,1,16923.280,1023.274
1523,0,0,19958.412,1020.394
1524,0,0,20147.969,1027.797
1525,0,0,19293.434,1025.890
1526,1,1,16817.256,1029.673
1527,1,1,16958.314,1021.329
1528,1,1,17678.154,1024.800
1529,1,1,16494.861,1022.763
1530,1,1,17048.948,1024.345
1531,1,1,19543.717,1023.803
1532,1,1,17033.939,1021.932
1533,0,0,19972.702,1023.016
1534,1,1,20063.963,1024.030
1535,0,0,19992.056,1022.917
1536,0,0,19797.397,1025.877
1537,1,1,16848.505,1025.988
1538,0,0,19969.772,1036.388
1539,1,1,17613.791,1025.071
1540,1,1,19916.726,1024.800
1541,1,1,16957.637,1023.976
1542,1,1,19219.760,1022.782
1543,1,0,20054.633,1024.363
1544,1,1,16985.741,1024.019
1545,1,1,16877.877,1024.160
1546,1,1,15617.145,1022.677
1547,1,1,17037.329,1025.723
1548,1,1,19861.680,1025.249
1549,1,1,16485.452,1022.480
1550,1,1,19816.246,1023.458
1551,1,1,17292.222,1028.419
1552,1,1,16949.563,1023.212
1553,1,1,19893.760,1029.120
1554,0,0,19746.554,1029.736
1555,1,1,19784.185,1023.606
1556,1,1,16791.354,1027.021
1557,1,1,18011.680,1022.437
1558,0,0,19886.548,1037.150
1559,1,1,20568.517,1024.972
1560,1,1,17550.098,1028.474
1561,1,1,19855.323,1024.689
1562,0,0,19802.935,1029.200
1563,1,1,17571.403,1023.680
1564,1,1,19837.963,1024.990
1565,1,1,16823.034,1026.714
1566,1,1,17779.533,1028.431
1567,0,0,20159.576,1023.514
1568,1,1,19849.570,1025.237
1569,1,1,19861.600,1020.178
1570,1,1,20009.883,1025.741
1571,1,1,17001.028,1022.080
1572,1,1,19829.416,1022.098
1573,0,0,20574.745,1027.231
1574,1,1,17904.560,1022.197
1575,1,1,19890.412,1023.218
1576,1,1,19336.658,1022.061
1577,1,1,16822.338,1021.987
1578,1,1,19705.513,1023.520
1579,1,1,17002.800,1024.658
1580,1,1,19629.182,1022.979
1581,1,1,19788.265,1036.597
1582,1,1,17105.582,1026.917
1583,1,1,17443.816,1029.446
1584,0,0,19973.987,1024.517
1585,1,1,18871.748,1022.621
1586,1,1,17418.787,1023.619
1587,1,1,17562.732,1027.016
1588,1,1,17987.582,1019.754
1589,1,1,19693.034,1025.267
1590,1,1,15499.619,1024.492
1591,1,1,19823.914,1024.604
1592,1,1,16894.154,1021.631
1593,0,0,20068.320,1022.270
1594,1,1,19817.717,1023.145
1595,1,1,19810.025,1027.477
1596,1,1,19931.360,1029.077
1597,1,1,17803.182,1026.302
1598,1,1,19845.557,1025.723
1599,1,1,17384.905,1026.135
1600,1,1,17745.606,1026.234
1601,0,0,19836.221,1026.036
1602,1,1,16861.403,1026.400
1603,1,1,16963.951,1028.831
1604,1,1,19727.563,1030.966
1605,1,1,16781.262,1029.003
1606,1,1,17593.870,1022.092
1607,1,1,16949.790,1025.988
1608,1,1,17600.357,1026.720
1609,1,1,17647.391,1020.892
1610,0,0,19916.252,1025.575
1611,1,1,16980.166,1025.311
1612,1,1,17510.935,1023.490
1613,1,1,18960.068,1033.729
1614,1,1,16817.833,1023.194
1615,1,1,17075.581,1027.526
1616,1,1,17102.308,1024.966
1617,1,1,17985.225,1024.240
1618,1,1,19816.270,1026.530
1619,1,1,19675.938,1024.658
1620,1,1,17889.065,1025.133
1621,0,0,19837.156,1023.052
1622,1,1,16983.089,1024.050
1623,1,1,17535.126,1025.329
1624,0,1,19622.738,1022.658
1625,1,1,19484.812,1025.797
1626,1,1,20094.277,1030.831
1627,1,1,19730.037,1024.640
1628,1,0,19773.496,1026.357
1629,1,1,16776.578,1021.114
1630,1,1,17454.911,1026.123
1631,1,1,18107.944,1026.388
1632,1,1,16998.055,1035.009
1633,1,1,16901.606,1025.471
1634,1,1,16913.742,1023.126
1635,1,1,16985.655,1023.108
1636,1,1,16935.778,1020.972
1637,1,1,19863.526,1026.603
1638,1,1,19774.610,1024.523
1639,1,1,19672.591,1021.483
1640,1,1,17010.603,1025.926
1641,1,1,19765.693,1020.800
1642,0,0,20045.883,1021.514
1643,1,1,20350.572,1024.702
1644,1,1,17095.969,1023.335
1645,1,1,19888.701,1020.818
1646,1,1,17528.449,1091.859
1647,0,0,19746.074,1027.846
1648,1,1,20170.825,1106.339
1649,1,1,17851.785,1021.778
1650,1,1,15671.551,1023.249
1651,1,1,19823.545,1032.302
1652,1,1,16867.157,1035.255
1653,1,1,17719.102,1025.520
1654,0,0,20134.141,1022.812
1655,0,0,20041.926,1027.132
1656,1,0,15618.670,1031.901
1657,1,1,17088.536,1024.683
1658,1,1,16872.289,1022.326
1659,1,1,16930.676,1023.655
1660,1,1,17640.037,1023.545
1661,1,1,16910.338,1021.151
1662,0,0,19444.646,1026.702
1663,1,1,15665.027,1025.846
1664,1,1,16948.732,1028.929
1665,1,1,16922.787,1033.157
1666,1,0,18298.493,1024.246
1667,1,1,19761.286,1024.332
1668,1,1,19802.087,1024.930
1669,1,1,19764.135,1021.815
1670,1,1,18397.594,1024.142
1671,1,1,17016.357,1022.424
1672,1,1,17895.538,1028.806
1673,1,1,19778.929,1030.615
1674,1,1,17338.591,1024.050
1675,0,0,19987.766,1027.816
1676,1,1,19744.677,1026.524
1677,1,1,17517.175,1019.354
1678,1,1,16998.105,1020.326
1679,1,1,17789.779,1025.046
1680,1,1,18316.948,1023.895
1681,1,1,19790.603,1030.055
1682,0,0,20029.982,1025.526
1683,1,1,19842.486,1026.332
1684,1,1,18644.412,1022.861
1685,1,1,19767.834,1020.154
1686,1,1,17523.273,1023.163
1687,1,1,19162.240,1025.581
1688,1,1,17941.969,1025.219
1689,1,1,19026.702,1024.504
1690,1,1,16762.542,1023.896
1691,1,1,18001.637,1020.584
1692,1,1,17040.154,1026.030
1693,1,1,19848.862,1026.018
1694,1,1,19852.074,1025.194
1695,1,1,19939.964,1025.791
1696,1,1,17488.930,1024.978
1697,1,1,19613.852,1022.370
1698,1,1,17949.458,1025.490
1699,0,0,20259.760,1020.326
1700,1,1,20378.338,1025.465
