index,label,pass,prediction,read_decode,resize,normalize,patch,quantize,buffer_prep,kernel,readback,total_ms
1403,1,1,1,13.508566,2.761022,0.560830,0.808868,0.685120,0.336450,0.993120,0.382443,20.194849
1404,0,1,0,13.751126,2.736332,0.568105,0.801588,0.692984,0.336732,0.984763,0.382652,20.411397
1405,1,1,1,10.642628,2.634116,0.566504,0.807409,0.797483,0.337206,0.982418,0.380363,17.304874
1406,1,1,1,10.623557,2.632585,0.570086,0.810794,0.689705,0.334702,0.996905,0.384191,17.199982
1407,1,1,1,13.575489,2.632769,0.563692,0.802560,0.691200,0.332696,0.984873,0.383810,20.122622
1408,1,1,1,10.711484,2.633440,0.566283,0.812455,0.694092,0.332412,0.984474,0.379575,17.270141
1409,1,1,1,10.593446,2.734259,0.568037,0.806123,0.692018,0.335083,0.979594,0.381397,17.249896
1410,0,1,0,13.876339,2.737779,0.560886,0.809372,0.690634,0.332714,0.982985,0.378412,20.529895
1411,1,1,1,10.732923,2.632050,0.566142,0.891994,0.729064,0.336222,0.980554,0.380542,17.412117
1412,0,1,0,13.633053,2.629471,0.569766,0.940818,0.695994,0.331132,0.985932,0.382510,20.328511
1413,1,1,1,11.496320,2.630942,0.565477,0.799588,0.691225,0.341421,0.993342,0.412013,18.088320
1414,1,1,1,11.424738,2.627619,0.569545,0.816369,0.687071,0.337594,0.981003,0.381711,17.983551
1415,0,1,0,14.014387,2.631760,0.566529,0.805926,0.697114,0.338567,0.995422,0.381164,20.590197
1416,1,1,1,13.727896,2.638487,0.572966,0.812985,0.694517,0.335385,0.981938,0.479243,20.401803
1417,1,1,1,10.609507,2.633680,0.570972,0.809237,0.692412,0.338117,0.995188,0.383870,17.186393
1418,1,1,1,10.680209,2.732012,0.572210,0.807501,0.691853,0.336954,0.986080,0.380363,17.348234
1419,1,1,1,10.610381,2.630517,0.567446,0.805828,0.815065,0.331194,0.981507,0.383243,17.283243
1420,1,1,1,10.773526,2.631957,0.573120,0.809871,0.689822,0.340031,0.987071,0.378221,17.343902
1421,1,1,1,13.527907,2.634407,0.563268,0.803052,0.686745,0.332049,0.982012,0.382812,20.071686
1422,1,1,1,11.415693,2.630978,0.573323,0.805913,0.687139,0.334787,0.982240,0.381021,17.967446
1423,1,1,1,10.732597,2.746579,0.570486,0.805495,0.690234,0.335108,0.996413,0.378720,17.413237
1424,1,1,1,10.666406,2.632111,0.568443,0.937594,0.704499,0.330689,0.982049,0.380277,17.362000
1425,1,1,1,13.078431,2.631538,0.568345,0.894000,0.720141,0.334867,0.980221,0.379409,19.749194
1426,1,1,1,10.671711,2.629144,0.566899,0.818978,0.685120,0.334622,0.988529,0.381360,17.233009
1427,1,1,1,13.677951,2.630080,0.563243,0.811988,0.682732,0.338320,0.992357,0.497557,20.357071
1428,1,1,1,12.693594,2.630978,0.566246,0.810086,0.691403,0.338203,0.987582,0.377532,19.255914
1429,0,1,0,13.919286,2.631379,0.565077,0.811071,0.696473,0.333625,0.983385,0.495686,20.594559
1430,1,1,1,11.440954,2.634597,0.565120,0.815170,0.687582,0.338498,0.995501,0.382215,18.016739
1431,1,1,1,11.617803,2.634511,0.565477,0.804388,0.687748,0.333532,0.982984,0.376696,18.160400
1432,1,1,1,10.816209,2.752886,0.573434,0.808499,0.692523,0.338634,0.996098,0.378757,17.513704
1433,1,1,1,13.495754,2.737742,0.564455,0.806141,0.690007,0.338061,0.987114,0.379840,20.157256
1434,1,1,1,10.820012,2.632825,0.567625,0.808763,0.792178,0.338061,0.986941,0.385545,17.491262
1435,1,1,1,13.525994,2.630172,0.571360,0.810701,0.820172,0.341544,0.981187,0.388517,20.230222
1436,1,1,1,13.495003,2.633053,0.568578,0.804154,0.788449,0.336375,0.984898,0.382393,20.155778
1437,1,1,1,10.719378,2.630603,0.564566,0.805926,0.689674,0.335181,0.995963,0.379975,17.281969
1438,1,1,1,9.209385,2.740590,0.568400,0.810339,0.685341,0.336044,0.982007,0.382055,15.875551
1439,1,1,1,13.022116,2.752357,0.569231,0.806880,0.686098,0.333292,0.985883,0.382930,19.698110
1440,1,1,1,10.642930,2.632050,0.571619,0.923619,0.698689,0.337342,0.981988,0.383250,17.331089
1441,1,1,1,13.481520,2.630984,0.562209,0.923384,0.705649,0.337126,0.983538,0.383373,20.164326
1442,1,1,1,11.561089,2.627576,0.564141,0.811083,0.688394,0.447145,0.991120,0.396923,18.246222
1443,0,1,0,13.400708,2.634554,0.563693,0.811391,0.693631,0.444713,0.986793,0.391981,20.085348
1444,0,1,0,13.719255,2.633939,0.570363,0.804080,0.826394,0.338505,0.987975,0.386184,20.427477
1445,1,1,1,11.142818,2.633071,0.562357,0.803415,0.685840,0.335926,0.979336,0.469268,17.773009
1446,1,1,1,11.524671,2.636892,0.569902,0.809034,0.688357,0.334338,0.981687,0.380031,18.082018
1447,1,1,1,12.318308,2.634252,0.560037,0.813963,0.688437,0.335988,0.993108,0.376425,18.876750
1448,0,1,1,13.784621,2.635354,0.572209,0.808449,0.689268,0.339175,0.980110,0.380652,20.346443
1449,1,1,1,10.710794,2.730074,0.561391,0.809145,0.694572,0.337422,0.985944,0.382289,17.371458
1450,0,1,1,14.415157,2.732093,0.566338,0.801508,0.690973,0.335926,0.986659,0.378264,21.069440
1451,1,1,1,13.582203,2.749582,0.570923,0.815538,0.686917,0.338634,0.981231,0.382596,20.268025
1452,1,1,1,10.656105,2.629027,0.676708,0.813040,0.692794,0.336037,0.983102,0.378745,17.323200
1453,0,1,0,13.697022,2.731822,0.566443,0.808911,0.686793,0.336148,0.981938,0.380880,20.347274
1454,1,1,1,10.770523,2.630911,0.566861,0.804948,0.688745,0.450456,0.983015,0.387268,17.441421
1455,1,1,1,11.457120,2.632345,0.569139,0.809083,0.688714,0.334289,0.995065,0.378819,18.021545
1456,1,1,1,10.785901,2.628954,0.568381,0.806560,0.690542,0.341545,0.986124,0.383760,17.358203
1457,1,1,1,11.372849,2.740012,0.572258,0.806744,0.687871,0.335040,0.980806,0.379052,18.033600
1458,1,1,1,10.788504,2.635785,0.569213,0.931495,0.696615,0.335877,0.996055,0.374825,17.490184
1459,0,1,0,13.757945,2.632197,0.687483,0.818892,0.688111,0.332320,0.983933,0.377150,20.436578
1460,0,1,0,13.821317,2.746498,0.570714,0.797976,0.693286,0.334862,0.984825,0.381052,20.490234
1461,0,1,0,13.301464,2.722523,0.569243,0.802468,0.685945,0.334098,0.997132,0.376437,19.945944
1462,1,1,1,13.493902,2.745206,0.565379,0.816862,0.688702,0.336929,0.984062,0.381366,20.169846
1463,1,1,1,11.586320,2.631932,0.563693,0.912055,0.702363,0.331680,0.981975,0.384904,18.256123
1464,0,1,0,13.629661,2.630726,0.575354,0.931797,0.700806,0.336147,0.984862,0.384055,20.335324
1465,0,1,0,13.740493,2.636369,0.711292,0.817895,0.697194,0.334893,0.986247,0.380658,20.462990
1466,1,1,1,10.700615,2.633157,0.561944,0.808499,0.688665,0.339710,0.986178,0.415631,17.291575
1467,1,1,1,10.692627,2.633113,0.569299,0.811114,0.685932,0.333772,0.984086,0.381015,17.247286
1468,0,1,0,13.655532,2.631772,0.565920,0.808653,0.688369,0.337594,0.986271,0.383255,20.214664
1469,1,1,1,13.588265,2.632850,0.567588,0.805090,0.685256,0.342142,0.995797,0.378369,20.152253
1470,1,1,1,11.578763,2.631600,0.565920,0.807988,0.696720,0.334369,0.983120,0.384788,18.143902
1471,1,1,1,10.645637,2.735587,0.565901,0.808535,0.689766,0.337827,0.996923,0.381680,17.317126
1472,1,1,1,10.748222,2.630209,0.564541,0.809625,0.689797,0.344037,0.983335,0.384184,17.403711
1473,1,1,1,12.363932,2.634763,0.561225,0.804867,0.686781,0.336874,0.992739,0.403243,18.940622
1474,1,1,1,13.574757,2.629988,0.565249,0.813317,0.690775,0.335852,0.988566,0.401052,20.162216
1475,1,1,1,13.316800,2.876018,0.689083,1.032160,1.034683,0.433237,1.005545,0.521249,21.132917
1476,1,1,1,13.266172,2.809286,0.671981,1.053747,0.847366,0.403730,1.025077,0.497114,20.782689
1477,1,1,1,12.109071,2.642942,0.565976,0.810117,0.944529,0.349859,0.984941,0.408898,18.989901
1478,1,1,1,10.758812,2.643624,0.580886,0.814055,0.701095,0.343932,0.986670,0.514689,17.515865
1479,1,1,1,11.206474,2.650406,0.574658,0.816923,0.706566,0.340092,0.981865,0.401576,17.839373
1480,1,1,1,11.855268,2.924683,0.686658,1.008141,0.878443,0.391034,1.018819,0.530536,19.495994
1481,1,1,1,14.619711,2.806283,0.651790,0.915964,0.782308,0.362240,0.998098,0.461169,21.781311
1482,0,1,0,14.498701,2.654677,0.583034,0.820234,0.704043,0.340917,1.159329,0.460597,21.400837
1483,1,1,0,13.985606,2.679323,0.709839,1.013693,0.796178,0.428523,1.010554,0.608388,21.509532
1484,1,1,1,11.983293,2.761033,0.713145,0.971932,0.880542,0.479754,1.035723,0.544437,19.578265
1485,1,1,1,14.732818,2.912394,0.832116,0.947502,0.928572,0.407852,1.007705,0.556751,22.533938
1486,1,1,1,15.586135,2.938351,0.664517,0.927409,0.901378,0.451723,1.015827,0.545348,23.252221
1487,0,1,0,14.442910,2.635988,0.557415,0.803754,0.686732,0.332504,0.982136,0.380517,20.977200
1488,1,1,1,10.791434,2.779231,0.576530,0.808339,0.688492,0.333040,0.993532,0.384240,17.513754
1489,1,1,0,13.606671,2.634819,0.569852,0.806732,0.693427,0.333982,0.995624,0.379889,20.175077
1490,1,1,1,10.826289,2.760117,0.574972,0.808910,0.687705,0.335687,0.988936,0.379144,17.520505
1491,1,1,1,11.802959,2.628505,0.561895,0.948437,0.709502,0.331883,0.987594,0.383557,18.512363
1492,1,1,1,13.590246,2.631212,0.571815,0.927785,0.703083,0.333139,0.986388,0.378492,20.281631
1493,1,1,0,13.471538,2.631016,0.655545,0.826849,0.697194,0.335692,0.981502,0.383151,20.143372
1494,1,1,1,13.517914,2.628283,0.698572,0.819009,0.689907,0.337434,0.982757,0.381736,20.216049
1495,1,1,1,11.216394,2.629372,0.563353,0.814683,0.691539,0.440634,0.985514,0.392283,17.892474
1496,1,1,1,13.204800,2.631760,0.571705,0.817391,0.687668,0.445673,0.984215,0.400640,19.901077
1497,1,1,1,10.578012,2.631803,0.568695,0.800665,0.688825,0.333569,0.984080,0.379710,17.119631
1498,1,1,1,11.792474,2.633631,0.571428,0.809231,0.693600,0.335058,0.987200,0.375944,18.355182
1499,1,1,1,10.710892,2.731896,0.562696,0.804050,0.690960,0.335625,0.983742,0.379169,17.355095
1500,1,1,0,13.696123,2.734579,0.560984,0.806652,0.686184,0.333501,0.996154,0.380603,20.352388
1501,1,1,1,10.682222,2.635520,0.565496,0.809538,0.809846,0.337366,0.983606,0.384727,17.364536
1502,1,1,1,12.413176,2.627495,0.565071,0.808572,0.687631,0.424160,0.984357,0.388659,19.057047
1503,1,1,1,13.491453,2.633366,0.562037,0.808517,0.688726,0.341341,0.984179,0.385643,20.137373
1504,1,1,1,13.576387,2.636240,0.567988,0.814147,0.798339,0.337981,0.985021,0.383028,20.264468
1505,1,1,1,13.484025,2.634123,0.567446,0.807902,0.789914,0.338812,0.987637,0.379950,20.148591
1506,1,1,1,13.561206,2.632855,0.560566,0.931766,0.698104,0.335896,0.986141,0.385692,20.253545
1507,1,1,1,13.366148,2.633428,0.560689,0.922486,0.703526,0.337015,0.982019,0.381797,20.045243
1508,1,1,1,12.828782,2.633163,0.572714,0.807803,0.794880,0.335470,0.984628,0.382898,19.503403
1509,1,1,1,11.106037,2.630572,0.569607,0.803698,0.688037,0.338234,0.982376,0.477292,17.754406
1510,1,1,1,12.398431,2.629587,0.561884,0.810129,0.688425,0.338782,0.996960,0.380775,18.964012
1511,1,1,1,11.778147,2.636313,0.560215,0.809163,0.689539,0.335551,0.981391,0.381027,18.325970
1512,1,1,1,13.370240,2.637182,0.559243,0.810689,0.687458,0.336130,0.979970,0.381976,19.923729
1513,0,1,0,13.745108,2.630874,0.563114,0.800880,0.692751,0.337280,0.981403,0.385452,20.292812
1514,1,1,1,10.690579,2.741280,0.570000,0.809895,0.693391,0.332585,0.986474,0.381490,17.363668
1515,0,1,1,11.987132,2.734727,0.565508,0.804628,0.693440,0.333847,0.984770,0.375606,18.638745
1516,1,1,1,11.545268,2.638265,0.575040,0.811114,0.824732,0.334456,0.986856,0.382985,18.261533
1517,1,1,1,11.725298,2.632240,0.565760,0.806350,0.692246,0.335071,0.991507,0.415219,18.322732
1518,1,1,1,11.734326,2.631212,0.572745,0.806904,0.690750,0.339643,0.981994,0.378867,18.293415
1519,1,1,1,13.530061,2.632917,0.571397,0.808517,0.692333,0.340579,0.984338,0.380941,20.097034
1520,1,1,1,10.787212,2.633594,0.566400,0.810658,0.691464,0.335003,0.987508,0.382135,17.349520
1521,1,1,1,11.626664,2.735612,0.573237,0.805027,0.687791,0.333428,0.985557,0.386302,18.292203
1522,1,1,1,10.672633,2.633705,0.563176,0.813587,0.808781,0.336862,0.986486,0.381963,17.357785
1523,0,1,0,13.635022,2.631656,0.560055,0.907766,0.695550,0.341090,0.996991,0.382160,20.308856
1524,0,1,0,13.821785,2.629557,0.663366,0.814148,0.691514,0.334726,0.983692,0.380499,20.481046
1525,0,1,0,12.960387,2.634086,0.565729,0.918973,0.693570,0.334942,0.981022,0.384111,19.632572
1526,1,1,1,10.733993,2.636006,0.560560,0.808886,0.692406,0.335760,0.991810,0.401132,17.322037
1527,1,1,1,10.587286,2.637009,0.564837,0.802487,0.687674,0.336818,0.981550,0.383293,17.134467
1528,1,1,1,11.515582,2.734296,0.571668,0.806173,0.687674,0.335052,0.994658,0.380634,18.184677
1529,1,1,1,10.333963,2.632973,0.566308,0.952025,0.698615,0.334419,0.982653,0.384628,17.043907
1530,1,1,1,10.796720,2.632173,0.569668,0.804419,0.686713,0.335422,0.993064,0.411950,17.389089
1531,1,1,1,13.210849,2.631396,0.567637,0.807963,0.689736,0.339421,0.981385,0.522394,19.907926
1532,1,1,1,10.732511,2.636517,0.565852,0.812327,0.688233,0.340105,0.987071,0.383533,17.300462
1533,0,1,0,13.740836,2.634997,0.566966,0.805692,0.689268,0.337089,0.984640,0.377244,20.291612
1534,1,1,1,13.839987,2.636166,0.569483,0.813145,0.693040,0.335926,0.983464,0.381526,20.413139
1535,0,1,0,13.688517,2.636541,0.560591,0.804136,0.691415,0.340092,0.992449,0.382012,20.251545
1536,0,1,0,13.847533,2.629182,0.568917,0.807255,0.689895,0.332708,0.996000,0.385089,20.414596
1537,1,1,1,10.680166,2.634019,0.566215,0.809883,0.686406,0.339292,0.981760,0.383704,17.239132
1538,0,1,0,13.860320,2.630369,0.568941,0.809452,0.685655,0.333274,0.989699,0.382086,20.419618
1539,1,1,1,11.401920,2.729840,0.564025,0.810210,0.682967,0.338345,0.997237,0.380690,18.059385
1540,1,1,1,13.589459,2.733459,0.561655,0.806541,0.684640,0.336216,0.984572,0.379840,20.236713
1541,1,1,1,10.681101,2.629428,0.568185,0.936942,0.691772,0.337981,0.982135,0.380221,17.367520
1542,1,1,1,12.929323,2.629587,0.567139,0.958702,0.698665,0.336947,0.996640,0.384000,19.660566
1543,1,1,0,13.640105,2.633206,0.564603,0.964461,0.699477,0.338222,0.985329,0.384394,20.368793
1544,1,1,1,10.737840,2.629994,0.568031,0.813532,0.689231,0.332554,0.990172,0.417360,17.340185
1545,1,1,1,10.603464,2.629384,0.562800,0.810985,0.687822,0.341963,0.998068,0.378769,17.169348
1546,1,1,1,9.297692,2.632929,0.663852,0.814744,0.696683,0.338296,0.986056,0.380455,15.969754
1547,1,1,1,10.721618,2.634929,0.560972,0.804830,0.691212,0.338510,0.994222,0.402406,17.305077
1548,1,1,1,13.579736,2.634154,0.566738,0.808369,0.697009,0.451071,0.987194,0.394652,20.280055
1549,1,1,1,10.492745,2.636227,0.571477,0.851717,0.724683,0.366283,0.990677,0.410314,17.214572
1550,1,1,1,13.837502,2.650788,0.593132,0.833828,0.717686,0.366911,0.988117,0.399052,20.550868
1551,1,1,1,11.286584,2.660720,0.570486,0.825705,0.722831,0.330763,0.992855,0.405613,17.961982
1552,1,1,1,10.797261,2.743022,0.573367,0.830732,0.719705,0.373440,0.984493,0.400634,17.587391
1553,1,1,1,14.011637,2.862332,0.643883,0.868671,0.817015,0.412468,1.010905,0.556923,21.385853
1554,0,1,1,14.447206,2.743378,0.652960,0.906209,0.847022,0.390111,1.008117,0.518837,21.710369
1555,1,1,1,14.238634,2.751385,0.692572,0.905324,0.836271,0.393945,0.999864,0.601619,21.623890
1556,1,1,1,11.355944,2.700677,0.672111,0.912456,0.856523,0.387262,1.009668,0.512425,18.607015
1557,1,1,1,12.291090,2.661803,0.592234,0.827588,0.694253,0.332517,0.986197,0.398757,18.945385
1558,0,1,0,13.897256,2.670628,0.665440,0.822664,0.730910,0.339963,0.988338,0.400628,20.694080
1559,1,1,1,14.535889,2.670474,0.581723,0.829747,0.701643,0.356929,0.987458,0.402726,21.325717
1560,1,1,1,11.514430,2.656665,0.588727,0.825095,0.723150,0.332615,0.988173,0.431926,18.224166
1561,1,1,1,13.812425,2.636541,0.560917,0.808812,0.684135,0.332117,0.981077,0.380917,20.353643
1562,0,1,0,13.625415,2.629692,0.578388,0.804677,0.694166,0.337668,0.987495,0.376867,20.193273
1563,1,1,1,11.319840,2.631354,0.559557,0.802498,0.686597,0.335120,0.994954,0.377274,17.859772
1564,1,1,1,13.651206,2.634738,0.563859,0.811120,0.687286,0.335686,0.987009,0.378277,20.210025
1565,1,1,1,10.689453,2.763495,0.569828,0.803581,0.686794,0.334701,0.980276,0.382904,17.369470
1566,1,1,1,11.692591,2.634234,0.573021,0.958566,0.694068,0.336129,0.981409,0.383723,18.413157
1567,0,1,0,13.839630,2.628880,0.677631,0.821913,0.696973,0.335939,0.979022,0.378837,20.516825
1568,1,1,1,13.581539,2.729101,0.571964,0.809021,0.687126,0.333797,0.980222,0.379507,20.230541
1569,1,1,1,13.523181,2.793286,0.672431,0.804757,0.693464,0.328517,0.995698,0.395550,20.371237
1570,1,1,1,13.807156,2.753865,0.571502,0.808960,0.685902,0.339188,0.988720,0.386566,20.501151
1571,1,1,1,10.649680,2.635508,0.559791,0.801028,0.823895,0.338271,0.997508,0.380517,17.347187
1572,1,1,1,13.543279,2.631243,0.567643,0.909637,0.707107,0.335871,0.983440,0.379286,20.218591
1573,0,1,0,14.234006,2.631760,0.703354,0.814886,0.690160,0.335760,0.995003,0.377723,20.940935
1574,1,1,1,11.492542,2.634775,0.570486,0.806985,0.810455,0.340406,0.983778,0.385200,18.188695
1575,1,1,1,13.502185,2.633348,0.562019,0.810209,0.814093,0.336745,0.981427,0.385489,20.188246
1576,1,1,1,13.055329,2.628966,0.564941,0.809556,0.812283,0.335459,0.987255,0.385305,19.742259
1577,1,1,1,10.611784,2.630818,0.563809,0.804357,0.689649,0.337077,0.983514,0.381840,17.159625
1578,1,1,1,13.469237,2.631778,0.566664,0.814271,0.688702,0.343139,0.984462,0.382363,20.036135
1579,1,1,1,10.858142,2.629427,0.564763,0.814566,0.688843,0.338535,0.984136,0.377459,17.413600
1580,1,1,1,13.438954,2.627551,0.571686,0.813428,0.688153,0.337243,0.989594,0.381139,20.005550
1581,1,1,1,13.587532,2.634394,0.566276,0.807606,0.690566,0.334572,0.983939,0.379600,20.138314
1582,1,1,1,10.807077,2.768966,0.571748,0.814585,0.688240,0.332283,0.997261,0.382947,17.521403
1583,1,1,1,11.203390,2.634043,0.566184,0.898394,0.694419,0.338350,0.986566,0.384492,17.862179
1584,0,1,0,13.698880,2.633367,0.568154,0.922437,0.703539,0.337317,0.982382,0.383520,20.390548
1585,1,1,1,12.728720,2.636086,0.559981,0.809809,0.814867,0.335766,0.980634,0.380609,19.401951
1586,1,1,1,11.299188,2.627293,0.570935,0.811588,0.692652,0.336807,1.016874,0.404640,17.918769
1587,1,1,1,11.282837,2.633219,0.565335,0.804941,0.693089,0.333994,0.981287,0.384640,17.835767
1588,1,1,1,11.801526,2.635926,0.565022,0.816572,0.691754,0.332320,0.987532,0.383384,18.368430
1589,1,1,1,13.441385,2.634117,0.567877,0.806179,0.687280,0.338153,0.982757,0.379724,19.993170
1590,1,1,1,9.575329,2.629748,0.564240,0.946905,0.701656,0.335440,0.981730,0.379533,16.277563
1591,1,1,1,13.514375,2.635963,0.669840,0.816566,0.694320,0.337526,0.983028,0.381107,20.189114
1592,1,1,1,10.686086,2.631673,0.566560,0.803717,0.687858,0.334480,0.982437,0.415551,17.268093
1593,0,1,0,13.748813,2.629748,0.564984,0.805889,0.695181,0.339151,0.980566,0.411225,20.333274
1594,1,1,1,13.557126,2.630357,0.570056,0.808813,0.694394,0.435428,0.990007,0.407575,20.257421
1595,1,1,1,13.483625,2.635139,0.567459,0.806136,0.691230,0.459379,0.983274,0.394172,20.179379
1596,1,1,1,13.528622,2.634099,0.568763,0.807212,0.799557,0.340665,0.986517,0.383735,20.213114
1597,1,1,1,11.414227,2.635126,0.562277,0.806707,0.689163,0.331138,0.995458,0.488425,18.076954
1598,1,1,1,13.519655,2.629957,0.566603,0.808258,0.691612,0.338099,0.983532,0.501613,20.194529
1599,1,1,1,11.161840,2.628431,0.570979,0.804960,0.690473,0.335994,0.985095,0.376898,17.711526
1600,1,1,1,11.501065,2.731520,0.570751,0.808345,0.689570,0.336714,0.980037,0.377859,18.154904
1601,0,1,0,13.627089,2.639520,0.562794,0.801662,0.694111,0.333938,0.994677,0.379545,20.186308
1602,1,1,1,10.665028,2.729533,0.576498,0.812942,0.691926,0.333834,0.989736,0.377994,17.337292
1603,1,1,1,10.746456,2.634714,0.563545,0.806418,0.688670,0.428548,0.987557,0.387993,17.398197
1604,1,1,1,13.509661,2.628326,0.564659,0.809440,0.693157,0.352886,0.985556,0.385902,20.194074
1605,1,1,1,10.585680,2.631692,0.561539,0.801077,0.692209,0.336492,0.982794,0.380222,17.125440
1606,1,1,1,11.439637,2.630597,0.563748,0.803932,0.689255,0.336259,0.981754,0.377034,17.980566
1607,1,1,1,10.638677,2.734462,0.564246,0.806750,0.688936,0.337550,0.983526,0.381791,17.292431
1608,1,1,1,11.489335,2.631581,0.568658,0.912277,0.701594,0.337181,0.980658,0.379501,18.162517
1609,1,1,1,11.412462,2.636523,0.563390,0.810062,0.691847,0.340493,0.984259,0.415870,18.012541
1610,0,1,0,13.691237,2.632123,0.566178,0.816942,0.697920,0.339157,0.990499,0.414634,20.311225
1611,1,1,1,10.622357,2.634739,0.566504,0.806227,0.690849,0.335791,0.983243,0.382757,17.178135
1612,1,1,1,11.293483,2.728695,0.565557,0.809853,0.694967,0.339693,0.986899,0.385784,17.960788
1613,1,1,1,12.652308,2.736271,0.570775,0.808517,0.687422,0.334357,0.998055,0.380332,19.325403
1614,1,1,1,10.630474,2.636104,0.565470,0.944357,0.698566,0.336431,0.996658,0.380221,17.346837
1615,1,1,1,10.805858,2.631668,0.566142,0.805323,0.695027,0.335643,0.989206,0.398523,17.384529
1616,1,1,1,10.757200,2.629040,0.564449,0.810566,0.685139,0.338548,0.983717,0.377680,17.300948
1617,1,1,1,11.649385,2.746670,0.565262,0.802012,0.686240,0.331938,0.982227,0.382849,18.302363
1618,1,1,1,13.662007,2.648430,0.565600,0.811710,0.690105,0.335773,0.986025,0.381883,20.248591
1619,1,1,1,13.564173,2.631212,0.569975,0.806628,0.687015,0.335785,0.982597,0.381287,20.112579
1620,1,1,1,11.711144,2.728751,0.569662,0.811372,0.687286,0.332991,0.982652,0.378480,18.362344
1621,0,1,0,13.493650,2.726733,0.566843,0.801810,0.689323,0.337446,0.995108,0.378443,20.146240
1622,1,1,1,10.778825,2.630585,0.574326,0.947883,0.700819,0.338197,0.998701,0.386504,17.513410
1623,1,1,1,11.187606,2.635618,0.573230,0.804320,0.693624,0.338111,0.988806,0.410265,17.790381
1624,0,1,1,13.306573,2.628936,0.566061,0.812708,0.693139,0.337070,0.994480,0.411545,19.909354
1625,1,1,1,13.164818,2.634683,0.567815,0.808622,0.687649,0.338720,0.984357,0.417305,19.761741
1626,1,1,1,13.732240,2.632493,0.563662,0.811028,0.689489,0.340327,0.998253,0.410585,20.334904
1627,1,1,1,13.383994,2.631341,0.568830,0.813330,0.693729,0.335914,0.987514,0.414320,19.984615
1628,1,1,0,13.496579,2.628320,0.568622,0.805385,0.688652,0.335372,1.076911,0.418172,20.173717
1629,1,1,1,10.589028,2.632043,0.565933,0.811200,0.693163,0.336406,0.981649,0.384911,17.147532
1630,1,1,1,11.192664,2.772172,0.570911,0.807483,0.690394,0.335342,0.982498,0.381379,17.892658
1631,1,1,1,11.778572,2.735864,0.570621,0.808098,0.692356,0.335987,0.996068,0.378695,18.452775
1632,1,1,1,10.819748,2.635114,0.565274,0.904517,0.697391,0.335539,0.983409,0.378197,17.479489
1633,1,1,1,10.719773,2.630061,0.565563,0.810462,0.690308,0.337212,0.984320,0.485280,17.380166
1634,1,1,1,10.618264,2.633741,0.563920,0.811311,0.689594,0.334467,0.983754,0.378787,17.170745
1635,1,1,1,10.730166,2.744523,0.569920,0.807994,0.687311,0.335046,0.995692,0.381040,17.404745
1636,1,1,1,10.791489,2.631711,0.573465,0.807335,0.814800,0.339557,0.987606,0.386068,17.493705
1637,1,1,1,13.567649,2.637736,0.565520,0.921643,0.786831,0.357218,0.993822,0.464154,20.472098
1638,1,1,1,13.897347,2.652942,0.675803,0.809225,0.694221,0.328277,0.993526,0.378111,20.597779
1639,1,1,1,13.396677,2.630855,0.673323,0.811723,0.691668,0.333797,0.992474,0.383477,20.073335
1640,1,1,1,10.875933,2.628000,0.570726,0.803877,0.690948,0.334487,0.981963,0.406849,17.448997
1641,1,1,1,13.470264,2.630670,0.563114,0.807323,0.689348,0.335876,1.071606,0.397360,20.123545
1642,0,1,0,13.772942,2.634302,0.564320,0.808123,0.781138,0.339852,0.985508,0.382517,20.429120
1643,1,1,1,13.986831,2.631071,0.567175,0.919249,0.698474,0.335816,0.998327,0.379280,20.673963
1644,1,1,1,10.776394,2.629304,0.563544,0.808628,0.688375,0.336653,0.983293,0.475865,17.422425
1645,1,1,1,13.718720,2.634363,0.560794,0.811064,0.688856,0.335188,0.997933,0.402264,20.306419
1646,1,1,1,11.291649,2.634788,0.557453,0.809945,0.691292,0.336313,0.997120,0.383483,17.859341
1647,0,1,0,13.448794,2.632677,0.563311,0.808591,0.686068,0.337754,0.982167,0.383736,19.995957
1648,1,1,1,13.837760,2.628376,0.576135,0.812437,0.687255,0.337151,0.995643,0.378191,20.407613
1649,1,1,1,11.858880,2.632006,0.569459,0.812756,0.686554,0.336517,0.980154,0.379667,18.413495
1650,1,1,1,9.403975,2.629182,0.687231,0.811871,0.692044,0.339643,0.986535,0.383250,16.093373
1651,1,1,1,13.466351,2.634560,0.678541,0.812068,0.692264,0.335686,0.979643,0.380462,20.138960
1652,1,1,1,10.661988,2.635686,0.568314,0.800264,0.686542,0.335563,0.998935,0.419594,17.266837
1653,1,1,1,11.531661,2.630886,0.562092,0.797588,0.694037,0.336776,0.980726,0.378339,18.066874
1654,0,1,0,13.927883,2.631557,0.570948,0.811680,0.689963,0.337932,0.993969,0.379341,20.503348
1655,0,1,0,13.841902,2.633385,0.566283,0.809982,0.690437,0.333853,0.982486,0.520117,20.534523
1656,1,1,0,9.234228,2.738972,0.571618,0.802634,0.693662,0.339520,0.978948,0.383944,15.900985
1657,1,1,1,10.741717,2.631668,0.664216,0.803545,0.686646,0.333563,0.983686,0.383551,17.383446
1658,1,1,1,10.782874,2.629317,0.561822,0.805053,0.691606,0.336456,0.992203,0.403606,17.362480
1659,1,1,1,10.585828,2.634474,0.557206,0.803581,0.692585,0.341182,0.983969,0.382782,17.137674
1660,1,1,1,11.493600,2.658308,0.569447,0.808443,0.689009,0.339502,0.985230,0.381852,18.090880
