index,label,prediction,model_inference_us,kernel_us
930,1,1,1491.126,948.893
931,1,1,1503.015,963.452
932,1,1,1498.695,949.409
933,1,1,1493.668,948.695
934,1,1,1494.603,950.597
935,1,0,1492.068,949.256
936,0,0,1505.250,963.913
937,1,1,1499.680,962.037
938,1,1,1534.370,947.434
939,1,1,1508.689,961.225
940,1,1,1491.557,948.178
941,1,1,1486.652,948.455
942,1,1,1499.261,959.797
943,1,1,1498.929,960.185
944,1,1,1486.745,948.050
945,1,1,1511.784,958.007
946,1,1,1498.338,952.246
947,1,1,1493.815,950.498
948,0,0,1488.265,946.954
949,1,1,1486.068,946.585
950,1,1,1488.794,949.704
951,1,1,1487.021,945.120
952,1,1,1504.967,950.751
953,1,1,1492.671,947.902
954,1,1,1491.064,949.107
955,1,1,1493.293,953.390
956,1,1,1489.243,949.791
957,1,1,1504.000,963.280
958,1,1,1499.452,948.683
959,1,1,1513.471,965.170
960,1,1,1509.563,962.160
961,1,1,1490.720,949.920
962,0,1,1491.489,947.723
963,1,1,1503.483,962.597
964,1,1,1491.249,949.385
965,1,1,1554.880,955.797
966,1,1,1510.148,961.286
967,1,1,1501.588,960.659
968,1,1,1490.031,950.160
969,1,1,1492.911,950.788
970,0,0,1486.172,947.299
971,1,1,1500.363,947.920
972,0,0,1515.163,962.579
973,1,1,1508.430,963.181
974,1,1,1492.203,950.690
975,1,1,1490.473,949.108
976,1,1,1492.283,949.520
977,1,1,1485.323,945.625
978,1,1,1529.883,948.910
979,0,0,1515.656,952.406
980,0,1,1507.330,958.677
981,1,0,1490.295,946.843
982,1,1,1497.163,954.191
983,0,1,1491.367,947.033
984,1,1,1521.102,966.714
985,1,1,1506.855,962.006
986,1,1,1494.437,950.197
987,1,1,1490.154,949.557
988,1,1,1505.828,963.108
989,1,1,1500.092,961.908
990,1,1,1490.806,948.012
991,1,1,1507.249,955.342
992,0,0,1509.342,961.969
993,1,1,1488.880,946.037
994,1,1,1492.246,947.551
995,0,0,1501.083,962.516
996,1,1,1490.240,946.326
997,0,0,1554.732,947.255
998,1,1,1499.384,951.077
999,1,0,1518.935,964.086
1000,1,1,1587.347,959.151
1001,1,1,1513.828,949.785
1002,1,1,1503.976,947.643
1003,1,1,1557.520,944.142
1004,1,1,1507.255,946.997
1005,1,1,1495.816,952.197
1006,1,1,1489.009,946.197
1007,1,1,1486.794,946.776
1008,1,1,1484.621,946.148
1009,1,1,1485.348,946.104
1010,0,1,1498.646,947.557
1011,1,1,1502.141,949.803
1012,1,1,1488.357,946.443
1013,1,1,1488.234,949.748
1014,1,1,1482.646,945.993
1015,1,1,1500.714,960.443
1016,1,1,1485.360,947.490
1017,1,1,1540.590,950.253
1018,1,1,1490.055,948.320
1019,1,1,1489.729,948.547
1020,1,1,1486.935,946.745
1021,1,1,1487.760,949.095
1022,1,1,1481.846,945.071
1023,1,1,1515.305,961.397
1024,1,1,1493.908,947.729
1025,0,0,1483.268,944.862
1026,1,1,1482.074,943.508
1027,1,1,1481.003,945.126
1028,0,0,1480.947,944.868
1029,1,1,1483.932,947.052
1030,1,1,1521.963,948.954
1031,1,1,1504.837,949.913
1032,1,1,1489.249,948.855
1033,1,1,1498.511,958.647
1034,1,1,1484.646,949.021
1035,1,1,1476.892,942.419
1036,1,1,1562.806,948.252
1037,1,1,1500.154,948.086
1038,1,1,1480.984,943.262
1039,1,1,1483.834,946.997
1040,1,1,1483.250,946.948
1041,1,1,1486.400,949.440
1042,1,1,1485.378,948.862
1043,1,1,1500.437,951.379
1044,0,0,1488.819,947.821
1045,1,1,1483.723,947.114
1046,1,1,1485.261,944.573
1047,1,1,1481.299,946.628
1048,1,1,1484.307,947.643
1049,1,1,1525.895,949.046
1050,1,1,1501.299,949.366
1051,0,0,1487.145,944.339
1052,1,1,1480.493,945.323
1053,1,1,1484.541,947.336
1054,0,0,1480.615,944.904
1055,1,1,1484.757,949.465
1056,1,1,1496.369,950.456
1057,1,1,1484.751,944.782
1058,1,1,1497.987,959.421
1059,1,1,1487.508,948.326
1060,1,1,1482.357,946.425
1061,1,1,1481.404,945.870
1062,1,1,1498.221,959.551
1063,1,1,1531.182,989.083
1064,1,1,1492.542,947.465
1065,1,1,1482.886,944.486
1066,1,1,1487.963,946.917
1067,1,1,1484.794,947.606
1068,1,1,1499.458,959.544
1069,1,1,1500.819,956.653
1070,1,1,1489.397,947.865
1071,1,1,1489.341,948.363
1072,1,1,1497.410,958.677
1073,1,1,1482.086,944.652
1074,1,1,1486.793,950.356
1075,1,1,1480.099,946.886
1076,1,1,1517.698,959.496
1077,1,1,1502.234,955.993
1078,0,0,1486.757,945.157
1079,1,1,1485.348,946.191
1080,1,1,1486.535,947.791
1081,1,1,1484.849,946.308
1082,0,1,1524.363,945.465
1083,1,1,1493.680,949.662
1084,1,1,1482.258,945.987
1085,1,1,1486.535,945.773
1086,1,1,1486.480,947.028
1087,1,1,1482.504,947.378
1088,1,0,1485.539,943.834
1089,0,0,1495.261,945.619
1090,1,1,1487.329,944.917
1091,1,1,1488.787,944.517
1092,0,0,1482.443,944.369
1093,1,0,1482.658,945.458
1094,1,1,1495.360,958.917
1095,1,1,1483.754,946.899
1096,1,1,1539.816,951.120
1097,0,0,1500.603,959.637
1098,1,1,1485.003,944.738
1099,0,0,1478.634,945.157
1100,1,1,1486.037,947.132
1101,1,1,1486.400,946.917
1102,0,0,1496.837,948.104
1103,1,1,1491.754,946.148
1104,1,1,1487.551,945.501
1105,1,1,1484.394,949.452
1106,1,1,1488.018,948.628
1107,1,1,1496.861,959.914
1108,1,0,1480.695,944.148
1109,1,1,1502.615,957.465
1110,1,1,1489.766,948.019
1111,1,1,1499.385,959.594
1112,1,1,1486.683,945.409
1113,0,0,1482.560,945.932
1114,1,1,1497.286,959.631
1115,0,1,1543.883,948.388
1116,0,0,1497.194,950.086
1117,1,1,1489.077,945.852
1118,1,1,1482.751,946.905
1119,1,1,1481.514,945.920
1120,1,1,1482.985,945.680
1121,1,1,1485.182,950.954
1122,1,1,1500.203,948.763
1123,0,0,1484.252,946.985
1124,0,0,1497.150,960.449
1125,1,1,1491.458,949.692
1126,1,1,1487.335,946.511
1127,1,1,1483.741,947.680
1128,1,1,1477.822,944.277
1129,0,0,1537.650,949.446
1130,0,0,1484.727,946.099
1131,1,0,1488.948,952.093
1132,1,0,1482.228,945.212
1133,1,1,1480.794,944.492
1134,1,1,1483.347,949.434
1135,1,1,1490.701,944.627
1136,1,1,1488.880,946.548
1137,1,1,1479.649,944.591
1138,1,1,1484.031,947.593
1139,1,1,1481.181,945.102
1140,0,0,1484.449,944.443
1141,0,1,1484.406,948.996
1142,1,1,1503.686,954.708
1143,1,1,1501.077,951.053
1144,0,0,1488.892,947.742
1145,1,1,1496.258,959.778
1146,1,1,1483.662,946.387
1147,1,1,1496.283,959.631
1148,1,1,1524.111,944.997
1149,1,0,1492.665,945.858
1150,1,1,1483.477,944.850
1151,1,1,1484.135,944.880
1152,1,1,1486.222,946.627
1153,1,1,1485.132,945.280
1154,1,1,1491.938,959.114
1155,1,1,1499.188,946.652
1156,1,1,1491.329,948.690
1157,1,1,1498.640,961.237
1158,1,1,1486.800,950.757
1159,1,1,1484.954,946.942
1160,1,1,1486.880,949.065
1161,1,1,1484.437,948.529
1162,1,1,1540.548,951.723
1163,1,1,1484.295,945.975
1164,1,1,1481.797,943.779
1165,1,1,1486.640,947.582
1166,1,1,1483.114,946.037
1167,1,1,1480.985,945.182
1168,1,1,1497.156,948.775
1169,0,1,1489.452,949.447
1170,1,1,1480.492,944.818
1171,1,1,1480.813,944.831
1172,1,1,1479.649,945.643
1173,1,1,1480.043,944.966
1174,0,0,1482.868,947.495
1175,1,1,1495.483,948.603
1176,0,0,1490.295,947.945
1177,0,0,1494.886,958.930
1178,1,1,1487.957,946.941
1179,1,1,1490.333,950.444
1180,1,1,1479.434,943.415
1181,1,1,1532.868,946.252
1182,1,1,1491.705,947.495
1183,0,0,1479.938,944.308
1184,1,1,1488.517,950.092
1185,1,1,1483.034,945.360
1186,1,1,1486.092,949.630
1187,1,1,1496.966,960.363
1188,1,1,1523.212,954.246
1189,1,1,1521.059,963.483
1190,0,0,1493.736,949.760
1191,1,1,1485.489,944.664
1192,1,1,1496.265,958.092
1193,1,1,1483.440,947.077
1194,1,1,1486.050,946.142
1195,1,1,1505.754,947.920
1196,1,1,1492.812,946.456
1197,1,1,1487.711,946.929
1198,1,1,1488.948,948.486
1199,1,1,1483.754,946.431
1200,1,1,1482.720,943.754
1201,1,1,1497.163,945.692
1202,1,1,1487.994,947.169
1203,1,1,1487.778,947.243
1204,1,1,1490.019,950.437
1205,1,1,1483.680,947.471
1206,1,1,1486.474,950.591
1207,0,0,1483.372,947.151
1208,1,1,1546.080,998.670
1209,1,0,1493.779,948.628
1210,1,1,1484.720,948.850
1211,1,1,1492.948,951.643
1212,1,1,1487.520,946.720
1213,1,1,1480.800,945.513
1214,1,1,1510.351,965.428
1215,1,1,1486.407,944.916
1216,1,1,1484.129,946.259
1217,1,1,1489.095,951.046
1218,0,0,1488.486,947.508
1219,1,1,1480.936,946.086
1220,0,0,1487.938,948.806
1221,1,1,1495.151,950.092
1222,0,0,1494.813,950.129
1223,1,1,1487.009,946.775
1224,1,1,1484.431,948.258
1225,1,1,1498.689,961.021
1226,0,0,1481.723,945.354
1227,0,0,1522.873,943.883
1228,1,1,1491.550,947.785
1229,1,1,1498.930,960.123
1230,1,0,1482.867,946.788
1231,1,1,1486.382,947.446
1232,0,1,1483.144,948.492
1233,1,1,1487.483,947.692
1234,0,0,1495.945,945.010
1235,1,1,1491.052,946.923
1236,1,1,1484.886,943.724
1237,1,0,1486.252,948.770
1238,1,0,1479.747,945.618
1239,1,1,1479.550,944.659
1240,1,1,1481.255,947.895
1241,1,1,1543.803,947.114
1242,1,1,1500.991,959.587
1243,1,1,1485.797,945.551
1244,1,1,1481.360,946.265
1245,1,1,1483.317,947.446
1246,1,1,1478.917,946.818
1247,1,0,1509.489,962.856
1248,1,1,1485.243,945.084
1249,1,1,1488.948,947.366
1250,1,1,1484.455,947.932
1251,0,0,1482.314,948.406
1252,0,0,1482.425,943.299
1253,1,1,1494.111,961.059
1254,1,1,1507.606,956.732
1255,1,1,1501.311,960.351
1256,0,0,1487.323,947.600
1257,1,1,1488.468,951.224
1258,1,1,1478.904,945.237
1259,1,1,1492.954,958.615
1260,1,1,1528.123,945.391
1261,1,0,1490.567,947.028
1262,1,1,1483.317,945.181
1263,1,1,1485.052,945.557
1264,1,1,1495.194,959.754
1265,0,0,1484.720,943.944
1266,1,1,1484.302,948.456
1267,1,1,1498.892,951.317
1268,1,1,1487.230,948.701
1269,1,0,1482.221,945.619
1270,1,1,1497.280,960.948
1271,1,1,1498.942,960.400
1272,1,1,1485.489,947.569
1273,1,1,1482.837,946.234
1274,1,1,1570.923,956.585
1275,1,1,1490.910,945.421
1276,1,1,1486.800,948.498
1277,1,1,1486.467,949.649
1278,1,1,1495.004,960.326
1279,1,1,1481.717,946.800
1280,1,1,1491.120,946.800
1281,0,0,1495.926,953.120
1282,1,1,1486.295,949.213
1283,1,1,1483.631,947.649
1284,1,1,1483.982,946.037
1285,1,1,1485.815,948.233
1286,1,1,1476.868,944.985
1287,1,1,1494.517,948.886
1288,1,1,1494.049,952.708
1289,0,0,1490.129,949.416
1290,1,1,1488.788,952.062
1291,1,1,1483.397,947.360
1292,0,0,1477.859,945.834
1293,1,1,1531.637,948.874
1294,1,1,1490.547,944.474
1295,1,1,1482.136,945.760
1296,1,1,1484.148,947.040
1297,1,1,1477.932,943.864
1298,0,0,1484.714,947.649
1299,1,1,1482.493,943.810
1300,0,0,1497.163,952.019
1301,1,1,1489.446,951.003
1302,0,0,1485.858,947.618
1303,1,1,1481.144,945.132
1304,1,1,1483.336,945.194
1305,1,1,1482.560,949.206
1306,1,1,1496.732,959.926
1307,1,1,1535.852,950.640
1308,1,1,1488.548,948.216
1309,1,1,1483.662,945.551
1310,1,1,1484.043,944.843
1311,1,1,1482.462,944.868
1312,1,0,1488.148,947.520
1313,1,0,1512.615,960.210
1314,1,1,1494.320,947.686
1315,1,1,1487.083,946.664
1316,0,1,1496.271,959.415
1317,1,1,1486.099,950.683
1318,1,1,1479.913,946.972
1319,1,1,1480.972,946.984
1320,1,1,1496.345,952.665
1321,0,0,1502.572,960.733
1322,1,1,1485.650,945.649
1323,1,1,1482.480,948.388
1324,1,1,1480.973,948.671
1325,1,1,1483.772,946.037
1326,1,1,1535.390,946.529
1327,1,1,1495.791,948.388
1328,1,1,1498.203,960.264
1329,1,1,1482.437,945.926
1330,1,1,1481.348,946.652
1331,1,1,1484.757,947.908
1332,1,1,1477.526,943.643
1333,1,1,1498.296,950.547
1334,1,1,1490.468,944.320
1335,1,1,1499.908,961.385
1336,1,1,1484.067,948.769
1337,1,1,1483.507,947.932
1338,1,1,1484.750,951.741
1339,1,1,1493.286,959.668
1340,1,1,1547.415,946.664
1341,1,1,1493.077,948.234
1342,1,1,1489.225,946.905
1343,1,1,1490.658,956.357
1344,1,1,1479.360,945.514
1345,1,1,1482.572,948.117
1346,0,0,1497.317,949.428
1347,1,1,1486.400,944.486
1348,1,1,1483.212,944.788
1349,1,1,1481.341,948.135
1350,1,1,1484.818,948.830
1351,0,0,1482.124,946.670
1352,1,1,1494.117,958.776
1353,1,1,1501.169,949.501
1354,1,1,1490.726,945.926
1355,1,1,1488.578,946.775
1356,1,1,1486.856,947.428
1357,1,1,1485.988,949.809
1358,1,1,1483.901,945.126
1359,1,1,1530.905,947.249
1360,1,1,1483.631,944.486
1361,0,0,1485.255,948.936
1362,1,1,1485.834,946.166
1363,1,1,1483.784,947.526
1364,1,1,1481.533,948.603
1365,1,1,1480.530,946.830
1366,1,1,1490.357,947.582
1367,1,1,1502.831,960.696
1368,1,1,1488.665,948.110
1369,1,1,1489.631,949.046
1370,1,1,1483.994,945.870
1371,1,1,1481.698,944.603
1372,1,1,1482.499,944.363
1373,1,1,1694.757,967.692
1374,1,1,1752.622,976.824
1375,1,1,1654.683,960.511
1376,1,1,1641.341,968.640
1377,1,1,1640.732,965.816
1378,1,1,1841.120,973.052
1379,0,0,1911.827,995.311
1380,1,1,1587.003,961.385
1381,1,1,1512.948,951.323
1382,1,1,1497.182,948.098
1383,1,1,1488.831,946.172
1384,1,1,1558.905,947.877
1385,1,1,1520.148,951.151
1386,1,1,1494.388,945.317
1387,1,1,1486.640,944.794
1388,1,1,1484.701,944.056
1389,1,1,1489.151,949.717
1390,1,0,1490.049,948.166
1391,1,1,1532.566,955.126
1392,1,1,1512.547,955.606
1393,1,1,1509.157,959.932
1394,1,1,1483.317,945.520
1395,0,0,1488.763,948.363
1396,1,1,1481.157,945.391
1397,1,1,1493.563,959.982
1398,1,1,1533.896,953.957
1399,1,1,1602.381,956.209
1400,0,0,1679.988,964.849
1401,1,1,1646.812,958.215
1402,1,1,1661.822,964.997
1403,1,1,1572.443,961.496
1404,0,0,1646.873,959.569
1405,1,1,1511.736,948.283
1406,1,1,1498.898,953.176
1407,1,1,1488.462,946.775
1408,1,1,1490.665,949.779
1409,1,1,1491.508,951.600
1410,0,0,1516.234,948.462
1411,1,1,1498.437,945.342
1412,0,0,1494.763,949.563
1413,1,1,1490.529,947.372
1414,1,1,1490.190,949.348
1415,0,0,1484.185,946.375
1416,1,1,1496.265,960.473
1417,1,1,1553.735,950.418
1418,1,1,1497.440,950.733
1419,1,1,1489.686,947.101
1420,1,1,1482.886,944.302
1421,1,1,1494.326,958.714
1422,1,1,1489.495,950.739
1423,1,1,1495.920,950.948
1424,1,1,1490.609,947.378
1425,1,1,1486.363,947.889
1426,1,1,1484.147,948.049
1427,1,1,1484.751,947.458
1428,1,1,1494.972,958.947
1429,0,0,1483.760,949.181
1430,1,1,1505.342,951.219
1431,1,1,1495.329,947.440
1432,1,1,1490.948,949.095
1433,1,1,1487.656,949.520
1434,1,1,1478.074,944.886
1435,1,1,1493.415,954.511
1436,1,1,1523.902,943.693
1437,1,1,1489.550,947.809
1438,1,1,1485.028,946.086
1439,1,1,1478.056,944.141
1440,1,1,1484.320,947.705
1441,1,1,1479.981,944.228
1442,1,1,1480.849,944.369
1443,0,0,1494.806,948.972
1444,0,0,1491.563,947.336
1445,1,1,1486.351,947.742
1446,1,1,1485.249,948.277
1447,1,1,1482.553,943.538
1448,0,1,1483.213,945.194
1449,1,1,1483.939,946.671
1450,0,1,1592.542,958.437
1451,1,1,1500.646,946.043
1452,1,1,1488.461,946.449
1453,0,0,1499.545,959.354
1454,1,1,1483.458,944.480
1455,1,1,1496.443,958.830
1456,1,1,1501.834,949.846
1457,1,1,1493.650,949.464
1458,1,1,1485.569,945.335
1459,0,0,1494.590,958.683
1460,0,0,1498.289,959.982
1461,0,0,1478.886,943.557
1462,1,1,1481.927,944.351
1463,1,1,1538.301,989.077
1464,0,0,1496.813,952.553
1465,0,0,1481.902,944.769
1466,1,1,1482.468,946.542
1467,1,1,1481.354,945.686
1468,0,0,1496.671,959.625
1469,1,1,1549.347,995.144
1470,1,1,1495.218,947.052
1471,1,1,1500.862,958.886
1472,1,1,1486.160,947.951
1473,1,1,1483.674,949.582
1474,1,1,1487.649,948.357
1475,1,1,1481.219,946.252
1476,1,1,1500.689,949.975
1477,1,1,1494.511,952.276
1478,1,1,1488.775,949.643
1479,1,1,1486.240,948.751
1480,1,1,1481.120,944.376
1481,1,1,1486.394,950.382
1482,0,0,1534.074,947.926
1483,1,0,1502.375,949.988
1484,1,1,1491.028,949.532
1485,1,1,1481.280,944.037
1486,1,1,1480.707,944.197
1487,0,0,1481.747,947.016
1488,1,1,1479.834,946.141
1489,1,0,1493.237,947.526
1490,1,1,1495.249,950.474
1491,1,1,1489.409,947.133
1492,1,1,1487.994,948.203
1493,1,0,1481.760,945.175
1494,1,1,1485.982,949.551
1495,1,1,1481.686,944.573
1496,1,1,1530.757,946.222
1497,1,1,1486.591,946.111
1498,1,1,1487.594,948.837
1499,1,1,1487.310,948.935
1500,1,0,1481.095,944.375
1501,1,1,1483.071,944.554
1502,1,1,1494.246,950.418
1503,1,1,1485.797,947.667
1504,1,1,1496.160,960.160
1505,1,1,1484.067,946.757
1506,1,1,1486.166,947.347
1507,1,1,1481.181,944.720
1508,1,1,1477.151,944.425
1509,1,1,1498.813,952.739
1510,1,1,1490.714,946.455
1511,1,1,1483.907,945.520
1512,1,1,1485.938,947.729
1513,0,0,1487.545,949.107
1514,1,1,1477.101,945.495
1515,0,1,1548.209,959.649
1516,1,1,1500.849,947.895
1517,1,1,1488.412,947.920
1518,1,1,1488.413,946.228
1519,1,1,1486.394,948.702
1520,1,1,1484.204,946.689
1521,1,1,1484.301,946.781
1522,1,1,1493.821,946.720
1523,0,0,1486.578,945.151
1524,0,0,1482.240,946.548
1525,0,0,1484.093,944.646
1526,1,1,1482.363,947.889
1527,1,1,1486.412,949.428
1528,1,1,1483.335,948.972
1529,1,1,1534.505,953.022
1530,1,1,1489.864,948.037
1531,1,1,1485.347,946.708
1532,1,1,1486.554,946.277
1533,0,0,1482.905,943.779
1534,1,1,1480.283,947.576
1535,0,0,1506.179,956.350
1536,0,0,1490.314,947.188
1537,1,1,1482.228,945.299
1538,0,0,1485.569,949.662
1539,1,1,1500.775,961.089
1540,1,1,1481.902,943.766
1541,1,1,1480.455,945.459
1542,1,1,1502.843,951.508
1543,1,0,1495.778,949.624
1544,1,1,1487.508,948.935
1545,1,1,1488.154,951.286
1546,1,1,1490.227,950.640
1547,1,1,1484.043,947.618
1548,1,1,1542.024,944.271
1549,1,1,1498.191,947.090
1550,1,1,1485.680,946.351
1551,1,1,1487.225,946.517
1552,1,1,1484.246,948.154
1553,1,1,1498.289,960.763
1554,0,1,1485.877,949.323
1555,1,1,1498.265,949.095
1556,1,1,1486.025,946.751
1557,1,1,1480.714,945.575
1558,0,0,1483.618,947.372
1559,1,1,1481.157,947.668
1560,1,1,1487.089,950.012
1561,1,1,1491.686,960.505
1562,0,0,1534.012,950.130
1563,1,1,1484.954,947.551
1564,1,1,1485.385,946.449
1565,1,1,1482.511,947.016
1566,1,1,1481.779,948.104
1567,0,0,1482.714,948.037
1568,1,1,1503.833,958.425
1569,1,1,1483.704,944.892
1570,1,1,1483.871,945.520
1571,1,1,1480.068,945.723
1572,1,1,1485.292,948.910
1573,0,0,1483.225,945.753
1574,1,1,1480.818,944.234
1575,1,1,1494.301,946.856
1576,1,1,1491.083,948.326
1577,1,1,1485.422,946.861
1578,1,1,1484.203,945.637
1579,1,1,1485.360,948.369
1580,1,1,1481.150,947.083
1581,1,1,1533.224,946.056
1582,1,1,1494.776,949.077
1583,1,1,1490.258,951.255
1584,0,0,1482.535,945.680
1585,1,1,1480.831,945.163
1586,1,1,1484.099,947.212
1587,1,1,1483.446,947.754
1588,1,1,1496.505,946.677
1589,1,1,1490.548,948.941
1590,1,1,1500.209,959.698
1591,1,1,1484.209,948.364
1592,1,1,1484.633,945.970
1593,0,0,1492.893,959.157
1594,1,1,1481.951,945.120
1595,1,1,1540.775,952.227
1596,1,1,1488.024,943.957
1597,1,1,1495.526,959.779
1598,1,1,1481.403,947.693
1599,1,1,1499.323,960.591
1600,1,1,1484.905,947.957
1601,0,0,1507.280,958.972
1602,1,1,1508.627,961.944
1603,1,1,1484.221,945.828
1604,1,1,1479.951,945.033
1605,1,1,1480.099,946.301
1606,1,1,1489.840,948.923
1607,1,1,1483.526,946.720
1608,1,1,1494.437,944.566
1609,1,1,1491.446,948.308
1610,0,0,1485.273,947.268
1611,1,1,1487.828,946.455
1612,1,1,1484.203,947.255
1613,1,1,1484.547,946.258
1614,1,1,1542.419,946.523
1615,1,1,1497.890,949.040
1616,1,1,1485.520,945.114
1617,1,1,1480.524,943.877
1618,1,1,1484.068,945.280
1619,1,1,1494.855,959.699
1620,1,1,1482.381,944.160
1621,0,0,1498.215,949.810
1622,1,1,1487.643,946.628
1623,1,1,1484.314,943.747
1624,0,1,1487.446,948.720
1625,1,1,1495.163,959.261
1626,1,1,1486.874,948.480
1627,1,1,1537.951,949.655
1628,1,1,1504.941,948.055
1629,1,1,1485.108,944.653
1630,1,1,1485.649,945.705
1631,1,1,1492.874,958.443
1632,1,1,1485.625,946.468
1633,1,1,1486.216,947.372
1634,1,1,1493.483,945.360
1635,1,1,1491.304,949.551
1636,1,1,1480.985,946.068
1637,1,1,1479.754,943.908
1638,1,1,1487.003,947.243
1639,1,1,1481.600,944.123
1640,1,1,1479.852,944.252
1641,1,1,1533.434,990.941
1642,0,0,1489.538,947.735
1643,1,1,1482.573,945.059
1644,1,1,1497.422,960.296
1645,1,1,1484.850,948.590
1646,1,1,1480.683,945.261
1647,0,0,1529.587,977.747
1648,1,1,1503.022,958.886
1649,1,1,1482.800,946.400
1650,1,1,1484.689,945.274
1651,1,1,1495.465,959.526
1652,1,1,1482.344,946.387
1653,1,1,1481.840,946.216
1654,0,0,1495.828,948.222
1655,0,0,1501.877,959.108
1656,1,0,1485.360,946.776
1657,1,1,1494.560,960.067
1658,1,1,1487.920,946.690
1659,1,1,1483.631,948.148
1660,1,1,1715.120,947.292
1661,1,1,1529.619,953.021
1662,0,0,1496.905,948.252
1663,1,1,1503.317,960.006
1664,1,1,1488.468,947.797
1665,1,1,1497.557,959.576
1666,1,0,1481.089,948.290
1667,1,1,1570.763,949.021
1668,1,1,1540.683,959.133
1669,1,1,1506.296,951.742
1670,1,1,1502.505,960.449
1671,1,1,1486.585,947.292
1672,1,1,1496.806,959.089
1673,1,1,1564.904,950.646
1674,1,1,1509.539,950.062
1675,0,0,1492.265,945.649
1676,1,1,1491.575,948.406
1677,1,1,1488.295,948.732
1678,1,1,1487.083,948.049
1679,1,1,1486.018,944.726
1680,1,1,1512.344,951.840
1681,1,1,1493.637,946.369
1682,0,0,1488.542,947.791
1683,1,1,1496.775,961.864
1684,1,1,1480.455,943.532
1685,1,1,1482.677,944.461
1686,1,1,1553.661,945.883
1687,1,1,1520.886,952.516
1688,1,1,1496.197,950.702
1689,1,1,1490.154,947.692
1690,1,1,1486.818,945.680
1691,1,1,1483.212,947.009
1692,1,1,1483.274,947.169
1693,1,1,1521.539,956.246
1694,1,1,1505.705,949.606
1695,1,1,1498.794,951.901
1696,1,1,1484.720,949.477
1697,1,1,1567.274,953.804
1698,1,1,1540.929,956.154
1699,0,0,1558.000,952.080
1700,1,1,1519.151,955.120
1701,1,1,1492.997,945.102
1702,1,1,1483.218,943.723
1703,1,1,1486.800,948.554
1704,1,1,1491.668,951.778
1705,1,1,1497.102,960.302
1706,1,1,1510.628,956.954
1707,1,1,1497.489,950.308
1708,1,1,1489.077,950.492
1709,1,1,1484.640,944.966
1710,1,1,1483.416,947.428
1711,1,1,1483.225,948.603
1712,1,1,1487.514,946.899
1713,1,1,1550.707,951.422
1714,1,1,1492.837,948.523
1715,0,0,1483.434,946.899
1716,1,1,1486.843,947.649
1717,1,1,1495.095,958.578
1718,1,1,1493.963,959.803
1719,1,1,1490.683,945.194
1720,1,1,1487.089,947.993
1721,1,1,1481.994,944.123
1722,1,1,1486.788,947.815
1723,0,0,1484.665,947.951
1724,1,1,1484.733,947.446
1725,1,1,1485.009,947.360
1726,1,1,1515.360,955.501
1727,1,1,1493.231,947.606
1728,1,1,1490.055,950.449
1729,1,1,1486.086,950.129
1730,1,1,1482.756,945.699
1731,1,1,1486.677,947.581
1732,1,1,1542.215,947.920
1733,0,0,1494.954,947.083
1734,1,1,1485.403,948.535
1735,1,1,1482.936,946.850
1736,0,0,1482.990,947.865
1737,1,1,1483.858,946.978
1738,1,1,1490.923,957.760
1739,1,1,1490.652,945.594
1740,1,1,1492.492,951.390
1741,1,1,1487.440,948.930
1742,1,1,1486.794,947.360
1743,1,1,1478.184,944.960
1744,1,1,1494.222,958.825
1745,1,1,1485.618,949.976
1746,1,1,1549.422,948.726
1747,1,1,1491.533,948.893
1748,1,1,1487.144,945.108
1749,1,1,1489.810,950.062
1750,1,0,1485.668,949.649
1751,1,1,1486.055,947.711
1752,0,0,1494.240,946.117
1753,1,1,1489.047,949.151
1754,1,1,1489.015,949.163
1755,1,1,1481.920,944.800
1756,0,0,1498.806,958.868
1757,0,0,1480.751,947.754
1758,1,1,1484.837,949.403
1759,0,0,1498.874,945.828
1760,1,1,1494.295,948.775
1761,1,1,1483.151,945.046
1762,1,1,1488.055,949.144
1763,1,1,1498.406,960.498
1764,1,1,1482.462,945.096
1765,1,1,1533.231,949.582
1766,1,1,1490.345,947.311
1767,1,1,1486.056,945.840
1768,1,1,1483.040,946.843
1769,0,0,1483.286,945.477
1770,1,1,1485.415,947.612
1771,0,1,1492.652,956.689
1772,1,1,1497.852,948.216
1773,1,1,1491.766,948.074
1774,1,1,1491.366,951.132
1775,1,1,1484.578,947.957
1776,1,1,1485.563,946.024
1777,1,1,1494.603,958.425
1778,1,1,1518.978,946.695
1779,1,1,1497.132,949.914
1780,1,1,1485.588,945.059
1781,1,1,1486.326,947.643
1782,0,0,1481.870,948.966
1783,1,1,1486.363,948.929
1784,1,0,1483.372,948.037
1785,1,1,1514.621,959.981
1786,1,1,1495.489,949.754
1787,1,1,1489.662,950.228
1788,1,1,1487.711,947.286
1789,1,1,1485.027,945.656
1790,1,1,1481.219,945.335
1791,0,0,1479.760,946.043
1792,1,1,1552.221,996.935
1793,1,0,1503.132,961.778
1794,1,1,1487.434,947.809
1795,0,0,1483.415,945.342
1796,1,1,1485.784,946.296
1797,1,1,1481.489,944.953
1798,1,1,1506.757,950.419
1799,1,1,1493.593,948.670
1800,1,0,1482.099,945.434
1801,1,1,1485.538,949.483
1802,0,0,1488.591,948.585
1803,1,1,1479.016,944.093
1804,1,1,1486.794,947.871
1805,1,1,1501.225,952.647
1806,1,1,1487.742,947.108
1807,0,0,1489.139,949.237
